source,country,station,bhi_id,lat,lon,year,date,variable,qflag,value,unit,vflag,detli,lmqnt,sub_id,bio_id,samp_id,num_indiv_subsamp
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB101,<,4e-05,mg/kg,,NA,0.04,53661,3333473,1595994,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB118,,1.11e-08,mg/kg,,NA,NA,53661,3333473,1595994,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB118,,1.56e-08,mg/kg,,NA,NA,53660,3333472,1595993,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB118,,2.82e-08,mg/kg,,NA,NA,53662,3333474,1595995,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB138,,0.00056,mg/kg,,NA,NA,53661,3333473,1595994,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB138,,0.00096,mg/kg,,NA,NA,53660,3333472,1595993,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB138,,0.0015,mg/kg,,NA,NA,53662,3333474,1595995,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB153,,0.0012,mg/kg,,NA,NA,53661,3333473,1595994,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB153,,0.0016,mg/kg,,NA,NA,53660,3333472,1595993,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB153,,0.0023,mg/kg,,NA,NA,53662,3333474,1595995,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB180,,0.00038,mg/kg,,NA,NA,53660,3333472,1595993,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB180,,0.00038,mg/kg,,NA,NA,53661,3333473,1595994,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB180,,0.00044,mg/kg,,NA,NA,53662,3333474,1595995,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB28,,0.00012,mg/kg,,NA,NA,53661,3333473,1595994,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB28,,0.00014,mg/kg,,NA,NA,53660,3333472,1595993,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB28,,0.00034,mg/kg,,NA,NA,53662,3333474,1595995,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB52,,8e-05,mg/kg,,NA,NA,53661,3333473,1595994,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB52,,0.00014,mg/kg,,NA,NA,53660,3333472,1595993,1
ICES,Finland,,30,59.5475,22.60533333,2012,2012-11-09,CB52,,0.00026,mg/kg,,NA,NA,53662,3333474,1595995,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00015,mg/kg,,NA,NA,53672,3333446,1595967,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00015,mg/kg,,NA,NA,53673,3333447,1595968,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00017,mg/kg,,NA,NA,53675,3333449,1595970,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00017,mg/kg,,NA,NA,53676,3333450,1595971,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00018,mg/kg,,NA,NA,53674,3333448,1595969,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00034,mg/kg,,NA,NA,53677,3333451,1595972,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00034,mg/kg,,NA,NA,53679,3333453,1595974,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00036,mg/kg,,NA,NA,53678,3333452,1595973,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00044,mg/kg,,NA,NA,53671,3333445,1595966,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB101,,0.00048,mg/kg,,NA,NA,53670,3333444,1595965,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,3.6e-09,mg/kg,,NA,NA,53673,3333447,1595968,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,3.6e-09,mg/kg,,NA,NA,53675,3333449,1595970,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,3.9e-09,mg/kg,,NA,NA,53672,3333446,1595967,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,5.4e-09,mg/kg,,NA,NA,53676,3333450,1595971,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,6.9e-09,mg/kg,,NA,NA,53674,3333448,1595969,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,8.7e-09,mg/kg,,NA,NA,53679,3333453,1595974,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,1.05e-08,mg/kg,,NA,NA,53671,3333445,1595966,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,1.05e-08,mg/kg,,NA,NA,53678,3333452,1595973,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,1.14e-08,mg/kg,,NA,NA,53677,3333451,1595972,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB118,,1.32e-08,mg/kg,,NA,NA,53670,3333444,1595965,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,7e-05,mg/kg,,NA,NA,53672,3333446,1595967,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,1e-04,mg/kg,,NA,NA,53676,3333450,1595971,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,0.00012,mg/kg,,NA,NA,53674,3333448,1595969,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,0.00024,mg/kg,,NA,NA,53675,3333449,1595970,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,0.00029,mg/kg,,NA,NA,53678,3333452,1595973,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,0.00038,mg/kg,,NA,NA,53679,3333453,1595974,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,0.00041,mg/kg,,NA,NA,53677,3333451,1595972,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,0.00063,mg/kg,,NA,NA,53670,3333444,1595965,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,,0.00064,mg/kg,,NA,NA,53671,3333445,1595966,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB138,<,6e-05,mg/kg,,NA,0.06,53673,3333447,1595968,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.00041,mg/kg,,NA,NA,53675,3333449,1595970,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.00043,mg/kg,,NA,NA,53672,3333446,1595967,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.00048,mg/kg,,NA,NA,53673,3333447,1595968,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,6e-04,mg/kg,,NA,NA,53676,3333450,1595971,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.00065,mg/kg,,NA,NA,53674,3333448,1595969,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.00073,mg/kg,,NA,NA,53678,3333452,1595973,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.00079,mg/kg,,NA,NA,53679,3333453,1595974,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.00098,mg/kg,,NA,NA,53677,3333451,1595972,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.0011,mg/kg,,NA,NA,53670,3333444,1595965,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB153,,0.0011,mg/kg,,NA,NA,53671,3333445,1595966,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,1e-04,mg/kg,,NA,NA,53672,3333446,1595967,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00012,mg/kg,,NA,NA,53673,3333447,1595968,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00012,mg/kg,,NA,NA,53676,3333450,1595971,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00015,mg/kg,,NA,NA,53675,3333449,1595970,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00017,mg/kg,,NA,NA,53674,3333448,1595969,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,2e-04,mg/kg,,NA,NA,53678,3333452,1595973,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00026,mg/kg,,NA,NA,53679,3333453,1595974,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00029,mg/kg,,NA,NA,53677,3333451,1595972,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00032,mg/kg,,NA,NA,53671,3333445,1595966,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB180,,0.00039,mg/kg,,NA,NA,53670,3333444,1595965,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,,4e-05,mg/kg,,NA,NA,53679,3333453,1595974,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,,6e-05,mg/kg,,NA,NA,53670,3333444,1595965,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53671,3333445,1595966,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53672,3333446,1595967,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53673,3333447,1595968,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53674,3333448,1595969,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53675,3333449,1595970,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53676,3333450,1595971,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53677,3333451,1595972,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB28,<,4e-05,mg/kg,,NA,0.04,53678,3333452,1595973,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,5e-05,mg/kg,,NA,NA,53676,3333450,1595971,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,6e-05,mg/kg,,NA,NA,53674,3333448,1595969,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,6e-05,mg/kg,,NA,NA,53675,3333449,1595970,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,8e-05,mg/kg,,NA,NA,53677,3333451,1595972,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,1e-04,mg/kg,,NA,NA,53678,3333452,1595973,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,1e-04,mg/kg,,NA,NA,53679,3333453,1595974,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,0.00013,mg/kg,,NA,NA,53670,3333444,1595965,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,,2e-04,mg/kg,,NA,NA,53671,3333445,1595966,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,<,4e-05,mg/kg,,NA,0.04,53672,3333446,1595967,1
ICES,Finland,,42,64.17916667,23.3265,2012,2012-05-21,CB52,<,4e-05,mg/kg,,NA,0.04,53673,3333447,1595968,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB101,,2e-04,mg/kg,,NA,NA,53667,3333463,1595984,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB101,,0.00021,mg/kg,,NA,NA,53663,3333459,1595980,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB101,,0.00022,mg/kg,,NA,NA,53668,3333464,1595985,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB101,,0.00023,mg/kg,,NA,NA,53666,3333462,1595983,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB101,,0.00026,mg/kg,,NA,NA,53665,3333461,1595982,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB101,,0.00028,mg/kg,,NA,NA,53664,3333460,1595981,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB101,,3e-04,mg/kg,,NA,NA,53669,3333465,1595986,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB118,,4.8e-09,mg/kg,,NA,NA,53663,3333459,1595980,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB118,,6e-09,mg/kg,,NA,NA,53667,3333463,1595984,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB118,,6.9e-09,mg/kg,,NA,NA,53664,3333460,1595981,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB118,,7.5e-09,mg/kg,,NA,NA,53665,3333461,1595982,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB118,,7.8e-09,mg/kg,,NA,NA,53666,3333462,1595983,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB118,,7.8e-09,mg/kg,,NA,NA,53669,3333465,1595986,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB118,,9.3e-09,mg/kg,,NA,NA,53668,3333464,1595985,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB138,,0.00023,mg/kg,,NA,NA,53667,3333463,1595984,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB138,,0.00026,mg/kg,,NA,NA,53663,3333459,1595980,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB138,,0.00032,mg/kg,,NA,NA,53665,3333461,1595982,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB138,,0.00039,mg/kg,,NA,NA,53664,3333460,1595981,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB138,,0.00046,mg/kg,,NA,NA,53666,3333462,1595983,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB138,,0.00048,mg/kg,,NA,NA,53669,3333465,1595986,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB138,,0.00053,mg/kg,,NA,NA,53668,3333464,1595985,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB153,,0.00058,mg/kg,,NA,NA,53663,3333459,1595980,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB153,,0.00058,mg/kg,,NA,NA,53667,3333463,1595984,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB153,,0.00062,mg/kg,,NA,NA,53665,3333461,1595982,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB153,,0.00078,mg/kg,,NA,NA,53664,3333460,1595981,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB153,,8e-04,mg/kg,,NA,NA,53669,3333465,1595986,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB153,,0.00082,mg/kg,,NA,NA,53666,3333462,1595983,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB153,,0.001,mg/kg,,NA,NA,53668,3333464,1595985,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB180,,0.00014,mg/kg,,NA,NA,53663,3333459,1595980,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB180,,0.00014,mg/kg,,NA,NA,53667,3333463,1595984,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB180,,0.00016,mg/kg,,NA,NA,53665,3333461,1595982,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB180,,0.00022,mg/kg,,NA,NA,53669,3333465,1595986,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB180,,0.00023,mg/kg,,NA,NA,53666,3333462,1595983,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB180,,0.00026,mg/kg,,NA,NA,53664,3333460,1595981,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB180,,0.00027,mg/kg,,NA,NA,53668,3333464,1595985,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB28,,4e-05,mg/kg,,NA,NA,53663,3333459,1595980,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB28,,6e-05,mg/kg,,NA,NA,53667,3333463,1595984,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB28,,7e-05,mg/kg,,NA,NA,53664,3333460,1595981,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB28,,7e-05,mg/kg,,NA,NA,53668,3333464,1595985,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB28,,7e-05,mg/kg,,NA,NA,53669,3333465,1595986,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB28,,8e-05,mg/kg,,NA,NA,53665,3333461,1595982,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB28,,9e-05,mg/kg,,NA,NA,53666,3333462,1595983,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB52,,5e-05,mg/kg,,NA,NA,53663,3333459,1595980,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB52,,6e-05,mg/kg,,NA,NA,53667,3333463,1595984,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB52,,7e-05,mg/kg,,NA,NA,53664,3333460,1595981,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB52,,7e-05,mg/kg,,NA,NA,53666,3333462,1595983,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB52,,8e-05,mg/kg,,NA,NA,53665,3333461,1595982,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB52,,8e-05,mg/kg,,NA,NA,53668,3333464,1595985,1
ICES,Finland,,38,61.71083333,20.7075,2012,2012-05-24,CB52,,8e-05,mg/kg,,NA,NA,53669,3333465,1595986,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001272,mg/kg,A,1.2,NA,9,2164933,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.00134,mg/kg,A,1.2,NA,21,2164945,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001513,mg/kg,A,1.2,NA,4,2164928,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001517,mg/kg,A,1.2,NA,18,2164942,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001606,mg/kg,A,1.2,NA,11,2164935,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001735,mg/kg,A,1.2,NA,19,2164943,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001809,mg/kg,A,1.2,NA,10,2164934,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001866,mg/kg,A,1.2,NA,3,2164927,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001895,mg/kg,A,1.2,NA,7,2164931,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001914,mg/kg,A,1.2,NA,1,2164925,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.001931,mg/kg,A,1.2,NA,20,2164944,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.002096,mg/kg,A,1.2,NA,16,2164940,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.00212,mg/kg,A,1.2,NA,6,2164930,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.002261,mg/kg,A,1.2,NA,8,2164932,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.002434,mg/kg,A,1.2,NA,12,2164936,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.002709,mg/kg,A,1.2,NA,5,2164929,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.002911,mg/kg,A,1.2,NA,14,2164938,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,,0.003379,mg/kg,A,1.2,NA,13,2164937,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,<,0.0012,mg/kg,A,1.2,NA,15,2164939,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,<,0.0012,mg/kg,A,1.2,NA,17,2164941,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB101,<,0.0012,mg/kg,A,1.2,NA,2,2164926,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,2.724e-08,mg/kg,A,0.85,NA,11,2164935,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,2.733e-08,mg/kg,A,0.85,NA,15,2164939,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,2.859e-08,mg/kg,A,0.85,NA,9,2164933,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,2.994e-08,mg/kg,A,0.85,NA,4,2164928,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,3.414e-08,mg/kg,A,0.85,NA,7,2164931,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,3.609e-08,mg/kg,A,0.85,NA,21,2164945,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,3.75e-08,mg/kg,A,0.85,NA,10,2164934,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,3.795e-08,mg/kg,A,0.85,NA,1,2164925,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,3.903e-08,mg/kg,A,0.85,NA,5,2164929,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,4.104e-08,mg/kg,A,0.85,NA,19,2164943,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,4.167e-08,mg/kg,A,0.85,NA,18,2164942,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,4.185e-08,mg/kg,A,0.85,NA,3,2164927,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,4.443e-08,mg/kg,A,0.85,NA,8,2164932,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,4.683e-08,mg/kg,A,0.85,NA,6,2164930,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,4.806e-08,mg/kg,A,0.85,NA,16,2164940,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,4.977e-08,mg/kg,A,0.85,NA,12,2164936,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,5.013e-08,mg/kg,A,0.85,NA,20,2164944,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,6.261e-08,mg/kg,A,0.85,NA,14,2164938,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,,6.669e-08,mg/kg,A,0.85,NA,13,2164937,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,<,2.55e-08,mg/kg,A,0.85,NA,17,2164941,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB118,<,2.55e-08,mg/kg,A,0.85,NA,2,2164926,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.001532,mg/kg,A,0.739,NA,17,2164941,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.001714,mg/kg,A,0.739,NA,2,2164926,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.001755,mg/kg,A,0.739,NA,10,2164934,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.001814,mg/kg,A,0.739,NA,4,2164928,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.001895,mg/kg,A,0.739,NA,15,2164939,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.001938,mg/kg,A,0.739,NA,11,2164935,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002086,mg/kg,A,0.739,NA,9,2164933,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002267,mg/kg,A,0.739,NA,21,2164945,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002341,mg/kg,A,0.739,NA,3,2164927,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002342,mg/kg,A,0.739,NA,1,2164925,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002351,mg/kg,A,0.739,NA,6,2164930,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002397,mg/kg,A,0.739,NA,5,2164929,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002467,mg/kg,A,0.739,NA,19,2164943,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.00253,mg/kg,A,0.739,NA,7,2164931,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002587,mg/kg,A,0.739,NA,18,2164942,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.002912,mg/kg,A,0.739,NA,16,2164940,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.003006,mg/kg,A,0.739,NA,8,2164932,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.003132,mg/kg,A,0.739,NA,20,2164944,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.003238,mg/kg,A,0.739,NA,12,2164936,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.004266,mg/kg,A,0.739,NA,13,2164937,303938,1
ICES,Finland,AJAX1,32,59.75,23.5,1998,1998-09-30,CB138,,0.005487,mg/kg,A,0.739,NA,14,2164938,303938,1
