BSPA_ID,Name,WebLink,Country,Location_S,MPA_Status,AreaTot_Ha,AreaMar_Ha,N2K_Site,Date_Est,BSPALink,N2000Link,Shape_area,Shape_len,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
257,Kims Top og den Kinesiske Mur,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Exclusive Economic Zone (EEZ),Managed,26100,26100,DK00VA247,10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=257,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA247,262218253.054,66035.467476,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
255,"Horsens Fjord, havet øst for og Endelave",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,45823,42615,"DK00DY036, DK00DY156",10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=255,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00DY036,460397827.241,108372.925394,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
260,Lysegrund,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,3158,3158,DK00VA299,10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=260,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA299,31731289.3861,22477.5093338,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
288,"Røsnæs, Røsnæs Rev og Kalundborg Fjord",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,5664,5341,DK005X276,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=288,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK005X276,56910266.2486,49748.0560853,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
278,Femern Bælt,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Designated,11456,11456,DK00VA260,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=278,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA260,115073276.323,49093.7427276,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
278,Femern Bælt,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Designated,11456,11456,DK00VA260,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=278,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA260,115073276.323,49093.7427276,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
278,Femern Bælt,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Designated,11456,11456,DK00VA260,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=278,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA260,115073276.323,49093.7427276,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
279,Gilleleje Flak og Tragten,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Designated,15034,15034,DK00VA171,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=279,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA171,151053095.117,69087.0986913,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
279,Gilleleje Flak og Tragten,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Designated,15034,15034,DK00VA171,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=279,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA171,151053095.117,69087.0986913,Denmark,DNK,The Sound,SEA-003,6,588.38712
279,Gilleleje Flak og Tragten,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Designated,15034,15034,DK00VA171,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=279,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA171,151053095.117,69087.0986913,Sweden,SWE,The Sound,SEA-003,5,612.66514
267,Schultz og Hastens Grund samt Briseis Flak,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Managed,20710,20710,DK00VA303,10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=267,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA303,208584324.186,76074.7904173,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
250,"Flensborg Fjord, Bredgrund og farvandet omkring Als",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Waters (TW),Managed,64922,64922,"(DK00VA254, DK009X064)",10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=250,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA254,652989051.924,221856.372073,Denmark,DNK,Great Belt,SEA-002,3,10369.11323
250,"Flensborg Fjord, Bredgrund og farvandet omkring Als",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Waters (TW),Managed,64922,64922,"(DK00VA254, DK009X064)",10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=250,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA254,652989051.924,221856.372073,Denmark,DNK,Kiel Bay,SEA-004,7,1208.87616
250,"Flensborg Fjord, Bredgrund og farvandet omkring Als",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Waters (TW),Managed,64922,64922,"(DK00VA254, DK009X064)",10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=250,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA254,652989051.924,221856.372073,Germany,DEU,Great Belt,SEA-002,4,140.98877
250,"Flensborg Fjord, Bredgrund og farvandet omkring Als",http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Waters (TW),Managed,64922,64922,"(DK00VA254, DK009X064)",10.9.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=250,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA254,652989051.924,221856.372073,Germany,DEU,Kiel Bay,SEA-004,8,2079.47971
277,Ebbeløkke Rev,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Waters (TW),Managed,140,140,DK00VA330,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=277,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA330,1410109.52186,5039.68607045,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
285,Kyndby Kyst,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Territorial Water (TW),Managed,360,291,DK003X333,16.12.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=285,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK003X333,3616128.33635,17685.40156,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
116,Northern Midsjöbanken,http://www.h.lst.se,Sweden,Exclusive Economic Zone (EEZ),Designated,98400,98400,SE0330273,9.11.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=116,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0330273,983908429.02,129133.33805,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
116,Northern Midsjöbanken,http://www.h.lst.se,Sweden,Exclusive Economic Zone (EEZ),Designated,98400,98400,SE0330273,9.11.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=116,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0330273,983908429.02,129133.33805,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
116,Northern Midsjöbanken,http://www.h.lst.se,Sweden,Exclusive Economic Zone (EEZ),Designated,98400,98400,SE0330273,9.11.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=116,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0330273,983908429.02,129133.33805,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
295,Morups Bank,NA,Sweden,Territorial Water (TW),Designated,567,567,SE0510187,9.11.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=295,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0510187,5658829.92204,9631.84759121,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
296,Stora Middelgrund och Röde Bank,NA,Sweden,Exclusive Economic Zone (EEZ),Designated,11425,11425,SE0510186,9.11.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=296,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0510186,114105994.22,53970.4131971,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
296,Stora Middelgrund och Röde Bank,NA,Sweden,Exclusive Economic Zone (EEZ),Designated,11425,11425,SE0510186,9.11.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=296,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0510186,114105994.22,53970.4131971,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
297,Finngrundet-Östra Banken,NA,Sweden,Exclusive Economic Zone (EEZ),Designated,23162,23162,SE0630260,16.5.2011,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=297,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0630260,231498109.246,69436.4370105,Sweden,SWE,Bothian Sea,SEA-015,37,31735.90809
298,Vänta Litets Grund,http://www.lansstyrelsen.se/vasternorrland/SiteCollectionDocuments/Sv/djur-och-natur/skyddad-natur/Natura-2000/Bevarandeplaner/vanta-litets-grund-se0710225.pdf,Sweden,Both EEZ and TW,Managed,15139,15139,SE0710225,16.5.2011,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=298,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0710225,151322697.645,66878.4252645,Sweden,SWE,Bothian Sea,SEA-015,37,31735.90809
299,Marakallen,NA,Sweden,Territorial Water (TW),Managed,5985,5985,SE-082075,16.5.2011,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=299,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE-082075,59701554.2306,42005.4614163,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
300,Kvädöfjärden med Torrö,http://www.lansstyrelsen.se/ostergotland/Sv/djur-och-natur/skyddad-natur/naturreservat/valdemarsvik/kvadofjarden/Pages/index.aspx,Sweden,Territorial Water (TW),Managed,5663,4196,SE0230138,16.5.2011,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=300,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0230138,56495033.4893,65387.5672756,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
95,Kura Kurk,http://www.keskkonnaamet.ee,Estonia,Both EEZ and TW,Designated,197300,194900,"EE0040441, EE0040434, EE0040490, EE0040401, EE0040402, EE0040421",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=95,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040441,1993721847.85,341554.804532,Estonia,EST,Eastern Gotland Basin,SEA-009,25,5414.05646
95,Kura Kurk,http://www.keskkonnaamet.ee,Estonia,Both EEZ and TW,Designated,197300,194900,"EE0040441, EE0040434, EE0040490, EE0040401, EE0040402, EE0040421",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=95,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040441,1993721847.85,341554.804532,Estonia,EST,Gulf of Riga,SEA-011,28,10774.55332
95,Kura Kurk,http://www.keskkonnaamet.ee,Estonia,Both EEZ and TW,Designated,197300,194900,"EE0040441, EE0040434, EE0040490, EE0040401, EE0040402, EE0040421",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=95,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040441,1993721847.85,341554.804532,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
95,Kura Kurk,http://www.keskkonnaamet.ee,Estonia,Both EEZ and TW,Designated,197300,194900,"EE0040441, EE0040434, EE0040490, EE0040401, EE0040402, EE0040421",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=95,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040441,1993721847.85,341554.804532,Latvia,LVA,Gulf of Riga,SEA-011,27,7993.91788
94,Pärnu lahe,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Designated,114400,108500,"EE0040346, EE0040351, EE0040328, EE0040363",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=94,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040346,1149877003.66,269799.935813,Estonia,EST,Gulf of Riga,SEA-011,28,10774.55332
206,Pakri,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Managed,20470,16940,EE0010129,1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=206,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0010129,205747274.011,131907.336371,Estonia,EST,Gulf of Finland,SEA-013,34,8426.04463
2,Jasmund National Park,NA,Germany,Territorial Water (TW),Managed,3003,673,NA,13.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=239,NA,31045878.6077,48390.1697459,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
3,Vorpommersche Boddenlandshaft National Park (West-Pommeranian Lagoon National Park),NA,Germany,Territorial Water (TW),Managed,80500,67300,NA,13.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=240,NA,789001317.604,311796.816903,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
3,Vorpommersche Boddenlandshaft National Park (West-Pommeranian Lagoon National Park),NA,Germany,Territorial Water (TW),Managed,80500,67300,NA,13.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=240,NA,789001317.604,311796.816903,Germany,DEU,Bay of Mecklenburg,SEA-005,10,3438.82204
88,Lahemaa,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Managed,74421,27140,EE0010173,1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=88,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0010173,748318378.88,180762.018916,Estonia,EST,Gulf of Finland,SEA-013,34,8426.04463
90,Hiiu Madala,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Managed,9600,7973,"EE0040129, EE0040112, EE0040130",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=90,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040129,93409429.6718,83177.044459,Estonia,EST,Northern Baltic Proper,SEA-012,31,11841.39906
91,Vilsandi,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Managed,31720,20710,"EE0040476, EE40496",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=91,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040476,318834879.922,160722.494059,Estonia,EST,Eastern Gotland Basin,SEA-009,25,5414.05646
91,Vilsandi,http://www.keskkonnaamet.ee,Estonia,Territorial Water (TW),Managed,31720,20710,"EE0040476, EE40496",1.4.2009,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=91,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=EE0040476,318834879.922,160722.494059,Estonia,EST,Northern Baltic Proper,SEA-012,31,11841.39906
101,Haparanda Archipelago,NA,Sweden,Territorial Water (TW),Designated,46296,44888,"SE0820108, SE82074, SE0820320, SE0820747, SE0820735, SE0820749, SE0820734, SE0820743, SE0820742...",24.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=101,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0820108,457951867.201,99747.0350467,Finland,FIN,Bothnian Bay,SEA-017,42,14930.90472
101,Haparanda Archipelago,NA,Sweden,Territorial Water (TW),Designated,46296,44888,"SE0820108, SE82074, SE0820320, SE0820747, SE0820735, SE0820749, SE0820734, SE0820743, SE0820742...",24.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=101,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0820108,457951867.201,99747.0350467,Sweden,SWE,Bothnian Bay,SEA-017,41,17335.82956
103,Holmö Islands,NA,Sweden,Territorial Water (TW),Managed,24216,20632,SE0810010,25.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=103,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0810010,241848600.39,91356.9666596,Sweden,SWE,The Quark,SEA-016,39,3215.71496
104,High Coast,http://www.bspahogakusten.se,Sweden,Territorial Water (TW),Managed,152034,80153,"SE0710054, SE0710143, SE0710057, SE0710056, SE0710046, SE0710042",30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=104,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0710054,1520031673.38,191737.972159,Sweden,SWE,Bothian Sea,SEA-015,37,31735.90809
105,Gräsö/Singö Archipelago,NA,Sweden,Territorial Water (TW),Managed,66247,64127,"SE0210040, SE0210041, SE0210228, SE0210248",16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=105,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0210040,662178572.651,219557.740701,Sweden,SWE,Aland Sea,SEA-014,35,2703.05659
106,Stora Nassa-Sv. Högarna,NA,Sweden,Territorial Water (TW),Managed,29852,29292,"SE0110092, SE0110096",16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=106,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0110092,298302237.97,71384.2569295,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
107,Fifång-Askö-Hartsö,NA,Sweden,Territorial Water (TW),Managed,29550,25837,"SE0220129, SE0220218, SE0220439, SE0220215, SE0110101",16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=107,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE022012,296139503.519,87678.1281376,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
108,St. Anna/Missjö Archipelago,NA,Sweden,Territorial Water (TW),Managed,16614,15700,"SE0230055, SE0230328",16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=108,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0230055,166158910.176,59076.8289403,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
109,Kopparstenarna/Gotska Sandön/Salvorev Area,http://www.i.lst.se,Sweden,Territorial Water (TW),Managed,60510,56832,SE0340097,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=109,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0340097,604658100.452,208863.703193,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
109,Kopparstenarna/Gotska Sandön/Salvorev Area,http://www.i.lst.se,Sweden,Territorial Water (TW),Managed,60510,56832,SE0340097,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=109,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0340097,604658100.452,208863.703193,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
109,Kopparstenarna/Gotska Sandön/Salvorev Area,http://www.i.lst.se,Sweden,Territorial Water (TW),Managed,60510,56832,SE0340097,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=109,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0340097,604658100.452,208863.703193,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
110,Torhamns Archipelago,NA,Sweden,Territorial Water (TW),Designated,10557,9512,"SE0410041, SE0410099, SE0410104",25.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=110,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0410041,105589557.634,43995.3963272,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
111,Falsterbo Peninsula with Måkläppen,http://www.m.lst.se,Sweden,Territorial Water (TW),Managed,46330,42938,SE0430095,30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=111,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0430095,465694275.833,100635.861,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
112,Kullaberg-Skälderviken,http://www.m.lst.se,Sweden,Territorial Water (TW),Managed,4519,3131,"SE0430125, SE040092, SE0430099, SE0430147, SE0430082",30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=112,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0430125,45172657.1745,90969.0549687,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
112,Kullaberg-Skälderviken,http://www.m.lst.se,Sweden,Territorial Water (TW),Managed,4519,3131,"SE0430125, SE040092, SE0430099, SE0430147, SE0430082",30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=112,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0430125,45172657.1745,90969.0549687,Sweden,SWE,The Sound,SEA-003,5,612.66514
113,Kungsbackafjorden,NA,Sweden,Territorial Water (TW),Managed,7877,6162,SE0510058,30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=113,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0510058,78689246.3111,82862.5409189,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
115,Hoburgs Bank,http://www.i.lst.se,Sweden,Both EEZ and TW,Managed,122671,122671,SE0340144,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=115,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0340144,1226270238.64,263205.581708,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
115,Hoburgs Bank,http://www.i.lst.se,Sweden,Both EEZ and TW,Managed,122671,122671,SE0340144,16.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=115,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0340144,1226270238.64,263205.581708,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
118,Fladen,NA,Sweden,Both EEZ and TW,Managed,10395,10395,SE0510127,30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=118,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0510127,103817352.576,45810.8888438,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
119,Lilla Middelgrund,NA,Sweden,Both EEZ and TW,Managed,17864,17864,SE0510126,30.9.2008,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=119,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=SE0510126,178436094.95,51007.6694481,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
122,Curonian Spit National Park,http://www.nerija.lt,Lithuania,Territorial Water (TW),Managed,27339,17613,"LTKLAB001, LTNER005",23.4.1991,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=122,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTKLAB001,272071816.611,115658.727237,Lithuania,LTU,Eastern Gotland Basin,SEA-009,23,6139.73941
122,Curonian Spit National Park,http://www.nerija.lt,Lithuania,Territorial Water (TW),Managed,27339,17613,"LTKLAB001, LTNER005",23.4.1991,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=122,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTKLAB001,272071816.611,115658.727237,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
123,Pajuris Regional Park,http://www.pajuris.info/,Lithuania,Territorial Water (TW),Managed,5870,3144,"LTPAL0001, LTKLA0009, LTPALB001, LTKREB001",24.9.1992,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=123,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTPAL0001,58674714.6364,36670.4600559,Lithuania,LTU,Eastern Gotland Basin,SEA-009,23,6139.73941
124,Nemunas Delta Regional Park,http://www.nemunodelta.lt,Lithuania,Territorial Water (TW),Managed,28953,2574,"LTSIU0012, LTSIU0013, LTKLA0007, LTSLUB001",24.9.1992,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=124,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTSIU0012,290043267.294,122714.742624,Lithuania,LTU,Eastern Gotland Basin,SEA-009,23,6139.73941
124,Nemunas Delta Regional Park,http://www.nemunodelta.lt,Lithuania,Territorial Water (TW),Managed,28953,2574,"LTSIU0012, LTSIU0013, LTKLA0007, LTSLUB001",24.9.1992,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=124,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTSIU0012,290043267.294,122714.742624,Russia,RUS,Eastern Gotland Basin,SEA-009,22,9466.30104
125,The state Baltic sea marine reserve,NA,Lithuania,Territorial Water (TW),Designated,14027,14027,"LTPAL0001, LTPALB001",25.5.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=125,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=LTPAL0001,140204370.279,71295.7184506,Lithuania,LTU,Eastern Gotland Basin,SEA-009,23,6139.73941
126,Bornholm: Davids Banke,http://www.naturstyrelsen.dk/Naturbeskyttelse/Natura2000/Natura_2000_planer/Se_Planerne/,Denmark,Both EEZ and TW,Managed,838,838,DK00VA308,14.7.2005,http://bspa.helcom.fi/flow/bspa.tammi.sites.update.general.1?Id=126,http://natura2000.eea.europa.eu/Natura2000/SDF.aspx?site=DK00VA308,8424004.56291,12464.256015,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
