"Source","Country","Station","Year","Date2","BHI_ID","Species","Variable","Value","Unit","TEF.adjusted.value"
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB153",0.00177848,"mg/kg",0.00177848
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB153",0.00183008,"mg/kg",0.00183008
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB153",0.00183172,"mg/kg",0.00183172
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB153",0.00208845,"mg/kg",0.00208845
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB153",0.00215136,"mg/kg",0.00215136
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB153",0.00225126,"mg/kg",0.00225126
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB153",0.00232848,"mg/kg",0.00232848
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00039875,"mg/kg",0.00039875
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.0004191,"mg/kg",0.0004191
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00042957,"mg/kg",0.00042957
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.0004992,"mg/kg",0.0004992
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00051175,"mg/kg",0.00051175
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.0005292,"mg/kg",0.0005292
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00052965,"mg/kg",0.00052965
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.0005487,"mg/kg",0.0005487
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00056922,"mg/kg",0.00056922
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00059895,"mg/kg",0.00059895
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.0006097,"mg/kg",0.0006097
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00061178,"mg/kg",0.00061178
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.0006392,"mg/kg",0.0006392
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.0006425,"mg/kg",0.0006425
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00065852,"mg/kg",0.00065852
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00068096,"mg/kg",0.00068096
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00073062,"mg/kg",0.00073062
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00073872,"mg/kg",0.00073872
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00074844,"mg/kg",0.00074844
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB180",0.00077922,"mg/kg",0.00077922
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.0001199,"mg/kg",0.0001199
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.00015008,"mg/kg",0.00015008
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000150096,"mg/kg",0.000150096
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000159858,"mg/kg",0.000159858
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000160083,"mg/kg",0.000160083
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000169926,"mg/kg",0.000169926
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.00017978,"mg/kg",0.00017978
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000179895,"mg/kg",0.000179895
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000180082,"mg/kg",0.000180082
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000189891,"mg/kg",0.000189891
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000190098,"mg/kg",0.000190098
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.00021996,"mg/kg",0.00021996
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000220096,"mg/kg",0.000220096
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000260176,"mg/kg",0.000260176
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000269892,"mg/kg",0.000269892
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000279936,"mg/kg",0.000279936
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.000289872,"mg/kg",0.000289872
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.0001176,"mg/kg",0.0001176
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.0001548,"mg/kg",0.0001548
"ICES","Sweden","B-A01",1993,1993-10-03,41,"Clupea harengus","CB52",0.0002056,"mg/kg",0.0002056
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.000212443,"mg/kg",0.000212443
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.000215475,"mg/kg",0.000215475
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.0002715,"mg/kg",0.0002715
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00033948,"mg/kg",0.00033948
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00036135,"mg/kg",0.00036135
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00037442,"mg/kg",0.00037442
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.0003892,"mg/kg",0.0003892
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00039559,"mg/kg",0.00039559
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.0004104,"mg/kg",0.0004104
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00041536,"mg/kg",0.00041536
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00041881,"mg/kg",0.00041881
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00043677,"mg/kg",0.00043677
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.0004438,"mg/kg",0.0004438
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00045582,"mg/kg",0.00045582
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.0004606,"mg/kg",0.0004606
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00047775,"mg/kg",0.00047775
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00049729,"mg/kg",0.00049729
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00054168,"mg/kg",0.00054168
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.000548,"mg/kg",0.000548
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB101",0.00059302,"mg/kg",0.00059302
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.000148963,"mg/kg",4.46889e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.000228252,"mg/kg",6.84756e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.0002604,"mg/kg",7.812e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.000260652,"mg/kg",7.81956e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00026718,"mg/kg",8.0154e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00028509,"mg/kg",8.5527e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00030846,"mg/kg",9.2538e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00031668,"mg/kg",9.5004e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00032528,"mg/kg",9.7584e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00033201,"mg/kg",9.9603e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00033327,"mg/kg",9.9981e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00033792,"mg/kg",1.01376e-08
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00034545,"mg/kg",1.03635e-08
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00035821,"mg/kg",1.07463e-08
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00036844,"mg/kg",1.10532e-08
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00040278,"mg/kg",1.20834e-08
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00042188,"mg/kg",1.26564e-08
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.00042593,"mg/kg",1.27779e-08
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.0001275,"mg/kg",3.825e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB118",0.0001705,"mg/kg",5.115e-09
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00048422,"mg/kg",0.00048422
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00056834,"mg/kg",0.00056834
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.0005814,"mg/kg",0.0005814
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00068172,"mg/kg",0.00068172
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00071394,"mg/kg",0.00071394
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.0007784,"mg/kg",0.0007784
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00079648,"mg/kg",0.00079648
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00080892,"mg/kg",0.00080892
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00082838,"mg/kg",0.00082838
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00085527,"mg/kg",0.00085527
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00086366,"mg/kg",0.00086366
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00089271,"mg/kg",0.00089271
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00090464,"mg/kg",0.00090464
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00103976,"mg/kg",0.00103976
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00104364,"mg/kg",0.00104364
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00104949,"mg/kg",0.00104949
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00107408,"mg/kg",0.00107408
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.0010945,"mg/kg",0.0010945
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB138",0.00115412,"mg/kg",0.00115412
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00056947,"mg/kg",0.00056947
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.0005865,"mg/kg",0.0005865
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00064074,"mg/kg",0.00064074
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00080316,"mg/kg",0.00080316
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00082782,"mg/kg",0.00082782
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.0008848,"mg/kg",0.0008848
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00089822,"mg/kg",0.00089822
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.000912,"mg/kg",0.000912
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.0009282,"mg/kg",0.0009282
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.000963,"mg/kg",0.000963
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00096448,"mg/kg",0.00096448
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00098518,"mg/kg",0.00098518
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00109473,"mg/kg",0.00109473
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00111202,"mg/kg",0.00111202
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00112888,"mg/kg",0.00112888
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00113169,"mg/kg",0.00113169
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00115092,"mg/kg",0.00115092
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00118413,"mg/kg",0.00118413
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.00125172,"mg/kg",0.00125172
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB153",0.0013333,"mg/kg",0.0013333
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.000176205,"mg/kg",0.000176205
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.000188573,"mg/kg",0.000188573
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00019367,"mg/kg",0.00019367
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.000239844,"mg/kg",0.000239844
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00024966,"mg/kg",0.00024966
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.000277856,"mg/kg",0.000277856
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.0002828,"mg/kg",0.0002828
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00028518,"mg/kg",0.00028518
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00029211,"mg/kg",0.00029211
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00032421,"mg/kg",0.00032421
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00033418,"mg/kg",0.00033418
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.0003519,"mg/kg",0.0003519
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00036772,"mg/kg",0.00036772
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00037835,"mg/kg",0.00037835
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00038086,"mg/kg",0.00038086
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00042147,"mg/kg",0.00042147
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00044164,"mg/kg",0.00044164
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB180",0.00044974,"mg/kg",0.00044974
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",7.24e-05,"mg/kg",7.24e-05
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",7.76e-05,"mg/kg",7.76e-05
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",8.68e-05,"mg/kg",8.68e-05
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",8.76e-05,"mg/kg",8.76e-05
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",8.84e-05,"mg/kg",8.84e-05
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",8.92e-05,"mg/kg",8.92e-05
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",9.76e-05,"mg/kg",9.76e-05
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.000102,"mg/kg",0.000102
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001092,"mg/kg",0.0001092
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001096,"mg/kg",0.0001096
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001104,"mg/kg",0.0001104
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.000112,"mg/kg",0.000112
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001216,"mg/kg",0.0001216
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001268,"mg/kg",0.0001268
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001284,"mg/kg",0.0001284
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001316,"mg/kg",0.0001316
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001364,"mg/kg",0.0001364
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001408,"mg/kg",0.0001408
"ICES","Sweden","B-A01",1994,1994-10-03,41,"Clupea harengus","CB28",0.0001592,"mg/kg",0.0001592
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00039312,"mg/kg",0.00039312
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00046176,"mg/kg",0.00046176
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00046299,"mg/kg",0.00046299
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00047564,"mg/kg",0.00047564
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00049662,"mg/kg",0.00049662
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00051744,"mg/kg",0.00051744
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.0005423,"mg/kg",0.0005423
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00060502,"mg/kg",0.00060502
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00072268,"mg/kg",0.00072268
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00075744,"mg/kg",0.00075744
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.0008184,"mg/kg",0.0008184
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00088072,"mg/kg",0.00088072
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00118236,"mg/kg",0.00118236
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00125498,"mg/kg",0.00125498
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00142044,"mg/kg",0.00142044
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00143448,"mg/kg",0.00143448
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.00146598,"mg/kg",0.00146598
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB101",0.001608,"mg/kg",0.001608
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00022806,"mg/kg",6.8418e-09
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.000271728,"mg/kg",8.15184e-09
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00027951,"mg/kg",8.3853e-09
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00030107,"mg/kg",9.0321e-09
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00032178,"mg/kg",9.6534e-09
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00032524,"mg/kg",9.7572e-09
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00038148,"mg/kg",1.14444e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00045461,"mg/kg",1.36383e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.0004634,"mg/kg",1.3902e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00053808,"mg/kg",1.61424e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.0006322,"mg/kg",1.8966e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00063383,"mg/kg",1.90149e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.0006468,"mg/kg",1.9404e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00064757,"mg/kg",1.94271e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.0009912,"mg/kg",2.9736e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00106634,"mg/kg",3.19902e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00120862,"mg/kg",3.62586e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00121208,"mg/kg",3.63624e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00131334,"mg/kg",3.94002e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB118",0.00168237,"mg/kg",5.04711e-08
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00071064,"mg/kg",0.00071064
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00082398,"mg/kg",0.00082398
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0008436,"mg/kg",0.0008436
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00085261,"mg/kg",0.00085261
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00094376,"mg/kg",0.00094376
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00096866,"mg/kg",0.00096866
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00097482,"mg/kg",0.00097482
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0012418,"mg/kg",0.0012418
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0013452,"mg/kg",0.0013452
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00159378,"mg/kg",0.00159378
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0017556,"mg/kg",0.0017556
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0017767,"mg/kg",0.0017767
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00180264,"mg/kg",0.00180264
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00190924,"mg/kg",0.00190924
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.00236586,"mg/kg",0.00236586
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0032118,"mg/kg",0.0032118
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0033638,"mg/kg",0.0033638
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0033642,"mg/kg",0.0033642
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB138",0.0036381,"mg/kg",0.0036381
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00080388,"mg/kg",0.00080388
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.0009951,"mg/kg",0.0009951
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00100936,"mg/kg",0.00100936
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00109043,"mg/kg",0.00109043
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00116193,"mg/kg",0.00116193
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00120054,"mg/kg",0.00120054
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00122952,"mg/kg",0.00122952
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00153283,"mg/kg",0.00153283
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.001596,"mg/kg",0.001596
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.001767,"mg/kg",0.001767
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00206192,"mg/kg",0.00206192
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.00231,"mg/kg",0.00231
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.0023108,"mg/kg",0.0023108
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.0024766,"mg/kg",0.0024766
"ICES","Sweden","B-A01",1995,1995-09-24,41,"Clupea harengus","CB153",0.0025724,"mg/kg",0.0025724
