TIME,"GEO","GEO_LABEL","UNIT",Value,Flag_and_Footnotes,BHI_ID,PopTot,PopUrb,PopRur,PopTot_density_in_NUTS2_buffer_per_km2,PopUrb_density_in_NUTS2_buffer_per_km2,PopRur_density_in_NUTS2_buffer_per_km2,"CNTR_CODE","rgn_nam","Subbasin","HELCOM_ID",NUTS3_area_in_BHI_buffer_km2
2000,"DEA36","Recklinghausen","Million euro",10459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA37","Steinfurt","Million euro",8837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA38","Warendorf","Million euro",5933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA41","Bielefeld, Kreisfreie Stadt","Million euro",8930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA42","Gütersloh","Million euro",10592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA43","Herford","Million euro",6432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA44","Höxter","Million euro",2963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA45","Lippe","Million euro",7862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA46","Minden-Lübbecke","Million euro",8864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA47","Paderborn","Million euro",7018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA51","Bochum, Kreisfreie Stadt","Million euro",9638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA52","Dortmund, Kreisfreie Stadt","Million euro",14121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA53","Hagen, Kreisfreie Stadt","Million euro",5187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA54","Hamm, Kreisfreie Stadt","Million euro",3415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA55","Herne, Kreisfreie Stadt","Million euro",2758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA56","Ennepe-Ruhr-Kreis","Million euro",7295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA57","Hochsauerlandkreis","Million euro",6675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA58","Märkischer Kreis","Million euro",11430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA59","Olpe","Million euro",3431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA5A","Siegen-Wittgenstein","Million euro",7686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA5B","Soest","Million euro",7386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEA5C","Unna","Million euro",7747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB11","Koblenz, Kreisfreie Stadt","Million euro",5677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB12","Ahrweiler","Million euro",2131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB13","Altenkirchen (Westerwald)","Million euro",2525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB14","Bad Kreuznach","Million euro",3091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB15","Birkenfeld","Million euro",1763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB16","Cochem-Zell","Million euro",1231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB17","Mayen-Koblenz","Million euro",4248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB18","Neuwied","Million euro",4126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB19","Rhein-Hunsrück-Kreis","Million euro",2257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB1A","Rhein-Lahn-Kreis","Million euro",2256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB1B","Westerwaldkreis","Million euro",4358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB21","Trier, Kreisfreie Stadt","Million euro",3267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB22","Bernkastel-Wittlich","Million euro",2203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB23","Eifelkreis Bitburg-Prüm","Million euro",1780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB24","Vulkaneifel","Million euro",1295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB25","Trier-Saarburg","Million euro",1829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB31","Frankenthal (Pfalz), Kreisfreie Stadt","Million euro",1128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB32","Kaiserslautern, Kreisfreie Stadt","Million euro",3377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB33","Landau in der Pfalz, Kreisfreie Stadt","Million euro",1210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB34","Ludwigshafen am Rhein, Kreisfreie Stadt","Million euro",9605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB35","Mainz, Kreisfreie Stadt","Million euro",8914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB36","Neustadt an der Weinstraße, Kreisfreie Stadt","Million euro",1160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB37","Pirmasens, Kreisfreie Stadt","Million euro",1231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB38","Speyer, Kreisfreie Stadt","Million euro",1569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB39","Worms, Kreisfreie Stadt","Million euro",1920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3A","Zweibrücken, Kreisfreie Stadt","Million euro",1062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3B","Alzey-Worms","Million euro",2066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3C","Bad Dürkheim","Million euro",2150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3D","Donnersbergkreis","Million euro",1301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3E","Germersheim","Million euro",2397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3F","Kaiserslautern, Landkreis","Million euro",1438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3G","Kusel","Million euro",1025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3H","Südliche Weinstraße","Million euro",1809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3I","Rhein-Pfalz-Kreis","Million euro",1814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3J","Mainz-Bingen","Million euro",3953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEB3K","Südwestpfalz","Million euro",1188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"01-dec","Regionalverband Saarbrücken","Million euro",10270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"02-dec","Merzig-Wadern","Million euro",2027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"03-dec","Neunkirchen","Million euro",2627,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"04-dec","Saarlouis","Million euro",4488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"05-dec","Saarpfalz-Kreis","Million euro",4154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"06-dec","St. Wendel","Million euro",1867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED21","Dresden, Kreisfreie Stadt","Million euro",12433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED2C","Bautzen","Million euro",5370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED2D","Görlitz","Million euro",4051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED2E","Meißen","Million euro",4399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED2F","Sächsische Schweiz-Osterzgebirge","Million euro",3591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED41","Chemnitz, Kreisfreie Stadt","Million euro",5956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED42","Erzgebirgskreis","Million euro",5371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED43","Mittelsachsen","Million euro",5427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED44","Vogtlandkreis","Million euro",4244,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED45","Zwickau","Million euro",6402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED51","Leipzig, Kreisfreie Stadt","Million euro",10970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED52","Leipzig","Million euro",3825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DED53","Nordsachsen","Million euro",3771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE01","Dessau-Roßlau, Kreisfreie Stadt","Million euro",1719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE02","Halle (Saale), Kreisfreie Stadt","Million euro",5250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE03","Magdeburg, Kreisfreie Stadt","Million euro",5539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE04","Altmarkkreis Salzwedel","Million euro",1408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE05","Anhalt-Bitterfeld","Million euro",3114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE06","Jerichower Land","Million euro",1685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE07","Börde","Million euro",2987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE08","Burgenlandkreis (DE)","Million euro",3204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE09","Harz","Million euro",4019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE0A","Mansfeld-Südharz","Million euro",2220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE0B","Saalekreis","Million euro",4174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE0C","Salzlandkreis","Million euro",3162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE0D","Stendal","Million euro",1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEE0E","Wittenberg","Million euro",2179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEF01","Flensburg, Kreisfreie Stadt","Million euro",2613,NULL,4,16467.5342531,14399.7714389,2067.6516894,317.361956327385,277.512077052837,39.8477376798581,"DEU","Germany","Great Belt","SEA-002",51.88881
2000,"DEF02","Kiel, Kreisfreie Stadt","Million euro",7935,NULL,8,145273.5170916,144760.0721705,513.4896975,1119.44426213826,1115.48777383705,3.95683333784121,"DEU","Germany","Kiel Bay","SEA-004",129.77289
2000,"DEF03","Lübeck, Kreisfreie Stadt","Million euro",5775,NULL,10,114809.6861918,111631.4640221,3178.2317502,666.200247029189,647.75814109894,18.4421615225221,"DEU","Germany","Bay of Mecklenburg","SEA-005",172.3351
2000,"DEF04","Neumünster, Kreisfreie Stadt","Million euro",2154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEF05","Dithmarschen","Million euro",3095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEF06","Herzogtum Lauenburg","Million euro",3267,NULL,10,2491.9660198,2421.2235349,70.7949284,351.88313985145,341.893803115027,9.99674212770764,"DEU","Germany","Bay of Mecklenburg","SEA-005",7.0818
2000,"DEF07","Nordfriesland","Million euro",3811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEF08","Ostholstein","Million euro",3673,NULL,8,24640.1904554,14267.8454088,10372.4040957,93.0327660281399,53.870408430697,39.1625805462514,"DEU","Germany","Kiel Bay","SEA-004",264.85497
2000,"DEF08","Ostholstein","Million euro",3673,NULL,10,159264.357606,115348.9961924,43916.8388017,168.480212170087,122.023682161074,46.4580928863847,"DEU","Germany","Bay of Mecklenburg","SEA-005",945.300077407407
2000,"DEF09","Pinneberg","Million euro",6145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEF0A","Plön","Million euro",1840,NULL,8,128095.277146,80287.3431403,47806.2492677,145.670384240672,91.3030393117454,54.3654290391506,"DEU","Germany","Kiel Bay","SEA-004",879.35017
2000,"DEF0B","Rendsburg-Eckernförde","Million euro",5883,NULL,8,143378.1700618,105903.7591857,37473.5029916,127.183672138236,93.9419786197243,33.240888179146,"DEU","Germany","Kiel Bay","SEA-004",1127.33158
2000,"DEF0C","Schleswig-Flensburg","Million euro",3636,NULL,4,109967.0018375,64883.1339798,45082.9789825,125.422799486406,74.0024204281159,51.4193652522018,"DEU","Germany","Great Belt","SEA-002",876.77043
2000,"DEF0C","Schleswig-Flensburg","Million euro",3636,NULL,8,25425.5542294,5917.1487288,19508.1754835,76.9592954871357,17.9103115453226,59.048287714946,"DEU","Germany","Kiel Bay","SEA-004",330.37665
2000,"DEF0D","Segeberg","Million euro",5941,NULL,10,2319.3516908,651.3459016,1667.8486836,258.444031873274,72.5791011433774,185.847424542777,"DEU","Germany","Bay of Mecklenburg","SEA-005",8.97429
2000,"DEF0E","Steinburg","Million euro",3178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEF0F","Stormarn","Million euro",5337,NULL,10,12.171803,9.052206,3.119597,321.58,239.16,82.42,"DEU","Germany","Bay of Mecklenburg","SEA-005",0.03785
2000,"DEG01","Erfurt, Kreisfreie Stadt","Million euro",5580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG02","Gera, Kreisfreie Stadt","Million euro",2055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG03","Jena, Kreisfreie Stadt","Million euro",2415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG04","Suhl, Kreisfreie Stadt","Million euro",975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG05","Weimar, Kreisfreie Stadt","Million euro",1315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG06","Eichsfeld","Million euro",1392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG07","Nordhausen","Million euro",1494,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG09","Unstrut-Hainich-Kreis","Million euro",1677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0A","Kyffhäuserkreis","Million euro",1237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0B","Schmalkalden-Meiningen","Million euro",2273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0C","Gotha","Million euro",2446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0D","Sömmerda","Million euro",1132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0E","Hildburghausen","Million euro",984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0F","Ilm-Kreis","Million euro",1625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0G","Weimarer Land","Million euro",1132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0H","Sonneberg","Million euro",834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0I","Saalfeld-Rudolstadt","Million euro",1913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0J","Saale-Holzland-Kreis","Million euro",1269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0K","Saale-Orla-Kreis","Million euro",1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0L","Greiz","Million euro",1700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0M","Altenburger Land","Million euro",1384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0N","Eisenach, Kreisfreie Stadt","Million euro",1251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"DEG0P","Wartburgkreis","Million euro",2135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EE001","Põhja-Eesti","Million euro",3521,NULL,34,362976.6781369,253847.6358778,109126.8792949,121.574951810153,85.023407722424,36.5508196272214,"EST","Estonia","Gulf of Finland","SEA-013",2985.62058
2000,"EE004","Lääne-Eesti","Million euro",569,NULL,25,2733.9549649,876.0210147,1857.6057981,4.87588025650264,1.56234232995618,3.31295268269055,"EST","Estonia","Eastern Gotland Basin","SEA-009",560.71003
2000,"EE004","Lääne-Eesti","Million euro",569,NULL,27,0.8650115,0.4899933,0.3750182,17.1867971388834,9.73561096761375,7.45118617126962,"LVA","Latvia","Gulf of Riga","SEA-011",0.05033
2000,"EE004","Lääne-Eesti","Million euro",569,NULL,28,96639.2939777,72622.8503634,24022.402005,14.9474572202281,11.2327698634516,3.71560895694992,"EST","Estonia","Gulf of Riga","SEA-011",6465.26647
2000,"EE004","Lääne-Eesti","Million euro",569,NULL,31,2535.744222,411.3464112,2124.294423,3.93005181821745,0.637529880667035,3.29236170080104,"EST","Estonia","Northern Baltic Proper","SEA-012",645.21903
2000,"EE004","Lääne-Eesti","Million euro",569,NULL,34,1705.7616511,453.1648401,1252.668109,5.7257341589747,1.52113948800152,4.20483399713801,"EST","Estonia","Gulf of Finland","SEA-013",297.91143
2000,"EE006","Kesk-Eesti","Million euro",459,NULL,34,31109.2595644,24864.932494,6245.7159984,23.5524391939299,18.8249356888029,4.72855504549545,"EST","Estonia","Gulf of Finland","SEA-013",1320.85086
2000,"EE007","Kirde-Eesti","Million euro",520,NULL,33,3156.1896299,2949.5141099,206.67552,150.997096489768,141.109413208677,9.88768328109033,"RUS","Russia","Gulf of Finland","SEA-013",20.90232
2000,"EE007","Kirde-Eesti","Million euro",520,NULL,34,145489.3311381,116155.714898,29336.5117698,77.652865584903,61.9964642447287,15.6579467880558,"EST","Estonia","Gulf of Finland","SEA-013",1873.58612
2000,"EE008","Lõuna-Eesti","Million euro",1102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE011","Border","Million euro",7612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE012","Midland","Million euro",3928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE013","West","Million euro",7710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE021","Dublin","Million euro",44532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE022","Mid-East","Million euro",9300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE023","Mid-West","Million euro",8451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE024","South-East (IE)","Million euro",9128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"IE025","South-West (IE)","Million euro",17698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL511","Evros","Million euro",1364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL512","Xanthi","Million euro",1035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL513","Rodopi","Million euro",1102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL514","Drama","Million euro",925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL515","Thasos, Kavala","Million euro",1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL521","Imathia","Million euro",1468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL522","Thessaloniki","Million euro",12784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL523","Kilkis","Million euro",771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL524","Pella","Million euro",1294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL525","Pieria","Million euro",1113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL526","Serres","Million euro",1505,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL527","Chalkidiki","Million euro",1135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL531","Grevena, Kozani","Million euro",2227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL532","Kastoria","Million euro",414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL533","Florina","Million euro",645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL541","Arta, Preveza","Million euro",1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2000,"EL542","Thesprotia","Million euro",616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
