CELLCODE,Alisma_wah,Botrytella,C_braunii,C_conniven,C_horrida,C_tomentos,Crassula_a,Delamarea_,F_serratus,F_vesiculo,Furcellari,Helminthor,Hippuria_t,Lamprotham,Myriocladi,N_hyalina,Nitellopsi,Persicaria,Potamogeto,Rosenvingi,Stypocaulo,Z_marina,Z_noltii,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
10kmE455N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE456N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE456N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE456N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE456N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE456N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE456N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE456N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE456N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE456N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE456N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE456N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE456N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE456N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE456N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE457N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE457N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE457N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE457N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE457N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE457N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE457N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE457N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE457N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE458N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE458N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE458N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE458N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE458N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE458N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE458N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE458N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE458N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE458N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE458N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE458N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE458N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE458N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE459N340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE459N342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE459N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE459N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE459N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE459N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE459N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE459N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE459N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE459N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE459N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE459N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE459N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE459N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE459N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE459N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE459N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE459N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE459N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE459N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE459N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE459N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE460N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE460N342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE460N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE460N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE460N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE460N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE460N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE460N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE460N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE460N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE460N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE460N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE460N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Arkona Basin,SEA-006,13,7071.49776
10kmE460N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE460N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE460N356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE460N357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE460N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE460N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE460N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Arkona Basin,SEA-006,11,4226.44762
10kmE460N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE460N359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE460N365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE461N340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE461N346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE461N347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE461N348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,POL,Bornholm Basin,SEA-007,17,17334.97259
10kmE461N349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE461N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE461N350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE461N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE461N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE461N351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,DEU,Bornholm Basin,SEA-007,16,2566.81091
10kmE461N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE461N352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE461N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE461N353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE461N354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE461N355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE461N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Arkona Basin,SEA-006,12,6272.53375
10kmE461N358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE461N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Denmark,DNK,Bornholm Basin,SEA-007,15,7152.79836
10kmE461N360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE461N361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE461N362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE461N363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
10kmE461N364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,SWE,Bornholm Basin,SEA-007,14,15096.6004
