"rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
11,"Arkona Basin",2012,9,7.9,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2012,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2012,8,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2012,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2012,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2012,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2012,8,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2012,8,10.7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2012,8,4,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2012,8,8.9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2012,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2012,7,5.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2012,7,11,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2012,7,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2012,7,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2012,7,5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2012,7,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2012,7,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2012,7,11,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2012,7,10,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2012,7,4.8,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2012,7,8.9,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2012,7,10.3,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2012,6,5.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2012,6,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,9,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,9,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2011,9,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2011,9,6,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2011,9,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2011,9,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2011,9,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,8,5.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2011,8,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,8,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,8,4.9,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2011,8,6.7,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2011,8,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2011,8,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,5.7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,7,4.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2011,7,8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,7,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2011,7,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2011,7,4,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,7,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,7,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2011,7,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,7,5.7,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2011,7,8.2,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,7,10.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,6,7.3,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2011,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2011,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2011,6,5.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,6,6.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,6,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2011,6,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2011,6,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2011,6,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,9,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,9,6.3,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2010,9,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,9,8.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,9,7.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,9,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,9,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2010,9,5.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,9,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,9,9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,9,6.5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2010,9,8.2,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,8,9,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2010,8,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,8,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,8,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2010,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,8,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,8,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,8,10,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,8,5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2010,8,7.8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,7,10,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2010,7,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,7,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,7,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2010,7,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,7,5.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,7,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,7,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,7,10,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2010,7,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,7,5.9,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2010,7,9.7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,7,5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2010,7,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,7,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,7,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2010,7,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,6,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,6,5.4,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,6,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2010,6,6.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,6,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2010,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2010,6,10,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2010,6,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,6,10,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,6,10,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2010,6,7,"secchi depth m","summer secchi observations","eut"
36,"Aland Sea",2009,9,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2009,9,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,9,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,9,7.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,9,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2009,9,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,9,11,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2009,9,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,9,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,9,6,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2009,9,8.1,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,9,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,8,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,8,9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,8,4.7,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2009,8,9.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,8,11,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,7,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2009,7,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,7,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,7,5.8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,7,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,7,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,7,11,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2009,7,6.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,7,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,7,4,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2009,7,4,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2009,7,5.1,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,7,4,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,7,4.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,7,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,7,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,6,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,6,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,6,7.3,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2009,6,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2009,6,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,6,8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,6,9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,6,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2009,6,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2009,6,7.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,9,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,9,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2008,9,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2008,9,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,9,6.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,9,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,9,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,9,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,9,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,9,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,9,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,9,6.9,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2008,9,9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,8,5.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,8,10,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,8,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,8,9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,8,4,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2008,8,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,8,9,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,8,4,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,7,4,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,7,4,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,7,4.8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,7,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,7,3,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,7,9.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,7,4,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,7,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,7,8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,7,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,7,4,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,7,4,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,7,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2008,7,4,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,7,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,7,9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,7,5.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,7,4.1,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2008,7,5.1,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,6,4.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,6,8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2008,6,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2008,6,4,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2008,6,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2008,6,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,6,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2008,6,5.5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,9,6,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,9,5,"secchi depth m","summer secchi observations","eut"
37,"Bothnian Sea",2007,9,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,9,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2007,9,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,9,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,9,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,9,8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,9,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2007,9,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2007,9,4,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2007,9,5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2007,9,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,8,4.8,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2007,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,8,6,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,8,4.6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2007,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,8,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,8,7,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2007,8,6.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2007,8,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,8,5.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2007,7,4.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,7,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2007,7,5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2007,7,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,7,5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2007,7,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2007,7,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,7,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,7,5.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2007,7,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2007,7,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,7,4.9,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2007,7,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,6,5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2007,6,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2007,6,5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2007,6,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2007,6,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2007,6,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2007,6,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,6,4.9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2007,6,6.1,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2006,9,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2006,9,6,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,9,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,9,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,9,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,9,9,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2006,9,5.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,9,7.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,9,7,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2006,9,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,8,7,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,8,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,8,7.3,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2006,8,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2006,8,6,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2006,8,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,8,11,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,8,7.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2006,8,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2006,8,8,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2006,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,8,10,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,8,9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,8,12,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,8,6.8,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2006,8,6.5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,7,6.3,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2006,7,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2006,7,5,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2006,7,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2006,7,4,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,7,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,7,2,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,7,9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,7,5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2006,7,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,6,7.3,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2006,6,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2006,6,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2006,6,8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,6,8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,6,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,6,6.3,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2006,6,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2005,9,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2005,9,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2005,9,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,9,10.8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,9,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,9,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2005,9,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,9,6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,9,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2005,9,6.5,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2005,9,8.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2005,9,7,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2005,9,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2005,9,5,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2005,9,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,8,9.3,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,8,8.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,8,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,8,4.7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2005,8,6,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2005,8,7,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2005,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,8,5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,8,10,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,8,4.9,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,8,4.6,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2005,8,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,7,4.3,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2005,7,8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2005,7,9,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2005,7,4,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2005,7,3,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2005,7,4,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,7,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,7,7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,7,8,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,7,5,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,7,4.6,"secchi depth m","summer secchi observations","eut"
11,"Arkona Basin",2005,7,7,"secchi depth m","summer secchi observations","eut"
29,"Northern Baltic Proper",2005,6,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2005,6,8,"secchi depth m","summer secchi observations","eut"
24,"Eastern Gotland Basin",2005,6,6,"secchi depth m","summer secchi observations","eut"
20,"Eastern Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","eut"
26,"Western Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","eut"
