"station","rgn_id","year","value","variable","basin","bhi_goal","unit","data_descrip"
"FOE-B11",11,2008,0.01398,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.21456,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.297,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.04995,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.1782,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.69336,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.2934,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.26523,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.35019,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.41985,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.08343,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.09963,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.28989,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.05229,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.07974,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2013,0.14175,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.06015,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.02946,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.06684,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.02226,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.05256,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.02598,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.06261,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.04233,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.06834,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.04578,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.07494,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.05175,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.07218,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.04416,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"FOE-BMP",13,2010,0.03138,"total TEQ dioxin-like pcb","Arkona Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0504,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0474,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0426,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0279,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0423,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0309,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0198,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0198,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0429,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0339,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.027,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0258,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0159,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0216,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0174,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0333,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0312,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0207,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.027,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2009,0.0276,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0099,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0117,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0045,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0177,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0063,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.009,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0138,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0132,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0153,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.021,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0072,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0276,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0111,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0114,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0045,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0153,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0084,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0231,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0159,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2010,0.0102,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0354,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0099,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0165,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0123,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0111,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0168,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0405,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0492,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0447,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0228,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0327,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0189,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0222,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0135,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0216,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0372,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0327,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0075,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0441,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2011,0.0477,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0153,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0126,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0174,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0249,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0201,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0606,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0276,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0168,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0195,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0183,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.00186,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0141,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0216,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0198,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0309,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0276,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0192,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0108,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0411,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2012,0.0174,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,0.5595,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,0.2931,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,0.1506,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,0.1986,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,0.1416,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,0.1464,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,0.1293,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2013,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.048,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0504,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0447,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0216,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.066,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0618,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0642,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.1131,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0444,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.069,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0729,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0447,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0702,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0603,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0792,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.039,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.075,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0621,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0474,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2009,0.0552,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0099,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0159,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0192,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0231,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0234,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0114,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0195,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0162,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0177,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0204,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0171,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0108,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0135,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0117,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.015,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0255,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.015,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0207,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0201,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2010,0.0246,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0225,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0258,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0525,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0204,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0294,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,6e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0288,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0249,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0141,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0318,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0237,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0402,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0228,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0096,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0306,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0141,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0147,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0258,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0063,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2011,0.0162,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0276,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0138,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0153,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0342,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0228,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0285,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.018,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0258,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0141,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0276,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0378,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0096,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0219,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0264,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0198,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0318,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0183,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0141,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2012,0.0231,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
