"","rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
"970",31,"Northern Baltic Proper",2002,7,3,"secchi depth m","summer secchi observations","NUT"
"971",31,"Northern Baltic Proper",2002,7,3,"secchi depth m","summer secchi observations","NUT"
"972",30,"Northern Baltic Proper",2002,7,4,"secchi depth m","summer secchi observations","NUT"
"973",30,"Northern Baltic Proper",2002,7,4,"secchi depth m","summer secchi observations","NUT"
"974",30,"Northern Baltic Proper",2002,7,2.5,"secchi depth m","summer secchi observations","NUT"
"975",30,"Northern Baltic Proper",2002,7,3,"secchi depth m","summer secchi observations","NUT"
"976",30,"Northern Baltic Proper",2002,7,3,"secchi depth m","summer secchi observations","NUT"
"977",31,"Northern Baltic Proper",2002,7,3.5,"secchi depth m","summer secchi observations","NUT"
"978",31,"Northern Baltic Proper",2002,7,3,"secchi depth m","summer secchi observations","NUT"
"979",31,"Northern Baltic Proper",2002,7,2.5,"secchi depth m","summer secchi observations","NUT"
"980",31,"Northern Baltic Proper",2002,7,3,"secchi depth m","summer secchi observations","NUT"
"981",30,"Northern Baltic Proper",2002,7,4,"secchi depth m","summer secchi observations","NUT"
"982",32,"Gulf of Finland",2002,8,4,"secchi depth m","summer secchi observations","NUT"
"983",32,"Gulf of Finland",2002,8,4,"secchi depth m","summer secchi observations","NUT"
"984",42,"Bothnian Bay",2003,8,5,"secchi depth m","summer secchi observations","NUT"
"985",42,"Bothnian Bay",2003,8,5.5,"secchi depth m","summer secchi observations","NUT"
"986",36,"Aland Sea",2003,6,5,"secchi depth m","summer secchi observations","NUT"
"987",38,"Bothnian Sea",2003,6,9,"secchi depth m","summer secchi observations","NUT"
"988",38,"Bothnian Sea",2003,6,6,"secchi depth m","summer secchi observations","NUT"
"989",38,"Bothnian Sea",2003,6,6,"secchi depth m","summer secchi observations","NUT"
"990",40,"The Quark",2003,6,7,"secchi depth m","summer secchi observations","NUT"
"991",41,"Bothnian Bay",2003,6,6.5,"secchi depth m","summer secchi observations","NUT"
"992",41,"Bothnian Bay",2003,6,6,"secchi depth m","summer secchi observations","NUT"
"993",38,"Bothnian Sea",2003,6,6,"secchi depth m","summer secchi observations","NUT"
"994",38,"Bothnian Sea",2003,6,6,"secchi depth m","summer secchi observations","NUT"
"995",32,"Gulf of Finland",2003,6,6,"secchi depth m","summer secchi observations","NUT"
"996",34,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"997",34,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"998",34,"Gulf of Finland",2003,7,4.5,"secchi depth m","summer secchi observations","NUT"
"999",32,"Gulf of Finland",2003,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1000",32,"Gulf of Finland",2003,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1001",32,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"1002",32,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"1003",32,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"1004",32,"Gulf of Finland",2003,7,3,"secchi depth m","summer secchi observations","NUT"
"1005",32,"Gulf of Finland",2003,7,6,"secchi depth m","summer secchi observations","NUT"
"1006",32,"Gulf of Finland",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1007",32,"Gulf of Finland",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1008",32,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"1009",32,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"1010",32,"Gulf of Finland",2003,7,4,"secchi depth m","summer secchi observations","NUT"
"1011",29,"Northern Baltic Proper",2003,7,3,"secchi depth m","summer secchi observations","NUT"
"1012",31,"Northern Baltic Proper",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1013",31,"Northern Baltic Proper",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1014",31,"Northern Baltic Proper",2003,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1015",31,"Northern Baltic Proper",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1016",32,"Gulf of Finland",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1017",32,"Gulf of Finland",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1018",32,"Gulf of Finland",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1019",32,"Gulf of Finland",2003,7,5,"secchi depth m","summer secchi observations","NUT"
"1020",32,"Gulf of Finland",2003,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1021",32,"Gulf of Finland",2003,8,5,"secchi depth m","summer secchi observations","NUT"
"1022",32,"Gulf of Finland",2003,8,4,"secchi depth m","summer secchi observations","NUT"
"1023",32,"Gulf of Finland",2003,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1024",26,"Western Gotland Basin",2003,8,7,"secchi depth m","summer secchi observations","NUT"
"1025",24,"Eastern Gotland Basin",2003,8,7.5,"secchi depth m","summer secchi observations","NUT"
"1026",20,"Eastern Gotland Basin",2003,8,6,"secchi depth m","summer secchi observations","NUT"
"1027",36,"Aland Sea",2003,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1028",38,"Bothnian Sea",2003,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1029",41,"Bothnian Bay",2003,8,6,"secchi depth m","summer secchi observations","NUT"
"1030",41,"Bothnian Bay",2003,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1031",37,"Bothnian Sea",2003,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1032",38,"Bothnian Sea",2003,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1033",34,"Gulf of Finland",2003,9,6,"secchi depth m","summer secchi observations","NUT"
"1034",42,"Bothnian Bay",2004,8,4,"secchi depth m","summer secchi observations","NUT"
"1035",42,"Bothnian Bay",2004,8,4.3,"secchi depth m","summer secchi observations","NUT"
"1036",31,"Northern Baltic Proper",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"1037",31,"Northern Baltic Proper",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1038",25,"Eastern Gotland Basin",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1039",20,"Eastern Gotland Basin",2004,6,5,"secchi depth m","summer secchi observations","NUT"
"1040",24,"Eastern Gotland Basin",2004,6,5,"secchi depth m","summer secchi observations","NUT"
"1041",24,"Eastern Gotland Basin",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1042",24,"Eastern Gotland Basin",2004,6,5.5,"secchi depth m","summer secchi observations","NUT"
"1043",24,"Eastern Gotland Basin",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1044",24,"Eastern Gotland Basin",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1045",24,"Eastern Gotland Basin",2004,6,5.5,"secchi depth m","summer secchi observations","NUT"
"1046",24,"Eastern Gotland Basin",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1047",24,"Eastern Gotland Basin",2004,6,8,"secchi depth m","summer secchi observations","NUT"
"1048",23,"Eastern Gotland Basin",2004,6,5.5,"secchi depth m","summer secchi observations","NUT"
"1049",23,"Eastern Gotland Basin",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1050",23,"Eastern Gotland Basin",2004,6,5.5,"secchi depth m","summer secchi observations","NUT"
"1051",21,"Eastern Gotland Basin",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"1052",17,"Bornholm Basin",2004,6,8,"secchi depth m","summer secchi observations","NUT"
"1053",15,"Bornholm Basin",2004,6,8.5,"secchi depth m","summer secchi observations","NUT"
"1054",12,"Arkona Basin",2004,6,7.5,"secchi depth m","summer secchi observations","NUT"
"1055",14,"Bornholm Basin",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"1056",14,"Bornholm Basin",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1057",24,"Eastern Gotland Basin",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1058",24,"Eastern Gotland Basin",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"1059",20,"Eastern Gotland Basin",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1060",20,"Eastern Gotland Basin",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1061",31,"Northern Baltic Proper",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1062",36,"Aland Sea",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1063",38,"Bothnian Sea",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1064",38,"Bothnian Sea",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"1065",38,"Bothnian Sea",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1066",38,"Bothnian Sea",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"1067",38,"Bothnian Sea",2004,6,7.5,"secchi depth m","summer secchi observations","NUT"
"1068",39,"The Quark",2004,6,5,"secchi depth m","summer secchi observations","NUT"
"1069",40,"The Quark",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"1070",41,"Bothnian Bay",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"1071",41,"Bothnian Bay",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1072",41,"Bothnian Bay",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1073",41,"Bothnian Bay",2004,6,7.5,"secchi depth m","summer secchi observations","NUT"
"1074",41,"Bothnian Bay",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1075",37,"Bothnian Sea",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1076",37,"Bothnian Sea",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1077",38,"Bothnian Sea",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1078",38,"Bothnian Sea",2004,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1079",32,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1080",30,"Northern Baltic Proper",2004,7,5,"secchi depth m","summer secchi observations","NUT"
"1081",30,"Northern Baltic Proper",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1082",31,"Northern Baltic Proper",2004,7,5.5,"secchi depth m","summer secchi observations","NUT"
"1083",31,"Northern Baltic Proper",2004,7,5,"secchi depth m","summer secchi observations","NUT"
"1084",30,"Northern Baltic Proper",2004,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1085",31,"Northern Baltic Proper",2004,7,5,"secchi depth m","summer secchi observations","NUT"
"1086",30,"Northern Baltic Proper",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1087",31,"Northern Baltic Proper",2004,7,6,"secchi depth m","summer secchi observations","NUT"
"1088",30,"Northern Baltic Proper",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1089",31,"Northern Baltic Proper",2004,7,5.5,"secchi depth m","summer secchi observations","NUT"
"1090",31,"Northern Baltic Proper",2004,7,5.5,"secchi depth m","summer secchi observations","NUT"
"1091",32,"Gulf of Finland",2004,7,3,"secchi depth m","summer secchi observations","NUT"
"1092",34,"Gulf of Finland",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1093",34,"Gulf of Finland",2004,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1094",34,"Gulf of Finland",2004,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1095",31,"Northern Baltic Proper",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1096",31,"Northern Baltic Proper",2004,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1097",32,"Gulf of Finland",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1098",32,"Gulf of Finland",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1099",32,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1100",32,"Gulf of Finland",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1101",32,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1102",34,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1103",32,"Gulf of Finland",2004,7,3,"secchi depth m","summer secchi observations","NUT"
"1104",32,"Gulf of Finland",2004,7,3,"secchi depth m","summer secchi observations","NUT"
"1105",34,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1106",32,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1107",32,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1108",32,"Gulf of Finland",2004,7,3,"secchi depth m","summer secchi observations","NUT"
"1109",32,"Gulf of Finland",2004,7,3,"secchi depth m","summer secchi observations","NUT"
"1110",34,"Gulf of Finland",2004,7,4,"secchi depth m","summer secchi observations","NUT"
"1111",32,"Gulf of Finland",2004,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1112",30,"Northern Baltic Proper",2004,8,4.5,"secchi depth m","summer secchi observations","NUT"
"1113",31,"Northern Baltic Proper",2004,8,5,"secchi depth m","summer secchi observations","NUT"
"1114",32,"Gulf of Finland",2004,8,5,"secchi depth m","summer secchi observations","NUT"
"1115",34,"Gulf of Finland",2004,8,4.5,"secchi depth m","summer secchi observations","NUT"
"1116",32,"Gulf of Finland",2004,8,3.5,"secchi depth m","summer secchi observations","NUT"
"1117",32,"Gulf of Finland",2004,8,4.5,"secchi depth m","summer secchi observations","NUT"
"1118",32,"Gulf of Finland",2004,8,4,"secchi depth m","summer secchi observations","NUT"
"1119",31,"Northern Baltic Proper",2004,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1120",29,"Northern Baltic Proper",2004,8,6.5,"secchi depth m","summer secchi observations","NUT"
"1121",26,"Western Gotland Basin",2004,8,6,"secchi depth m","summer secchi observations","NUT"
"1122",24,"Eastern Gotland Basin",2004,8,7,"secchi depth m","summer secchi observations","NUT"
"1123",36,"Aland Sea",2004,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1124",38,"Bothnian Sea",2004,8,6,"secchi depth m","summer secchi observations","NUT"
"1125",38,"Bothnian Sea",2004,8,6,"secchi depth m","summer secchi observations","NUT"
"1126",41,"Bothnian Bay",2004,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1127",41,"Bothnian Bay",2004,8,6,"secchi depth m","summer secchi observations","NUT"
"1128",38,"Bothnian Sea",2004,8,6,"secchi depth m","summer secchi observations","NUT"
"1129",38,"Bothnian Sea",2004,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1130",32,"Gulf of Finland",2004,9,7,"secchi depth m","summer secchi observations","NUT"
"1131",32,"Gulf of Finland",2004,9,6,"secchi depth m","summer secchi observations","NUT"
"1132",32,"Gulf of Finland",2004,9,6,"secchi depth m","summer secchi observations","NUT"
"1133",42,"Bothnian Bay",2005,8,7,"secchi depth m","summer secchi observations","NUT"
"1134",42,"Bothnian Bay",2005,8,3,"secchi depth m","summer secchi observations","NUT"
"1135",20,"Eastern Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1136",24,"Eastern Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1137",24,"Eastern Gotland Basin",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1138",24,"Eastern Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1139",20,"Eastern Gotland Basin",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1140",20,"Eastern Gotland Basin",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1141",20,"Eastern Gotland Basin",2005,6,9,"secchi depth m","summer secchi observations","NUT"
"1142",21,"Eastern Gotland Basin",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1143",15,"Bornholm Basin",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"1144",17,"Bornholm Basin",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"1145",17,"Bornholm Basin",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1146",12,"Arkona Basin",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"1147",14,"Bornholm Basin",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"1148",14,"Bornholm Basin",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1149",15,"Bornholm Basin",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1150",15,"Bornholm Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1151",15,"Bornholm Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1152",20,"Eastern Gotland Basin",2005,6,9,"secchi depth m","summer secchi observations","NUT"
"1153",20,"Eastern Gotland Basin",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"1154",20,"Eastern Gotland Basin",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"1155",20,"Eastern Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1156",20,"Eastern Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1157",24,"Eastern Gotland Basin",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1158",24,"Eastern Gotland Basin",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1159",28,"Gulf of Riga",2005,6,4.5,"secchi depth m","summer secchi observations","NUT"
"1160",28,"Gulf of Riga",2005,6,4.5,"secchi depth m","summer secchi observations","NUT"
"1161",27,"Gulf of Riga",2005,6,3.5,"secchi depth m","summer secchi observations","NUT"
"1162",27,"Gulf of Riga",2005,6,4,"secchi depth m","summer secchi observations","NUT"
"1163",27,"Gulf of Riga",2005,6,3,"secchi depth m","summer secchi observations","NUT"
"1164",28,"Gulf of Riga",2005,6,5,"secchi depth m","summer secchi observations","NUT"
"1165",29,"Northern Baltic Proper",2005,6,7.5,"secchi depth m","summer secchi observations","NUT"
"1166",36,"Aland Sea",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1167",36,"Aland Sea",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1168",38,"Bothnian Sea",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1169",38,"Bothnian Sea",2005,6,7.5,"secchi depth m","summer secchi observations","NUT"
"1170",38,"Bothnian Sea",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"1171",38,"Bothnian Sea",2005,6,7.5,"secchi depth m","summer secchi observations","NUT"
"1172",38,"Bothnian Sea",2005,6,5,"secchi depth m","summer secchi observations","NUT"
"1173",39,"The Quark",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1174",40,"The Quark",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1175",42,"Bothnian Bay",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1176",42,"Bothnian Bay",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1177",41,"Bothnian Bay",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1178",41,"Bothnian Bay",2005,6,5,"secchi depth m","summer secchi observations","NUT"
"1179",40,"The Quark",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1180",37,"Bothnian Sea",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1181",37,"Bothnian Sea",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"1182",37,"Bothnian Sea",2005,6,5,"secchi depth m","summer secchi observations","NUT"
"1183",37,"Bothnian Sea",2005,6,6,"secchi depth m","summer secchi observations","NUT"
"1184",37,"Bothnian Sea",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"1185",32,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1186",32,"Gulf of Finland",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1187",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1188",31,"Northern Baltic Proper",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1189",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1190",32,"Gulf of Finland",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1191",32,"Gulf of Finland",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1192",30,"Northern Baltic Proper",2005,7,2.5,"secchi depth m","summer secchi observations","NUT"
"1193",30,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1194",31,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1195",31,"Northern Baltic Proper",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1196",31,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1197",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1198",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1199",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1200",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1201",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1202",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1203",30,"Northern Baltic Proper",2005,7,5,"secchi depth m","summer secchi observations","NUT"
"1204",31,"Northern Baltic Proper",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1205",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1206",30,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1207",32,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1208",32,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1209",32,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1210",32,"Gulf of Finland",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1211",32,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1212",32,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1213",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1214",30,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1215",30,"Northern Baltic Proper",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1216",30,"Northern Baltic Proper",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1217",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1218",30,"Northern Baltic Proper",2005,7,5,"secchi depth m","summer secchi observations","NUT"
"1219",30,"Northern Baltic Proper",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1220",30,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1221",30,"Northern Baltic Proper",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1222",30,"Northern Baltic Proper",2005,7,5,"secchi depth m","summer secchi observations","NUT"
"1223",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1224",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1225",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1226",30,"Northern Baltic Proper",2005,7,5,"secchi depth m","summer secchi observations","NUT"
"1227",32,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1228",32,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1229",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1230",32,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1231",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1232",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1233",30,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1234",30,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1235",30,"Northern Baltic Proper",2005,7,3,"secchi depth m","summer secchi observations","NUT"
"1236",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1237",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1238",30,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1239",32,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1240",34,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1241",34,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1242",34,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1243",34,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1244",31,"Northern Baltic Proper",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1245",31,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1246",30,"Northern Baltic Proper",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1247",32,"Gulf of Finland",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1248",32,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1249",32,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1250",32,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1251",34,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1252",34,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1253",34,"Gulf of Finland",2005,7,4,"secchi depth m","summer secchi observations","NUT"
"1254",34,"Gulf of Finland",2005,7,3.5,"secchi depth m","summer secchi observations","NUT"
"1255",34,"Gulf of Finland",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1256",31,"Northern Baltic Proper",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1257",32,"Gulf of Finland",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1258",32,"Gulf of Finland",2005,7,4.5,"secchi depth m","summer secchi observations","NUT"
"1259",32,"Gulf of Finland",2005,8,4.5,"secchi depth m","summer secchi observations","NUT"
"1260",32,"Gulf of Finland",2005,8,4,"secchi depth m","summer secchi observations","NUT"
"1261",32,"Gulf of Finland",2005,8,3.5,"secchi depth m","summer secchi observations","NUT"
"1262",34,"Gulf of Finland",2005,8,4,"secchi depth m","summer secchi observations","NUT"
"1263",32,"Gulf of Finland",2005,8,4,"secchi depth m","summer secchi observations","NUT"
"1264",31,"Northern Baltic Proper",2005,8,4,"secchi depth m","summer secchi observations","NUT"
"1265",30,"Northern Baltic Proper",2005,8,4.5,"secchi depth m","summer secchi observations","NUT"
"1266",34,"Gulf of Finland",2005,8,4,"secchi depth m","summer secchi observations","NUT"
"1267",32,"Gulf of Finland",2005,8,4,"secchi depth m","summer secchi observations","NUT"
"1268",31,"Northern Baltic Proper",2005,8,5,"secchi depth m","summer secchi observations","NUT"
"1269",29,"Northern Baltic Proper",2005,8,5,"secchi depth m","summer secchi observations","NUT"
"1270",29,"Northern Baltic Proper",2005,8,5.5,"secchi depth m","summer secchi observations","NUT"
"1271",29,"Northern Baltic Proper",2005,8,4.5,"secchi depth m","summer secchi observations","NUT"
"1272",29,"Northern Baltic Proper",2005,8,5,"secchi depth m","summer secchi observations","NUT"
"1273",26,"Western Gotland Basin",2005,8,6,"secchi depth m","summer secchi observations","NUT"
"1274",26,"Western Gotland Basin",2005,8,5,"secchi depth m","summer secchi observations","NUT"
"1275",24,"Eastern Gotland Basin",2005,8,5,"secchi depth m","summer secchi observations","NUT"
