"","lat","lon","data_descrip","bhi_goal"
"1115",54.92,16.45,"summer secchi unique sampling locations 2000-2013","NUT"
"1116",55.555,18.4,"summer secchi unique sampling locations 2000-2013","NUT"
"1117",55.2917,18,"summer secchi unique sampling locations 2000-2013","NUT"
"1118",55.23,17.0733,"summer secchi unique sampling locations 2000-2013","NUT"
"1119",55.25,15.9833,"summer secchi unique sampling locations 2000-2013","NUT"
"1120",54.0667,14.25,"summer secchi unique sampling locations 2000-2013","NUT"
"1121",53.948,14.263,"summer secchi unique sampling locations 2000-2013","NUT"
"1122",54.0667,14.6917,"summer secchi unique sampling locations 2000-2013","NUT"
"1123",54.2567,15.5333,"summer secchi unique sampling locations 2000-2013","NUT"
"1124",54.45,15.9833,"summer secchi unique sampling locations 2000-2013","NUT"
"1125",54.93,16.462,"summer secchi unique sampling locations 2000-2013","NUT"
"1126",54.6333,16.8,"summer secchi unique sampling locations 2000-2013","NUT"
"1127",54.8333,17.535,"summer secchi unique sampling locations 2000-2013","NUT"
"1128",54.875,18.0833,"summer secchi unique sampling locations 2000-2013","NUT"
"1129",54.8333,19.3333,"summer secchi unique sampling locations 2000-2013","NUT"
"1130",54.6507,19.2853,"summer secchi unique sampling locations 2000-2013","NUT"
"1131",54.5,19.1133,"summer secchi unique sampling locations 2000-2013","NUT"
"1132",54.8833,18.3667,"summer secchi unique sampling locations 2000-2013","NUT"
"1133",54.4083,19.4417,"summer secchi unique sampling locations 2000-2013","NUT"
"1134",54.6667,18.8333,"summer secchi unique sampling locations 2000-2013","NUT"
"1135",54.5998,19.1432,"summer secchi unique sampling locations 2000-2013","NUT"
"1136",54.8328,19.317,"summer secchi unique sampling locations 2000-2013","NUT"
"1137",55.1185,19.1008,"summer secchi unique sampling locations 2000-2013","NUT"
"1138",55.0057,18.666,"summer secchi unique sampling locations 2000-2013","NUT"
"1139",55.6022,18.4355,"summer secchi unique sampling locations 2000-2013","NUT"
"1140",54.9993,18.3338,"summer secchi unique sampling locations 2000-2013","NUT"
"1141",55.1662,18.0002,"summer secchi unique sampling locations 2000-2013","NUT"
"1142",55.1662,18.3005,"summer secchi unique sampling locations 2000-2013","NUT"
"1143",55.334,18.3343,"summer secchi unique sampling locations 2000-2013","NUT"
"1144",55.334,17.9997,"summer secchi unique sampling locations 2000-2013","NUT"
"1145",55.3173,17.6687,"summer secchi unique sampling locations 2000-2013","NUT"
"1146",55.1675,17.6673,"summer secchi unique sampling locations 2000-2013","NUT"
"1147",55.1665,17.3342,"summer secchi unique sampling locations 2000-2013","NUT"
"1148",55.2357,17.3342,"summer secchi unique sampling locations 2000-2013","NUT"
"1149",55.3323,17.3332,"summer secchi unique sampling locations 2000-2013","NUT"
"1150",55.3327,17.0032,"summer secchi unique sampling locations 2000-2013","NUT"
"1151",55.2362,17.0042,"summer secchi unique sampling locations 2000-2013","NUT"
"1152",55.1663,16.6668,"summer secchi unique sampling locations 2000-2013","NUT"
"1153",55.2835,16.501,"summer secchi unique sampling locations 2000-2013","NUT"
"1154",55.4993,16.3337,"summer secchi unique sampling locations 2000-2013","NUT"
"1155",55.6653,16.3323,"summer secchi unique sampling locations 2000-2013","NUT"
"1156",55.6663,16.0007,"summer secchi unique sampling locations 2000-2013","NUT"
"1157",55.4957,15.9987,"summer secchi unique sampling locations 2000-2013","NUT"
"1158",55.5943,15.6672,"summer secchi unique sampling locations 2000-2013","NUT"
"1159",55.6663,14.9752,"summer secchi unique sampling locations 2000-2013","NUT"
"1160",55.6697,14.6933,"summer secchi unique sampling locations 2000-2013","NUT"
"1161",55.5138,14.6687,"summer secchi unique sampling locations 2000-2013","NUT"
"1162",55.4722,15.0338,"summer secchi unique sampling locations 2000-2013","NUT"
"1163",55.3323,15.0003,"summer secchi unique sampling locations 2000-2013","NUT"
"1164",55.3335,15.3303,"summer secchi unique sampling locations 2000-2013","NUT"
"1165",55.5047,15.3397,"summer secchi unique sampling locations 2000-2013","NUT"
"1166",55.5002,15.6682,"summer secchi unique sampling locations 2000-2013","NUT"
"1167",55.3352,15.6557,"summer secchi unique sampling locations 2000-2013","NUT"
"1168",55.3353,15.997,"summer secchi unique sampling locations 2000-2013","NUT"
"1169",55.1658,15.3352,"summer secchi unique sampling locations 2000-2013","NUT"
"1170",55.0037,15.3388,"summer secchi unique sampling locations 2000-2013","NUT"
"1171",54.8383,15.3352,"summer secchi unique sampling locations 2000-2013","NUT"
"1172",54.6678,15.0018,"summer secchi unique sampling locations 2000-2013","NUT"
"1173",54.665,15.3315,"summer secchi unique sampling locations 2000-2013","NUT"
"1174",54.4998,15.6667,"summer secchi unique sampling locations 2000-2013","NUT"
"1175",54.6673,15.6685,"summer secchi unique sampling locations 2000-2013","NUT"
"1176",54.6675,15.9985,"summer secchi unique sampling locations 2000-2013","NUT"
"1177",54.8327,15.666,"summer secchi unique sampling locations 2000-2013","NUT"
"1178",54.8335,16.0003,"summer secchi unique sampling locations 2000-2013","NUT"
"1179",54.9997,16.3315,"summer secchi unique sampling locations 2000-2013","NUT"
"1180",55,15.9993,"summer secchi unique sampling locations 2000-2013","NUT"
"1181",54.999,15.6668,"summer secchi unique sampling locations 2000-2013","NUT"
"1182",55.1495,15.6665,"summer secchi unique sampling locations 2000-2013","NUT"
"1183",55.1667,15.9997,"summer secchi unique sampling locations 2000-2013","NUT"
"1184",55.2318,16.2127,"summer secchi unique sampling locations 2000-2013","NUT"
"1185",55.2317,15.9993,"summer secchi unique sampling locations 2000-2013","NUT"
"1186",55.2332,15.9818,"summer secchi unique sampling locations 2000-2013","NUT"
"1187",55.2978,16.3338,"summer secchi unique sampling locations 2000-2013","NUT"
"1188",54.4992,15.6722,"summer secchi unique sampling locations 2000-2013","NUT"
"1189",54.9968,16.0002,"summer secchi unique sampling locations 2000-2013","NUT"
"1190",55.2348,15.9823,"summer secchi unique sampling locations 2000-2013","NUT"
"1191",55.2832,16.5008,"summer secchi unique sampling locations 2000-2013","NUT"
"1192",55.2338,17.3343,"summer secchi unique sampling locations 2000-2013","NUT"
"1193",55.3333,17.9993,"summer secchi unique sampling locations 2000-2013","NUT"
"1194",54.633,16.8,"summer secchi unique sampling locations 2000-2013","NUT"
"1195",55.291,18,"summer secchi unique sampling locations 2000-2013","NUT"
"1196",55.216,17.066,"summer secchi unique sampling locations 2000-2013","NUT"
"1197",55.25,15.983,"summer secchi unique sampling locations 2000-2013","NUT"
"1198",54.741,15.133,"summer secchi unique sampling locations 2000-2013","NUT"
"1199",54.066,14.25,"summer secchi unique sampling locations 2000-2013","NUT"
"1200",54.066,14.691,"summer secchi unique sampling locations 2000-2013","NUT"
"1201",54.256,15.533,"summer secchi unique sampling locations 2000-2013","NUT"
"1202",54.45,15.983,"summer secchi unique sampling locations 2000-2013","NUT"
"1203",54.925,16.45,"summer secchi unique sampling locations 2000-2013","NUT"
"1204",54.833,17.535,"summer secchi unique sampling locations 2000-2013","NUT"
"1205",54.875,18.083,"summer secchi unique sampling locations 2000-2013","NUT"
"1206",54.833,19.333,"summer secchi unique sampling locations 2000-2013","NUT"
"1207",54.5,19.113,"summer secchi unique sampling locations 2000-2013","NUT"
"1208",54.651,19.293,"summer secchi unique sampling locations 2000-2013","NUT"
"1209",54.666,18.833,"summer secchi unique sampling locations 2000-2013","NUT"
"1210",54.408,19.441,"summer secchi unique sampling locations 2000-2013","NUT"
"1211",54.883,18.37,"summer secchi unique sampling locations 2000-2013","NUT"
"1212",55.2503,19.0153,"summer secchi unique sampling locations 2000-2013","NUT"
"1213",54.5367,18.9718,"summer secchi unique sampling locations 2000-2013","NUT"
"1214",55.4332,17.3285,"summer secchi unique sampling locations 2000-2013","NUT"
"1215",55.553,18.4,"summer secchi unique sampling locations 2000-2013","NUT"
"1216",55.2883,18,"summer secchi unique sampling locations 2000-2013","NUT"
"1217",55.2167,17.0667,"summer secchi unique sampling locations 2000-2013","NUT"
"1218",54.7383,15.1333,"summer secchi unique sampling locations 2000-2013","NUT"
"1219",53.9422,14.2578,"summer secchi unique sampling locations 2000-2013","NUT"
"1220",54.0667,14.6883,"summer secchi unique sampling locations 2000-2013","NUT"
"1221",54.254,15.5333,"summer secchi unique sampling locations 2000-2013","NUT"
"1222",54.9217,16.45,"summer secchi unique sampling locations 2000-2013","NUT"
"1223",54.8333,17.5343,"summer secchi unique sampling locations 2000-2013","NUT"
"1224",54.8717,18.0833,"summer secchi unique sampling locations 2000-2013","NUT"
"1225",54.651,19.2893,"summer secchi unique sampling locations 2000-2013","NUT"
"1226",54.5,19.108,"summer secchi unique sampling locations 2000-2013","NUT"
"1227",54.8833,18.3687,"summer secchi unique sampling locations 2000-2013","NUT"
"1228",54.405,19.4383,"summer secchi unique sampling locations 2000-2013","NUT"
"1229",54.5988,19.1435,"summer secchi unique sampling locations 2000-2013","NUT"
"1230",54.8333,19.3182,"summer secchi unique sampling locations 2000-2013","NUT"
"1231",54.8342,19.0007,"summer secchi unique sampling locations 2000-2013","NUT"
"1232",54.9998,19.0002,"summer secchi unique sampling locations 2000-2013","NUT"
"1233",55.1162,19.0993,"summer secchi unique sampling locations 2000-2013","NUT"
"1234",55.6,18.4348,"summer secchi unique sampling locations 2000-2013","NUT"
"1235",55.4997,18.3333,"summer secchi unique sampling locations 2000-2013","NUT"
"1236",55.3332,18.3333,"summer secchi unique sampling locations 2000-2013","NUT"
"1237",55.1668,18.3,"summer secchi unique sampling locations 2000-2013","NUT"
"1238",55,18.3335,"summer secchi unique sampling locations 2000-2013","NUT"
"1239",55.167,18.0005,"summer secchi unique sampling locations 2000-2013","NUT"
"1240",55.3332,18.0002,"summer secchi unique sampling locations 2000-2013","NUT"
"1241",55.3333,17.334,"summer secchi unique sampling locations 2000-2013","NUT"
"1242",55.35,17.0832,"summer secchi unique sampling locations 2000-2013","NUT"
"1243",55.2342,17.0002,"summer secchi unique sampling locations 2000-2013","NUT"
"1244",55.2337,16.7998,"summer secchi unique sampling locations 2000-2013","NUT"
"1245",55.3503,16.8002,"summer secchi unique sampling locations 2000-2013","NUT"
"1246",55.3338,16.6663,"summer secchi unique sampling locations 2000-2013","NUT"
"1247",55.1667,16.667,"summer secchi unique sampling locations 2000-2013","NUT"
"1248",55.1247,16.5003,"summer secchi unique sampling locations 2000-2013","NUT"
"1249",55.2828,16.4983,"summer secchi unique sampling locations 2000-2013","NUT"
"1250",55.7918,16.5007,"summer secchi unique sampling locations 2000-2013","NUT"
"1251",55.792,16.2497,"summer secchi unique sampling locations 2000-2013","NUT"
"1252",55.7925,15.9993,"summer secchi unique sampling locations 2000-2013","NUT"
"1253",55.6255,15.7508,"summer secchi unique sampling locations 2000-2013","NUT"
"1254",55.6253,15.5003,"summer secchi unique sampling locations 2000-2013","NUT"
"1255",55.6248,14.75,"summer secchi unique sampling locations 2000-2013","NUT"
"1256",55.4572,15.501,"summer secchi unique sampling locations 2000-2013","NUT"
"1257",55.4583,15.7503,"summer secchi unique sampling locations 2000-2013","NUT"
"1258",55.4582,16.0008,"summer secchi unique sampling locations 2000-2013","NUT"
"1259",55.2917,16.0003,"summer secchi unique sampling locations 2000-2013","NUT"
"1260",55.2917,15.7497,"summer secchi unique sampling locations 2000-2013","NUT"
"1261",55.2918,15.4993,"summer secchi unique sampling locations 2000-2013","NUT"
"1262",55.2918,15.2827,"summer secchi unique sampling locations 2000-2013","NUT"
"1263",55.2913,14.9998,"summer secchi unique sampling locations 2000-2013","NUT"
"1264",55.1247,15.2503,"summer secchi unique sampling locations 2000-2013","NUT"
"1265",54.6255,15.2492,"summer secchi unique sampling locations 2000-2013","NUT"
"1266",54.6252,15.4998,"summer secchi unique sampling locations 2000-2013","NUT"
"1267",54.4998,15.666,"summer secchi unique sampling locations 2000-2013","NUT"
"1268",54.625,15.7497,"summer secchi unique sampling locations 2000-2013","NUT"
"1269",54.6665,16.0002,"summer secchi unique sampling locations 2000-2013","NUT"
"1270",54.7908,16.0002,"summer secchi unique sampling locations 2000-2013","NUT"
"1271",54.7917,15.7495,"summer secchi unique sampling locations 2000-2013","NUT"
"1272",54.7917,15.4997,"summer secchi unique sampling locations 2000-2013","NUT"
"1273",54.9583,15.4997,"summer secchi unique sampling locations 2000-2013","NUT"
"1274",55.2318,15.9848,"summer secchi unique sampling locations 2000-2013","NUT"
"1275",55.2318,15.9843,"summer secchi unique sampling locations 2000-2013","NUT"
"1276",55.1507,15.667,"summer secchi unique sampling locations 2000-2013","NUT"
"1277",55.1245,15.7507,"summer secchi unique sampling locations 2000-2013","NUT"
"1278",56.667,12.117,"summer secchi unique sampling locations 2000-2013","NUT"
"1279",55,14.08,"summer secchi unique sampling locations 2000-2013","NUT"
"1280",56.63,19.58,"summer secchi unique sampling locations 2000-2013","NUT"
"1281",58.02,17.98,"summer secchi unique sampling locations 2000-2013","NUT"
"1282",57.12,17.67,"summer secchi unique sampling locations 2000-2013","NUT"
"1283",55.62,14.87,"summer secchi unique sampling locations 2000-2013","NUT"
"1284",57.192,11.67,"summer secchi unique sampling locations 2000-2013","NUT"
"1285",55.38,15.33,"summer secchi unique sampling locations 2000-2013","NUT"
"1286",57.33,20.05,"summer secchi unique sampling locations 2000-2013","NUT"
"1287",58,19.88,"summer secchi unique sampling locations 2000-2013","NUT"
"1288",57.293,10.742,"summer secchi unique sampling locations 2000-2013","NUT"
"1289",56.4,12.43,"summer secchi unique sampling locations 2000-2013","NUT"
"1290",62.652,18.955,"summer secchi unique sampling locations 2000-2013","NUT"
"1291",62.0985,18.5482,"summer secchi unique sampling locations 2000-2013","NUT"
"1292",64.7085,22.0655,"summer secchi unique sampling locations 2000-2013","NUT"
"1293",64.7078,22.067,"summer secchi unique sampling locations 2000-2013","NUT"
"1294",62.0988,18.5485,"summer secchi unique sampling locations 2000-2013","NUT"
"1295",62.6518,18.9505,"summer secchi unique sampling locations 2000-2013","NUT"
"1296",64.7072,22.0655,"summer secchi unique sampling locations 2000-2013","NUT"
"1297",64.708,22.0663,"summer secchi unique sampling locations 2000-2013","NUT"
"1298",58.58,18.23,"summer secchi unique sampling locations 2000-2013","NUT"
"1299",58.88,20.32,"summer secchi unique sampling locations 2000-2013","NUT"
"1300",56.12,16.53,"summer secchi unique sampling locations 2000-2013","NUT"
"1301",56.482,11.095,"summer secchi unique sampling locations 2000-2013","NUT"
"1302",56.43,11.428,"summer secchi unique sampling locations 2000-2013","NUT"
"1303",56.345,11.975,"summer secchi unique sampling locations 2000-2013","NUT"
"1304",56.622,11.832,"summer secchi unique sampling locations 2000-2013","NUT"
"1305",57.135,11.855,"summer secchi unique sampling locations 2000-2013","NUT"
"1306",56.215,10.962,"summer secchi unique sampling locations 2000-2013","NUT"
"1307",56.542,12.535,"summer secchi unique sampling locations 2000-2013","NUT"
"1308",56.555,12.57,"summer secchi unique sampling locations 2000-2013","NUT"
"1309",56.485,11.095,"summer secchi unique sampling locations 2000-2013","NUT"
"1310",56.615,11.833,"summer secchi unique sampling locations 2000-2013","NUT"
"1311",55.292,14.4,"summer secchi unique sampling locations 2000-2013","NUT"
"1312",56.15,11.8,"summer secchi unique sampling locations 2000-2013","NUT"
"1313",56.132,11.16,"summer secchi unique sampling locations 2000-2013","NUT"
"1314",55.652,10.757,"summer secchi unique sampling locations 2000-2013","NUT"
"1315",55.375,10.998,"summer secchi unique sampling locations 2000-2013","NUT"
"1316",55.05,11.033,"summer secchi unique sampling locations 2000-2013","NUT"
"1317",54.7,10.767,"summer secchi unique sampling locations 2000-2013","NUT"
"1318",55.272,12.575,"summer secchi unique sampling locations 2000-2013","NUT"
"1319",57.445,10.84,"summer secchi unique sampling locations 2000-2013","NUT"
"1320",57.3748,11.3168,"summer secchi unique sampling locations 2000-2013","NUT"
"1321",57.1483,11.4582,"summer secchi unique sampling locations 2000-2013","NUT"
"1322",56.4775,11.0957,"summer secchi unique sampling locations 2000-2013","NUT"
"1323",56.5902,11.8217,"summer secchi unique sampling locations 2000-2013","NUT"
"1324",56.345,11.9687,"summer secchi unique sampling locations 2000-2013","NUT"
"1325",56.4745,11.0922,"summer secchi unique sampling locations 2000-2013","NUT"
"1326",62.0998,18.5485,"summer secchi unique sampling locations 2000-2013","NUT"
"1327",62.6528,18.9523,"summer secchi unique sampling locations 2000-2013","NUT"
"1328",62.6538,18.9513,"summer secchi unique sampling locations 2000-2013","NUT"
"1329",65.1668,23.2343,"summer secchi unique sampling locations 2000-2013","NUT"
"1330",64.7085,22.0645,"summer secchi unique sampling locations 2000-2013","NUT"
"1331",62.6523,18.9507,"summer secchi unique sampling locations 2000-2013","NUT"
"1332",56.94,12.2117,"summer secchi unique sampling locations 2000-2013","NUT"
"1333",57.526,10.8292,"summer secchi unique sampling locations 2000-2013","NUT"
"1334",56.555,12.565,"summer secchi unique sampling locations 2000-2013","NUT"
"1335",60.542,18.93,"summer secchi unique sampling locations 2000-2013","NUT"
"1336",61.18,18.23,"summer secchi unique sampling locations 2000-2013","NUT"
"1337",62.13,17.87,"summer secchi unique sampling locations 2000-2013","NUT"
"1338",57.1908,11.5325,"summer secchi unique sampling locations 2000-2013","NUT"
"1339",57.4393,10.8398,"summer secchi unique sampling locations 2000-2013","NUT"
"1340",57.6363,10.851,"summer secchi unique sampling locations 2000-2013","NUT"
"1341",57.0158,12.207,"summer secchi unique sampling locations 2000-2013","NUT"
"1342",56.8757,12.288,"summer secchi unique sampling locations 2000-2013","NUT"
"1343",56.8197,12.218,"summer secchi unique sampling locations 2000-2013","NUT"
"1344",56.549,12.5647,"summer secchi unique sampling locations 2000-2013","NUT"
"1345",57.7353,11.3333,"summer secchi unique sampling locations 2000-2013","NUT"
"1346",56.4433,11.09,"summer secchi unique sampling locations 2000-2013","NUT"
"1347",60.18,19.15,"summer secchi unique sampling locations 2000-2013","NUT"
"1348",61.2332,17.666,"summer secchi unique sampling locations 2000-2013","NUT"
"1349",61.2337,17.6672,"summer secchi unique sampling locations 2000-2013","NUT"
"1350",63.1388,19.3152,"summer secchi unique sampling locations 2000-2013","NUT"
"1351",62.1867,20.8117,"summer secchi unique sampling locations 2000-2013","NUT"
"1352",62.1008,18.5493,"summer secchi unique sampling locations 2000-2013","NUT"
"1353",62.6532,18.9523,"summer secchi unique sampling locations 2000-2013","NUT"
"1354",65.1668,23.2332,"summer secchi unique sampling locations 2000-2013","NUT"
"1355",64.7083,22.068,"summer secchi unique sampling locations 2000-2013","NUT"
"1356",62.6527,18.9528,"summer secchi unique sampling locations 2000-2013","NUT"
"1357",62.0843,18.5477,"summer secchi unique sampling locations 2000-2013","NUT"
"1358",65.1662,23.2317,"summer secchi unique sampling locations 2000-2013","NUT"
"1359",64.7085,22.0668,"summer secchi unique sampling locations 2000-2013","NUT"
"1360",56.125,19.28,"summer secchi unique sampling locations 2000-2013","NUT"
"1361",65.168,23.2323,"summer secchi unique sampling locations 2000-2013","NUT"
"1362",64.7082,22.0662,"summer secchi unique sampling locations 2000-2013","NUT"
"1363",55.92,18.888,"summer secchi unique sampling locations 2000-2013","NUT"
"1364",56.6667,12.1167,"summer secchi unique sampling locations 2000-2013","NUT"
"1365",55.3833,15.3333,"summer secchi unique sampling locations 2000-2013","NUT"
"1366",57.3333,20.05,"summer secchi unique sampling locations 2000-2013","NUT"
"1367",55.3472,13.0188,"summer secchi unique sampling locations 2000-2013","NUT"
"1368",57.1917,11.6667,"summer secchi unique sampling locations 2000-2013","NUT"
"1369",55.8333,14.3343,"summer secchi unique sampling locations 2000-2013","NUT"
"1370",58,19.8833,"summer secchi unique sampling locations 2000-2013","NUT"
"1371",58.0167,17.9833,"summer secchi unique sampling locations 2000-2013","NUT"
"1372",55.92,18.8883,"summer secchi unique sampling locations 2000-2013","NUT"
"1373",58.8833,20.3167,"summer secchi unique sampling locations 2000-2013","NUT"
"1374",56.125,19.2833,"summer secchi unique sampling locations 2000-2013","NUT"
"1375",55.3253,12.9412,"summer secchi unique sampling locations 2000-2013","NUT"
"1376",60.1833,19.15,"summer secchi unique sampling locations 2000-2013","NUT"
"1377",60.5417,18.9333,"summer secchi unique sampling locations 2000-2013","NUT"
"1378",62.1333,17.8667,"summer secchi unique sampling locations 2000-2013","NUT"
"1379",61.1833,18.2333,"summer secchi unique sampling locations 2000-2013","NUT"
"1380",54.7,10.7667,"summer secchi unique sampling locations 2000-2013","NUT"
"1381",55.6517,10.7567,"summer secchi unique sampling locations 2000-2013","NUT"
"1382",55.375,10.9983,"summer secchi unique sampling locations 2000-2013","NUT"
"1383",55.05,11.0333,"summer secchi unique sampling locations 2000-2013","NUT"
"1384",57.5333,11.325,"summer secchi unique sampling locations 2000-2013","NUT"
"1385",56.1167,16.5333,"summer secchi unique sampling locations 2000-2013","NUT"
"1386",55.2917,14.4,"summer secchi unique sampling locations 2000-2013","NUT"
"1387",57.2075,11.6647,"summer secchi unique sampling locations 2000-2013","NUT"
"1388",56.43,11.4283,"summer secchi unique sampling locations 2000-2013","NUT"
"1389",56.615,11.8333,"summer secchi unique sampling locations 2000-2013","NUT"
"1390",56.555,12.5667,"summer secchi unique sampling locations 2000-2013","NUT"
"1391",56.5417,12.535,"summer secchi unique sampling locations 2000-2013","NUT"
"1392",56.215,10.9617,"summer secchi unique sampling locations 2000-2013","NUT"
"1393",56.2333,12.37,"summer secchi unique sampling locations 2000-2013","NUT"
"1394",55.8333,14.2667,"summer secchi unique sampling locations 2000-2013","NUT"
"1395",56.4817,11.095,"summer secchi unique sampling locations 2000-2013","NUT"
"1396",56.6217,11.8317,"summer secchi unique sampling locations 2000-2013","NUT"
"1397",57.2933,10.7417,"summer secchi unique sampling locations 2000-2013","NUT"
"1398",56.7217,12.4417,"summer secchi unique sampling locations 2000-2013","NUT"
"1399",56.4,12.4333,"summer secchi unique sampling locations 2000-2013","NUT"
