"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_occb","basis_determination","CB101_ug/kg","CB105_ug/kg","CB118_ug/kg","CB128_ug/kg","CB138_ug/kg","CB149_ug/kg","CB153_ug/kg","CB156_ug/kg","CB157_ug/kg","CB167_ug/kg","CB169_ug/kg","CB170_ug/kg","CB180_ug/kg","CB28_ug/kg","CB52_ug/kg","CB77_ug/kg","param_bbio","AGMAX_y","AGMEA_y","AGMIN_y","DRYWT%_%","EXLIP%_%","FATWT%_%","LIPIDWT%_%","LNMAX_cm","LNMEA_cm","LNMIN_cm","WTMAX_g","WTMEA_g","WTMIN_g"
"93","",61.71083333,20.7075,"2010-09-23",3150006,"49958",1423872,"OC-CB","wet weight",0.36,NA,0.79,NA,0.73,NA,1.1,NA,NA,NA,NA,NA,0.34,0.05,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","",61.71083333,20.7075,"2010-09-23",3150007,"49959",1423873,"OC-CB","wet weight",0.23,NA,0.53,NA,0.84,NA,1.3,NA,NA,NA,NA,NA,0.35,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","",61.71083333,20.7075,"2010-09-23",3150008,"49960",1423874,"OC-CB","wet weight",0.2,NA,0.46,NA,0.71,NA,1,NA,NA,NA,NA,NA,0.31,0.05,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","",61.71083333,20.7075,"2010-09-23",3150009,"49961",1423875,"OC-CB","wet weight",0.3,NA,0.49,NA,0.94,NA,1.1,NA,NA,NA,NA,NA,0.46,0.08,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","",61.71083333,20.7075,"2010-09-23",3150010,"49962",1423876,"OC-CB","wet weight",0.24,NA,0.43,NA,0.76,NA,1.1,NA,NA,NA,NA,NA,0.28,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","",61.71083333,20.7075,"2010-09-23",3150011,"49963",1423877,"OC-CB","wet weight",0.22,NA,0.34,NA,0.5,NA,0.75,NA,NA,NA,NA,NA,0.21,0.04,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","",61.71083333,20.7075,"2010-09-23",3150012,"49964",1423878,"OC-CB","wet weight",0.25,NA,0.43,NA,0.6,NA,0.92,NA,NA,NA,NA,NA,0.21,0.08,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","",61.71083333,20.7075,"2010-09-23",3150013,"49965",1423879,"OC-CB","wet weight",0.17,NA,0.32,NA,0.54,NA,0.81,NA,NA,NA,NA,NA,0.13,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","",61.71083333,20.7075,"2010-09-23",3150014,"49966",1423880,"OC-CB","wet weight",0.28,NA,0.5,NA,0.71,NA,1.1,NA,NA,NA,NA,NA,0.29,0.11,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","",61.71083333,20.7075,"2010-09-23",3150015,"49967",1423881,"OC-CB","wet weight",0.23,NA,0.41,NA,0.68,NA,1,NA,NA,NA,NA,NA,0.49,0.08,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","",64.17916667,23.3265,"2011-05-18",3333324,"51755",1595845,"OC-CB","wet weight",0.24,NA,0.16,NA,0.21,NA,0.53,NA,NA,NA,NA,NA,0.06,0.04,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","",64.17916667,23.3265,"2011-05-18",3333325,"51756",1595846,"OC-CB","wet weight",0.36,NA,0.22,NA,0.57,NA,0.87,NA,NA,NA,NA,NA,0.26,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","",64.17916667,23.3265,"2011-05-18",3333326,"51757",1595847,"OC-CB","wet weight",0.41,NA,0.22,NA,0.63,NA,0.88,NA,NA,NA,NA,NA,0.29,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","",64.17916667,23.3265,"2011-05-18",3333327,"51758",1595848,"OC-CB","wet weight",0.5,NA,0.3,NA,0.73,NA,1.1,NA,NA,NA,NA,NA,0.37,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","",64.17916667,23.3265,"2011-05-18",3333328,"51759",1595849,"OC-CB","wet weight",0.3,NA,0.18,NA,0.4,NA,0.69,NA,NA,NA,NA,NA,0.19,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","",64.17916667,23.3265,"2011-05-18",3333329,"51760",1595850,"OC-CB","wet weight",0.19,NA,0.1,NA,0.33,NA,0.54,NA,NA,NA,NA,NA,0.14,0.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","",64.17916667,23.3265,"2011-05-18",3333330,"51761",1595851,"OC-CB","wet weight",0.37,NA,0.2,NA,0.46,NA,0.78,NA,NA,NA,NA,NA,0.28,0.04,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","",64.17916667,23.3265,"2011-05-18",3333331,"51762",1595852,"OC-CB","wet weight",0.36,NA,0.17,NA,0.45,NA,0.83,NA,NA,NA,NA,NA,0.23,0.04,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","",64.17916667,23.3265,"2011-05-18",3333332,"51783",1595853,"OC-CB","wet weight",0.37,NA,0.19,NA,0.5,NA,0.85,NA,NA,NA,NA,NA,0.27,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","",64.17916667,23.3265,"2011-05-18",3333333,"51784",1595854,"OC-CB","wet weight",0.17,NA,0.15,NA,0.29,NA,0.26,NA,NA,NA,NA,NA,0.18,0.04,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","",64.17916667,23.3265,"2011-05-18",3333334,"51785",1595855,"OC-CB","wet weight",0.27,NA,0.16,NA,0.36,NA,0.56,NA,NA,NA,NA,NA,0.17,0.04,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","",64.17916667,23.3265,"2011-05-18",3333335,"51786",1595856,"OC-CB","wet weight",0.35,NA,0.2,NA,0.44,NA,0.76,NA,NA,NA,NA,NA,0.26,0.04,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","",64.17916667,23.3265,"2011-05-18",3333336,"51787",1595857,"OC-CB","wet weight",0.35,NA,0.22,NA,0.55,NA,0.8,NA,NA,NA,NA,NA,0.27,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","",64.17916667,23.3265,"2011-05-18",3333337,"51788",1595858,"OC-CB","wet weight",0.35,NA,0.19,NA,0.44,NA,0.75,NA,NA,NA,NA,NA,0.24,0.04,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","",64.17916667,23.3265,"2011-05-18",3333338,"51789",1595859,"OC-CB","wet weight",0.33,NA,0.2,NA,0.38,NA,0.7,NA,NA,NA,NA,NA,0.22,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","",64.17916667,23.3265,"2011-05-18",3333339,"51790",1595860,"OC-CB","wet weight",0.27,NA,0.15,NA,0.36,NA,0.62,NA,NA,NA,NA,NA,0.2,0.04,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","",64.17916667,23.3265,"2011-05-18",3333340,"51791",1595861,"OC-CB","wet weight",0.24,NA,0.13,NA,0.33,NA,0.48,NA,NA,NA,NA,NA,0.11,0.04,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","",64.17916667,23.3265,"2011-05-18",3333341,"51792",1595862,"OC-CB","wet weight",0.24,NA,0.14,NA,0.35,NA,0.54,NA,NA,NA,NA,NA,0.15,0.05,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","",64.17916667,23.3265,"2011-05-18",3333342,"51793",1595863,"OC-CB","wet weight",0.23,NA,0.14,NA,0.41,NA,0.59,NA,NA,NA,NA,NA,0.15,0.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","",64.17916667,23.3265,"2011-05-18",3333343,"51794",1595864,"OC-CB","wet weight",0.3,NA,0.19,NA,0.45,NA,0.76,NA,NA,NA,NA,NA,0.28,0.05,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","",61.71083333,20.7075,"2011-05-25",3333289,"51656",1595810,"OC-CB","wet weight",0.48,NA,0.38,NA,0.89,NA,1.2,NA,NA,NA,NA,NA,0.42,0.04,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","",61.71083333,20.7075,"2011-05-25",3333290,"51658",1595811,"OC-CB","wet weight",0.56,NA,0.42,NA,0.99,NA,1.4,NA,NA,NA,NA,NA,0.34,0.04,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","",61.71083333,20.7075,"2011-05-25",3333291,"51659",1595812,"OC-CB","wet weight",0.44,NA,0.3,NA,0.84,NA,1,NA,NA,NA,NA,NA,0.31,0.09,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","",61.71083333,20.7075,"2011-05-25",3333292,"51660",1595813,"OC-CB","wet weight",0.31,NA,0.19,NA,0.55,NA,0.62,NA,NA,NA,NA,NA,0.24,0.04,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","",61.71083333,20.7075,"2011-05-25",3333293,"51662",1595814,"OC-CB","wet weight",0.49,NA,0.25,NA,0.67,NA,0.93,NA,NA,NA,NA,NA,0.33,0.04,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","",61.71083333,20.7075,"2011-05-25",3333294,"51663",1595815,"OC-CB","wet weight",0.89,NA,0.13,NA,0.33,NA,0.52,NA,NA,NA,NA,NA,0.1,0.04,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","",61.71083333,20.7075,"2011-05-25",3333295,"51665",1595816,"OC-CB","wet weight",0.39,NA,0.24,NA,0.57,NA,0.88,NA,NA,NA,NA,NA,0.26,0.04,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","",61.71083333,20.7075,"2011-05-25",3333296,"51666",1595817,"OC-CB","wet weight",0.39,NA,0.3,NA,0.48,NA,0.86,NA,NA,NA,NA,NA,0.27,0.07,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","",61.71083333,20.7075,"2011-05-25",3333297,"51668",1595818,"OC-CB","wet weight",0.29,NA,0.23,NA,0.41,NA,0.63,NA,NA,NA,NA,NA,0.23,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","",61.71083333,20.7075,"2011-05-25",3333298,"51669",1595819,"OC-CB","wet weight",0.08,NA,0.07,NA,0.22,NA,0.34,NA,NA,NA,NA,NA,0.06,0.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","",61.71083333,20.7075,"2011-05-25",3333299,"51670",1595820,"OC-CB","wet weight",0.21,NA,0.15,NA,0.41,NA,0.54,NA,NA,NA,NA,NA,0.1,0.04,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","",61.71083333,20.7075,"2011-05-25",3333300,"51671",1595821,"OC-CB","wet weight",0.3,NA,0.25,NA,0.59,NA,0.77,NA,NA,NA,NA,NA,0.17,0.05,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","",61.71083333,20.7075,"2011-05-25",3333301,"51672",1595822,"OC-CB","wet weight",0.28,NA,0.24,NA,0.6,NA,0.67,NA,NA,NA,NA,NA,0.14,0.06,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","",61.71083333,20.7075,"2011-05-25",3333302,"51673",1595823,"OC-CB","wet weight",0.25,NA,0.19,NA,0.53,NA,0.61,NA,NA,NA,NA,NA,0.12,0.05,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","",61.71083333,20.7075,"2011-05-25",3333303,"51674",1595824,"OC-CB","wet weight",0.44,NA,0.35,NA,0.7,NA,1,NA,NA,NA,NA,NA,0.26,0.08,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","",59.5475,22.60533333,"2011-05-30",3333265,"51625",1595786,"OC-CB","wet weight",0.53,NA,0.51,NA,0.99,NA,1.6,NA,NA,NA,NA,NA,0.06,0.11,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","",59.5475,22.60533333,"2011-05-30",3333266,"51626",1595787,"OC-CB","wet weight",0.41,NA,0.37,NA,0.67,NA,1.1,NA,NA,NA,NA,NA,0.36,0.1,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","",59.5475,22.60533333,"2011-05-30",3333267,"51627",1595788,"OC-CB","wet weight",0.58,NA,0.54,NA,0.75,NA,1.4,NA,NA,NA,NA,NA,0.06,0.13,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","",59.5475,22.60533333,"2011-05-30",3333268,"51628",1595789,"OC-CB","wet weight",0.47,NA,0.48,NA,0.64,NA,1.1,NA,NA,NA,NA,NA,0.06,0.09,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","",59.5475,22.60533333,"2011-05-30",3333269,"51629",1595790,"OC-CB","wet weight",0.56,NA,0.58,NA,0.78,NA,1.6,NA,NA,NA,NA,NA,0.06,0.1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","",59.5475,22.60533333,"2011-05-30",3333270,"51630",1595791,"OC-CB","wet weight",0.41,NA,0.58,NA,0.7,NA,1.1,NA,NA,NA,NA,NA,0.06,0.13,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","",59.5475,22.60533333,"2011-05-30",3333271,"51631",1595792,"OC-CB","wet weight",0.64,NA,0.66,NA,0.96,NA,1.5,NA,NA,NA,NA,NA,0.08,0.05,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","",59.5475,22.60533333,"2011-05-30",3333272,"51632",1595793,"OC-CB","wet weight",0.55,NA,0.48,NA,0.82,NA,1.3,NA,NA,NA,NA,NA,0.34,0.1,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","",59.5475,22.60533333,"2011-10-09",3333368,"51795",1595889,"OC-CB","wet weight",1.5,NA,1.9,NA,2.3,NA,2.7,NA,NA,NA,NA,NA,0.06,0.21,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","",59.5475,22.60533333,"2011-10-09",3333369,"51796",1595890,"OC-CB","wet weight",1,NA,1.3,NA,1.6,NA,2,NA,NA,NA,NA,NA,0.06,0.19,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","",59.5475,22.60533333,"2011-10-09",3333370,"51797",1595891,"OC-CB","wet weight",0.5,NA,0.68,NA,0.78,NA,1.1,NA,NA,NA,NA,NA,0.06,0.1,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","",59.5475,22.60533333,"2011-10-09",3333371,"51798",1595892,"OC-CB","wet weight",0.9,NA,0.87,NA,1.5,NA,2.3,NA,NA,NA,NA,NA,0.06,0.11,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","",59.5475,22.60533333,"2011-10-09",3333372,"51799",1595893,"OC-CB","wet weight",1,NA,1.3,NA,1.6,NA,1.8,NA,NA,NA,NA,NA,0.06,0.25,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","",59.5475,22.60533333,"2011-10-09",3333373,"51800",1595894,"OC-CB","wet weight",0.24,NA,0.28,NA,0.41,NA,0.68,NA,NA,NA,NA,NA,0.06,0.09,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","",59.5475,22.60533333,"2011-10-09",3333374,"51801",1595895,"OC-CB","wet weight",0.87,NA,1.1,NA,1.5,NA,1.8,NA,NA,NA,NA,NA,0.06,0.17,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","",59.5475,22.60533333,"2011-10-09",3333375,"51802",1595896,"OC-CB","wet weight",0.44,NA,0.46,NA,0.76,NA,0.99,NA,NA,NA,NA,NA,0.06,0.11,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","",59.5475,22.60533333,"2011-10-09",3333376,"51803",1595897,"OC-CB","wet weight",0.76,NA,0.9,NA,1.2,NA,1.5,NA,NA,NA,NA,NA,0.06,0.22,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","",59.5475,22.60533333,"2011-10-09",3333377,"51804",1595898,"OC-CB","wet weight",0.73,NA,0.75,NA,1.1,NA,1.4,NA,NA,NA,NA,NA,0.06,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","",59.5475,22.60533333,"2011-10-09",3333378,"51805",1595899,"OC-CB","wet weight",1.2,NA,1.6,NA,1.9,NA,2.2,NA,NA,NA,NA,NA,0.53,0.29,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","",59.5475,22.60533333,"2011-10-09",3333379,"51806",1595900,"OC-CB","wet weight",0.53,NA,0.67,NA,0.71,NA,1.1,NA,NA,NA,NA,NA,0.06,0.13,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","",59.5475,22.60533333,"2011-10-09",3333380,"51807",1595901,"OC-CB","wet weight",0.48,NA,0.42,NA,0.66,NA,0.94,NA,NA,NA,NA,NA,0.26,0.11,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","",59.5475,22.60533333,"2011-10-09",3333381,"51808",1595902,"OC-CB","wet weight",0.69,NA,0.71,NA,0.99,NA,1.4,NA,NA,NA,NA,NA,0.44,0.16,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","",59.5475,22.60533333,"2011-10-09",3333382,"51809",1595903,"OC-CB","wet weight",0.4,NA,0.35,NA,0.66,NA,0.89,NA,NA,NA,NA,NA,0.17,0.38,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","",64.17916667,23.3265,"2012-05-21",3333444,"53670",1595965,"OC-CB","wet weight",0.48,NA,0.44,NA,0.63,NA,1.1,NA,NA,NA,NA,NA,0.39,0.06,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","",64.17916667,23.3265,"2012-05-21",3333445,"53671",1595966,"OC-CB","wet weight",0.44,NA,0.35,NA,0.64,NA,1.1,NA,NA,NA,NA,NA,0.32,0.04,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","",64.17916667,23.3265,"2012-05-21",3333446,"53672",1595967,"OC-CB","wet weight",0.15,NA,0.13,NA,0.07,NA,0.43,NA,NA,NA,NA,NA,0.1,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","",64.17916667,23.3265,"2012-05-21",3333447,"53673",1595968,"OC-CB","wet weight",0.15,NA,0.12,NA,0.06,NA,0.48,NA,NA,NA,NA,NA,0.12,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","",64.17916667,23.3265,"2012-05-21",3333448,"53674",1595969,"OC-CB","wet weight",0.18,NA,0.23,NA,0.12,NA,0.65,NA,NA,NA,NA,NA,0.17,0.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","",64.17916667,23.3265,"2012-05-21",3333449,"53675",1595970,"OC-CB","wet weight",0.17,NA,0.12,NA,0.24,NA,0.41,NA,NA,NA,NA,NA,0.15,0.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","",64.17916667,23.3265,"2012-05-21",3333450,"53676",1595971,"OC-CB","wet weight",0.17,NA,0.18,NA,0.1,NA,0.6,NA,NA,NA,NA,NA,0.12,0.04,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","",64.17916667,23.3265,"2012-05-21",3333451,"53677",1595972,"OC-CB","wet weight",0.34,NA,0.38,NA,0.41,NA,0.98,NA,NA,NA,NA,NA,0.29,0.04,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","",64.17916667,23.3265,"2012-05-21",3333452,"53678",1595973,"OC-CB","wet weight",0.36,NA,0.35,NA,0.29,NA,0.73,NA,NA,NA,NA,NA,0.2,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","",64.17916667,23.3265,"2012-05-21",3333453,"53679",1595974,"OC-CB","wet weight",0.34,NA,0.29,NA,0.38,NA,0.79,NA,NA,NA,NA,NA,0.26,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","",61.71083333,20.7075,"2012-05-24",3333459,"53663",1595980,"OC-CB","wet weight",0.21,NA,0.16,NA,0.26,NA,0.58,NA,NA,NA,NA,NA,0.14,0.04,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","",61.71083333,20.7075,"2012-05-24",3333460,"53664",1595981,"OC-CB","wet weight",0.28,NA,0.23,NA,0.39,NA,0.78,NA,NA,NA,NA,NA,0.26,0.07,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","",61.71083333,20.7075,"2012-05-24",3333461,"53665",1595982,"OC-CB","wet weight",0.26,NA,0.25,NA,0.32,NA,0.62,NA,NA,NA,NA,NA,0.16,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","",61.71083333,20.7075,"2012-05-24",3333462,"53666",1595983,"OC-CB","wet weight",0.23,NA,0.26,NA,0.46,NA,0.82,NA,NA,NA,NA,NA,0.23,0.09,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","",61.71083333,20.7075,"2012-05-24",3333463,"53667",1595984,"OC-CB","wet weight",0.2,NA,0.2,NA,0.23,NA,0.58,NA,NA,NA,NA,NA,0.14,0.06,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","",61.71083333,20.7075,"2012-05-24",3333464,"53668",1595985,"OC-CB","wet weight",0.22,NA,0.31,NA,0.53,NA,1,NA,NA,NA,NA,NA,0.27,0.07,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","",61.71083333,20.7075,"2012-05-24",3333465,"53669",1595986,"OC-CB","wet weight",0.3,NA,0.26,NA,0.48,NA,0.8,NA,NA,NA,NA,NA,0.22,0.07,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","",59.5475,22.60533333,"2012-11-09",3333472,"53660",1595993,"OC-CB","wet weight",0.48,NA,0.52,NA,0.96,NA,1.6,NA,NA,NA,NA,NA,0.38,0.14,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","",59.5475,22.60533333,"2012-11-09",3333473,"53661",1595994,"OC-CB","wet weight",0.04,NA,0.37,NA,0.56,NA,1.2,NA,NA,NA,NA,NA,0.38,0.12,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","",59.5475,22.60533333,"2012-11-09",3333474,"53662",1595995,"OC-CB","wet weight",0.95,NA,0.94,NA,1.5,NA,2.3,NA,NA,NA,NA,NA,0.44,0.34,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Abbekas",55.3163,13.611,"2007-09-24",3574932,"714507156",1741120,"OC-CB","lipid weight",26,NA,22,NA,55,NA,87,NA,NA,NA,NA,NA,15,4,4,NA,"B-BIO",NA,3,NA,NA,3.51,NA,NA,NA,21.6,NA,NA,64.3,NA
"182","Abbekas",55.3163,13.611,"2007-09-24",3574933,"715707168",1741120,"OC-CB","lipid weight",21,NA,18,NA,38,NA,65,NA,NA,NA,NA,NA,9,4,5,NA,"B-BIO",NA,3,NA,NA,5.21,NA,NA,NA,22,NA,NA,71.9,NA
"183","Abbekas",55.3163,13.611,"2008-10-18",3591874,"7796",1743585,"OC-CB","lipid weight",39.5,NA,37.9,NA,87.6,NA,126.5,NA,NA,NA,NA,NA,30,3.2,8.9,NA,"B-BIO",NA,4,NA,NA,2.16,NA,NA,NA,20,NA,NA,50.5,NA
"184","Abbekas",55.3163,13.611,"2008-10-18",3591875,"7808",1743585,"OC-CB","lipid weight",32.2,NA,29.2,NA,60.3,NA,91,NA,NA,NA,NA,NA,16.9,4.1,9.6,NA,"B-BIO",NA,3,NA,NA,2.68,NA,NA,NA,19.8,NA,NA,48.6,NA
"185","Abbekas",55.3163,13.611,"2008-10-18",3591878,"7796",1743586,"OC-CB","lipid weight",NA,NA,36.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,4,NA,NA,3,NA,NA,NA,20,NA,NA,50.5,NA
"186","Abbekas",55.3163,13.611,"2008-10-18",3591880,"7808",1743587,"OC-CB","lipid weight",NA,NA,29.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,3,NA,NA,3.2,NA,NA,NA,19.8,NA,NA,48.6,NA
