"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_group","basis_determination","variable_matrix","unit","value","ConvertUnit","ConvertFactor","value2"
"170","Langvindsfjaerden",61.4554,17.1622,"2014-08-18",3665687,818408195,1839687,"O-FL","wet weight","PFOS_liver","ng/g",5.7,"ug/kg",1,5.7
"171","LKOL",54.91666667,16.66666667,"2014-09-15",3587788,28,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.67,"ug/kg",1,1.67
"172","LKOL",54.91666667,16.66666667,"2014-09-15",3587789,29,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.44,"ug/kg",1,1.44
"173","LKOL",54.91666667,16.66666667,"2014-09-15",3587791,30,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.337,"ug/kg",1,1.337
"174","LKOL",54.91666667,16.66666667,"2014-09-15",3587792,31,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",0.719,"ug/kg",1,0.719
"175","LKOL",54.91666667,16.66666667,"2014-09-15",3587793,32,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.801,"ug/kg",1,1.801
"176","LKOL",54.91666667,16.66666667,"2014-09-15",3587794,33,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.21,"ug/kg",1,1.21
"177","LKOL",54.91666667,16.66666667,"2014-09-15",3587795,34,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.433,"ug/kg",1,1.433
"178","LKOL",54.91666667,16.66666667,"2014-09-15",3587796,35,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.581,"ug/kg",1,1.581
"179","LKOL",54.91666667,16.66666667,"2014-09-15",3587797,36,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",0.943,"ug/kg",1,0.943
"180","LKOL",54.91666667,16.66666667,"2014-09-15",3587798,37,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.332,"ug/kg",1,1.332
"181","LKOL",54.91666667,16.66666667,"2014-09-15",3587799,38,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",2.481,"ug/kg",1,2.481
"182","LKOL",54.91666667,16.66666667,"2014-09-15",3587800,39,1743256,"O-FL","wet weight","PFOS_muscle","ug/kg",1.284,"ug/kg",1,1.284
"183","LWLA",54.91666667,18.66666667,"2014-08-28",3587722,28,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.56,"ug/kg",1,0.56
"184","LWLA",54.91666667,18.66666667,"2014-08-28",3587723,29,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.556,"ug/kg",1,0.556
"185","LWLA",54.91666667,18.66666667,"2014-08-28",3587725,30,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.678,"ug/kg",1,0.678
"186","LWLA",54.91666667,18.66666667,"2014-08-28",3587726,31,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.578,"ug/kg",1,0.578
"187","LWLA",54.91666667,18.66666667,"2014-08-28",3587727,32,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.659,"ug/kg",1,0.659
"188","LWLA",54.91666667,18.66666667,"2014-08-28",3587728,33,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.461,"ug/kg",1,0.461
"189","LWLA",54.91666667,18.66666667,"2014-08-28",3587729,34,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.725,"ug/kg",1,0.725
"190","LWLA",54.91666667,18.66666667,"2014-08-28",3587730,35,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.72,"ug/kg",1,0.72
"191","LWLA",54.91666667,18.66666667,"2014-08-28",3587731,36,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.525,"ug/kg",1,0.525
"192","LWLA",54.91666667,18.66666667,"2014-08-28",3587732,37,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.606,"ug/kg",1,0.606
"193","LWLA",54.91666667,18.66666667,"2014-08-28",3587733,38,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.746,"ug/kg",1,0.746
"194","LWLA",54.91666667,18.66666667,"2014-08-28",3587734,39,1743254,"O-FL","wet weight","PFOS_muscle","ug/kg",0.757,"ug/kg",1,0.757
"195","Oerefjaerden",63.531,19.8294,"2005-08-12",3671139,558705601,1839926,"O-FL","wet weight","PFOS_liver","ng/g",6.09,"ug/kg",1,6.09
"196","Oerefjaerden",63.531,19.8294,"2005-08-12",3671140,631706326,1839926,"O-FL","wet weight","PFOS_liver","ng/g",4.86,"ug/kg",1,4.86
"197","Ranefjaerden",65.7555,22.4181,"2009-09-17",3686949,917409185,1841616,"O-FL","wet weight","PFOS_liver","ng/g",11.5,"ug/kg",1,11.5
"198","Ranefjaerden",65.7555,22.4181,"2009-09-17",3686950,918609197,1841616,"O-FL","wet weight","PFOS_liver","ng/g",12.7,"ug/kg",1,12.7
"199","Ranefjaerden",65.7555,22.4181,"2010-09-17",3688026,1134311354,1841675,"O-FL","wet weight","PFOS_liver","ng/g",6.51,"ug/kg",1,6.51
"200","Ranefjaerden",65.7555,22.4181,"2010-09-17",3688027,1135511366,1841675,"O-FL","wet weight","PFOS_liver","ng/g",9.66,"ug/kg",1,9.66
"201","Ranefjaerden",65.7555,22.4181,"2011-09-12",3679459,594805959,1841300,"O-FL","wet weight","PFOS_liver","ng/g",12.8,"ug/kg",1,12.8
"202","Ranefjaerden",65.7555,22.4181,"2011-09-12",3679460,596005971,1841300,"O-FL","wet weight","PFOS_liver","ng/g",7.72,"ug/kg",1,7.72
"203","Ranefjaerden",65.7555,22.4181,"2012-09-17",3681254,491504926,1841362,"O-FL","wet weight","PFOS_liver","ng/g",7.54,"ug/kg",1,7.54
"204","Ranefjaerden",65.7555,22.4181,"2012-09-17",3681255,492704938,1841362,"O-FL","wet weight","PFOS_liver","ng/g",8.57,"ug/kg",1,8.57
"205","Ranefjaerden",65.7555,22.4181,"2013-09-09",3683039,593705948,1841422,"O-FL","wet weight","PFOS_liver","ng/g",11.4,"ug/kg",1,11.4
"206","Ranefjaerden",65.7555,22.4181,"2013-09-09",3683040,594905960,1841422,"O-FL","wet weight","PFOS_liver","ng/g",13.4,"ug/kg",1,13.4
"207","Ranefjaerden",65.7555,22.4181,"2014-11-01",3665690,912609137,1839689,"O-FL","wet weight","PFOS_liver","ng/g",7.8,"ug/kg",1,7.8
"208","Ranefjaerden",65.7555,22.4181,"2014-11-01",3665691,913809149,1839689,"O-FL","wet weight","PFOS_liver","ng/g",9.1,"ug/kg",1,9.1
"209","Utlaengan",55.9491,15.781,"2005-11-24",3669813,118,1839888,"O-FL","wet weight","PFOS_liver","ng/g",7.26,"ug/kg",1,7.26
"210","Utlaengan",55.9491,15.781,"2008-11-24",3684045,8666,1841481,"O-FL","wet weight","PFOS_liver","ng/g",13.74,"ug/kg",1,13.74
"211","Utlaengan",55.9491,15.781,"2008-11-24",3684046,865408665,1841481,"O-FL","wet weight","PFOS_liver","ng/g",12.65,"ug/kg",1,12.65
"212","Utlaengan",55.9491,15.781,"2009-10-27",3685660,861308624,1841564,"O-FL","wet weight","PFOS_liver","ng/g",13.5,"ug/kg",1,13.5
"213","Utlaengan",55.9491,15.781,"2009-10-27",3685661,862508636,1841564,"O-FL","wet weight","PFOS_liver","ng/g",12.4,"ug/kg",1,12.4
"214","Utlaengan",55.9491,15.781,"2010-01-11",3686983,1235412365,1841618,"O-FL","wet weight","PFOS_liver","ng/g",20.18,"ug/kg",1,20.18
"215","Utlaengan",55.9491,15.781,"2010-01-11",3686984,1236612377,1841618,"O-FL","wet weight","PFOS_liver","ng/g",19.86,"ug/kg",1,19.86
"216","Utlaengan",55.9491,15.781,"2011-10-17",3677690,714107152,1841244,"O-FL","wet weight","PFOS_liver","ng/g",10.17,"ug/kg",1,10.17
"217","Utlaengan",55.9491,15.781,"2011-10-17",3677691,715307164,1841244,"O-FL","wet weight","PFOS_liver","ng/g",9.04,"ug/kg",1,9.04
"218","Utlaengan",55.9491,15.781,"2012-11-26",3679497,751507526,1841306,"O-FL","wet weight","PFOS_liver","ng/g",14,"ug/kg",1,14
"219","Utlaengan",55.9491,15.781,"2012-11-26",3679498,752707538,1841306,"O-FL","wet weight","PFOS_liver","ng/g",12.07,"ug/kg",1,12.07
"220","Utlaengan",55.9491,15.781,"2013-11-11",3681292,752907540,1841367,"O-FL","wet weight","PFOS_liver","ng/g",13.4,"ug/kg",1,13.4
"221","Utlaengan",55.9491,15.781,"2013-11-11",3681293,754107552,1841367,"O-FL","wet weight","PFOS_liver","ng/g",13.4,"ug/kg",1,13.4
"222","Utlaengan",55.9491,15.781,"2014-11-10",3663989,781707828,1839635,"O-FL","wet weight","PFOS_liver","ng/g",13,"ug/kg",1,13
"223","Utlaengan",55.9491,15.781,"2014-11-10",3663990,782907840,1839635,"O-FL","wet weight","PFOS_liver","ng/g",11,"ug/kg",1,11
"224","Vaestra Hanoebukten",55.7507,14.2833,"2008-11-10",3685595,892508936,1841550,"O-FL","wet weight","PFOS_liver","ng/g",14.41,"ug/kg",1,14.41
"225","Vaestra Hanoebukten",55.7507,14.2833,"2008-11-10",3685596,893708948,1841550,"O-FL","wet weight","PFOS_liver","ng/g",17.46,"ug/kg",1,17.46
"226","Vaestra Hanoebukten",55.7507,14.2833,"2009-10-29",3686941,1098710998,1841612,"O-FL","wet weight","PFOS_liver","ng/g",9.21,"ug/kg",1,9.21
"227","Vaestra Hanoebukten",55.7507,14.2833,"2009-10-29",3686942,1099911010,1841612,"O-FL","wet weight","PFOS_liver","ng/g",11.1,"ug/kg",1,11.1
"228","Vaestra Hanoebukten",55.7507,14.2833,"2010-10-04",3688018,1210512116,1841671,"O-FL","wet weight","PFOS_liver","ng/g",14.99,"ug/kg",1,14.99
"229","Vaestra Hanoebukten",55.7507,14.2833,"2010-10-04",3688019,1211712128,1841671,"O-FL","wet weight","PFOS_liver","ng/g",13.9,"ug/kg",1,13.9
"230","Vaestra Hanoebukten",55.7507,14.2833,"2011-11-29",3679450,771007721,1841296,"O-FL","wet weight","PFOS_liver","ng/g",19.43,"ug/kg",1,19.43
"231","Vaestra Hanoebukten",55.7507,14.2833,"2011-11-29",3679451,772207733,1841296,"O-FL","wet weight","PFOS_liver","ng/g",22.39,"ug/kg",1,22.39
"232","Vaestra Hanoebukten",55.7507,14.2833,"2012-10-01",3681246,361603627,1841358,"O-FL","wet weight","PFOS_liver","ng/g",12.99,"ug/kg",1,12.99
"233","Vaestra Hanoebukten",55.7507,14.2833,"2012-10-01",3681247,362803639,1841358,"O-FL","wet weight","PFOS_liver","ng/g",12.17,"ug/kg",1,12.17
"234","Vaestra Hanoebukten",55.7507,14.2833,"2013-10-23",3683031,407204083,1841418,"O-FL","wet weight","PFOS_liver","ng/g",13.3,"ug/kg",1,13.3
"235","Vaestra Hanoebukten",55.7507,14.2833,"2013-10-23",3683032,408404095,1841418,"O-FL","wet weight","PFOS_liver","ng/g",14.9,"ug/kg",1,14.9
"236","Vaestra Hanoebukten",55.7507,14.2833,"2014-10-26",3665682,458904600,1839685,"O-FL","wet weight","PFOS_liver","ng/g",8.5,"ug/kg",1,8.5
"237","Vaestra Hanoebukten",55.7507,14.2833,"2014-10-26",3665683,460104612,1839685,"O-FL","wet weight","PFOS_liver","ng/g",6.4,"ug/kg",1,6.4
