"","country","mar_region","year","production","unit","latin_name","common_name","ISSCAAP_FAO","TAXOCODE_FAO","X3A_CODE_FAO","country_spp_code","Sust_coeff","Notes","BHI_ID_1","BHI_ID_2","BHI_ID_3","BHI_ID_4","BHI_ID_5","BHI_ID_6","BHI_ID_7","BHI_ID_8","BHI_ID_9","BHI_ID_10","BHI_ID_11","BHI_ID_12","BHI_ID_13","BHI_ID_14","BHI_ID_15","BHI_ID_16","BHI_ID_17","BHI_ID_18","BHI_ID_19","BHI_ID_20","BHI_ID_21","BHI_ID_22","BHI_ID_23","BHI_ID_24","BHI_ID_25","BHI_ID_26","BHI_ID_27","BHI_ID_28","BHI_ID_29","BHI_ID_30","BHI_ID_31","BHI_ID_32","BHI_ID_33","BHI_ID_34","BHI_ID_35","BHI_ID_36","BHI_ID_37","BHI_ID_38","BHI_ID_39","BHI_ID_40","BHI_ID_41","BHI_ID_42"
"62","Finland","Kainnuu",2010,379.64,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"63","Finland","Kainnuu",2011,181.49,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"64","Finland","Kainnuu",2012,188.73,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"65","Finland","Kainnuu",2013,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"66","Finland","Kainnuu",2014,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"67","Finland","Ostrobothnia",2005,1106.25,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"68","Finland","Ostrobothnia",2006,575.32,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"69","Finland","Ostrobothnia",2007,653.8,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"70","Finland","Ostrobothnia",2008,774.9,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"71","Finland","Ostrobothnia",2009,753.25,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"72","Finland","Ostrobothnia",2010,700.35,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"73","Finland","Ostrobothnia",2011,646.61,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"74","Finland","Ostrobothnia",2012,428.93,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"75","Finland","Ostrobothnia",2013,504.64,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"76","Finland","Ostrobothnia",2014,264.81,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1
"77","Finland","Uusimaa ",2005,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Finland","Uusimaa ",2006,97.45,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Finland","Uusimaa ",2007,153.18,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Finland","Uusimaa ",2008,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Finland","Uusimaa ",2009,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Finland","Uusimaa ",2010,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Finland","Uusimaa ",2011,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Finland","Uusimaa ",2012,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Finland","Uusimaa ",2013,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Finland","Uusimaa ",2014,NA,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Finland","Varsinais Suomi ",2005,4021.75,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"88","Finland","Varsinais Suomi ",2006,3676.79,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"89","Finland","Varsinais Suomi ",2007,3413.77,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"90","Finland","Varsinais Suomi ",2008,3714.29,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"91","Finland","Varsinais Suomi ",2009,3417.99,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"92","Finland","Varsinais Suomi ",2010,2839.07,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"93","Finland","Varsinais Suomi ",2011,3108.1,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"94","Finland","Varsinais Suomi ",2012,3236.35,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"95","Finland","Varsinais Suomi ",2013,4059.66,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"96","Finland","Varsinais Suomi ",2014,3792.7,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",261,0.53,"Data for each Finnish region was given as total production across all species.Tthis was adjusted by the annual percentage of rainbow trout production out of total production at the country level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"97","Sweden","Norra ostkusten",2005,1190,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"98","Sweden","Norra ostkusten",2006,1302,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"99","Sweden","Norra ostkusten",2007,1258,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"100","Sweden","Norra ostkusten",2008,1527,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"101","Sweden","Norra ostkusten",2009,2065,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"102","Sweden","Norra ostkusten",2010,1998,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"103","Sweden","Norra ostkusten",2011,2998,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"104","Sweden","Norra ostkusten",2012,2838,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"105","Sweden","Norra ostkusten",2013,2954,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"106","Sweden","Norra ostkusten",2014,2259,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
"107","Sweden","Sodra ostkusten",2005,236,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"108","Sweden","Sodra ostkusten",2006,247,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"109","Sweden","Sodra ostkusten",2007,220,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"110","Sweden","Sodra ostkusten",2008,204,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"111","Sweden","Sodra ostkusten",2009,129,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"112","Sweden","Sodra ostkusten",2010,129,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"113","Sweden","Sodra ostkusten",2011,91,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"114","Sweden","Sodra ostkusten",2012,86,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"115","Sweden","Sodra ostkusten",2013,84,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"116","Sweden","Sodra ostkusten",2014,77,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"117","Sweden","Syd och vastkusten",2005,299,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Sweden","Syd och vastkusten",2006,220,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Sweden","Syd och vastkusten",2007,261,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Sweden","Syd och vastkusten",2008,250,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Sweden","Syd och vastkusten",2009,237,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Sweden","Syd och vastkusten",2010,156,"ton","Oncorhynchus mykiss","Rainbow Trout",23,1230100909,"TRR",856,0.53,"",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
