"rgn_id","year","gdp_mio_euro"
"BHI_ID_38",2000,7253.66666666667
"BHI_ID_38",2001,7930.5
"BHI_ID_38",2002,7942.5
"BHI_ID_38",2003,8068
"BHI_ID_38",2004,8151.16666666667
"BHI_ID_38",2005,8585.66666666666
"BHI_ID_38",2006,8968.83333333333
"BHI_ID_38",2007,9554.66666666666
"BHI_ID_38",2008,9849.33333333333
"BHI_ID_38",2009,9342.16666666666
"BHI_ID_38",2010,9930.33333333333
"BHI_ID_38",2011,10402.1666666667
"BHI_ID_38",2012,10740.5
"BHI_ID_39",2000,2193.66666666666
"BHI_ID_39",2001,2146.66666666666
"BHI_ID_39",2002,2238.33333333333
"BHI_ID_39",2003,2384
"BHI_ID_39",2004,2555.33333333333
"BHI_ID_39",2005,2598.33333333333
"BHI_ID_39",2006,2845
"BHI_ID_39",2007,2830.66666666666
"BHI_ID_39",2008,2813
"BHI_ID_39",2009,2433.66666666666
"BHI_ID_39",2010,2963
"BHI_ID_39",2011,3178.33333333333
"BHI_ID_39",2012,3385.66666666666
"BHI_ID_4",2000,NA
"BHI_ID_4",2001,NA
"BHI_ID_4",2002,NA
"BHI_ID_4",2003,NA
"BHI_ID_4",2004,NA
"BHI_ID_4",2005,NA
"BHI_ID_4",2006,NA
"BHI_ID_4",2007,NA
"BHI_ID_4",2008,NA
"BHI_ID_4",2009,NA
"BHI_ID_4",2010,4478.33333333333
"BHI_ID_4",2011,4416
"BHI_ID_4",2012,4666.33333333333
"BHI_ID_40",2000,1397.66666666667
"BHI_ID_40",2001,1458
"BHI_ID_40",2002,1394
"BHI_ID_40",2003,1489
"BHI_ID_40",2004,1575.66666666666
"BHI_ID_40",2005,1667.66666666666
"BHI_ID_40",2006,1744.33333333333
"BHI_ID_40",2007,1931.66666666666
"BHI_ID_40",2008,2045.33333333333
"BHI_ID_40",2009,1989.66666666666
"BHI_ID_40",2010,2168.33333333333
"BHI_ID_40",2011,2203.66666666666
"BHI_ID_40",2012,2266
"BHI_ID_41",2000,9478.66666666666
"BHI_ID_41",2001,9098.66666666666
"BHI_ID_41",2002,9506.33333333333
"BHI_ID_41",2003,9915
"BHI_ID_41",2004,10558.3333333333
"BHI_ID_41",2005,10973.3333333333
"BHI_ID_41",2006,12102
"BHI_ID_41",2007,12163.6666666667
"BHI_ID_41",2008,12692
"BHI_ID_41",2009,9910.66666666666
"BHI_ID_41",2010,13805
"BHI_ID_41",2011,14869.3333333333
"BHI_ID_41",2012,15161.6666666667
"BHI_ID_42",2000,1397.66666666667
"BHI_ID_42",2001,1458
"BHI_ID_42",2002,1394
"BHI_ID_42",2003,1489
"BHI_ID_42",2004,1575.66666666666
"BHI_ID_42",2005,1667.66666666666
"BHI_ID_42",2006,1744.33333333333
"BHI_ID_42",2007,1931.66666666666
"BHI_ID_42",2008,2045.33333333333
"BHI_ID_42",2009,1989.66666666666
"BHI_ID_42",2010,2168.33333333333
"BHI_ID_42",2011,2203.66666666666
"BHI_ID_42",2012,2266
"BHI_ID_5",2000,8083.5
"BHI_ID_5",2001,7696.75
"BHI_ID_5",2002,8180.25
"BHI_ID_5",2003,8415.5
"BHI_ID_5",2004,8704.75
"BHI_ID_5",2005,8916.5
"BHI_ID_5",2006,9545.5
"BHI_ID_5",2007,10647.75
"BHI_ID_5",2008,10060.75
"BHI_ID_5",2009,8766
"BHI_ID_5",2010,10471.25
"BHI_ID_5",2011,11337.5
"BHI_ID_5",2012,11908.25
"BHI_ID_6",2000,31835
"BHI_ID_6",2001,32932.5
"BHI_ID_6",2002,33419.5
"BHI_ID_6",2003,34293.5
"BHI_ID_6",2004,36395
"BHI_ID_6",2005,39135.5
"BHI_ID_6",2006,40010.5
"BHI_ID_6",2007,41472.5
"BHI_ID_6",2008,43292.5
"BHI_ID_6",2009,42255.5
"BHI_ID_6",2010,45719.5
"BHI_ID_6",2011,45773.5
"BHI_ID_6",2012,47384
"BHI_ID_7",2000,2705
"BHI_ID_7",2001,2851
"BHI_ID_7",2002,2954.2
"BHI_ID_7",2003,3005.6
"BHI_ID_7",2004,3103.6
"BHI_ID_7",2005,3199.8
"BHI_ID_7",2006,3409.6
"BHI_ID_7",2007,3485
"BHI_ID_7",2008,3498.2
"BHI_ID_7",2009,3276.2
"BHI_ID_7",2010,3450
"BHI_ID_7",2011,3448.8
"BHI_ID_7",2012,3543.6
"BHI_ID_8",2000,NA
"BHI_ID_8",2001,NA
"BHI_ID_8",2002,NA
"BHI_ID_8",2003,NA
"BHI_ID_8",2004,NA
"BHI_ID_8",2005,NA
"BHI_ID_8",2006,NA
"BHI_ID_8",2007,NA
"BHI_ID_8",2008,NA
"BHI_ID_8",2009,NA
"BHI_ID_8",2010,12012.8333333333
"BHI_ID_8",2011,12739
"BHI_ID_8",2012,12825.8333333333
"BHI_ID_9",2000,2705
"BHI_ID_9",2001,2851
"BHI_ID_9",2002,2954.2
"BHI_ID_9",2003,3005.6
"BHI_ID_9",2004,3103.6
"BHI_ID_9",2005,3199.8
"BHI_ID_9",2006,3409.6
"BHI_ID_9",2007,3485
"BHI_ID_9",2008,3498.2
"BHI_ID_9",2009,3276.2
"BHI_ID_9",2010,3450
"BHI_ID_9",2011,3448.8
"BHI_ID_9",2012,3543.6
"BHI_ID_19",2012,NA
"BHI_ID_22",2012,NA
"BHI_ID_30",2012,NA
"BHI_ID_32",2012,NA
"BHI_ID_33",2012,NA
