"rgn_id","species_name","IUCN","taxa"
16,"Lampetra fluviatilis","NT","fish"
17,"Lampetra fluviatilis","NT","fish"
11,"Lampetra fluviatilis","NT","fish"
12,"Lampetra fluviatilis","NT","fish"
13,"Lampetra fluviatilis","NT","fish"
36,"Lampetra fluviatilis","NT","fish"
26,"Lampetra fluviatilis","NT","fish"
20,"Lampetra fluviatilis","NT","fish"
21,"Lampetra fluviatilis","NT","fish"
22,"Lampetra fluviatilis","NT","fish"
23,"Lampetra fluviatilis","NT","fish"
24,"Lampetra fluviatilis","NT","fish"
25,"Lampetra fluviatilis","NT","fish"
18,"Liparis liparis","LC","fish"
19,"Liparis liparis","LC","fish"
1,"Liparis liparis","LC","fish"
2,"Liparis liparis","LC","fish"
5,"Liparis liparis","LC","fish"
6,"Liparis liparis","LC","fish"
32,"Liparis liparis","LC","fish"
33,"Liparis liparis","LC","fish"
34,"Liparis liparis","LC","fish"
27,"Liparis liparis","LC","fish"
28,"Liparis liparis","LC","fish"
37,"Liparis liparis","LC","fish"
38,"Liparis liparis","LC","fish"
35,"Liparis liparis","LC","fish"
36,"Liparis liparis","LC","fish"
29,"Liparis liparis","LC","fish"
30,"Liparis liparis","LC","fish"
31,"Liparis liparis","LC","fish"
36,"Liparis liparis","LC","fish"
26,"Liparis liparis","LC","fish"
20,"Liparis liparis","LC","fish"
21,"Liparis liparis","LC","fish"
22,"Liparis liparis","LC","fish"
23,"Liparis liparis","LC","fish"
24,"Liparis liparis","LC","fish"
25,"Liparis liparis","LC","fish"
1,"Liparis montagui","LC","fish"
2,"Liparis montagui","LC","fish"
5,"Liparis montagui","LC","fish"
6,"Liparis montagui","LC","fish"
3,"Liparis montagui","LC","fish"
3,"Liparis montagui","LC","fish"
4,"Liparis montagui","LC","fish"
18,"Lota lota","NT","fish"
19,"Lota lota","NT","fish"
20,"Lota lota","NT","fish"
21,"Lota lota","NT","fish"
22,"Lota lota","NT","fish"
23,"Lota lota","NT","fish"
24,"Lota lota","NT","fish"
25,"Lota lota","NT","fish"
32,"Lota lota","NT","fish"
33,"Lota lota","NT","fish"
34,"Lota lota","NT","fish"
27,"Lota lota","NT","fish"
28,"Lota lota","NT","fish"
41,"Lota lota","NT","fish"
42,"Lota lota","NT","fish"
39,"Lota lota","NT","fish"
40,"Lota lota","NT","fish"
37,"Lota lota","NT","fish"
38,"Lota lota","NT","fish"
35,"Lota lota","NT","fish"
36,"Lota lota","NT","fish"
29,"Lota lota","NT","fish"
30,"Lota lota","NT","fish"
31,"Lota lota","NT","fish"
14,"Lota lota","NT","fish"
15,"Lota lota","NT","fish"
16,"Lota lota","NT","fish"
17,"Lota lota","NT","fish"
36,"Lota lota","NT","fish"
26,"Lota lota","NT","fish"
1,"Lumpenus lampretaeformis","LC","fish"
2,"Lumpenus lampretaeformis","LC","fish"
5,"Lumpenus lampretaeformis","LC","fish"
6,"Lumpenus lampretaeformis","LC","fish"
32,"Lumpenus lampretaeformis","LC","fish"
33,"Lumpenus lampretaeformis","LC","fish"
34,"Lumpenus lampretaeformis","LC","fish"
9,"Lumpenus lampretaeformis","LC","fish"
10,"Lumpenus lampretaeformis","LC","fish"
7,"Lumpenus lampretaeformis","LC","fish"
8,"Lumpenus lampretaeformis","LC","fish"
3,"Lumpenus lampretaeformis","LC","fish"
3,"Lumpenus lampretaeformis","LC","fish"
4,"Lumpenus lampretaeformis","LC","fish"
39,"Lumpenus lampretaeformis","LC","fish"
40,"Lumpenus lampretaeformis","LC","fish"
37,"Lumpenus lampretaeformis","LC","fish"
38,"Lumpenus lampretaeformis","LC","fish"
35,"Lumpenus lampretaeformis","LC","fish"
36,"Lumpenus lampretaeformis","LC","fish"
29,"Lumpenus lampretaeformis","LC","fish"
30,"Lumpenus lampretaeformis","LC","fish"
31,"Lumpenus lampretaeformis","LC","fish"
14,"Lumpenus lampretaeformis","LC","fish"
15,"Lumpenus lampretaeformis","LC","fish"
16,"Lumpenus lampretaeformis","LC","fish"
17,"Lumpenus lampretaeformis","LC","fish"
11,"Lumpenus lampretaeformis","LC","fish"
12,"Lumpenus lampretaeformis","LC","fish"
13,"Lumpenus lampretaeformis","LC","fish"
36,"Lumpenus lampretaeformis","LC","fish"
26,"Lumpenus lampretaeformis","LC","fish"
5,"Melanogrammus aeglefinus","NT","fish"
6,"Melanogrammus aeglefinus","NT","fish"
1,"Melanogrammus aeglefinus","NT","fish"
2,"Melanogrammus aeglefinus","NT","fish"
3,"Melanogrammus aeglefinus","NT","fish"
4,"Melanogrammus aeglefinus","NT","fish"
1,"Merlangius merlangus","VU","fish"
2,"Merlangius merlangus","VU","fish"
5,"Merlangius merlangus","VU","fish"
6,"Merlangius merlangus","VU","fish"
9,"Merlangius merlangus","VU","fish"
10,"Merlangius merlangus","VU","fish"
7,"Merlangius merlangus","VU","fish"
8,"Merlangius merlangus","VU","fish"
3,"Merlangius merlangus","VU","fish"
3,"Merlangius merlangus","VU","fish"
4,"Merlangius merlangus","VU","fish"
14,"Merlangius merlangus","VU","fish"
15,"Merlangius merlangus","VU","fish"
16,"Merlangius merlangus","VU","fish"
17,"Merlangius merlangus","VU","fish"
11,"Merlangius merlangus","VU","fish"
12,"Merlangius merlangus","VU","fish"
13,"Merlangius merlangus","VU","fish"
5,"Merluccius merluccius","NT","fish"
6,"Merluccius merluccius","NT","fish"
1,"Merluccius merluccius","NT","fish"
2,"Merluccius merluccius","NT","fish"
1,"Molva molva","EN","fish"
2,"Molva molva","EN","fish"
5,"Molva molva","EN","fish"
6,"Molva molva","EN","fish"
18,"Myoxocephalus scorpius","LC","fish"
19,"Myoxocephalus scorpius","LC","fish"
1,"Myoxocephalus scorpius","LC","fish"
2,"Myoxocephalus scorpius","LC","fish"
5,"Myoxocephalus scorpius","LC","fish"
6,"Myoxocephalus scorpius","LC","fish"
32,"Myoxocephalus scorpius","LC","fish"
33,"Myoxocephalus scorpius","LC","fish"
34,"Myoxocephalus scorpius","LC","fish"
27,"Myoxocephalus scorpius","LC","fish"
28,"Myoxocephalus scorpius","LC","fish"
9,"Myoxocephalus scorpius","LC","fish"
10,"Myoxocephalus scorpius","LC","fish"
7,"Myoxocephalus scorpius","LC","fish"
8,"Myoxocephalus scorpius","LC","fish"
3,"Myoxocephalus scorpius","LC","fish"
3,"Myoxocephalus scorpius","LC","fish"
4,"Myoxocephalus scorpius","LC","fish"
39,"Myoxocephalus scorpius","LC","fish"
40,"Myoxocephalus scorpius","LC","fish"
37,"Myoxocephalus scorpius","LC","fish"
38,"Myoxocephalus scorpius","LC","fish"
35,"Myoxocephalus scorpius","LC","fish"
36,"Myoxocephalus scorpius","LC","fish"
29,"Myoxocephalus scorpius","LC","fish"
30,"Myoxocephalus scorpius","LC","fish"
31,"Myoxocephalus scorpius","LC","fish"
14,"Myoxocephalus scorpius","LC","fish"
15,"Myoxocephalus scorpius","LC","fish"
16,"Myoxocephalus scorpius","LC","fish"
17,"Myoxocephalus scorpius","LC","fish"
11,"Myoxocephalus scorpius","LC","fish"
12,"Myoxocephalus scorpius","LC","fish"
13,"Myoxocephalus scorpius","LC","fish"
36,"Myoxocephalus scorpius","LC","fish"
26,"Myoxocephalus scorpius","LC","fish"
20,"Myoxocephalus scorpius","LC","fish"
21,"Myoxocephalus scorpius","LC","fish"
22,"Myoxocephalus scorpius","LC","fish"
23,"Myoxocephalus scorpius","LC","fish"
24,"Myoxocephalus scorpius","LC","fish"
25,"Myoxocephalus scorpius","LC","fish"
1,"Nerophis lumbriciformis","LC","fish"
2,"Nerophis lumbriciformis","LC","fish"
5,"Nerophis lumbriciformis","LC","fish"
6,"Nerophis lumbriciformis","LC","fish"
18,"Pelecus cultratus","LC","fish"
19,"Pelecus cultratus","LC","fish"
18,"Pelecus cultratus","LC","fish"
19,"Pelecus cultratus","LC","fish"
22,"Pelecus cultratus","LC","fish"
23,"Pelecus cultratus","LC","fish"
32,"Pelecus cultratus","LC","fish"
33,"Pelecus cultratus","LC","fish"
34,"Pelecus cultratus","LC","fish"
1,"Petromyzon marinus","VU","fish"
2,"Petromyzon marinus","VU","fish"
5,"Petromyzon marinus","VU","fish"
6,"Petromyzon marinus","VU","fish"
14,"Petromyzon marinus","VU","fish"
15,"Petromyzon marinus","VU","fish"
16,"Petromyzon marinus","VU","fish"
17,"Petromyzon marinus","VU","fish"
32,"Phoxinus phoxinus","LC","fish"
33,"Phoxinus phoxinus","LC","fish"
34,"Phoxinus phoxinus","LC","fish"
27,"Phoxinus phoxinus","LC","fish"
28,"Phoxinus phoxinus","LC","fish"
41,"Phoxinus phoxinus","LC","fish"
42,"Phoxinus phoxinus","LC","fish"
39,"Phoxinus phoxinus","LC","fish"
40,"Phoxinus phoxinus","LC","fish"
37,"Phoxinus phoxinus","LC","fish"
38,"Phoxinus phoxinus","LC","fish"
35,"Phoxinus phoxinus","LC","fish"
36,"Phoxinus phoxinus","LC","fish"
29,"Phoxinus phoxinus","LC","fish"
30,"Phoxinus phoxinus","LC","fish"
31,"Phoxinus phoxinus","LC","fish"
36,"Phoxinus phoxinus","LC","fish"
20,"Phoxinus phoxinus","LC","fish"
21,"Phoxinus phoxinus","LC","fish"
22,"Phoxinus phoxinus","LC","fish"
23,"Phoxinus phoxinus","LC","fish"
24,"Phoxinus phoxinus","LC","fish"
25,"Phoxinus phoxinus","LC","fish"
1,"Raja clavata","VU","fish"
2,"Raja clavata","VU","fish"
18,"Salmo salar","VU","fish"
19,"Salmo salar","VU","fish"
20,"Salmo salar","VU","fish"
21,"Salmo salar","VU","fish"
22,"Salmo salar","VU","fish"
23,"Salmo salar","VU","fish"
24,"Salmo salar","VU","fish"
25,"Salmo salar","VU","fish"
1,"Salmo salar","VU","fish"
2,"Salmo salar","VU","fish"
5,"Salmo salar","VU","fish"
6,"Salmo salar","VU","fish"
32,"Salmo salar","VU","fish"
33,"Salmo salar","VU","fish"
34,"Salmo salar","VU","fish"
27,"Salmo salar","VU","fish"
28,"Salmo salar","VU","fish"
9,"Salmo salar","VU","fish"
10,"Salmo salar","VU","fish"
7,"Salmo salar","VU","fish"
8,"Salmo salar","VU","fish"
3,"Salmo salar","VU","fish"
3,"Salmo salar","VU","fish"
4,"Salmo salar","VU","fish"
41,"Salmo salar","VU","fish"
42,"Salmo salar","VU","fish"
39,"Salmo salar","VU","fish"
40,"Salmo salar","VU","fish"
37,"Salmo salar","VU","fish"
38,"Salmo salar","VU","fish"
35,"Salmo salar","VU","fish"
36,"Salmo salar","VU","fish"
29,"Salmo salar","VU","fish"
30,"Salmo salar","VU","fish"
31,"Salmo salar","VU","fish"
14,"Salmo salar","VU","fish"
15,"Salmo salar","VU","fish"
16,"Salmo salar","VU","fish"
17,"Salmo salar","VU","fish"
11,"Salmo salar","VU","fish"
12,"Salmo salar","VU","fish"
13,"Salmo salar","VU","fish"
36,"Salmo salar","VU","fish"
26,"Salmo salar","VU","fish"
20,"Salmo salar","VU","fish"
21,"Salmo salar","VU","fish"
22,"Salmo salar","VU","fish"
23,"Salmo salar","VU","fish"
24,"Salmo salar","VU","fish"
25,"Salmo salar","VU","fish"
18,"Salmo trutta","VU","fish"
19,"Salmo trutta","VU","fish"
20,"Salmo trutta","VU","fish"
21,"Salmo trutta","VU","fish"
22,"Salmo trutta","VU","fish"
23,"Salmo trutta","VU","fish"
24,"Salmo trutta","VU","fish"
25,"Salmo trutta","VU","fish"
1,"Salmo trutta","VU","fish"
2,"Salmo trutta","VU","fish"
5,"Salmo trutta","VU","fish"
6,"Salmo trutta","VU","fish"
32,"Salmo trutta","VU","fish"
33,"Salmo trutta","VU","fish"
34,"Salmo trutta","VU","fish"
27,"Salmo trutta","VU","fish"
28,"Salmo trutta","VU","fish"
9,"Salmo trutta","VU","fish"
10,"Salmo trutta","VU","fish"
7,"Salmo trutta","VU","fish"
8,"Salmo trutta","VU","fish"
3,"Salmo trutta","VU","fish"
3,"Salmo trutta","VU","fish"
4,"Salmo trutta","VU","fish"
41,"Salmo trutta","VU","fish"
42,"Salmo trutta","VU","fish"
39,"Salmo trutta","VU","fish"
40,"Salmo trutta","VU","fish"
37,"Salmo trutta","VU","fish"
38,"Salmo trutta","VU","fish"
35,"Salmo trutta","VU","fish"
36,"Salmo trutta","VU","fish"
29,"Salmo trutta","VU","fish"
30,"Salmo trutta","VU","fish"
31,"Salmo trutta","VU","fish"
14,"Salmo trutta","VU","fish"
15,"Salmo trutta","VU","fish"
16,"Salmo trutta","VU","fish"
17,"Salmo trutta","VU","fish"
11,"Salmo trutta","VU","fish"
12,"Salmo trutta","VU","fish"
13,"Salmo trutta","VU","fish"
36,"Salmo trutta","VU","fish"
26,"Salmo trutta","VU","fish"
20,"Salmo trutta","VU","fish"
21,"Salmo trutta","VU","fish"
22,"Salmo trutta","VU","fish"
23,"Salmo trutta","VU","fish"
24,"Salmo trutta","VU","fish"
25,"Salmo trutta","VU","fish"
18,"Scophthalmus maximus","NT","fish"
19,"Scophthalmus maximus","NT","fish"
1,"Scophthalmus maximus","NT","fish"
2,"Scophthalmus maximus","NT","fish"
5,"Scophthalmus maximus","NT","fish"
6,"Scophthalmus maximus","NT","fish"
32,"Scophthalmus maximus","NT","fish"
33,"Scophthalmus maximus","NT","fish"
34,"Scophthalmus maximus","NT","fish"
27,"Scophthalmus maximus","NT","fish"
28,"Scophthalmus maximus","NT","fish"
9,"Scophthalmus maximus","NT","fish"
10,"Scophthalmus maximus","NT","fish"
7,"Scophthalmus maximus","NT","fish"
8,"Scophthalmus maximus","NT","fish"
3,"Scophthalmus maximus","NT","fish"
3,"Scophthalmus maximus","NT","fish"
4,"Scophthalmus maximus","NT","fish"
37,"Scophthalmus maximus","NT","fish"
38,"Scophthalmus maximus","NT","fish"
35,"Scophthalmus maximus","NT","fish"
36,"Scophthalmus maximus","NT","fish"
29,"Scophthalmus maximus","NT","fish"
30,"Scophthalmus maximus","NT","fish"
31,"Scophthalmus maximus","NT","fish"
14,"Scophthalmus maximus","NT","fish"
15,"Scophthalmus maximus","NT","fish"
16,"Scophthalmus maximus","NT","fish"
17,"Scophthalmus maximus","NT","fish"
11,"Scophthalmus maximus","NT","fish"
12,"Scophthalmus maximus","NT","fish"
13,"Scophthalmus maximus","NT","fish"
36,"Scophthalmus maximus","NT","fish"
26,"Scophthalmus maximus","NT","fish"
20,"Scophthalmus maximus","NT","fish"
21,"Scophthalmus maximus","NT","fish"
22,"Scophthalmus maximus","NT","fish"
23,"Scophthalmus maximus","NT","fish"
24,"Scophthalmus maximus","NT","fish"
25,"Scophthalmus maximus","NT","fish"
1,"Scyliorhinus canicula","LC","fish"
2,"Scyliorhinus canicula","LC","fish"
1,"Spinachia spinachia","LC","fish"
2,"Spinachia spinachia","LC","fish"
5,"Spinachia spinachia","LC","fish"
6,"Spinachia spinachia","LC","fish"
32,"Spinachia spinachia","LC","fish"
33,"Spinachia spinachia","LC","fish"
34,"Spinachia spinachia","LC","fish"
27,"Spinachia spinachia","LC","fish"
28,"Spinachia spinachia","LC","fish"
9,"Spinachia spinachia","LC","fish"
10,"Spinachia spinachia","LC","fish"
7,"Spinachia spinachia","LC","fish"
8,"Spinachia spinachia","LC","fish"
3,"Spinachia spinachia","LC","fish"
3,"Spinachia spinachia","LC","fish"
4,"Spinachia spinachia","LC","fish"
37,"Spinachia spinachia","LC","fish"
38,"Spinachia spinachia","LC","fish"
35,"Spinachia spinachia","LC","fish"
36,"Spinachia spinachia","LC","fish"
29,"Spinachia spinachia","LC","fish"
30,"Spinachia spinachia","LC","fish"
31,"Spinachia spinachia","LC","fish"
14,"Spinachia spinachia","LC","fish"
15,"Spinachia spinachia","LC","fish"
16,"Spinachia spinachia","LC","fish"
17,"Spinachia spinachia","LC","fish"
11,"Spinachia spinachia","LC","fish"
12,"Spinachia spinachia","LC","fish"
13,"Spinachia spinachia","LC","fish"
36,"Spinachia spinachia","LC","fish"
26,"Spinachia spinachia","LC","fish"
20,"Spinachia spinachia","LC","fish"
21,"Spinachia spinachia","LC","fish"
22,"Spinachia spinachia","LC","fish"
23,"Spinachia spinachia","LC","fish"
24,"Spinachia spinachia","LC","fish"
25,"Spinachia spinachia","LC","fish"
1,"Squalus acanthias","CR","fish"
2,"Squalus acanthias","CR","fish"
1,"Symphodus melops","LC","fish"
2,"Symphodus melops","LC","fish"
5,"Symphodus melops","LC","fish"
6,"Symphodus melops","LC","fish"
3,"Symphodus melops","LC","fish"
4,"Symphodus melops","LC","fish"
1,"Syngnathus acus","LC","fish"
2,"Syngnathus acus","LC","fish"
5,"Syngnathus acus","LC","fish"
6,"Syngnathus acus","LC","fish"
3,"Syngnathus acus","LC","fish"
4,"Syngnathus acus","LC","fish"
18,"Syngnathus typhle","LC","fish"
19,"Syngnathus typhle","LC","fish"
1,"Syngnathus typhle","LC","fish"
2,"Syngnathus typhle","LC","fish"
5,"Syngnathus typhle","LC","fish"
6,"Syngnathus typhle","LC","fish"
32,"Syngnathus typhle","LC","fish"
33,"Syngnathus typhle","LC","fish"
34,"Syngnathus typhle","LC","fish"
27,"Syngnathus typhle","LC","fish"
28,"Syngnathus typhle","LC","fish"
9,"Syngnathus typhle","LC","fish"
10,"Syngnathus typhle","LC","fish"
7,"Syngnathus typhle","LC","fish"
8,"Syngnathus typhle","LC","fish"
3,"Syngnathus typhle","LC","fish"
3,"Syngnathus typhle","LC","fish"
4,"Syngnathus typhle","LC","fish"
37,"Syngnathus typhle","LC","fish"
38,"Syngnathus typhle","LC","fish"
35,"Syngnathus typhle","LC","fish"
36,"Syngnathus typhle","LC","fish"
29,"Syngnathus typhle","LC","fish"
30,"Syngnathus typhle","LC","fish"
31,"Syngnathus typhle","LC","fish"
14,"Syngnathus typhle","LC","fish"
15,"Syngnathus typhle","LC","fish"
16,"Syngnathus typhle","LC","fish"
17,"Syngnathus typhle","LC","fish"
11,"Syngnathus typhle","LC","fish"
12,"Syngnathus typhle","LC","fish"
13,"Syngnathus typhle","LC","fish"
36,"Syngnathus typhle","LC","fish"
26,"Syngnathus typhle","LC","fish"
20,"Syngnathus typhle","LC","fish"
21,"Syngnathus typhle","LC","fish"
22,"Syngnathus typhle","LC","fish"
23,"Syngnathus typhle","LC","fish"
24,"Syngnathus typhle","LC","fish"
25,"Syngnathus typhle","LC","fish"
1,"Taurulus bubalis","LC","fish"
2,"Taurulus bubalis","LC","fish"
5,"Taurulus bubalis","LC","fish"
6,"Taurulus bubalis","LC","fish"
32,"Taurulus bubalis","LC","fish"
33,"Taurulus bubalis","LC","fish"
34,"Taurulus bubalis","LC","fish"
27,"Taurulus bubalis","LC","fish"
28,"Taurulus bubalis","LC","fish"
9,"Taurulus bubalis","LC","fish"
10,"Taurulus bubalis","LC","fish"
7,"Taurulus bubalis","LC","fish"
8,"Taurulus bubalis","LC","fish"
3,"Taurulus bubalis","LC","fish"
3,"Taurulus bubalis","LC","fish"
4,"Taurulus bubalis","LC","fish"
37,"Taurulus bubalis","LC","fish"
38,"Taurulus bubalis","LC","fish"
35,"Taurulus bubalis","LC","fish"
36,"Taurulus bubalis","LC","fish"
29,"Taurulus bubalis","LC","fish"
30,"Taurulus bubalis","LC","fish"
31,"Taurulus bubalis","LC","fish"
14,"Taurulus bubalis","LC","fish"
15,"Taurulus bubalis","LC","fish"
16,"Taurulus bubalis","LC","fish"
17,"Taurulus bubalis","LC","fish"
11,"Taurulus bubalis","LC","fish"
12,"Taurulus bubalis","LC","fish"
13,"Taurulus bubalis","LC","fish"
36,"Taurulus bubalis","LC","fish"
26,"Taurulus bubalis","LC","fish"
20,"Taurulus bubalis","LC","fish"
21,"Taurulus bubalis","LC","fish"
22,"Taurulus bubalis","LC","fish"
23,"Taurulus bubalis","LC","fish"
24,"Taurulus bubalis","LC","fish"
25,"Taurulus bubalis","LC","fish"
32,"Thymallus thymallus","CR","fish"
33,"Thymallus thymallus","CR","fish"
34,"Thymallus thymallus","CR","fish"
41,"Thymallus thymallus","CR","fish"
42,"Thymallus thymallus","CR","fish"
39,"Thymallus thymallus","CR","fish"
40,"Thymallus thymallus","CR","fish"
37,"Thymallus thymallus","CR","fish"
38,"Thymallus thymallus","CR","fish"
1,"Trachinus draco","LC","fish"
2,"Trachinus draco","LC","fish"
5,"Trachinus draco","LC","fish"
6,"Trachinus draco","LC","fish"
3,"Trachinus draco","LC","fish"
4,"Trachinus draco","LC","fish"
32,"Triglopsis quadricornis","LC","fish"
33,"Triglopsis quadricornis","LC","fish"
34,"Triglopsis quadricornis","LC","fish"
27,"Triglopsis quadricornis","LC","fish"
28,"Triglopsis quadricornis","LC","fish"
41,"Triglopsis quadricornis","LC","fish"
42,"Triglopsis quadricornis","LC","fish"
39,"Triglopsis quadricornis","LC","fish"
40,"Triglopsis quadricornis","LC","fish"
37,"Triglopsis quadricornis","LC","fish"
38,"Triglopsis quadricornis","LC","fish"
35,"Triglopsis quadricornis","LC","fish"
36,"Triglopsis quadricornis","LC","fish"
29,"Triglopsis quadricornis","LC","fish"
30,"Triglopsis quadricornis","LC","fish"
31,"Triglopsis quadricornis","LC","fish"
36,"Triglopsis quadricornis","LC","fish"
26,"Triglopsis quadricornis","LC","fish"
20,"Triglopsis quadricornis","LC","fish"
21,"Triglopsis quadricornis","LC","fish"
22,"Triglopsis quadricornis","LC","fish"
23,"Triglopsis quadricornis","LC","fish"
24,"Triglopsis quadricornis","LC","fish"
25,"Triglopsis quadricornis","LC","fish"
18,"Zoarces viviparus","NT","fish"
19,"Zoarces viviparus","NT","fish"
1,"Zoarces viviparus","NT","fish"
2,"Zoarces viviparus","NT","fish"
5,"Zoarces viviparus","NT","fish"
6,"Zoarces viviparus","NT","fish"
32,"Zoarces viviparus","NT","fish"
33,"Zoarces viviparus","NT","fish"
34,"Zoarces viviparus","NT","fish"
27,"Zoarces viviparus","NT","fish"
28,"Zoarces viviparus","NT","fish"
9,"Zoarces viviparus","NT","fish"
10,"Zoarces viviparus","NT","fish"
7,"Zoarces viviparus","NT","fish"
8,"Zoarces viviparus","NT","fish"
3,"Zoarces viviparus","NT","fish"
3,"Zoarces viviparus","NT","fish"
4,"Zoarces viviparus","NT","fish"
41,"Zoarces viviparus","NT","fish"
42,"Zoarces viviparus","NT","fish"
39,"Zoarces viviparus","NT","fish"
40,"Zoarces viviparus","NT","fish"
37,"Zoarces viviparus","NT","fish"
38,"Zoarces viviparus","NT","fish"
35,"Zoarces viviparus","NT","fish"
36,"Zoarces viviparus","NT","fish"
29,"Zoarces viviparus","NT","fish"
30,"Zoarces viviparus","NT","fish"
31,"Zoarces viviparus","NT","fish"
14,"Zoarces viviparus","NT","fish"
15,"Zoarces viviparus","NT","fish"
16,"Zoarces viviparus","NT","fish"
17,"Zoarces viviparus","NT","fish"
11,"Zoarces viviparus","NT","fish"
12,"Zoarces viviparus","NT","fish"
13,"Zoarces viviparus","NT","fish"
36,"Zoarces viviparus","NT","fish"
26,"Zoarces viviparus","NT","fish"
20,"Zoarces viviparus","NT","fish"
21,"Zoarces viviparus","NT","fish"
22,"Zoarces viviparus","NT","fish"
23,"Zoarces viviparus","NT","fish"
24,"Zoarces viviparus","NT","fish"
25,"Zoarces viviparus","NT","fish"
29,"Alisma wahlenbergii","VU","macrophytes"
41,"Alisma wahlenbergii","VU","macrophytes"
40,"Alisma wahlenbergii","VU","macrophytes"
42,"Alisma wahlenbergii","VU","macrophytes"
33,"Alisma wahlenbergii","VU","macrophytes"
32,"Alisma wahlenbergii","VU","macrophytes"
3,"Botrytella reinboldii","DD","macrophytes"
2,"Botrytella reinboldii","DD","macrophytes"
1,"Botrytella reinboldii","DD","macrophytes"
41,"Chara braunii","VU","macrophytes"
32,"Chara braunii","VU","macrophytes"
42,"Chara braunii","VU","macrophytes"
33,"Chara braunii","VU","macrophytes"
31,"Chara connivens","LC","macrophytes"
28,"Chara connivens","LC","macrophytes"
37,"Chara connivens","LC","macrophytes"
25,"Chara connivens","LC","macrophytes"
34,"Chara connivens","LC","macrophytes"
36,"Chara connivens","LC","macrophytes"
38,"Chara connivens","LC","macrophytes"
35,"Chara connivens","LC","macrophytes"
13,"Chara connivens","LC","macrophytes"
16,"Chara connivens","LC","macrophytes"
14,"Chara horrida","NT","macrophytes"
36,"Chara horrida","NT","macrophytes"
13,"Chara horrida","NT","macrophytes"
8,"Chara horrida","NT","macrophytes"
29,"Chara horrida","NT","macrophytes"
26,"Chara horrida","NT","macrophytes"
20,"Chara horrida","NT","macrophytes"
38,"Chara horrida","NT","macrophytes"
37,"Chara horrida","NT","macrophytes"
35,"Chara horrida","NT","macrophytes"
32,"Chara horrida","NT","macrophytes"
3,"Chara horrida","NT","macrophytes"
4,"Chara horrida","NT","macrophytes"
10,"Chara horrida","NT","macrophytes"
25,"Chara horrida","NT","macrophytes"
31,"Chara horrida","NT","macrophytes"
28,"Chara horrida","NT","macrophytes"
36,"Chara tomentosa","LC","macrophytes"
13,"Chara tomentosa","LC","macrophytes"
38,"Chara tomentosa","LC","macrophytes"
37,"Chara tomentosa","LC","macrophytes"
26,"Chara tomentosa","LC","macrophytes"
29,"Chara tomentosa","LC","macrophytes"
35,"Chara tomentosa","LC","macrophytes"
32,"Chara tomentosa","LC","macrophytes"
28,"Chara tomentosa","LC","macrophytes"
39,"Chara tomentosa","LC","macrophytes"
33,"Chara tomentosa","LC","macrophytes"
10,"Chara tomentosa","LC","macrophytes"
16,"Chara tomentosa","LC","macrophytes"
14,"Chara tomentosa","LC","macrophytes"
31,"Chara tomentosa","LC","macrophytes"
30,"Chara tomentosa","LC","macrophytes"
25,"Chara tomentosa","LC","macrophytes"
40,"Chara tomentosa","LC","macrophytes"
36,"Crassula aquatica","NT","macrophytes"
38,"Crassula aquatica","NT","macrophytes"
37,"Crassula aquatica","NT","macrophytes"
32,"Crassula aquatica","NT","macrophytes"
33,"Crassula aquatica","NT","macrophytes"
41,"Crassula aquatica","NT","macrophytes"
42,"Crassula aquatica","NT","macrophytes"
34,"Crassula aquatica","NT","macrophytes"
39,"Crassula aquatica","NT","macrophytes"
14,"Crassula aquatica","NT","macrophytes"
29,"Crassula aquatica","NT","macrophytes"
40,"Crassula aquatica","NT","macrophytes"
3,"Delamarea attenuata","DD","macrophytes"
2,"Delamarea attenuata","DD","macrophytes"
1,"Delamarea attenuata","DD","macrophytes"
3,"Fucus serratus","LC","macrophytes"
2,"Fucus serratus","LC","macrophytes"
12,"Fucus serratus","LC","macrophytes"
11,"Fucus serratus","LC","macrophytes"
1,"Fucus serratus","LC","macrophytes"
13,"Fucus serratus","LC","macrophytes"
8,"Fucus serratus","LC","macrophytes"
4,"Fucus serratus","LC","macrophytes"
7,"Fucus serratus","LC","macrophytes"
10,"Fucus serratus","LC","macrophytes"
5,"Fucus serratus","LC","macrophytes"
6,"Fucus serratus","LC","macrophytes"
14,"Fucus serratus","LC","macrophytes"
15,"Fucus serratus","LC","macrophytes"
26,"Fucus serratus","LC","macrophytes"
20,"Fucus serratus","LC","macrophytes"
36,"Fucus vesiculosus","LC","macrophytes"
26,"Fucus vesiculosus","LC","macrophytes"
40,"Fucus vesiculosus","LC","macrophytes"
31,"Fucus vesiculosus","LC","macrophytes"
28,"Fucus vesiculosus","LC","macrophytes"
34,"Fucus vesiculosus","LC","macrophytes"
32,"Fucus vesiculosus","LC","macrophytes"
33,"Fucus vesiculosus","LC","macrophytes"
3,"Fucus vesiculosus","LC","macrophytes"
13,"Fucus vesiculosus","LC","macrophytes"
18,"Fucus vesiculosus","LC","macrophytes"
27,"Fucus vesiculosus","LC","macrophytes"
12,"Fucus vesiculosus","LC","macrophytes"
8,"Fucus vesiculosus","LC","macrophytes"
2,"Fucus vesiculosus","LC","macrophytes"
10,"Fucus vesiculosus","LC","macrophytes"
15,"Fucus vesiculosus","LC","macrophytes"
37,"Fucus vesiculosus","LC","macrophytes"
