"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sal_deep","salin_bottom_depth"
"Bothnian Bay","Bothnian Bay","BB",2077,2.76983810958904,110
"Bothnian Bay","Bothnian Bay","BB",2078,2.86096884931507,110
"Bothnian Bay","Bothnian Bay","BB",2079,2.8833124109589,110
"Bothnian Bay","Bothnian Bay","BB",2080,2.83685975409836,110
"Bothnian Bay","Bothnian Bay","BB",2081,2.74227295890411,110
"Bothnian Bay","Bothnian Bay","BB",2082,2.71083342465753,110
"Bothnian Bay","Bothnian Bay","BB",2083,2.68649490410959,110
"Bothnian Bay","Bothnian Bay","BB",2084,2.61614677595628,110
"Bothnian Bay","Bothnian Bay","BB",2085,2.55676690410959,110
"Bothnian Bay","Bothnian Bay","BB",2086,2.54511183561644,110
"Bothnian Bay","Bothnian Bay","BB",2087,2.55095049315069,110
"Bothnian Bay","Bothnian Bay","BB",2088,2.5840125136612,110
"Bothnian Bay","Bothnian Bay","BB",2089,2.60010871232877,110
"Bothnian Bay","Bothnian Bay","BB",2090,2.53237767123288,110
"Bothnian Bay","Bothnian Bay","BB",2091,2.42203676712329,110
"Bothnian Bay","Bothnian Bay","BB",2092,2.44361775956284,110
"Bothnian Bay","Bothnian Bay","BB",2093,2.52152312328767,110
"Bothnian Bay","Bothnian Bay","BB",2094,2.47290421917808,110
"Bothnian Bay","Bothnian Bay","BB",2095,2.47741728767123,110
"Bothnian Bay","Bothnian Bay","BB",2096,2.48818579234973,110
"Bothnian Bay","Bothnian Bay","BB",2097,2.43570134246575,110
"Bothnian Bay","Bothnian Bay","BB",2098,2.44116397260274,110
"Bothnian Bay","Bothnian Bay","BB",2099,2.40787853293413,110
"Bornholm Basin","Bornholm Basin","BN",1960,16.0009636612022,97
"Gdansk Basin","Bornholm Basin","BN",1960,16.0009636612022,97
"Bornholm Basin","Bornholm Basin","BN",1961,18.8219884931507,97
"Gdansk Basin","Bornholm Basin","BN",1961,18.8219884931507,97
"Bornholm Basin","Bornholm Basin","BN",1962,17.1603602739726,97
"Gdansk Basin","Bornholm Basin","BN",1962,17.1603602739726,97
"Bornholm Basin","Bornholm Basin","BN",1963,15.9568189041096,97
"Gdansk Basin","Bornholm Basin","BN",1963,15.9568189041096,97
"Bornholm Basin","Bornholm Basin","BN",1964,15.9026707650273,97
"Gdansk Basin","Bornholm Basin","BN",1964,15.9026707650273,97
"Bornholm Basin","Bornholm Basin","BN",1965,17.1089019178082,97
"Gdansk Basin","Bornholm Basin","BN",1965,17.1089019178082,97
"Bornholm Basin","Bornholm Basin","BN",1966,16.1367553424658,97
"Gdansk Basin","Bornholm Basin","BN",1966,16.1367553424658,97
"Bornholm Basin","Bornholm Basin","BN",1967,16.0629490410959,97
"Gdansk Basin","Bornholm Basin","BN",1967,16.0629490410959,97
"Bornholm Basin","Bornholm Basin","BN",1968,16.5472174863388,97
"Gdansk Basin","Bornholm Basin","BN",1968,16.5472174863388,97
"Bornholm Basin","Bornholm Basin","BN",1969,17.5760476712329,97
"Gdansk Basin","Bornholm Basin","BN",1969,17.5760476712329,97
"Bornholm Basin","Bornholm Basin","BN",1970,16.4978320547945,97
"Gdansk Basin","Bornholm Basin","BN",1970,16.4978320547945,97
"Bornholm Basin","Bornholm Basin","BN",1971,15.9628728767123,97
"Gdansk Basin","Bornholm Basin","BN",1971,15.9628728767123,97
"Bornholm Basin","Bornholm Basin","BN",1972,16.1801767759563,97
"Gdansk Basin","Bornholm Basin","BN",1972,16.1801767759563,97
"Bornholm Basin","Bornholm Basin","BN",1973,15.6449375342466,97
"Gdansk Basin","Bornholm Basin","BN",1973,15.6449375342466,97
"Bornholm Basin","Bornholm Basin","BN",1974,16.0595460273973,97
"Gdansk Basin","Bornholm Basin","BN",1974,16.0595460273973,97
"Bornholm Basin","Bornholm Basin","BN",1975,16.6759336986301,97
"Gdansk Basin","Bornholm Basin","BN",1975,16.6759336986301,97
"Bornholm Basin","Bornholm Basin","BN",1976,16.1966480874317,97
"Gdansk Basin","Bornholm Basin","BN",1976,16.1966480874317,97
"Bornholm Basin","Bornholm Basin","BN",1977,15.685541369863,97
"Gdansk Basin","Bornholm Basin","BN",1977,15.685541369863,97
"Bornholm Basin","Bornholm Basin","BN",1978,15.3121895890411,97
"Gdansk Basin","Bornholm Basin","BN",1978,15.3121895890411,97
"Bornholm Basin","Bornholm Basin","BN",1979,16.0023693150685,97
"Gdansk Basin","Bornholm Basin","BN",1979,16.0023693150685,97
"Bornholm Basin","Bornholm Basin","BN",1980,16.299587704918,97
"Gdansk Basin","Bornholm Basin","BN",1980,16.299587704918,97
"Bornholm Basin","Bornholm Basin","BN",1981,16.0332857534247,97
"Gdansk Basin","Bornholm Basin","BN",1981,16.0332857534247,97
"Bornholm Basin","Bornholm Basin","BN",1982,15.1673704109589,97
"Gdansk Basin","Bornholm Basin","BN",1982,15.1673704109589,97
"Bornholm Basin","Bornholm Basin","BN",1983,16.3789008219178,97
"Gdansk Basin","Bornholm Basin","BN",1983,16.3789008219178,97
"Bornholm Basin","Bornholm Basin","BN",1984,16.4085199453552,97
"Gdansk Basin","Bornholm Basin","BN",1984,16.4085199453552,97
"Bornholm Basin","Bornholm Basin","BN",1985,16.6169068493151,97
"Gdansk Basin","Bornholm Basin","BN",1985,16.6169068493151,97
"Bornholm Basin","Bornholm Basin","BN",1986,16.0801939726027,97
"Gdansk Basin","Bornholm Basin","BN",1986,16.0801939726027,97
"Bornholm Basin","Bornholm Basin","BN",1987,16.6644243835616,97
"Gdansk Basin","Bornholm Basin","BN",1987,16.6644243835616,97
"Bornholm Basin","Bornholm Basin","BN",1988,15.9384387978142,97
"Gdansk Basin","Bornholm Basin","BN",1988,15.9384387978142,97
"Bornholm Basin","Bornholm Basin","BN",1989,15.6110342465753,97
"Gdansk Basin","Bornholm Basin","BN",1989,15.6110342465753,97
"Bornholm Basin","Bornholm Basin","BN",1990,16.2814778082192,97
"Gdansk Basin","Bornholm Basin","BN",1990,16.2814778082192,97
"Bornholm Basin","Bornholm Basin","BN",1991,16.2262287671233,97
"Gdansk Basin","Bornholm Basin","BN",1991,16.2262287671233,97
"Bornholm Basin","Bornholm Basin","BN",1992,16.9050918032787,97
"Gdansk Basin","Bornholm Basin","BN",1992,16.9050918032787,97
"Bornholm Basin","Bornholm Basin","BN",1993,17.6415835616438,97
"Gdansk Basin","Bornholm Basin","BN",1993,17.6415835616438,97
"Bornholm Basin","Bornholm Basin","BN",1994,16.8208273972603,97
"Gdansk Basin","Bornholm Basin","BN",1994,16.8208273972603,97
"Bornholm Basin","Bornholm Basin","BN",1995,18.5326610958904,97
"Gdansk Basin","Bornholm Basin","BN",1995,18.5326610958904,97
"Bornholm Basin","Bornholm Basin","BN",1996,17.7885325136612,97
"Gdansk Basin","Bornholm Basin","BN",1996,17.7885325136612,97
"Bornholm Basin","Bornholm Basin","BN",1997,16.6848367123288,97
"Gdansk Basin","Bornholm Basin","BN",1997,16.6848367123288,97
"Bornholm Basin","Bornholm Basin","BN",1998,15.9676895890411,97
"Gdansk Basin","Bornholm Basin","BN",1998,15.9676895890411,97
"Bornholm Basin","Bornholm Basin","BN",1999,18.3884016438356,97
"Gdansk Basin","Bornholm Basin","BN",1999,18.3884016438356,97
"Bornholm Basin","Bornholm Basin","BN",2000,17.3216967213115,97
"Gdansk Basin","Bornholm Basin","BN",2000,17.3216967213115,97
"Bornholm Basin","Bornholm Basin","BN",2001,17.0056265753425,97
"Gdansk Basin","Bornholm Basin","BN",2001,17.0056265753425,97
"Bornholm Basin","Bornholm Basin","BN",2002,15.7933468493151,97
"Gdansk Basin","Bornholm Basin","BN",2002,15.7933468493151,97
"Bornholm Basin","Bornholm Basin","BN",2003,16.0878139726027,97
"Gdansk Basin","Bornholm Basin","BN",2003,16.0878139726027,97
"Bornholm Basin","Bornholm Basin","BN",2004,18.0768240437158,97
"Gdansk Basin","Bornholm Basin","BN",2004,18.0768240437158,97
"Bornholm Basin","Bornholm Basin","BN",2005,17.0026690410959,97
"Gdansk Basin","Bornholm Basin","BN",2005,17.0026690410959,97
"Bornholm Basin","Bornholm Basin","BN",2006,17.1814071232877,97
"Gdansk Basin","Bornholm Basin","BN",2006,17.1814071232877,97
"Bornholm Basin","Bornholm Basin","BN",2007,16.2701016438356,97
"Gdansk Basin","Bornholm Basin","BN",2007,16.2701016438356,97
"Bornholm Basin","Bornholm Basin","BN",2008,16.8109295081967,97
"Gdansk Basin","Bornholm Basin","BN",2008,16.8109295081967,97
"Bornholm Basin","Bornholm Basin","BN",2009,17.1650295890411,97
"Gdansk Basin","Bornholm Basin","BN",2009,17.1650295890411,97
"Bornholm Basin","Bornholm Basin","BN",2010,16.9255424657534,97
"Gdansk Basin","Bornholm Basin","BN",2010,16.9255424657534,97
"Bornholm Basin","Bornholm Basin","BN",2011,16.1242106849315,97
"Gdansk Basin","Bornholm Basin","BN",2011,16.1242106849315,97
"Bornholm Basin","Bornholm Basin","BN",2012,16.9929784153005,97
"Gdansk Basin","Bornholm Basin","BN",2012,16.9929784153005,97
"Bornholm Basin","Bornholm Basin","BN",2013,17.0810591780822,97
"Gdansk Basin","Bornholm Basin","BN",2013,17.0810591780822,97
"Bornholm Basin","Bornholm Basin","BN",2014,16.185558630137,97
"Gdansk Basin","Bornholm Basin","BN",2014,16.185558630137,97
"Bornholm Basin","Bornholm Basin","BN",2015,15.8820501369863,97
"Gdansk Basin","Bornholm Basin","BN",2015,15.8820501369863,97
"Bornholm Basin","Bornholm Basin","BN",2016,15.8711193989071,97
"Gdansk Basin","Bornholm Basin","BN",2016,15.8711193989071,97
"Bornholm Basin","Bornholm Basin","BN",2017,16.647781369863,97
"Gdansk Basin","Bornholm Basin","BN",2017,16.647781369863,97
"Bornholm Basin","Bornholm Basin","BN",2018,15.5913679452055,97
"Gdansk Basin","Bornholm Basin","BN",2018,15.5913679452055,97
"Bornholm Basin","Bornholm Basin","BN",2019,15.9307917808219,97
"Gdansk Basin","Bornholm Basin","BN",2019,15.9307917808219,97
"Bornholm Basin","Bornholm Basin","BN",2020,16.463868579235,97
"Gdansk Basin","Bornholm Basin","BN",2020,16.463868579235,97
"Bornholm Basin","Bornholm Basin","BN",2021,16.6421178082192,97
"Gdansk Basin","Bornholm Basin","BN",2021,16.6421178082192,97
"Bornholm Basin","Bornholm Basin","BN",2022,16.0278030136986,97
"Gdansk Basin","Bornholm Basin","BN",2022,16.0278030136986,97
"Bornholm Basin","Bornholm Basin","BN",2023,15.5176394520548,97
"Gdansk Basin","Bornholm Basin","BN",2023,15.5176394520548,97
"Bornholm Basin","Bornholm Basin","BN",2024,15.3446546448087,97
"Gdansk Basin","Bornholm Basin","BN",2024,15.3446546448087,97
"Bornholm Basin","Bornholm Basin","BN",2025,14.5168449315068,97
"Gdansk Basin","Bornholm Basin","BN",2025,14.5168449315068,97
"Bornholm Basin","Bornholm Basin","BN",2026,15.8902336986301,97
"Gdansk Basin","Bornholm Basin","BN",2026,15.8902336986301,97
"Bornholm Basin","Bornholm Basin","BN",2027,15.1211043835616,97
"Gdansk Basin","Bornholm Basin","BN",2027,15.1211043835616,97
"Bornholm Basin","Bornholm Basin","BN",2028,17.1710524590164,97
"Gdansk Basin","Bornholm Basin","BN",2028,17.1710524590164,97
"Bornholm Basin","Bornholm Basin","BN",2029,16.0411931506849,97
"Gdansk Basin","Bornholm Basin","BN",2029,16.0411931506849,97
"Bornholm Basin","Bornholm Basin","BN",2030,16.4608210958904,97
"Gdansk Basin","Bornholm Basin","BN",2030,16.4608210958904,97
"Bornholm Basin","Bornholm Basin","BN",2031,16.5674679452055,97
"Gdansk Basin","Bornholm Basin","BN",2031,16.5674679452055,97
"Bornholm Basin","Bornholm Basin","BN",2032,15.7152551912568,97
"Gdansk Basin","Bornholm Basin","BN",2032,15.7152551912568,97
"Bornholm Basin","Bornholm Basin","BN",2033,16.1290783561644,97
"Gdansk Basin","Bornholm Basin","BN",2033,16.1290783561644,97
"Bornholm Basin","Bornholm Basin","BN",2034,15.2786783561644,97
"Gdansk Basin","Bornholm Basin","BN",2034,15.2786783561644,97
"Bornholm Basin","Bornholm Basin","BN",2035,14.4851720547945,97
"Gdansk Basin","Bornholm Basin","BN",2035,14.4851720547945,97
"Bornholm Basin","Bornholm Basin","BN",2036,15.4074412568306,97
"Gdansk Basin","Bornholm Basin","BN",2036,15.4074412568306,97
"Bornholm Basin","Bornholm Basin","BN",2037,15.4663304109589,97
"Gdansk Basin","Bornholm Basin","BN",2037,15.4663304109589,97
"Bornholm Basin","Bornholm Basin","BN",2038,15.6494775342466,97
"Gdansk Basin","Bornholm Basin","BN",2038,15.6494775342466,97
"Bornholm Basin","Bornholm Basin","BN",2039,15.449662739726,97
"Gdansk Basin","Bornholm Basin","BN",2039,15.449662739726,97
"Bornholm Basin","Bornholm Basin","BN",2040,14.1775169398907,97
"Gdansk Basin","Bornholm Basin","BN",2040,14.1775169398907,97
"Bornholm Basin","Bornholm Basin","BN",2041,15.0004556164384,97
"Gdansk Basin","Bornholm Basin","BN",2041,15.0004556164384,97
"Bornholm Basin","Bornholm Basin","BN",2042,15.4954583561644,97
"Gdansk Basin","Bornholm Basin","BN",2042,15.4954583561644,97
"Bornholm Basin","Bornholm Basin","BN",2043,14.7325630136986,97
"Gdansk Basin","Bornholm Basin","BN",2043,14.7325630136986,97
"Bornholm Basin","Bornholm Basin","BN",2044,14.3687918032787,97
"Gdansk Basin","Bornholm Basin","BN",2044,14.3687918032787,97
"Bornholm Basin","Bornholm Basin","BN",2045,13.6235556164384,97
"Gdansk Basin","Bornholm Basin","BN",2045,13.6235556164384,97
"Bornholm Basin","Bornholm Basin","BN",2046,15.4865002739726,97
"Gdansk Basin","Bornholm Basin","BN",2046,15.4865002739726,97
"Bornholm Basin","Bornholm Basin","BN",2047,15.2774254794521,97
"Gdansk Basin","Bornholm Basin","BN",2047,15.2774254794521,97
"Bornholm Basin","Bornholm Basin","BN",2048,15.6273267759563,97
"Gdansk Basin","Bornholm Basin","BN",2048,15.6273267759563,97
"Bornholm Basin","Bornholm Basin","BN",2049,15.9291895890411,97
"Gdansk Basin","Bornholm Basin","BN",2049,15.9291895890411,97
"Bornholm Basin","Bornholm Basin","BN",2050,15.2658268493151,97
"Gdansk Basin","Bornholm Basin","BN",2050,15.2658268493151,97
"Bornholm Basin","Bornholm Basin","BN",2051,15.2383049315068,97
"Gdansk Basin","Bornholm Basin","BN",2051,15.2383049315068,97
"Bornholm Basin","Bornholm Basin","BN",2052,14.9028663934426,97
"Gdansk Basin","Bornholm Basin","BN",2052,14.9028663934426,97
"Bornholm Basin","Bornholm Basin","BN",2053,15.9220106849315,97
"Gdansk Basin","Bornholm Basin","BN",2053,15.9220106849315,97
"Bornholm Basin","Bornholm Basin","BN",2054,15.5335843835616,97
"Gdansk Basin","Bornholm Basin","BN",2054,15.5335843835616,97
"Bornholm Basin","Bornholm Basin","BN",2055,14.8361531506849,97
"Gdansk Basin","Bornholm Basin","BN",2055,14.8361531506849,97
"Bornholm Basin","Bornholm Basin","BN",2056,14.3634931693989,97
"Gdansk Basin","Bornholm Basin","BN",2056,14.3634931693989,97
"Bornholm Basin","Bornholm Basin","BN",2057,13.9804671232877,97
"Gdansk Basin","Bornholm Basin","BN",2057,13.9804671232877,97
"Bornholm Basin","Bornholm Basin","BN",2058,13.7628471232877,97
"Gdansk Basin","Bornholm Basin","BN",2058,13.7628471232877,97
"Bornholm Basin","Bornholm Basin","BN",2059,13.6662276712329,97
"Gdansk Basin","Bornholm Basin","BN",2059,13.6662276712329,97
"Bornholm Basin","Bornholm Basin","BN",2060,14.1872360655738,97
"Gdansk Basin","Bornholm Basin","BN",2060,14.1872360655738,97
"Bornholm Basin","Bornholm Basin","BN",2061,14.8612405479452,97
"Gdansk Basin","Bornholm Basin","BN",2061,14.8612405479452,97
"Bornholm Basin","Bornholm Basin","BN",2062,15.096695890411,97
"Gdansk Basin","Bornholm Basin","BN",2062,15.096695890411,97
"Bornholm Basin","Bornholm Basin","BN",2063,14.8642331506849,97
"Gdansk Basin","Bornholm Basin","BN",2063,14.8642331506849,97
"Bornholm Basin","Bornholm Basin","BN",2064,16.8528308743169,97
"Gdansk Basin","Bornholm Basin","BN",2064,16.8528308743169,97
"Bornholm Basin","Bornholm Basin","BN",2065,15.6821561643836,97
"Gdansk Basin","Bornholm Basin","BN",2065,15.6821561643836,97
"Bornholm Basin","Bornholm Basin","BN",2066,16.2941624657534,97
"Gdansk Basin","Bornholm Basin","BN",2066,16.2941624657534,97
"Bornholm Basin","Bornholm Basin","BN",2067,16.4025156164384,97
"Gdansk Basin","Bornholm Basin","BN",2067,16.4025156164384,97
"Bornholm Basin","Bornholm Basin","BN",2068,15.2370644808743,97
"Gdansk Basin","Bornholm Basin","BN",2068,15.2370644808743,97
"Bornholm Basin","Bornholm Basin","BN",2069,14.3211621917808,97
"Gdansk Basin","Bornholm Basin","BN",2069,14.3211621917808,97
"Bornholm Basin","Bornholm Basin","BN",2070,15.9357520547945,97
"Gdansk Basin","Bornholm Basin","BN",2070,15.9357520547945,97
"Bornholm Basin","Bornholm Basin","BN",2071,15.7060693150685,97
"Gdansk Basin","Bornholm Basin","BN",2071,15.7060693150685,97
"Bornholm Basin","Bornholm Basin","BN",2072,14.7506863387978,97
"Gdansk Basin","Bornholm Basin","BN",2072,14.7506863387978,97
"Bornholm Basin","Bornholm Basin","BN",2073,15.6181802739726,97
"Gdansk Basin","Bornholm Basin","BN",2073,15.6181802739726,97
"Bornholm Basin","Bornholm Basin","BN",2074,14.6009054794521,97
"Gdansk Basin","Bornholm Basin","BN",2074,14.6009054794521,97
"Bornholm Basin","Bornholm Basin","BN",2075,14.309001369863,97
"Gdansk Basin","Bornholm Basin","BN",2075,14.309001369863,97
"Bornholm Basin","Bornholm Basin","BN",2076,13.4008871584699,97
"Gdansk Basin","Bornholm Basin","BN",2076,13.4008871584699,97
"Bornholm Basin","Bornholm Basin","BN",2077,14.508755890411,97
"Gdansk Basin","Bornholm Basin","BN",2077,14.508755890411,97
"Bornholm Basin","Bornholm Basin","BN",2078,14.1197660273973,97
"Gdansk Basin","Bornholm Basin","BN",2078,14.1197660273973,97
"Bornholm Basin","Bornholm Basin","BN",2079,15.2344219178082,97
"Gdansk Basin","Bornholm Basin","BN",2079,15.2344219178082,97
"Bornholm Basin","Bornholm Basin","BN",2080,17.0116273224044,97
"Gdansk Basin","Bornholm Basin","BN",2080,17.0116273224044,97
"Bornholm Basin","Bornholm Basin","BN",2081,16.4141205479452,97
"Gdansk Basin","Bornholm Basin","BN",2081,16.4141205479452,97
"Bornholm Basin","Bornholm Basin","BN",2082,15.7102756164384,97
"Gdansk Basin","Bornholm Basin","BN",2082,15.7102756164384,97
"Bornholm Basin","Bornholm Basin","BN",2083,14.763737260274,97
"Gdansk Basin","Bornholm Basin","BN",2083,14.763737260274,97
"Bornholm Basin","Bornholm Basin","BN",2084,13.931949726776,97
"Gdansk Basin","Bornholm Basin","BN",2084,13.931949726776,97
"Bornholm Basin","Bornholm Basin","BN",2085,13.4713002739726,97
"Gdansk Basin","Bornholm Basin","BN",2085,13.4713002739726,97
"Bornholm Basin","Bornholm Basin","BN",2086,14.0269479452055,97
"Gdansk Basin","Bornholm Basin","BN",2086,14.0269479452055,97
"Bornholm Basin","Bornholm Basin","BN",2087,13.7385454794521,97
"Gdansk Basin","Bornholm Basin","BN",2087,13.7385454794521,97
"Bornholm Basin","Bornholm Basin","BN",2088,13.5871620218579,97
"Gdansk Basin","Bornholm Basin","BN",2088,13.5871620218579,97
"Bornholm Basin","Bornholm Basin","BN",2089,14.8019942465753,97
"Gdansk Basin","Bornholm Basin","BN",2089,14.8019942465753,97
"Bornholm Basin","Bornholm Basin","BN",2090,14.4035167123288,97
"Gdansk Basin","Bornholm Basin","BN",2090,14.4035167123288,97
"Bornholm Basin","Bornholm Basin","BN",2091,13.4707208219178,97
"Gdansk Basin","Bornholm Basin","BN",2091,13.4707208219178,97
"Bornholm Basin","Bornholm Basin","BN",2092,13.4016073770492,97
"Gdansk Basin","Bornholm Basin","BN",2092,13.4016073770492,97
"Bornholm Basin","Bornholm Basin","BN",2093,17.640742739726,97
"Gdansk Basin","Bornholm Basin","BN",2093,17.640742739726,97
"Bornholm Basin","Bornholm Basin","BN",2094,16.9884065753425,97
"Gdansk Basin","Bornholm Basin","BN",2094,16.9884065753425,97
"Bornholm Basin","Bornholm Basin","BN",2095,15.6793671232877,97
"Gdansk Basin","Bornholm Basin","BN",2095,15.6793671232877,97
"Bornholm Basin","Bornholm Basin","BN",2096,15.0930385245902,97
"Gdansk Basin","Bornholm Basin","BN",2096,15.0930385245902,97
"Bornholm Basin","Bornholm Basin","BN",2097,14.784781369863,97
"Gdansk Basin","Bornholm Basin","BN",2097,14.784781369863,97
"Bornholm Basin","Bornholm Basin","BN",2098,14.1803115068493,97
"Gdansk Basin","Bornholm Basin","BN",2098,14.1803115068493,97
"Bornholm Basin","Bornholm Basin","BN",2099,13.2609679640719,97
"Gdansk Basin","Bornholm Basin","BN",2099,13.2609679640719,97
"Aland Sea","Bothnian Sea","BS",1960,6.94372480874317,220
"Bothnian Sea","Bothnian Sea","BS",1960,6.94372480874317,220
"The Quark","Bothnian Sea","BS",1960,6.94372480874317,220
"Aland Sea","Bothnian Sea","BS",1961,6.78484397260274,220
"Bothnian Sea","Bothnian Sea","BS",1961,6.78484397260274,220
"The Quark","Bothnian Sea","BS",1961,6.78484397260274,220
"Aland Sea","Bothnian Sea","BS",1962,6.71624591780822,220
"Bothnian Sea","Bothnian Sea","BS",1962,6.71624591780822,220
"The Quark","Bothnian Sea","BS",1962,6.71624591780822,220
"Aland Sea","Bothnian Sea","BS",1963,6.6813895890411,220
"Bothnian Sea","Bothnian Sea","BS",1963,6.6813895890411,220
"The Quark","Bothnian Sea","BS",1963,6.6813895890411,220
"Aland Sea","Bothnian Sea","BS",1964,6.68806816939891,220
"Bothnian Sea","Bothnian Sea","BS",1964,6.68806816939891,220
"The Quark","Bothnian Sea","BS",1964,6.68806816939891,220
"Aland Sea","Bothnian Sea","BS",1965,6.68850367123288,220
"Bothnian Sea","Bothnian Sea","BS",1965,6.68850367123288,220
"The Quark","Bothnian Sea","BS",1965,6.68850367123288,220
"Aland Sea","Bothnian Sea","BS",1966,6.69000106849315,220
"Bothnian Sea","Bothnian Sea","BS",1966,6.69000106849315,220
"The Quark","Bothnian Sea","BS",1966,6.69000106849315,220
"Aland Sea","Bothnian Sea","BS",1967,6.68997136986301,220
"Bothnian Sea","Bothnian Sea","BS",1967,6.68997136986301,220
"The Quark","Bothnian Sea","BS",1967,6.68997136986301,220
"Aland Sea","Bothnian Sea","BS",1968,6.72282273224044,220
"Bothnian Sea","Bothnian Sea","BS",1968,6.72282273224044,220
"The Quark","Bothnian Sea","BS",1968,6.72282273224044,220
"Aland Sea","Bothnian Sea","BS",1969,6.69193235616438,220
"Bothnian Sea","Bothnian Sea","BS",1969,6.69193235616438,220
"The Quark","Bothnian Sea","BS",1969,6.69193235616438,220
"Aland Sea","Bothnian Sea","BS",1970,6.73893736986301,220
"Bothnian Sea","Bothnian Sea","BS",1970,6.73893736986301,220
"The Quark","Bothnian Sea","BS",1970,6.73893736986301,220
"Aland Sea","Bothnian Sea","BS",1971,6.76184769863014,220
"Bothnian Sea","Bothnian Sea","BS",1971,6.76184769863014,220
"The Quark","Bothnian Sea","BS",1971,6.76184769863014,220
"Aland Sea","Bothnian Sea","BS",1972,6.79248734972678,220
"Bothnian Sea","Bothnian Sea","BS",1972,6.79248734972678,220
"The Quark","Bothnian Sea","BS",1972,6.79248734972678,220
"Aland Sea","Bothnian Sea","BS",1973,6.84413471232877,220
"Bothnian Sea","Bothnian Sea","BS",1973,6.84413471232877,220
"The Quark","Bothnian Sea","BS",1973,6.84413471232877,220
"Aland Sea","Bothnian Sea","BS",1974,6.88913263013699,220
"Bothnian Sea","Bothnian Sea","BS",1974,6.88913263013699,220
"The Quark","Bothnian Sea","BS",1974,6.88913263013699,220
"Aland Sea","Bothnian Sea","BS",1975,6.96521961643836,220
"Bothnian Sea","Bothnian Sea","BS",1975,6.96521961643836,220
"The Quark","Bothnian Sea","BS",1975,6.96521961643836,220
"Aland Sea","Bothnian Sea","BS",1976,6.99473871584699,220
"Bothnian Sea","Bothnian Sea","BS",1976,6.99473871584699,220
"The Quark","Bothnian Sea","BS",1976,6.99473871584699,220
"Aland Sea","Bothnian Sea","BS",1977,7.06540956164384,220
"Bothnian Sea","Bothnian Sea","BS",1977,7.06540956164384,220
"The Quark","Bothnian Sea","BS",1977,7.06540956164384,220
"Aland Sea","Bothnian Sea","BS",1978,7.05568178082192,220
"Bothnian Sea","Bothnian Sea","BS",1978,7.05568178082192,220
"The Quark","Bothnian Sea","BS",1978,7.05568178082192,220
"Aland Sea","Bothnian Sea","BS",1979,7.03542704109589,220
"Bothnian Sea","Bothnian Sea","BS",1979,7.03542704109589,220
"The Quark","Bothnian Sea","BS",1979,7.03542704109589,220
"Aland Sea","Bothnian Sea","BS",1980,6.94219603825137,220
"Bothnian Sea","Bothnian Sea","BS",1980,6.94219603825137,220
"The Quark","Bothnian Sea","BS",1980,6.94219603825137,220
"Aland Sea","Bothnian Sea","BS",1981,6.92235460273973,220
"Bothnian Sea","Bothnian Sea","BS",1981,6.92235460273973,220
"The Quark","Bothnian Sea","BS",1981,6.92235460273973,220
"Aland Sea","Bothnian Sea","BS",1982,6.94497512328767,220
"Bothnian Sea","Bothnian Sea","BS",1982,6.94497512328767,220
"The Quark","Bothnian Sea","BS",1982,6.94497512328767,220
"Aland Sea","Bothnian Sea","BS",1983,6.94535802739726,220
"Bothnian Sea","Bothnian Sea","BS",1983,6.94535802739726,220
"The Quark","Bothnian Sea","BS",1983,6.94535802739726,220
"Aland Sea","Bothnian Sea","BS",1984,6.94840161202186,220
"Bothnian Sea","Bothnian Sea","BS",1984,6.94840161202186,220
"The Quark","Bothnian Sea","BS",1984,6.94840161202186,220
"Aland Sea","Bothnian Sea","BS",1985,6.91276405479452,220
"Bothnian Sea","Bothnian Sea","BS",1985,6.91276405479452,220
"The Quark","Bothnian Sea","BS",1985,6.91276405479452,220
"Aland Sea","Bothnian Sea","BS",1986,6.86013539726027,220
"Bothnian Sea","Bothnian Sea","BS",1986,6.86013539726027,220
"The Quark","Bothnian Sea","BS",1986,6.86013539726027,220
"Aland Sea","Bothnian Sea","BS",1987,6.82955446575343,220
"Bothnian Sea","Bothnian Sea","BS",1987,6.82955446575343,220
"The Quark","Bothnian Sea","BS",1987,6.82955446575343,220
"Aland Sea","Bothnian Sea","BS",1988,6.88708535519126,220
"Bothnian Sea","Bothnian Sea","BS",1988,6.88708535519126,220
"The Quark","Bothnian Sea","BS",1988,6.88708535519126,220
"Aland Sea","Bothnian Sea","BS",1989,6.91171684931507,220
"Bothnian Sea","Bothnian Sea","BS",1989,6.91171684931507,220
"The Quark","Bothnian Sea","BS",1989,6.91171684931507,220
"Aland Sea","Bothnian Sea","BS",1990,6.93080673972603,220
"Bothnian Sea","Bothnian Sea","BS",1990,6.93080673972603,220
"The Quark","Bothnian Sea","BS",1990,6.93080673972603,220
"Aland Sea","Bothnian Sea","BS",1991,6.92318430136986,220
"Bothnian Sea","Bothnian Sea","BS",1991,6.92318430136986,220
"The Quark","Bothnian Sea","BS",1991,6.92318430136986,220
"Aland Sea","Bothnian Sea","BS",1992,6.89843896174863,220
"Bothnian Sea","Bothnian Sea","BS",1992,6.89843896174863,220
"The Quark","Bothnian Sea","BS",1992,6.89843896174863,220
"Aland Sea","Bothnian Sea","BS",1993,6.88959501369863,220
"Bothnian Sea","Bothnian Sea","BS",1993,6.88959501369863,220
"The Quark","Bothnian Sea","BS",1993,6.88959501369863,220
