"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sal_deep","salin_bottom_depth"
"Bothnian Bay","Bothnian Bay","BB",2076,3.12254199453552,110
"Bothnian Bay","Bothnian Bay","BB",2077,3.13481021917808,110
"Bothnian Bay","Bothnian Bay","BB",2078,3.12004676712329,110
"Bothnian Bay","Bothnian Bay","BB",2079,3.02920443835616,110
"Bothnian Bay","Bothnian Bay","BB",2080,3.09780234972678,110
"Bothnian Bay","Bothnian Bay","BB",2081,3.05981745205479,110
"Bothnian Bay","Bothnian Bay","BB",2082,3.0565498630137,110
"Bothnian Bay","Bothnian Bay","BB",2083,3.0375397260274,110
"Bothnian Bay","Bothnian Bay","BB",2084,3.01516781420765,110
"Bothnian Bay","Bothnian Bay","BB",2085,3.06188493150685,110
"Bothnian Bay","Bothnian Bay","BB",2086,3.04922608219178,110
"Bothnian Bay","Bothnian Bay","BB",2087,3.07080038356164,110
"Bothnian Bay","Bothnian Bay","BB",2088,2.98808516393443,110
"Bothnian Bay","Bothnian Bay","BB",2089,3.01665646575342,110
"Bothnian Bay","Bothnian Bay","BB",2090,2.97395273972603,110
"Bothnian Bay","Bothnian Bay","BB",2091,2.90408210958904,110
"Bothnian Bay","Bothnian Bay","BB",2092,2.93208169398907,110
"Bothnian Bay","Bothnian Bay","BB",2093,2.96027819178082,110
"Bothnian Bay","Bothnian Bay","BB",2094,3.01392306849315,110
"Bothnian Bay","Bothnian Bay","BB",2095,2.98985676712329,110
"Bothnian Bay","Bothnian Bay","BB",2096,2.94106035519126,110
"Bothnian Bay","Bothnian Bay","BB",2097,2.90063287671233,110
"Bothnian Bay","Bothnian Bay","BB",2098,2.9469878630137,110
"Bothnian Bay","Bothnian Bay","BB",2099,2.88610652054795,110
"Bothnian Bay","Bothnian Bay","BB",2100,2.84041901369863,110
"Bornholm Basin","Bornholm Basin","BN",1960,16.6958704918033,97
"Gdansk Basin","Bornholm Basin","BN",1960,16.6958704918033,97
"Bornholm Basin","Bornholm Basin","BN",1961,17.4472208219178,97
"Gdansk Basin","Bornholm Basin","BN",1961,17.4472208219178,97
"Bornholm Basin","Bornholm Basin","BN",1962,16.9834369863014,97
"Gdansk Basin","Bornholm Basin","BN",1962,16.9834369863014,97
"Bornholm Basin","Bornholm Basin","BN",1963,16.1961860273973,97
"Gdansk Basin","Bornholm Basin","BN",1963,16.1961860273973,97
"Bornholm Basin","Bornholm Basin","BN",1964,15.2645663934426,97
"Gdansk Basin","Bornholm Basin","BN",1964,15.2645663934426,97
"Bornholm Basin","Bornholm Basin","BN",1965,14.7070068493151,97
"Gdansk Basin","Bornholm Basin","BN",1965,14.7070068493151,97
"Bornholm Basin","Bornholm Basin","BN",1966,14.7492126027397,97
"Gdansk Basin","Bornholm Basin","BN",1966,14.7492126027397,97
"Bornholm Basin","Bornholm Basin","BN",1967,15.8886043835616,97
"Gdansk Basin","Bornholm Basin","BN",1967,15.8886043835616,97
"Bornholm Basin","Bornholm Basin","BN",1968,16.1206882513661,97
"Gdansk Basin","Bornholm Basin","BN",1968,16.1206882513661,97
"Bornholm Basin","Bornholm Basin","BN",1969,15.3116898630137,97
"Gdansk Basin","Bornholm Basin","BN",1969,15.3116898630137,97
"Bornholm Basin","Bornholm Basin","BN",1970,16.6015405479452,97
"Gdansk Basin","Bornholm Basin","BN",1970,16.6015405479452,97
"Bornholm Basin","Bornholm Basin","BN",1971,16.7499736986301,97
"Gdansk Basin","Bornholm Basin","BN",1971,16.7499736986301,97
"Bornholm Basin","Bornholm Basin","BN",1972,16.2027054644809,97
"Gdansk Basin","Bornholm Basin","BN",1972,16.2027054644809,97
"Bornholm Basin","Bornholm Basin","BN",1973,15.5260049315068,97
"Gdansk Basin","Bornholm Basin","BN",1973,15.5260049315068,97
"Bornholm Basin","Bornholm Basin","BN",1974,14.9497657534247,97
"Gdansk Basin","Bornholm Basin","BN",1974,14.9497657534247,97
"Bornholm Basin","Bornholm Basin","BN",1975,14.9256339726027,97
"Gdansk Basin","Bornholm Basin","BN",1975,14.9256339726027,97
"Bornholm Basin","Bornholm Basin","BN",1976,15.9121781420765,97
"Gdansk Basin","Bornholm Basin","BN",1976,15.9121781420765,97
"Bornholm Basin","Bornholm Basin","BN",1977,14.8613723287671,97
"Gdansk Basin","Bornholm Basin","BN",1977,14.8613723287671,97
"Bornholm Basin","Bornholm Basin","BN",1978,15.1641320547945,97
"Gdansk Basin","Bornholm Basin","BN",1978,15.1641320547945,97
"Bornholm Basin","Bornholm Basin","BN",1979,15.9801082191781,97
"Gdansk Basin","Bornholm Basin","BN",1979,15.9801082191781,97
"Bornholm Basin","Bornholm Basin","BN",1980,15.6877147540984,97
"Gdansk Basin","Bornholm Basin","BN",1980,15.6877147540984,97
"Bornholm Basin","Bornholm Basin","BN",1981,18.0052254794521,97
"Gdansk Basin","Bornholm Basin","BN",1981,18.0052254794521,97
"Bornholm Basin","Bornholm Basin","BN",1982,16.2517342465753,97
"Gdansk Basin","Bornholm Basin","BN",1982,16.2517342465753,97
"Bornholm Basin","Bornholm Basin","BN",1983,15.2027728767123,97
"Gdansk Basin","Bornholm Basin","BN",1983,15.2027728767123,97
"Bornholm Basin","Bornholm Basin","BN",1984,15.8036674863388,97
"Gdansk Basin","Bornholm Basin","BN",1984,15.8036674863388,97
"Bornholm Basin","Bornholm Basin","BN",1985,16.4009539726027,97
"Gdansk Basin","Bornholm Basin","BN",1985,16.4009539726027,97
"Bornholm Basin","Bornholm Basin","BN",1986,15.5738635616438,97
"Gdansk Basin","Bornholm Basin","BN",1986,15.5738635616438,97
"Bornholm Basin","Bornholm Basin","BN",1987,15.2739495890411,97
"Gdansk Basin","Bornholm Basin","BN",1987,15.2739495890411,97
"Bornholm Basin","Bornholm Basin","BN",1988,14.6162019125683,97
"Gdansk Basin","Bornholm Basin","BN",1988,14.6162019125683,97
"Bornholm Basin","Bornholm Basin","BN",1989,16.9032671232877,97
"Gdansk Basin","Bornholm Basin","BN",1989,16.9032671232877,97
"Bornholm Basin","Bornholm Basin","BN",1990,17.3344953424658,97
"Gdansk Basin","Bornholm Basin","BN",1990,17.3344953424658,97
"Bornholm Basin","Bornholm Basin","BN",1991,16.092658630137,97
"Gdansk Basin","Bornholm Basin","BN",1991,16.092658630137,97
"Bornholm Basin","Bornholm Basin","BN",1992,15.9976024590164,97
"Gdansk Basin","Bornholm Basin","BN",1992,15.9976024590164,97
"Bornholm Basin","Bornholm Basin","BN",1993,15.7950975342466,97
"Gdansk Basin","Bornholm Basin","BN",1993,15.7950975342466,97
"Bornholm Basin","Bornholm Basin","BN",1994,15.8261509589041,97
"Gdansk Basin","Bornholm Basin","BN",1994,15.8261509589041,97
"Bornholm Basin","Bornholm Basin","BN",1995,15.4266057534247,97
"Gdansk Basin","Bornholm Basin","BN",1995,15.4266057534247,97
"Bornholm Basin","Bornholm Basin","BN",1996,15.5169754098361,97
"Gdansk Basin","Bornholm Basin","BN",1996,15.5169754098361,97
"Bornholm Basin","Bornholm Basin","BN",1997,16.3603745205479,97
"Gdansk Basin","Bornholm Basin","BN",1997,16.3603745205479,97
"Bornholm Basin","Bornholm Basin","BN",1998,15.3237309589041,97
"Gdansk Basin","Bornholm Basin","BN",1998,15.3237309589041,97
"Bornholm Basin","Bornholm Basin","BN",1999,15.2599676712329,97
"Gdansk Basin","Bornholm Basin","BN",1999,15.2599676712329,97
"Bornholm Basin","Bornholm Basin","BN",2000,16.3413704918033,97
"Gdansk Basin","Bornholm Basin","BN",2000,16.3413704918033,97
"Bornholm Basin","Bornholm Basin","BN",2001,16.7708917808219,97
"Gdansk Basin","Bornholm Basin","BN",2001,16.7708917808219,97
"Bornholm Basin","Bornholm Basin","BN",2002,16.4489189041096,97
"Gdansk Basin","Bornholm Basin","BN",2002,16.4489189041096,97
"Bornholm Basin","Bornholm Basin","BN",2003,17.1460473972603,97
"Gdansk Basin","Bornholm Basin","BN",2003,17.1460473972603,97
"Bornholm Basin","Bornholm Basin","BN",2004,16.0297032786885,97
"Gdansk Basin","Bornholm Basin","BN",2004,16.0297032786885,97
"Bornholm Basin","Bornholm Basin","BN",2005,15.836702739726,97
"Gdansk Basin","Bornholm Basin","BN",2005,15.836702739726,97
"Bornholm Basin","Bornholm Basin","BN",2006,14.6903249315068,97
"Gdansk Basin","Bornholm Basin","BN",2006,14.6903249315068,97
"Bornholm Basin","Bornholm Basin","BN",2007,16.7940967123288,97
"Gdansk Basin","Bornholm Basin","BN",2007,16.7940967123288,97
"Bornholm Basin","Bornholm Basin","BN",2008,17.4267207650273,97
"Gdansk Basin","Bornholm Basin","BN",2008,17.4267207650273,97
"Bornholm Basin","Bornholm Basin","BN",2009,16.568075890411,97
"Gdansk Basin","Bornholm Basin","BN",2009,16.568075890411,97
"Bornholm Basin","Bornholm Basin","BN",2010,16.1898849315068,97
"Gdansk Basin","Bornholm Basin","BN",2010,16.1898849315068,97
"Bornholm Basin","Bornholm Basin","BN",2011,15.9277471232877,97
"Gdansk Basin","Bornholm Basin","BN",2011,15.9277471232877,97
"Bornholm Basin","Bornholm Basin","BN",2012,15.1467808743169,97
"Gdansk Basin","Bornholm Basin","BN",2012,15.1467808743169,97
"Bornholm Basin","Bornholm Basin","BN",2013,14.5456542465753,97
"Gdansk Basin","Bornholm Basin","BN",2013,14.5456542465753,97
"Bornholm Basin","Bornholm Basin","BN",2014,15.4473506849315,97
"Gdansk Basin","Bornholm Basin","BN",2014,15.4473506849315,97
"Bornholm Basin","Bornholm Basin","BN",2015,17.3938057534247,97
"Gdansk Basin","Bornholm Basin","BN",2015,17.3938057534247,97
"Bornholm Basin","Bornholm Basin","BN",2016,15.8034355191257,97
"Gdansk Basin","Bornholm Basin","BN",2016,15.8034355191257,97
"Bornholm Basin","Bornholm Basin","BN",2017,14.3136832876712,97
"Gdansk Basin","Bornholm Basin","BN",2017,14.3136832876712,97
"Bornholm Basin","Bornholm Basin","BN",2018,16.2950254794521,97
"Gdansk Basin","Bornholm Basin","BN",2018,16.2950254794521,97
"Bornholm Basin","Bornholm Basin","BN",2019,16.0551408219178,97
"Gdansk Basin","Bornholm Basin","BN",2019,16.0551408219178,97
"Bornholm Basin","Bornholm Basin","BN",2020,15.5486076502732,97
"Gdansk Basin","Bornholm Basin","BN",2020,15.5486076502732,97
"Bornholm Basin","Bornholm Basin","BN",2021,15.9682780821918,97
"Gdansk Basin","Bornholm Basin","BN",2021,15.9682780821918,97
"Bornholm Basin","Bornholm Basin","BN",2022,14.7961868493151,97
"Gdansk Basin","Bornholm Basin","BN",2022,14.7961868493151,97
"Bornholm Basin","Bornholm Basin","BN",2023,15.0548087671233,97
"Gdansk Basin","Bornholm Basin","BN",2023,15.0548087671233,97
"Bornholm Basin","Bornholm Basin","BN",2024,14.7890571038251,97
"Gdansk Basin","Bornholm Basin","BN",2024,14.7890571038251,97
"Bornholm Basin","Bornholm Basin","BN",2025,16.4462830136986,97
"Gdansk Basin","Bornholm Basin","BN",2025,16.4462830136986,97
"Bornholm Basin","Bornholm Basin","BN",2026,15.856261369863,97
"Gdansk Basin","Bornholm Basin","BN",2026,15.856261369863,97
"Bornholm Basin","Bornholm Basin","BN",2027,14.8139315068493,97
"Gdansk Basin","Bornholm Basin","BN",2027,14.8139315068493,97
"Bornholm Basin","Bornholm Basin","BN",2028,14.574981420765,97
"Gdansk Basin","Bornholm Basin","BN",2028,14.574981420765,97
"Bornholm Basin","Bornholm Basin","BN",2029,14.5616315068493,97
"Gdansk Basin","Bornholm Basin","BN",2029,14.5616315068493,97
"Bornholm Basin","Bornholm Basin","BN",2030,14.8086378082192,97
"Gdansk Basin","Bornholm Basin","BN",2030,14.8086378082192,97
"Bornholm Basin","Bornholm Basin","BN",2031,14.741035890411,97
"Gdansk Basin","Bornholm Basin","BN",2031,14.741035890411,97
"Bornholm Basin","Bornholm Basin","BN",2032,14.9297071038251,97
"Gdansk Basin","Bornholm Basin","BN",2032,14.9297071038251,97
"Bornholm Basin","Bornholm Basin","BN",2033,15.1635753424658,97
"Gdansk Basin","Bornholm Basin","BN",2033,15.1635753424658,97
"Bornholm Basin","Bornholm Basin","BN",2034,14.4217443835616,97
"Gdansk Basin","Bornholm Basin","BN",2034,14.4217443835616,97
"Bornholm Basin","Bornholm Basin","BN",2035,13.3262964383562,97
"Gdansk Basin","Bornholm Basin","BN",2035,13.3262964383562,97
"Bornholm Basin","Bornholm Basin","BN",2036,15.1042975409836,97
"Gdansk Basin","Bornholm Basin","BN",2036,15.1042975409836,97
"Bornholm Basin","Bornholm Basin","BN",2037,15.6354235616438,97
"Gdansk Basin","Bornholm Basin","BN",2037,15.6354235616438,97
"Bornholm Basin","Bornholm Basin","BN",2038,14.6685863013699,97
"Gdansk Basin","Bornholm Basin","BN",2038,14.6685863013699,97
"Bornholm Basin","Bornholm Basin","BN",2039,14.9062802739726,97
"Gdansk Basin","Bornholm Basin","BN",2039,14.9062802739726,97
"Bornholm Basin","Bornholm Basin","BN",2040,16.7131571038251,97
"Gdansk Basin","Bornholm Basin","BN",2040,16.7131571038251,97
"Bornholm Basin","Bornholm Basin","BN",2041,15.9787334246575,97
"Gdansk Basin","Bornholm Basin","BN",2041,15.9787334246575,97
"Bornholm Basin","Bornholm Basin","BN",2042,15.0014254794521,97
"Gdansk Basin","Bornholm Basin","BN",2042,15.0014254794521,97
"Bornholm Basin","Bornholm Basin","BN",2043,14.4283643835616,97
"Gdansk Basin","Bornholm Basin","BN",2043,14.4283643835616,97
"Bornholm Basin","Bornholm Basin","BN",2044,14.981631147541,97
"Gdansk Basin","Bornholm Basin","BN",2044,14.981631147541,97
"Bornholm Basin","Bornholm Basin","BN",2045,14.3639194520548,97
"Gdansk Basin","Bornholm Basin","BN",2045,14.3639194520548,97
"Bornholm Basin","Bornholm Basin","BN",2046,16.2348460273973,97
"Gdansk Basin","Bornholm Basin","BN",2046,16.2348460273973,97
"Bornholm Basin","Bornholm Basin","BN",2047,15.8407016438356,97
"Gdansk Basin","Bornholm Basin","BN",2047,15.8407016438356,97
"Bornholm Basin","Bornholm Basin","BN",2048,15.2749267759563,97
"Gdansk Basin","Bornholm Basin","BN",2048,15.2749267759563,97
"Bornholm Basin","Bornholm Basin","BN",2049,15.0709019178082,97
"Gdansk Basin","Bornholm Basin","BN",2049,15.0709019178082,97
"Bornholm Basin","Bornholm Basin","BN",2050,14.9313654794521,97
"Gdansk Basin","Bornholm Basin","BN",2050,14.9313654794521,97
"Bornholm Basin","Bornholm Basin","BN",2051,14.9849649315069,97
"Gdansk Basin","Bornholm Basin","BN",2051,14.9849649315069,97
"Bornholm Basin","Bornholm Basin","BN",2052,16.4226431693989,97
"Gdansk Basin","Bornholm Basin","BN",2052,16.4226431693989,97
"Bornholm Basin","Bornholm Basin","BN",2053,15.4402008219178,97
"Gdansk Basin","Bornholm Basin","BN",2053,15.4402008219178,97
"Bornholm Basin","Bornholm Basin","BN",2054,14.1366564383562,97
"Gdansk Basin","Bornholm Basin","BN",2054,14.1366564383562,97
"Bornholm Basin","Bornholm Basin","BN",2055,13.5410709589041,97
"Gdansk Basin","Bornholm Basin","BN",2055,13.5410709589041,97
"Bornholm Basin","Bornholm Basin","BN",2056,14.1470756830601,97
"Gdansk Basin","Bornholm Basin","BN",2056,14.1470756830601,97
"Bornholm Basin","Bornholm Basin","BN",2057,15.4650739726027,97
"Gdansk Basin","Bornholm Basin","BN",2057,15.4650739726027,97
"Bornholm Basin","Bornholm Basin","BN",2058,15.1814243835616,97
"Gdansk Basin","Bornholm Basin","BN",2058,15.1814243835616,97
"Bornholm Basin","Bornholm Basin","BN",2059,14.9883742465753,97
"Gdansk Basin","Bornholm Basin","BN",2059,14.9883742465753,97
"Bornholm Basin","Bornholm Basin","BN",2060,14.5093584699454,97
"Gdansk Basin","Bornholm Basin","BN",2060,14.5093584699454,97
"Bornholm Basin","Bornholm Basin","BN",2061,15.6179145205479,97
"Gdansk Basin","Bornholm Basin","BN",2061,15.6179145205479,97
"Bornholm Basin","Bornholm Basin","BN",2062,14.7165717808219,97
"Gdansk Basin","Bornholm Basin","BN",2062,14.7165717808219,97
"Bornholm Basin","Bornholm Basin","BN",2063,15.2458890410959,97
"Gdansk Basin","Bornholm Basin","BN",2063,15.2458890410959,97
"Bornholm Basin","Bornholm Basin","BN",2064,15.4263513661202,97
"Gdansk Basin","Bornholm Basin","BN",2064,15.4263513661202,97
"Bornholm Basin","Bornholm Basin","BN",2065,14.3224369863014,97
"Gdansk Basin","Bornholm Basin","BN",2065,14.3224369863014,97
"Bornholm Basin","Bornholm Basin","BN",2066,14.2920643835616,97
"Gdansk Basin","Bornholm Basin","BN",2066,14.2920643835616,97
"Bornholm Basin","Bornholm Basin","BN",2067,16.2195843835616,97
"Gdansk Basin","Bornholm Basin","BN",2067,16.2195843835616,97
"Bornholm Basin","Bornholm Basin","BN",2068,17.0076046448087,97
"Gdansk Basin","Bornholm Basin","BN",2068,17.0076046448087,97
"Bornholm Basin","Bornholm Basin","BN",2069,15.9711890410959,97
"Gdansk Basin","Bornholm Basin","BN",2069,15.9711890410959,97
"Bornholm Basin","Bornholm Basin","BN",2070,15.0758961643836,97
"Gdansk Basin","Bornholm Basin","BN",2070,15.0758961643836,97
"Bornholm Basin","Bornholm Basin","BN",2071,14.3856073972603,97
"Gdansk Basin","Bornholm Basin","BN",2071,14.3856073972603,97
"Bornholm Basin","Bornholm Basin","BN",2072,13.940425136612,97
"Gdansk Basin","Bornholm Basin","BN",2072,13.940425136612,97
"Bornholm Basin","Bornholm Basin","BN",2073,15.4972819178082,97
"Gdansk Basin","Bornholm Basin","BN",2073,15.4972819178082,97
"Bornholm Basin","Bornholm Basin","BN",2074,14.4829969863014,97
"Gdansk Basin","Bornholm Basin","BN",2074,14.4829969863014,97
"Bornholm Basin","Bornholm Basin","BN",2075,14.8290175342466,97
"Gdansk Basin","Bornholm Basin","BN",2075,14.8290175342466,97
"Bornholm Basin","Bornholm Basin","BN",2076,14.223506284153,97
"Gdansk Basin","Bornholm Basin","BN",2076,14.223506284153,97
"Bornholm Basin","Bornholm Basin","BN",2077,13.5593619178082,97
"Gdansk Basin","Bornholm Basin","BN",2077,13.5593619178082,97
"Bornholm Basin","Bornholm Basin","BN",2078,13.8134142465753,97
"Gdansk Basin","Bornholm Basin","BN",2078,13.8134142465753,97
"Bornholm Basin","Bornholm Basin","BN",2079,13.9526093150685,97
"Gdansk Basin","Bornholm Basin","BN",2079,13.9526093150685,97
"Bornholm Basin","Bornholm Basin","BN",2080,13.3697524590164,97
"Gdansk Basin","Bornholm Basin","BN",2080,13.3697524590164,97
"Bornholm Basin","Bornholm Basin","BN",2081,14.3352465753425,97
"Gdansk Basin","Bornholm Basin","BN",2081,14.3352465753425,97
"Bornholm Basin","Bornholm Basin","BN",2082,14.5811479452055,97
"Gdansk Basin","Bornholm Basin","BN",2082,14.5811479452055,97
"Bornholm Basin","Bornholm Basin","BN",2083,14.1578336986301,97
"Gdansk Basin","Bornholm Basin","BN",2083,14.1578336986301,97
"Bornholm Basin","Bornholm Basin","BN",2084,15.1314393442623,97
"Gdansk Basin","Bornholm Basin","BN",2084,15.1314393442623,97
"Bornholm Basin","Bornholm Basin","BN",2085,14.5498778082192,97
"Gdansk Basin","Bornholm Basin","BN",2085,14.5498778082192,97
"Bornholm Basin","Bornholm Basin","BN",2086,14.9775389041096,97
"Gdansk Basin","Bornholm Basin","BN",2086,14.9775389041096,97
"Bornholm Basin","Bornholm Basin","BN",2087,14.251678630137,97
"Gdansk Basin","Bornholm Basin","BN",2087,14.251678630137,97
"Bornholm Basin","Bornholm Basin","BN",2088,13.2368240437158,97
"Gdansk Basin","Bornholm Basin","BN",2088,13.2368240437158,97
"Bornholm Basin","Bornholm Basin","BN",2089,15.7589178082192,97
"Gdansk Basin","Bornholm Basin","BN",2089,15.7589178082192,97
"Bornholm Basin","Bornholm Basin","BN",2090,15.4218961643836,97
"Gdansk Basin","Bornholm Basin","BN",2090,15.4218961643836,97
"Bornholm Basin","Bornholm Basin","BN",2091,14.0845049315068,97
"Gdansk Basin","Bornholm Basin","BN",2091,14.0845049315068,97
"Bornholm Basin","Bornholm Basin","BN",2092,14.8896732240437,97
"Gdansk Basin","Bornholm Basin","BN",2092,14.8896732240437,97
"Bornholm Basin","Bornholm Basin","BN",2093,14.2349750684932,97
"Gdansk Basin","Bornholm Basin","BN",2093,14.2349750684932,97
"Bornholm Basin","Bornholm Basin","BN",2094,15.4141490410959,97
"Gdansk Basin","Bornholm Basin","BN",2094,15.4141490410959,97
"Bornholm Basin","Bornholm Basin","BN",2095,14.6741997260274,97
"Gdansk Basin","Bornholm Basin","BN",2095,14.6741997260274,97
"Bornholm Basin","Bornholm Basin","BN",2096,15.3631726775956,97
"Gdansk Basin","Bornholm Basin","BN",2096,15.3631726775956,97
"Bornholm Basin","Bornholm Basin","BN",2097,15.7842410958904,97
"Gdansk Basin","Bornholm Basin","BN",2097,15.7842410958904,97
"Bornholm Basin","Bornholm Basin","BN",2098,15.5616797260274,97
"Gdansk Basin","Bornholm Basin","BN",2098,15.5616797260274,97
"Bornholm Basin","Bornholm Basin","BN",2099,14.4249260273973,97
"Gdansk Basin","Bornholm Basin","BN",2099,14.4249260273973,97
"Bornholm Basin","Bornholm Basin","BN",2100,13.3714104109589,97
"Gdansk Basin","Bornholm Basin","BN",2100,13.3714104109589,97
"Aland Sea","Bothnian Sea","BS",1960,6.87572008196721,220
"Bothnian Sea","Bothnian Sea","BS",1960,6.87572008196721,220
"The Quark","Bothnian Sea","BS",1960,6.87572008196721,220
"Aland Sea","Bothnian Sea","BS",1961,6.67627967123288,220
"Bothnian Sea","Bothnian Sea","BS",1961,6.67627967123288,220
"The Quark","Bothnian Sea","BS",1961,6.67627967123288,220
"Aland Sea","Bothnian Sea","BS",1962,6.63274654794521,220
"Bothnian Sea","Bothnian Sea","BS",1962,6.63274654794521,220
"The Quark","Bothnian Sea","BS",1962,6.63274654794521,220
"Aland Sea","Bothnian Sea","BS",1963,6.59274397260274,220
"Bothnian Sea","Bothnian Sea","BS",1963,6.59274397260274,220
"The Quark","Bothnian Sea","BS",1963,6.59274397260274,220
"Aland Sea","Bothnian Sea","BS",1964,6.53856584699454,220
"Bothnian Sea","Bothnian Sea","BS",1964,6.53856584699454,220
"The Quark","Bothnian Sea","BS",1964,6.53856584699454,220
"Aland Sea","Bothnian Sea","BS",1965,6.5137242739726,220
"Bothnian Sea","Bothnian Sea","BS",1965,6.5137242739726,220
"The Quark","Bothnian Sea","BS",1965,6.5137242739726,220
"Aland Sea","Bothnian Sea","BS",1966,6.58396380821918,220
"Bothnian Sea","Bothnian Sea","BS",1966,6.58396380821918,220
"The Quark","Bothnian Sea","BS",1966,6.58396380821918,220
"Aland Sea","Bothnian Sea","BS",1967,6.61848964383562,220
"Bothnian Sea","Bothnian Sea","BS",1967,6.61848964383562,220
"The Quark","Bothnian Sea","BS",1967,6.61848964383562,220
"Aland Sea","Bothnian Sea","BS",1968,6.63381486338798,220
"Bothnian Sea","Bothnian Sea","BS",1968,6.63381486338798,220
"The Quark","Bothnian Sea","BS",1968,6.63381486338798,220
"Aland Sea","Bothnian Sea","BS",1969,6.63261430136986,220
"Bothnian Sea","Bothnian Sea","BS",1969,6.63261430136986,220
"The Quark","Bothnian Sea","BS",1969,6.63261430136986,220
"Aland Sea","Bothnian Sea","BS",1970,6.64320232876712,220
"Bothnian Sea","Bothnian Sea","BS",1970,6.64320232876712,220
"The Quark","Bothnian Sea","BS",1970,6.64320232876712,220
"Aland Sea","Bothnian Sea","BS",1971,6.65929868493151,220
"Bothnian Sea","Bothnian Sea","BS",1971,6.65929868493151,220
"The Quark","Bothnian Sea","BS",1971,6.65929868493151,220
"Aland Sea","Bothnian Sea","BS",1972,6.6913312295082,220
"Bothnian Sea","Bothnian Sea","BS",1972,6.6913312295082,220
"The Quark","Bothnian Sea","BS",1972,6.6913312295082,220
"Aland Sea","Bothnian Sea","BS",1973,6.69124991780822,220
"Bothnian Sea","Bothnian Sea","BS",1973,6.69124991780822,220
"The Quark","Bothnian Sea","BS",1973,6.69124991780822,220
"Aland Sea","Bothnian Sea","BS",1974,6.63690767123288,220
"Bothnian Sea","Bothnian Sea","BS",1974,6.63690767123288,220
"The Quark","Bothnian Sea","BS",1974,6.63690767123288,220
"Aland Sea","Bothnian Sea","BS",1975,6.62696424657534,220
"Bothnian Sea","Bothnian Sea","BS",1975,6.62696424657534,220
"The Quark","Bothnian Sea","BS",1975,6.62696424657534,220
"Aland Sea","Bothnian Sea","BS",1976,6.60705822404372,220
"Bothnian Sea","Bothnian Sea","BS",1976,6.60705822404372,220
"The Quark","Bothnian Sea","BS",1976,6.60705822404372,220
"Aland Sea","Bothnian Sea","BS",1977,6.61663736986301,220
"Bothnian Sea","Bothnian Sea","BS",1977,6.61663736986301,220
"The Quark","Bothnian Sea","BS",1977,6.61663736986301,220
"Aland Sea","Bothnian Sea","BS",1978,6.63676898630137,220
"Bothnian Sea","Bothnian Sea","BS",1978,6.63676898630137,220
"The Quark","Bothnian Sea","BS",1978,6.63676898630137,220
"Aland Sea","Bothnian Sea","BS",1979,6.62463197260274,220
"Bothnian Sea","Bothnian Sea","BS",1979,6.62463197260274,220
"The Quark","Bothnian Sea","BS",1979,6.62463197260274,220
"Aland Sea","Bothnian Sea","BS",1980,6.61154959016393,220
"Bothnian Sea","Bothnian Sea","BS",1980,6.61154959016393,220
"The Quark","Bothnian Sea","BS",1980,6.61154959016393,220
"Aland Sea","Bothnian Sea","BS",1981,6.62123643835616,220
"Bothnian Sea","Bothnian Sea","BS",1981,6.62123643835616,220
"The Quark","Bothnian Sea","BS",1981,6.62123643835616,220
"Aland Sea","Bothnian Sea","BS",1982,6.66690460273973,220
"Bothnian Sea","Bothnian Sea","BS",1982,6.66690460273973,220
"The Quark","Bothnian Sea","BS",1982,6.66690460273973,220
"Aland Sea","Bothnian Sea","BS",1983,6.64268071232877,220
"Bothnian Sea","Bothnian Sea","BS",1983,6.64268071232877,220
"The Quark","Bothnian Sea","BS",1983,6.64268071232877,220
"Aland Sea","Bothnian Sea","BS",1984,6.62266530054645,220
"Bothnian Sea","Bothnian Sea","BS",1984,6.62266530054645,220
"The Quark","Bothnian Sea","BS",1984,6.62266530054645,220
"Aland Sea","Bothnian Sea","BS",1985,6.63199723287671,220
"Bothnian Sea","Bothnian Sea","BS",1985,6.63199723287671,220
"The Quark","Bothnian Sea","BS",1985,6.63199723287671,220
"Aland Sea","Bothnian Sea","BS",1986,6.67247873972603,220
"Bothnian Sea","Bothnian Sea","BS",1986,6.67247873972603,220
"The Quark","Bothnian Sea","BS",1986,6.67247873972603,220
"Aland Sea","Bothnian Sea","BS",1987,6.69013728767123,220
"Bothnian Sea","Bothnian Sea","BS",1987,6.69013728767123,220
"The Quark","Bothnian Sea","BS",1987,6.69013728767123,220
"Aland Sea","Bothnian Sea","BS",1988,6.69852008196721,220
"Bothnian Sea","Bothnian Sea","BS",1988,6.69852008196721,220
"The Quark","Bothnian Sea","BS",1988,6.69852008196721,220
"Aland Sea","Bothnian Sea","BS",1989,6.69516038356164,220
"Bothnian Sea","Bothnian Sea","BS",1989,6.69516038356164,220
"The Quark","Bothnian Sea","BS",1989,6.69516038356164,220
"Aland Sea","Bothnian Sea","BS",1990,6.67947956164384,220
"Bothnian Sea","Bothnian Sea","BS",1990,6.67947956164384,220
"The Quark","Bothnian Sea","BS",1990,6.67947956164384,220
"Aland Sea","Bothnian Sea","BS",1991,6.66510323287671,220
"Bothnian Sea","Bothnian Sea","BS",1991,6.66510323287671,220
"The Quark","Bothnian Sea","BS",1991,6.66510323287671,220
"Aland Sea","Bothnian Sea","BS",1992,6.59842710382514,220
