"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sal_surface"
"Bothnian Bay","Bothnian Bay","BB",2100,2.84041901369863
"Bornholm Basin","Bornholm Basin","BN",1960,16.6958704918033
"Gdansk Basin","Bornholm Basin","BN",1960,16.6958704918033
"Bornholm Basin","Bornholm Basin","BN",1961,17.4472208219178
"Gdansk Basin","Bornholm Basin","BN",1961,17.4472208219178
"Bornholm Basin","Bornholm Basin","BN",1962,16.9834369863014
"Gdansk Basin","Bornholm Basin","BN",1962,16.9834369863014
"Bornholm Basin","Bornholm Basin","BN",1963,16.1961860273973
"Gdansk Basin","Bornholm Basin","BN",1963,16.1961860273973
"Bornholm Basin","Bornholm Basin","BN",1964,15.2645663934426
"Gdansk Basin","Bornholm Basin","BN",1964,15.2645663934426
"Bornholm Basin","Bornholm Basin","BN",1965,14.7070068493151
"Gdansk Basin","Bornholm Basin","BN",1965,14.7070068493151
"Bornholm Basin","Bornholm Basin","BN",1966,14.7492126027397
"Gdansk Basin","Bornholm Basin","BN",1966,14.7492126027397
"Bornholm Basin","Bornholm Basin","BN",1967,15.8886043835616
"Gdansk Basin","Bornholm Basin","BN",1967,15.8886043835616
"Bornholm Basin","Bornholm Basin","BN",1968,16.1206882513661
"Gdansk Basin","Bornholm Basin","BN",1968,16.1206882513661
"Bornholm Basin","Bornholm Basin","BN",1969,15.3116898630137
"Gdansk Basin","Bornholm Basin","BN",1969,15.3116898630137
"Bornholm Basin","Bornholm Basin","BN",1970,16.6015405479452
"Gdansk Basin","Bornholm Basin","BN",1970,16.6015405479452
"Bornholm Basin","Bornholm Basin","BN",1971,16.7499736986301
"Gdansk Basin","Bornholm Basin","BN",1971,16.7499736986301
"Bornholm Basin","Bornholm Basin","BN",1972,16.2027054644809
"Gdansk Basin","Bornholm Basin","BN",1972,16.2027054644809
"Bornholm Basin","Bornholm Basin","BN",1973,15.5260049315068
"Gdansk Basin","Bornholm Basin","BN",1973,15.5260049315068
"Bornholm Basin","Bornholm Basin","BN",1974,14.9497657534247
"Gdansk Basin","Bornholm Basin","BN",1974,14.9497657534247
"Bornholm Basin","Bornholm Basin","BN",1975,14.9256339726027
"Gdansk Basin","Bornholm Basin","BN",1975,14.9256339726027
"Bornholm Basin","Bornholm Basin","BN",1976,15.9121781420765
"Gdansk Basin","Bornholm Basin","BN",1976,15.9121781420765
"Bornholm Basin","Bornholm Basin","BN",1977,14.8613723287671
"Gdansk Basin","Bornholm Basin","BN",1977,14.8613723287671
"Bornholm Basin","Bornholm Basin","BN",1978,15.1641320547945
"Gdansk Basin","Bornholm Basin","BN",1978,15.1641320547945
"Bornholm Basin","Bornholm Basin","BN",1979,15.9801082191781
"Gdansk Basin","Bornholm Basin","BN",1979,15.9801082191781
"Bornholm Basin","Bornholm Basin","BN",1980,15.6877147540984
"Gdansk Basin","Bornholm Basin","BN",1980,15.6877147540984
"Bornholm Basin","Bornholm Basin","BN",1981,18.0052254794521
"Gdansk Basin","Bornholm Basin","BN",1981,18.0052254794521
"Bornholm Basin","Bornholm Basin","BN",1982,16.2517342465753
"Gdansk Basin","Bornholm Basin","BN",1982,16.2517342465753
"Bornholm Basin","Bornholm Basin","BN",1983,15.2027728767123
"Gdansk Basin","Bornholm Basin","BN",1983,15.2027728767123
"Bornholm Basin","Bornholm Basin","BN",1984,15.8036674863388
"Gdansk Basin","Bornholm Basin","BN",1984,15.8036674863388
"Bornholm Basin","Bornholm Basin","BN",1985,16.4009539726027
"Gdansk Basin","Bornholm Basin","BN",1985,16.4009539726027
"Bornholm Basin","Bornholm Basin","BN",1986,15.5738635616438
"Gdansk Basin","Bornholm Basin","BN",1986,15.5738635616438
"Bornholm Basin","Bornholm Basin","BN",1987,15.2739495890411
"Gdansk Basin","Bornholm Basin","BN",1987,15.2739495890411
"Bornholm Basin","Bornholm Basin","BN",1988,14.6162019125683
"Gdansk Basin","Bornholm Basin","BN",1988,14.6162019125683
"Bornholm Basin","Bornholm Basin","BN",1989,16.9032671232877
"Gdansk Basin","Bornholm Basin","BN",1989,16.9032671232877
"Bornholm Basin","Bornholm Basin","BN",1990,17.3344953424658
"Gdansk Basin","Bornholm Basin","BN",1990,17.3344953424658
"Bornholm Basin","Bornholm Basin","BN",1991,16.092658630137
"Gdansk Basin","Bornholm Basin","BN",1991,16.092658630137
"Bornholm Basin","Bornholm Basin","BN",1992,15.9976024590164
"Gdansk Basin","Bornholm Basin","BN",1992,15.9976024590164
"Bornholm Basin","Bornholm Basin","BN",1993,15.7950975342466
"Gdansk Basin","Bornholm Basin","BN",1993,15.7950975342466
"Bornholm Basin","Bornholm Basin","BN",1994,15.8261509589041
"Gdansk Basin","Bornholm Basin","BN",1994,15.8261509589041
"Bornholm Basin","Bornholm Basin","BN",1995,15.4266057534247
"Gdansk Basin","Bornholm Basin","BN",1995,15.4266057534247
"Bornholm Basin","Bornholm Basin","BN",1996,15.5169754098361
"Gdansk Basin","Bornholm Basin","BN",1996,15.5169754098361
"Bornholm Basin","Bornholm Basin","BN",1997,16.3603745205479
"Gdansk Basin","Bornholm Basin","BN",1997,16.3603745205479
"Bornholm Basin","Bornholm Basin","BN",1998,15.3237309589041
"Gdansk Basin","Bornholm Basin","BN",1998,15.3237309589041
"Bornholm Basin","Bornholm Basin","BN",1999,15.2599676712329
"Gdansk Basin","Bornholm Basin","BN",1999,15.2599676712329
"Bornholm Basin","Bornholm Basin","BN",2000,16.3413704918033
"Gdansk Basin","Bornholm Basin","BN",2000,16.3413704918033
"Bornholm Basin","Bornholm Basin","BN",2001,16.7708917808219
"Gdansk Basin","Bornholm Basin","BN",2001,16.7708917808219
"Bornholm Basin","Bornholm Basin","BN",2002,16.4489189041096
"Gdansk Basin","Bornholm Basin","BN",2002,16.4489189041096
"Bornholm Basin","Bornholm Basin","BN",2003,17.1460473972603
"Gdansk Basin","Bornholm Basin","BN",2003,17.1460473972603
"Bornholm Basin","Bornholm Basin","BN",2004,16.0297032786885
"Gdansk Basin","Bornholm Basin","BN",2004,16.0297032786885
"Bornholm Basin","Bornholm Basin","BN",2005,15.836702739726
"Gdansk Basin","Bornholm Basin","BN",2005,15.836702739726
"Bornholm Basin","Bornholm Basin","BN",2006,14.6903249315068
"Gdansk Basin","Bornholm Basin","BN",2006,14.6903249315068
"Bornholm Basin","Bornholm Basin","BN",2007,16.7940967123288
"Gdansk Basin","Bornholm Basin","BN",2007,16.7940967123288
"Bornholm Basin","Bornholm Basin","BN",2008,17.4267207650273
"Gdansk Basin","Bornholm Basin","BN",2008,17.4267207650273
"Bornholm Basin","Bornholm Basin","BN",2009,16.568075890411
"Gdansk Basin","Bornholm Basin","BN",2009,16.568075890411
"Bornholm Basin","Bornholm Basin","BN",2010,16.1898849315068
"Gdansk Basin","Bornholm Basin","BN",2010,16.1898849315068
"Bornholm Basin","Bornholm Basin","BN",2011,15.9277471232877
"Gdansk Basin","Bornholm Basin","BN",2011,15.9277471232877
"Bornholm Basin","Bornholm Basin","BN",2012,15.1467808743169
"Gdansk Basin","Bornholm Basin","BN",2012,15.1467808743169
"Bornholm Basin","Bornholm Basin","BN",2013,14.5456542465753
"Gdansk Basin","Bornholm Basin","BN",2013,14.5456542465753
"Bornholm Basin","Bornholm Basin","BN",2014,15.4473506849315
"Gdansk Basin","Bornholm Basin","BN",2014,15.4473506849315
"Bornholm Basin","Bornholm Basin","BN",2015,17.3938057534247
"Gdansk Basin","Bornholm Basin","BN",2015,17.3938057534247
"Bornholm Basin","Bornholm Basin","BN",2016,15.8034355191257
"Gdansk Basin","Bornholm Basin","BN",2016,15.8034355191257
"Bornholm Basin","Bornholm Basin","BN",2017,14.3136832876712
"Gdansk Basin","Bornholm Basin","BN",2017,14.3136832876712
"Bornholm Basin","Bornholm Basin","BN",2018,16.2950254794521
"Gdansk Basin","Bornholm Basin","BN",2018,16.2950254794521
"Bornholm Basin","Bornholm Basin","BN",2019,16.0551408219178
"Gdansk Basin","Bornholm Basin","BN",2019,16.0551408219178
"Bornholm Basin","Bornholm Basin","BN",2020,15.5486076502732
"Gdansk Basin","Bornholm Basin","BN",2020,15.5486076502732
"Bornholm Basin","Bornholm Basin","BN",2021,15.9682780821918
"Gdansk Basin","Bornholm Basin","BN",2021,15.9682780821918
"Bornholm Basin","Bornholm Basin","BN",2022,14.7961868493151
"Gdansk Basin","Bornholm Basin","BN",2022,14.7961868493151
"Bornholm Basin","Bornholm Basin","BN",2023,15.0548087671233
"Gdansk Basin","Bornholm Basin","BN",2023,15.0548087671233
"Bornholm Basin","Bornholm Basin","BN",2024,14.7890571038251
"Gdansk Basin","Bornholm Basin","BN",2024,14.7890571038251
"Bornholm Basin","Bornholm Basin","BN",2025,16.4462830136986
"Gdansk Basin","Bornholm Basin","BN",2025,16.4462830136986
"Bornholm Basin","Bornholm Basin","BN",2026,15.856261369863
"Gdansk Basin","Bornholm Basin","BN",2026,15.856261369863
"Bornholm Basin","Bornholm Basin","BN",2027,14.8139315068493
"Gdansk Basin","Bornholm Basin","BN",2027,14.8139315068493
"Bornholm Basin","Bornholm Basin","BN",2028,14.574981420765
"Gdansk Basin","Bornholm Basin","BN",2028,14.574981420765
"Bornholm Basin","Bornholm Basin","BN",2029,14.5616315068493
"Gdansk Basin","Bornholm Basin","BN",2029,14.5616315068493
"Bornholm Basin","Bornholm Basin","BN",2030,14.8086378082192
"Gdansk Basin","Bornholm Basin","BN",2030,14.8086378082192
"Bornholm Basin","Bornholm Basin","BN",2031,14.741035890411
"Gdansk Basin","Bornholm Basin","BN",2031,14.741035890411
"Bornholm Basin","Bornholm Basin","BN",2032,14.9297071038251
"Gdansk Basin","Bornholm Basin","BN",2032,14.9297071038251
"Bornholm Basin","Bornholm Basin","BN",2033,15.1635753424658
"Gdansk Basin","Bornholm Basin","BN",2033,15.1635753424658
"Bornholm Basin","Bornholm Basin","BN",2034,14.4217443835616
"Gdansk Basin","Bornholm Basin","BN",2034,14.4217443835616
"Bornholm Basin","Bornholm Basin","BN",2035,13.3262964383562
"Gdansk Basin","Bornholm Basin","BN",2035,13.3262964383562
"Bornholm Basin","Bornholm Basin","BN",2036,15.1042975409836
"Gdansk Basin","Bornholm Basin","BN",2036,15.1042975409836
"Bornholm Basin","Bornholm Basin","BN",2037,15.6354235616438
"Gdansk Basin","Bornholm Basin","BN",2037,15.6354235616438
"Bornholm Basin","Bornholm Basin","BN",2038,14.6685863013699
"Gdansk Basin","Bornholm Basin","BN",2038,14.6685863013699
"Bornholm Basin","Bornholm Basin","BN",2039,14.9062802739726
"Gdansk Basin","Bornholm Basin","BN",2039,14.9062802739726
"Bornholm Basin","Bornholm Basin","BN",2040,16.7131571038251
"Gdansk Basin","Bornholm Basin","BN",2040,16.7131571038251
"Bornholm Basin","Bornholm Basin","BN",2041,15.9787334246575
"Gdansk Basin","Bornholm Basin","BN",2041,15.9787334246575
"Bornholm Basin","Bornholm Basin","BN",2042,15.0014254794521
"Gdansk Basin","Bornholm Basin","BN",2042,15.0014254794521
"Bornholm Basin","Bornholm Basin","BN",2043,14.4283643835616
"Gdansk Basin","Bornholm Basin","BN",2043,14.4283643835616
"Bornholm Basin","Bornholm Basin","BN",2044,14.981631147541
"Gdansk Basin","Bornholm Basin","BN",2044,14.981631147541
"Bornholm Basin","Bornholm Basin","BN",2045,14.3639194520548
"Gdansk Basin","Bornholm Basin","BN",2045,14.3639194520548
"Bornholm Basin","Bornholm Basin","BN",2046,16.2348460273973
"Gdansk Basin","Bornholm Basin","BN",2046,16.2348460273973
"Bornholm Basin","Bornholm Basin","BN",2047,15.8407016438356
"Gdansk Basin","Bornholm Basin","BN",2047,15.8407016438356
"Bornholm Basin","Bornholm Basin","BN",2048,15.2749267759563
"Gdansk Basin","Bornholm Basin","BN",2048,15.2749267759563
"Bornholm Basin","Bornholm Basin","BN",2049,15.0709019178082
"Gdansk Basin","Bornholm Basin","BN",2049,15.0709019178082
"Bornholm Basin","Bornholm Basin","BN",2050,14.9313654794521
"Gdansk Basin","Bornholm Basin","BN",2050,14.9313654794521
"Bornholm Basin","Bornholm Basin","BN",2051,14.9849649315069
"Gdansk Basin","Bornholm Basin","BN",2051,14.9849649315069
"Bornholm Basin","Bornholm Basin","BN",2052,16.4226431693989
"Gdansk Basin","Bornholm Basin","BN",2052,16.4226431693989
"Bornholm Basin","Bornholm Basin","BN",2053,15.4402008219178
"Gdansk Basin","Bornholm Basin","BN",2053,15.4402008219178
"Bornholm Basin","Bornholm Basin","BN",2054,14.1366564383562
"Gdansk Basin","Bornholm Basin","BN",2054,14.1366564383562
"Bornholm Basin","Bornholm Basin","BN",2055,13.5410709589041
"Gdansk Basin","Bornholm Basin","BN",2055,13.5410709589041
"Bornholm Basin","Bornholm Basin","BN",2056,14.1470756830601
"Gdansk Basin","Bornholm Basin","BN",2056,14.1470756830601
"Bornholm Basin","Bornholm Basin","BN",2057,15.4650739726027
"Gdansk Basin","Bornholm Basin","BN",2057,15.4650739726027
"Bornholm Basin","Bornholm Basin","BN",2058,15.1814243835616
"Gdansk Basin","Bornholm Basin","BN",2058,15.1814243835616
"Bornholm Basin","Bornholm Basin","BN",2059,14.9883742465753
"Gdansk Basin","Bornholm Basin","BN",2059,14.9883742465753
"Bornholm Basin","Bornholm Basin","BN",2060,14.5093584699454
"Gdansk Basin","Bornholm Basin","BN",2060,14.5093584699454
"Bornholm Basin","Bornholm Basin","BN",2061,15.6179145205479
"Gdansk Basin","Bornholm Basin","BN",2061,15.6179145205479
"Bornholm Basin","Bornholm Basin","BN",2062,14.7165717808219
"Gdansk Basin","Bornholm Basin","BN",2062,14.7165717808219
"Bornholm Basin","Bornholm Basin","BN",2063,15.2458890410959
"Gdansk Basin","Bornholm Basin","BN",2063,15.2458890410959
"Bornholm Basin","Bornholm Basin","BN",2064,15.4263513661202
"Gdansk Basin","Bornholm Basin","BN",2064,15.4263513661202
"Bornholm Basin","Bornholm Basin","BN",2065,14.3224369863014
"Gdansk Basin","Bornholm Basin","BN",2065,14.3224369863014
"Bornholm Basin","Bornholm Basin","BN",2066,14.2920643835616
"Gdansk Basin","Bornholm Basin","BN",2066,14.2920643835616
"Bornholm Basin","Bornholm Basin","BN",2067,16.2195843835616
"Gdansk Basin","Bornholm Basin","BN",2067,16.2195843835616
"Bornholm Basin","Bornholm Basin","BN",2068,17.0076046448087
"Gdansk Basin","Bornholm Basin","BN",2068,17.0076046448087
"Bornholm Basin","Bornholm Basin","BN",2069,15.9711890410959
"Gdansk Basin","Bornholm Basin","BN",2069,15.9711890410959
"Bornholm Basin","Bornholm Basin","BN",2070,15.0758961643836
"Gdansk Basin","Bornholm Basin","BN",2070,15.0758961643836
"Bornholm Basin","Bornholm Basin","BN",2071,14.3856073972603
"Gdansk Basin","Bornholm Basin","BN",2071,14.3856073972603
"Bornholm Basin","Bornholm Basin","BN",2072,13.940425136612
"Gdansk Basin","Bornholm Basin","BN",2072,13.940425136612
"Bornholm Basin","Bornholm Basin","BN",2073,15.4972819178082
"Gdansk Basin","Bornholm Basin","BN",2073,15.4972819178082
"Bornholm Basin","Bornholm Basin","BN",2074,14.4829969863014
"Gdansk Basin","Bornholm Basin","BN",2074,14.4829969863014
"Bornholm Basin","Bornholm Basin","BN",2075,14.8290175342466
"Gdansk Basin","Bornholm Basin","BN",2075,14.8290175342466
"Bornholm Basin","Bornholm Basin","BN",2076,14.223506284153
"Gdansk Basin","Bornholm Basin","BN",2076,14.223506284153
"Bornholm Basin","Bornholm Basin","BN",2077,13.5593619178082
"Gdansk Basin","Bornholm Basin","BN",2077,13.5593619178082
"Bornholm Basin","Bornholm Basin","BN",2078,13.8134142465753
"Gdansk Basin","Bornholm Basin","BN",2078,13.8134142465753
"Bornholm Basin","Bornholm Basin","BN",2079,13.9526093150685
"Gdansk Basin","Bornholm Basin","BN",2079,13.9526093150685
"Bornholm Basin","Bornholm Basin","BN",2080,13.3697524590164
"Gdansk Basin","Bornholm Basin","BN",2080,13.3697524590164
"Bornholm Basin","Bornholm Basin","BN",2081,14.3352465753425
"Gdansk Basin","Bornholm Basin","BN",2081,14.3352465753425
"Bornholm Basin","Bornholm Basin","BN",2082,14.5811479452055
"Gdansk Basin","Bornholm Basin","BN",2082,14.5811479452055
"Bornholm Basin","Bornholm Basin","BN",2083,14.1578336986301
"Gdansk Basin","Bornholm Basin","BN",2083,14.1578336986301
"Bornholm Basin","Bornholm Basin","BN",2084,15.1314393442623
"Gdansk Basin","Bornholm Basin","BN",2084,15.1314393442623
"Bornholm Basin","Bornholm Basin","BN",2085,14.5498778082192
"Gdansk Basin","Bornholm Basin","BN",2085,14.5498778082192
"Bornholm Basin","Bornholm Basin","BN",2086,14.9775389041096
"Gdansk Basin","Bornholm Basin","BN",2086,14.9775389041096
"Bornholm Basin","Bornholm Basin","BN",2087,14.251678630137
"Gdansk Basin","Bornholm Basin","BN",2087,14.251678630137
"Bornholm Basin","Bornholm Basin","BN",2088,13.2368240437158
"Gdansk Basin","Bornholm Basin","BN",2088,13.2368240437158
"Bornholm Basin","Bornholm Basin","BN",2089,15.7589178082192
"Gdansk Basin","Bornholm Basin","BN",2089,15.7589178082192
"Bornholm Basin","Bornholm Basin","BN",2090,15.4218961643836
"Gdansk Basin","Bornholm Basin","BN",2090,15.4218961643836
"Bornholm Basin","Bornholm Basin","BN",2091,14.0845049315068
"Gdansk Basin","Bornholm Basin","BN",2091,14.0845049315068
"Bornholm Basin","Bornholm Basin","BN",2092,14.8896732240437
"Gdansk Basin","Bornholm Basin","BN",2092,14.8896732240437
"Bornholm Basin","Bornholm Basin","BN",2093,14.2349750684932
"Gdansk Basin","Bornholm Basin","BN",2093,14.2349750684932
"Bornholm Basin","Bornholm Basin","BN",2094,15.4141490410959
"Gdansk Basin","Bornholm Basin","BN",2094,15.4141490410959
"Bornholm Basin","Bornholm Basin","BN",2095,14.6741997260274
"Gdansk Basin","Bornholm Basin","BN",2095,14.6741997260274
"Bornholm Basin","Bornholm Basin","BN",2096,15.3631726775956
"Gdansk Basin","Bornholm Basin","BN",2096,15.3631726775956
"Bornholm Basin","Bornholm Basin","BN",2097,15.7842410958904
"Gdansk Basin","Bornholm Basin","BN",2097,15.7842410958904
"Bornholm Basin","Bornholm Basin","BN",2098,15.5616797260274
"Gdansk Basin","Bornholm Basin","BN",2098,15.5616797260274
"Bornholm Basin","Bornholm Basin","BN",2099,14.4249260273973
"Gdansk Basin","Bornholm Basin","BN",2099,14.4249260273973
"Bornholm Basin","Bornholm Basin","BN",2100,13.3714104109589
"Gdansk Basin","Bornholm Basin","BN",2100,13.3714104109589
"Aland Sea","Bothnian Sea","BS",1960,6.87572008196721
"Bothnian Sea","Bothnian Sea","BS",1960,6.87572008196721
"The Quark","Bothnian Sea","BS",1960,6.87572008196721
"Aland Sea","Bothnian Sea","BS",1961,6.67627967123288
"Bothnian Sea","Bothnian Sea","BS",1961,6.67627967123288
"The Quark","Bothnian Sea","BS",1961,6.67627967123288
"Aland Sea","Bothnian Sea","BS",1962,6.63274654794521
"Bothnian Sea","Bothnian Sea","BS",1962,6.63274654794521
"The Quark","Bothnian Sea","BS",1962,6.63274654794521
"Aland Sea","Bothnian Sea","BS",1963,6.59274397260274
"Bothnian Sea","Bothnian Sea","BS",1963,6.59274397260274
"The Quark","Bothnian Sea","BS",1963,6.59274397260274
"Aland Sea","Bothnian Sea","BS",1964,6.53856584699454
"Bothnian Sea","Bothnian Sea","BS",1964,6.53856584699454
"The Quark","Bothnian Sea","BS",1964,6.53856584699454
"Aland Sea","Bothnian Sea","BS",1965,6.5137242739726
"Bothnian Sea","Bothnian Sea","BS",1965,6.5137242739726
"The Quark","Bothnian Sea","BS",1965,6.5137242739726
"Aland Sea","Bothnian Sea","BS",1966,6.58396380821918
"Bothnian Sea","Bothnian Sea","BS",1966,6.58396380821918
"The Quark","Bothnian Sea","BS",1966,6.58396380821918
"Aland Sea","Bothnian Sea","BS",1967,6.61848964383562
"Bothnian Sea","Bothnian Sea","BS",1967,6.61848964383562
"The Quark","Bothnian Sea","BS",1967,6.61848964383562
"Aland Sea","Bothnian Sea","BS",1968,6.63381486338798
"Bothnian Sea","Bothnian Sea","BS",1968,6.63381486338798
"The Quark","Bothnian Sea","BS",1968,6.63381486338798
"Aland Sea","Bothnian Sea","BS",1969,6.63261430136986
"Bothnian Sea","Bothnian Sea","BS",1969,6.63261430136986
"The Quark","Bothnian Sea","BS",1969,6.63261430136986
"Aland Sea","Bothnian Sea","BS",1970,6.64320232876712
"Bothnian Sea","Bothnian Sea","BS",1970,6.64320232876712
"The Quark","Bothnian Sea","BS",1970,6.64320232876712
"Aland Sea","Bothnian Sea","BS",1971,6.65929868493151
"Bothnian Sea","Bothnian Sea","BS",1971,6.65929868493151
"The Quark","Bothnian Sea","BS",1971,6.65929868493151
"Aland Sea","Bothnian Sea","BS",1972,6.6913312295082
"Bothnian Sea","Bothnian Sea","BS",1972,6.6913312295082
"The Quark","Bothnian Sea","BS",1972,6.6913312295082
"Aland Sea","Bothnian Sea","BS",1973,6.69124991780822
"Bothnian Sea","Bothnian Sea","BS",1973,6.69124991780822
"The Quark","Bothnian Sea","BS",1973,6.69124991780822
"Aland Sea","Bothnian Sea","BS",1974,6.63690767123288
"Bothnian Sea","Bothnian Sea","BS",1974,6.63690767123288
"The Quark","Bothnian Sea","BS",1974,6.63690767123288
"Aland Sea","Bothnian Sea","BS",1975,6.62696424657534
"Bothnian Sea","Bothnian Sea","BS",1975,6.62696424657534
"The Quark","Bothnian Sea","BS",1975,6.62696424657534
"Aland Sea","Bothnian Sea","BS",1976,6.60705822404372
"Bothnian Sea","Bothnian Sea","BS",1976,6.60705822404372
"The Quark","Bothnian Sea","BS",1976,6.60705822404372
"Aland Sea","Bothnian Sea","BS",1977,6.61663736986301
"Bothnian Sea","Bothnian Sea","BS",1977,6.61663736986301
"The Quark","Bothnian Sea","BS",1977,6.61663736986301
"Aland Sea","Bothnian Sea","BS",1978,6.63676898630137
"Bothnian Sea","Bothnian Sea","BS",1978,6.63676898630137
"The Quark","Bothnian Sea","BS",1978,6.63676898630137
"Aland Sea","Bothnian Sea","BS",1979,6.62463197260274
"Bothnian Sea","Bothnian Sea","BS",1979,6.62463197260274
"The Quark","Bothnian Sea","BS",1979,6.62463197260274
"Aland Sea","Bothnian Sea","BS",1980,6.61154959016393
"Bothnian Sea","Bothnian Sea","BS",1980,6.61154959016393
"The Quark","Bothnian Sea","BS",1980,6.61154959016393
"Aland Sea","Bothnian Sea","BS",1981,6.62123643835616
"Bothnian Sea","Bothnian Sea","BS",1981,6.62123643835616
"The Quark","Bothnian Sea","BS",1981,6.62123643835616
"Aland Sea","Bothnian Sea","BS",1982,6.66690460273973
"Bothnian Sea","Bothnian Sea","BS",1982,6.66690460273973
"The Quark","Bothnian Sea","BS",1982,6.66690460273973
"Aland Sea","Bothnian Sea","BS",1983,6.64268071232877
"Bothnian Sea","Bothnian Sea","BS",1983,6.64268071232877
"The Quark","Bothnian Sea","BS",1983,6.64268071232877
"Aland Sea","Bothnian Sea","BS",1984,6.62266530054645
"Bothnian Sea","Bothnian Sea","BS",1984,6.62266530054645
"The Quark","Bothnian Sea","BS",1984,6.62266530054645
"Aland Sea","Bothnian Sea","BS",1985,6.63199723287671
"Bothnian Sea","Bothnian Sea","BS",1985,6.63199723287671
"The Quark","Bothnian Sea","BS",1985,6.63199723287671
"Aland Sea","Bothnian Sea","BS",1986,6.67247873972603
"Bothnian Sea","Bothnian Sea","BS",1986,6.67247873972603
"The Quark","Bothnian Sea","BS",1986,6.67247873972603
"Aland Sea","Bothnian Sea","BS",1987,6.69013728767123
"Bothnian Sea","Bothnian Sea","BS",1987,6.69013728767123
"The Quark","Bothnian Sea","BS",1987,6.69013728767123
"Aland Sea","Bothnian Sea","BS",1988,6.69852008196721
"Bothnian Sea","Bothnian Sea","BS",1988,6.69852008196721
"The Quark","Bothnian Sea","BS",1988,6.69852008196721
"Aland Sea","Bothnian Sea","BS",1989,6.69516038356164
"Bothnian Sea","Bothnian Sea","BS",1989,6.69516038356164
"The Quark","Bothnian Sea","BS",1989,6.69516038356164
"Aland Sea","Bothnian Sea","BS",1990,6.67947956164384
"Bothnian Sea","Bothnian Sea","BS",1990,6.67947956164384
"The Quark","Bothnian Sea","BS",1990,6.67947956164384
"Aland Sea","Bothnian Sea","BS",1991,6.66510323287671
"Bothnian Sea","Bothnian Sea","BS",1991,6.66510323287671
"The Quark","Bothnian Sea","BS",1991,6.66510323287671
"Aland Sea","Bothnian Sea","BS",1992,6.59842710382514
"Bothnian Sea","Bothnian Sea","BS",1992,6.59842710382514
"The Quark","Bothnian Sea","BS",1992,6.59842710382514
"Aland Sea","Bothnian Sea","BS",1993,6.58023720547945
"Bothnian Sea","Bothnian Sea","BS",1993,6.58023720547945
"The Quark","Bothnian Sea","BS",1993,6.58023720547945
"Aland Sea","Bothnian Sea","BS",1994,6.61451345205479
"Bothnian Sea","Bothnian Sea","BS",1994,6.61451345205479
"The Quark","Bothnian Sea","BS",1994,6.61451345205479
"Aland Sea","Bothnian Sea","BS",1995,6.63023983561644
"Bothnian Sea","Bothnian Sea","BS",1995,6.63023983561644
"The Quark","Bothnian Sea","BS",1995,6.63023983561644
"Aland Sea","Bothnian Sea","BS",1996,6.64511762295082
"Bothnian Sea","Bothnian Sea","BS",1996,6.64511762295082
"The Quark","Bothnian Sea","BS",1996,6.64511762295082
"Aland Sea","Bothnian Sea","BS",1997,6.69261479452055
"Bothnian Sea","Bothnian Sea","BS",1997,6.69261479452055
"The Quark","Bothnian Sea","BS",1997,6.69261479452055
"Aland Sea","Bothnian Sea","BS",1998,6.72465610958904
"Bothnian Sea","Bothnian Sea","BS",1998,6.72465610958904
"The Quark","Bothnian Sea","BS",1998,6.72465610958904
"Aland Sea","Bothnian Sea","BS",1999,6.66499868493151
"Bothnian Sea","Bothnian Sea","BS",1999,6.66499868493151
"The Quark","Bothnian Sea","BS",1999,6.66499868493151
"Aland Sea","Bothnian Sea","BS",2000,6.65727390710382
"Bothnian Sea","Bothnian Sea","BS",2000,6.65727390710382
"The Quark","Bothnian Sea","BS",2000,6.65727390710382
"Aland Sea","Bothnian Sea","BS",2001,6.61572589041096
"Bothnian Sea","Bothnian Sea","BS",2001,6.61572589041096
"The Quark","Bothnian Sea","BS",2001,6.61572589041096
"Aland Sea","Bothnian Sea","BS",2002,6.61704857534247
"Bothnian Sea","Bothnian Sea","BS",2002,6.61704857534247
"The Quark","Bothnian Sea","BS",2002,6.61704857534247
"Aland Sea","Bothnian Sea","BS",2003,6.60264421917808
"Bothnian Sea","Bothnian Sea","BS",2003,6.60264421917808
"The Quark","Bothnian Sea","BS",2003,6.60264421917808
"Aland Sea","Bothnian Sea","BS",2004,6.60169655737705
"Bothnian Sea","Bothnian Sea","BS",2004,6.60169655737705
"The Quark","Bothnian Sea","BS",2004,6.60169655737705
"Aland Sea","Bothnian Sea","BS",2005,6.67640498630137
"Bothnian Sea","Bothnian Sea","BS",2005,6.67640498630137
"The Quark","Bothnian Sea","BS",2005,6.67640498630137
"Aland Sea","Bothnian Sea","BS",2006,6.658024
"Bothnian Sea","Bothnian Sea","BS",2006,6.658024
"The Quark","Bothnian Sea","BS",2006,6.658024
"Aland Sea","Bothnian Sea","BS",2007,6.60887282191781
"Bothnian Sea","Bothnian Sea","BS",2007,6.60887282191781
"The Quark","Bothnian Sea","BS",2007,6.60887282191781
"Aland Sea","Bothnian Sea","BS",2008,6.59479989071038
"Bothnian Sea","Bothnian Sea","BS",2008,6.59479989071038
"The Quark","Bothnian Sea","BS",2008,6.59479989071038
"Aland Sea","Bothnian Sea","BS",2009,6.61885120547945
"Bothnian Sea","Bothnian Sea","BS",2009,6.61885120547945
"The Quark","Bothnian Sea","BS",2009,6.61885120547945
