X,country,monit_program,monit_purpose,report_institute,station,Latitude,Longitude,Date,monit_year,date_ices,year,species,sub_samp_ref,sub_samp_id,samp_id,num_indiv_subsample,bulk_id,basis_determination_originalcongener,basis_determination_converted,AGMAX_y,AGMEA_y,AGMIN_y,DRYWT._.,EXLIP._.,FATWT._.,LIPIDWT._.,LNMAX_cm,LNMEA_cm,LNMIN_cm,WTMAX_g,WTMEA_g,WTMIN_g,qflag,detect_lim,quant_lim,uncert_val,method_uncert,congener,value,Month,Day,DoY,BHI_ID,HELCOM_ID,HELCOM_COASTAL_CODE,ICES_AREA
35,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149747,34004,1423613,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB52_ug/kg,0.04,8,6,219,42,SEA-017,0,31
36,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149748,34005,1423614,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB101_ug/kg,0.24,8,6,219,42,SEA-017,0,31
37,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149748,34005,1423614,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB118_ug/kg,0.28,8,6,219,42,SEA-017,0,31
38,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149748,34005,1423614,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB138_ug/kg,0.56,8,6,219,42,SEA-017,0,31
39,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149748,34005,1423614,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB153_ug/kg,0.75,8,6,219,42,SEA-017,0,31
40,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149748,34005,1423614,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB180_ug/kg,0.19,8,6,219,42,SEA-017,0,31
41,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149748,34005,1423614,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB28_ug/kg,0.04,8,6,219,42,SEA-017,0,31
42,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149748,34005,1423614,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB52_ug/kg,0.04,8,6,219,42,SEA-017,0,31
43,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149749,34006,1423615,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB101_ug/kg,0.23,8,6,219,42,SEA-017,0,31
44,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149749,34006,1423615,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB118_ug/kg,0.3,8,6,219,42,SEA-017,0,31
45,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149749,34006,1423615,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB138_ug/kg,0.49,8,6,219,42,SEA-017,0,31
46,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149749,34006,1423615,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB153_ug/kg,0.61,8,6,219,42,SEA-017,0,31
47,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149749,34006,1423615,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB180_ug/kg,0.18,8,6,219,42,SEA-017,0,31
48,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149749,34006,1423615,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB28_ug/kg,0.11,8,6,219,42,SEA-017,0,31
49,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149749,34006,1423615,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB52_ug/kg,0.04,8,6,219,42,SEA-017,0,31
50,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149750,34007,1423616,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB101_ug/kg,0.25,8,6,219,42,SEA-017,0,31
51,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149750,34007,1423616,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB118_ug/kg,0.25,8,6,219,42,SEA-017,0,31
52,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149750,34007,1423616,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB138_ug/kg,0.21,8,6,219,42,SEA-017,0,31
53,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149750,34007,1423616,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB153_ug/kg,0.61,8,6,219,42,SEA-017,0,31
54,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149750,34007,1423616,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.06,NA,,CB180_ug/kg,0.06,8,6,219,42,SEA-017,0,31
55,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149750,34007,1423616,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB28_ug/kg,0.04,8,6,219,42,SEA-017,0,31
56,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149750,34007,1423616,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB52_ug/kg,0.04,8,6,219,42,SEA-017,0,31
57,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149751,34008,1423617,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB101_ug/kg,0.23,8,6,219,42,SEA-017,0,31
58,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149751,34008,1423617,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB118_ug/kg,0.3,8,6,219,42,SEA-017,0,31
59,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149751,34008,1423617,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB138_ug/kg,0.49,8,6,219,42,SEA-017,0,31
60,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149751,34008,1423617,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB153_ug/kg,0.81,8,6,219,42,SEA-017,0,31
61,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149751,34008,1423617,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB180_ug/kg,0.14,8,6,219,42,SEA-017,0,31
62,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149751,34008,1423617,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB28_ug/kg,0.04,8,6,219,42,SEA-017,0,31
63,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149751,34008,1423617,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB52_ug/kg,0.04,8,6,219,42,SEA-017,0,31
64,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149752,34009,1423618,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB101_ug/kg,0.09,8,6,219,42,SEA-017,0,31
65,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149752,34009,1423618,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB118_ug/kg,0.09,8,6,219,42,SEA-017,0,31
66,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149752,34009,1423618,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB138_ug/kg,0.1,8,6,219,42,SEA-017,0,31
67,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149752,34009,1423618,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB153_ug/kg,0.27,8,6,219,42,SEA-017,0,31
68,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149752,34009,1423618,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.06,NA,,CB180_ug/kg,0.06,8,6,219,42,SEA-017,0,31
69,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149752,34009,1423618,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB28_ug/kg,0.04,8,6,219,42,SEA-017,0,31
70,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149752,34009,1423618,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB52_ug/kg,0.04,8,6,219,42,SEA-017,0,31
71,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149753,34010,1423619,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB101_ug/kg,0.09,8,6,219,42,SEA-017,0,31
72,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149753,34010,1423619,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB118_ug/kg,0.07,8,6,219,42,SEA-017,0,31
73,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149753,34010,1423619,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.06,NA,,CB138_ug/kg,0.06,8,6,219,42,SEA-017,0,31
74,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149753,34010,1423619,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB153_ug/kg,0.31,8,6,219,42,SEA-017,0,31
75,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149753,34010,1423619,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.06,NA,,CB180_ug/kg,0.06,8,6,219,42,SEA-017,0,31
76,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149753,34010,1423619,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB28_ug/kg,0.13,8,6,219,42,SEA-017,0,31
77,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149753,34010,1423619,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,NA,0.04,NA,,CB52_ug/kg,0.04,8,6,219,42,SEA-017,0,31
78,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149754,34011,1423620,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB101_ug/kg,0.27,8,6,219,42,SEA-017,0,31
79,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149754,34011,1423620,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB118_ug/kg,0.28,8,6,219,42,SEA-017,0,31
80,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149754,34011,1423620,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB138_ug/kg,0.18,8,6,219,42,SEA-017,0,31
81,Finland,COMB,,FEIF,,64.17916667,23.3265,2008-08-06,2008,06/08/2008,2008,Clupea harengus,3149754,34011,1423620,1,NA,wet weight,wet weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,CB153_ug/kg,0.82,8,6,219,42,SEA-017,0,31
