"rgn_id","habitat","km2"
22,"seagrass",668.91
22,"soft_bottom",3.80404e+06
22,"seaice_edge",712797
22,"seaice_shoreline",460188
23,"mangrove",0
23,"soft_bottom",6132.84
23,"seaice_edge",1053.92
23,"seaice_shoreline",335.478
24,"mangrove",0
24,"soft_bottom",28203.4
24,"saltmarsh",0.82
24,"seaice_edge",2890.62
24,"seaice_shoreline",2025.12
25,"mangrove",0
25,"soft_bottom",36344.7
25,"saltmarsh",5
25,"seaice_edge",5450.37
25,"seaice_shoreline",3592.22
26,"mangrove",0
26,"rocky_reef",1357.9
26,"seagrass",8.73251
26,"soft_bottom",147902
26,"saltmarsh",29.3
26,"seaice_edge",12928.9
26,"seaice_shoreline",5805.76
27,"mangrove",0
27,"soft_bottom",28203.4
27,"saltmarsh",0.82
27,"seaice_edge",2890.62
27,"seaice_shoreline",2025.12
28,"mangrove",0
28,"soft_bottom",36344.7
28,"saltmarsh",5
28,"seaice_edge",5450.37
28,"seaice_shoreline",3592.22
29,"mangrove",0
29,"rocky_reef",1357.9
29,"seagrass",8.73251
29,"soft_bottom",147902
29,"saltmarsh",29.3
29,"seaice_edge",12928.9
29,"seaice_shoreline",5805.76
30,"mangrove",0
30,"soft_bottom",78581.2
30,"seaice_edge",13733.1
30,"seaice_shoreline",8239.89
31,"mangrove",0
31,"soft_bottom",36344.7
31,"saltmarsh",5
31,"seaice_edge",5450.37
31,"seaice_shoreline",3592.22
32,"mangrove",0
32,"soft_bottom",78581.2
32,"seaice_edge",13733.1
32,"seaice_shoreline",8239.89
33,"mangrove",0
33,"rocky_reef",736.15
33,"seagrass",668.91
33,"soft_bottom",3.80404e+06
33,"seaice_edge",712797
33,"seaice_shoreline",460188
34,"mangrove",0
34,"soft_bottom",36344.7
34,"saltmarsh",5
34,"seaice_edge",5450.37
34,"seaice_shoreline",3592.22
35,"mangrove",0
35,"rocky_reef",1357.9
35,"seagrass",8.73251
35,"soft_bottom",147902
35,"saltmarsh",29.3
35,"seaice_edge",12928.9
35,"seaice_shoreline",5805.76
36,"mangrove",0
36,"soft_bottom",78581.2
36,"seaice_edge",13733.1
36,"seaice_shoreline",8239.89
37,"mangrove",0
37,"rocky_reef",1357.9
37,"seagrass",8.73251
37,"soft_bottom",147902
37,"saltmarsh",29.3
37,"seaice_edge",12928.9
37,"seaice_shoreline",5805.76
38,"mangrove",0
38,"soft_bottom",78581.2
38,"seaice_edge",13733.1
38,"seaice_shoreline",8239.89
39,"mangrove",0
39,"rocky_reef",1357.9
39,"seagrass",8.73251
39,"soft_bottom",147902
39,"saltmarsh",29.3
39,"seaice_edge",12928.9
39,"seaice_shoreline",5805.76
40,NA,NA
41,"mangrove",0
41,"rocky_reef",1357.9
41,"seagrass",8.73251
41,"soft_bottom",147902
41,"saltmarsh",29.3
41,"seaice_edge",12928.9
41,"seaice_shoreline",5805.76
42,NA,NA
