"rgn_id","year","gdp_mio_euro"
29,2003,293444.5
29,2004,307433.4
29,2005,313218
29,2006,334876.5
29,2007,356434.3
29,2008,352317.1
29,2009,309678.7
29,2010,369076.6
29,2011,404945.5
29,2012,423340.7
29,2013,435752.1
29,2014,430642.3
29,2015,444235.3
30,2000,136261
30,2001,144437
30,2002,148289
30,2003,151569
30,2004,158477
30,2005,164387
30,2006,172614
30,2007,186584
30,2008,193711
30,2009,181029
30,2010,187100
30,2011,196869
30,2012,199793
30,2013,203338
30,2014,205268
30,2015,207220
31,2000,6170.8
31,2001,6976.4
31,2002,7773.8
31,2003,8708.9
31,2004,9707.7
31,2005,11262.3
31,2006,13521.7
31,2007,16246.4
31,2008,16517.3
31,2009,14145.9
31,2010,14718.5
31,2011,16667.6
31,2012,18006
31,2013,19014.9
31,2014,19962.7
31,2015,20460.9
32,2000,136261
32,2001,144437
32,2002,148289
32,2003,151569
32,2004,158477
32,2005,164387
32,2006,172614
32,2007,186584
32,2008,193711
32,2009,181029
32,2010,187100
32,2011,196869
32,2012,199793
32,2013,203338
32,2014,205268
32,2015,207220
33,NA,NA
34,2000,6170.8
34,2001,6976.4
34,2002,7773.8
34,2003,8708.9
34,2004,9707.7
34,2005,11262.3
34,2006,13521.7
34,2007,16246.4
34,2008,16517.3
34,2009,14145.9
34,2010,14718.5
34,2011,16667.6
34,2012,18006
34,2013,19014.9
34,2014,19962.7
34,2015,20460.9
35,2000,281859.3
35,2001,267758.3
35,2002,280520.5
35,2003,293444.5
35,2004,307433.4
35,2005,313218
35,2006,334876.5
35,2007,356434.3
35,2008,352317.1
35,2009,309678.7
35,2010,369076.6
35,2011,404945.5
35,2012,423340.7
35,2013,435752.1
35,2014,430642.3
35,2015,444235.3
36,2000,136261
36,2001,144437
36,2002,148289
36,2003,151569
36,2004,158477
36,2005,164387
36,2006,172614
36,2007,186584
36,2008,193711
36,2009,181029
36,2010,187100
36,2011,196869
36,2012,199793
36,2013,203338
36,2014,205268
36,2015,207220
37,2000,281859.3
37,2001,267758.3
37,2002,280520.5
37,2003,293444.5
37,2004,307433.4
37,2005,313218
37,2006,334876.5
37,2007,356434.3
37,2008,352317.1
37,2009,309678.7
37,2010,369076.6
37,2011,404945.5
37,2012,423340.7
37,2013,435752.1
37,2014,430642.3
37,2015,444235.3
38,2000,136261
38,2001,144437
38,2002,148289
38,2003,151569
38,2004,158477
38,2005,164387
38,2006,172614
38,2007,186584
38,2008,193711
38,2009,181029
38,2010,187100
38,2011,196869
38,2012,199793
38,2013,203338
38,2014,205268
38,2015,207220
39,2000,281859.3
39,2001,267758.3
39,2002,280520.5
39,2003,293444.5
39,2004,307433.4
39,2005,313218
39,2006,334876.5
39,2007,356434.3
39,2008,352317.1
39,2009,309678.7
39,2010,369076.6
39,2011,404945.5
39,2012,423340.7
39,2013,435752.1
39,2014,430642.3
39,2015,444235.3
40,2000,136261
40,2001,144437
40,2002,148289
40,2003,151569
40,2004,158477
40,2005,164387
40,2006,172614
40,2007,186584
40,2008,193711
40,2009,181029
40,2010,187100
40,2011,196869
40,2012,199793
40,2013,203338
40,2014,205268
40,2015,207220
41,2000,281859.3
41,2001,267758.3
41,2002,280520.5
41,2003,293444.5
41,2004,307433.4
41,2005,313218
41,2006,334876.5
41,2007,356434.3
41,2008,352317.1
41,2009,309678.7
41,2010,369076.6
41,2011,404945.5
41,2012,423340.7
41,2013,435752.1
41,2014,430642.3
41,2015,444235.3
42,2000,136261
42,2001,144437
42,2002,148289
42,2003,151569
42,2004,158477
42,2005,164387
42,2006,172614
42,2007,186584
42,2008,193711
42,2009,181029
42,2010,187100
42,2011,196869
42,2012,199793
42,2013,203338
42,2014,205268
42,2015,207220
