"region_id","stock","year","metric","score"
3,"her_3a22",2011,"bbmsy",0.817718182
4,"her_3a22",2011,"bbmsy",0.817718182
7,"her_3a22",2011,"bbmsy",0.817718182
8,"her_3a22",2011,"bbmsy",0.817718182
9,"her_3a22",2011,"bbmsy",0.817718182
10,"her_3a22",2011,"bbmsy",0.817718182
3,"her_3a22",2012,"bbmsy",0.846845455
4,"her_3a22",2012,"bbmsy",0.846845455
7,"her_3a22",2012,"bbmsy",0.846845455
8,"her_3a22",2012,"bbmsy",0.846845455
9,"her_3a22",2012,"bbmsy",0.846845455
10,"her_3a22",2012,"bbmsy",0.846845455
3,"her_3a22",2013,"bbmsy",1.006790909
4,"her_3a22",2013,"bbmsy",1.006790909
7,"her_3a22",2013,"bbmsy",1.006790909
8,"her_3a22",2013,"bbmsy",1.006790909
9,"her_3a22",2013,"bbmsy",1.006790909
10,"her_3a22",2013,"bbmsy",1.006790909
3,"her_3a22",2014,"bbmsy",1.077627273
4,"her_3a22",2014,"bbmsy",1.077627273
7,"her_3a22",2014,"bbmsy",1.077627273
8,"her_3a22",2014,"bbmsy",1.077627273
9,"her_3a22",2014,"bbmsy",1.077627273
10,"her_3a22",2014,"bbmsy",1.077627273
14,"her_2532",1974,"bbmsy",2.804031667
15,"her_2532",1974,"bbmsy",2.804031667
17,"her_2532",1974,"bbmsy",2.804031667
18,"her_2532",1974,"bbmsy",2.804031667
19,"her_2532",1974,"bbmsy",2.804031667
20,"her_2532",1974,"bbmsy",2.804031667
21,"her_2532",1974,"bbmsy",2.804031667
22,"her_2532",1974,"bbmsy",2.804031667
23,"her_2532",1974,"bbmsy",2.804031667
24,"her_2532",1974,"bbmsy",2.804031667
25,"her_2532",1974,"bbmsy",2.804031667
26,"her_2532",1974,"bbmsy",2.804031667
27,"her_2532",1974,"bbmsy",2.804031667
28,"her_2532",1974,"bbmsy",2.804031667
29,"her_2532",1974,"bbmsy",2.804031667
30,"her_2532",1974,"bbmsy",2.804031667
31,"her_2532",1974,"bbmsy",2.804031667
32,"her_2532",1974,"bbmsy",2.804031667
33,"her_2532",1974,"bbmsy",2.804031667
34,"her_2532",1974,"bbmsy",2.804031667
35,"her_2532",1974,"bbmsy",2.804031667
36,"her_2532",1974,"bbmsy",2.804031667
37,"her_2532",1974,"bbmsy",2.804031667
38,"her_2532",1974,"bbmsy",2.804031667
39,"her_2532",1974,"bbmsy",2.804031667
40,"her_2532",1974,"bbmsy",2.804031667
41,"her_2532",1974,"bbmsy",2.804031667
42,"her_2532",1974,"bbmsy",2.804031667
14,"her_2532",1975,"bbmsy",2.62543
15,"her_2532",1975,"bbmsy",2.62543
17,"her_2532",1975,"bbmsy",2.62543
18,"her_2532",1975,"bbmsy",2.62543
19,"her_2532",1975,"bbmsy",2.62543
20,"her_2532",1975,"bbmsy",2.62543
21,"her_2532",1975,"bbmsy",2.62543
22,"her_2532",1975,"bbmsy",2.62543
23,"her_2532",1975,"bbmsy",2.62543
24,"her_2532",1975,"bbmsy",2.62543
25,"her_2532",1975,"bbmsy",2.62543
26,"her_2532",1975,"bbmsy",2.62543
27,"her_2532",1975,"bbmsy",2.62543
28,"her_2532",1975,"bbmsy",2.62543
29,"her_2532",1975,"bbmsy",2.62543
30,"her_2532",1975,"bbmsy",2.62543
31,"her_2532",1975,"bbmsy",2.62543
32,"her_2532",1975,"bbmsy",2.62543
33,"her_2532",1975,"bbmsy",2.62543
34,"her_2532",1975,"bbmsy",2.62543
35,"her_2532",1975,"bbmsy",2.62543
36,"her_2532",1975,"bbmsy",2.62543
37,"her_2532",1975,"bbmsy",2.62543
38,"her_2532",1975,"bbmsy",2.62543
39,"her_2532",1975,"bbmsy",2.62543
40,"her_2532",1975,"bbmsy",2.62543
41,"her_2532",1975,"bbmsy",2.62543
42,"her_2532",1975,"bbmsy",2.62543
14,"her_2532",1976,"bbmsy",2.277935
15,"her_2532",1976,"bbmsy",2.277935
17,"her_2532",1976,"bbmsy",2.277935
18,"her_2532",1976,"bbmsy",2.277935
19,"her_2532",1976,"bbmsy",2.277935
20,"her_2532",1976,"bbmsy",2.277935
21,"her_2532",1976,"bbmsy",2.277935
22,"her_2532",1976,"bbmsy",2.277935
23,"her_2532",1976,"bbmsy",2.277935
24,"her_2532",1976,"bbmsy",2.277935
25,"her_2532",1976,"bbmsy",2.277935
26,"her_2532",1976,"bbmsy",2.277935
27,"her_2532",1976,"bbmsy",2.277935
28,"her_2532",1976,"bbmsy",2.277935
29,"her_2532",1976,"bbmsy",2.277935
30,"her_2532",1976,"bbmsy",2.277935
31,"her_2532",1976,"bbmsy",2.277935
32,"her_2532",1976,"bbmsy",2.277935
33,"her_2532",1976,"bbmsy",2.277935
34,"her_2532",1976,"bbmsy",2.277935
35,"her_2532",1976,"bbmsy",2.277935
36,"her_2532",1976,"bbmsy",2.277935
37,"her_2532",1976,"bbmsy",2.277935
38,"her_2532",1976,"bbmsy",2.277935
39,"her_2532",1976,"bbmsy",2.277935
40,"her_2532",1976,"bbmsy",2.277935
41,"her_2532",1976,"bbmsy",2.277935
42,"her_2532",1976,"bbmsy",2.277935
14,"her_2532",1977,"bbmsy",2.531281667
15,"her_2532",1977,"bbmsy",2.531281667
17,"her_2532",1977,"bbmsy",2.531281667
18,"her_2532",1977,"bbmsy",2.531281667
19,"her_2532",1977,"bbmsy",2.531281667
20,"her_2532",1977,"bbmsy",2.531281667
21,"her_2532",1977,"bbmsy",2.531281667
22,"her_2532",1977,"bbmsy",2.531281667
23,"her_2532",1977,"bbmsy",2.531281667
24,"her_2532",1977,"bbmsy",2.531281667
25,"her_2532",1977,"bbmsy",2.531281667
26,"her_2532",1977,"bbmsy",2.531281667
27,"her_2532",1977,"bbmsy",2.531281667
28,"her_2532",1977,"bbmsy",2.531281667
29,"her_2532",1977,"bbmsy",2.531281667
30,"her_2532",1977,"bbmsy",2.531281667
31,"her_2532",1977,"bbmsy",2.531281667
32,"her_2532",1977,"bbmsy",2.531281667
33,"her_2532",1977,"bbmsy",2.531281667
34,"her_2532",1977,"bbmsy",2.531281667
35,"her_2532",1977,"bbmsy",2.531281667
36,"her_2532",1977,"bbmsy",2.531281667
37,"her_2532",1977,"bbmsy",2.531281667
38,"her_2532",1977,"bbmsy",2.531281667
39,"her_2532",1977,"bbmsy",2.531281667
40,"her_2532",1977,"bbmsy",2.531281667
41,"her_2532",1977,"bbmsy",2.531281667
42,"her_2532",1977,"bbmsy",2.531281667
14,"her_2532",1978,"bbmsy",2.401805
15,"her_2532",1978,"bbmsy",2.401805
17,"her_2532",1978,"bbmsy",2.401805
18,"her_2532",1978,"bbmsy",2.401805
19,"her_2532",1978,"bbmsy",2.401805
20,"her_2532",1978,"bbmsy",2.401805
21,"her_2532",1978,"bbmsy",2.401805
22,"her_2532",1978,"bbmsy",2.401805
23,"her_2532",1978,"bbmsy",2.401805
24,"her_2532",1978,"bbmsy",2.401805
25,"her_2532",1978,"bbmsy",2.401805
26,"her_2532",1978,"bbmsy",2.401805
27,"her_2532",1978,"bbmsy",2.401805
28,"her_2532",1978,"bbmsy",2.401805
29,"her_2532",1978,"bbmsy",2.401805
30,"her_2532",1978,"bbmsy",2.401805
31,"her_2532",1978,"bbmsy",2.401805
32,"her_2532",1978,"bbmsy",2.401805
33,"her_2532",1978,"bbmsy",2.401805
34,"her_2532",1978,"bbmsy",2.401805
35,"her_2532",1978,"bbmsy",2.401805
36,"her_2532",1978,"bbmsy",2.401805
37,"her_2532",1978,"bbmsy",2.401805
38,"her_2532",1978,"bbmsy",2.401805
39,"her_2532",1978,"bbmsy",2.401805
40,"her_2532",1978,"bbmsy",2.401805
41,"her_2532",1978,"bbmsy",2.401805
42,"her_2532",1978,"bbmsy",2.401805
14,"her_2532",1979,"bbmsy",2.34809
15,"her_2532",1979,"bbmsy",2.34809
17,"her_2532",1979,"bbmsy",2.34809
18,"her_2532",1979,"bbmsy",2.34809
19,"her_2532",1979,"bbmsy",2.34809
20,"her_2532",1979,"bbmsy",2.34809
21,"her_2532",1979,"bbmsy",2.34809
22,"her_2532",1979,"bbmsy",2.34809
23,"her_2532",1979,"bbmsy",2.34809
24,"her_2532",1979,"bbmsy",2.34809
25,"her_2532",1979,"bbmsy",2.34809
26,"her_2532",1979,"bbmsy",2.34809
27,"her_2532",1979,"bbmsy",2.34809
28,"her_2532",1979,"bbmsy",2.34809
29,"her_2532",1979,"bbmsy",2.34809
30,"her_2532",1979,"bbmsy",2.34809
31,"her_2532",1979,"bbmsy",2.34809
32,"her_2532",1979,"bbmsy",2.34809
33,"her_2532",1979,"bbmsy",2.34809
34,"her_2532",1979,"bbmsy",2.34809
35,"her_2532",1979,"bbmsy",2.34809
36,"her_2532",1979,"bbmsy",2.34809
37,"her_2532",1979,"bbmsy",2.34809
38,"her_2532",1979,"bbmsy",2.34809
39,"her_2532",1979,"bbmsy",2.34809
40,"her_2532",1979,"bbmsy",2.34809
41,"her_2532",1979,"bbmsy",2.34809
42,"her_2532",1979,"bbmsy",2.34809
14,"her_2532",1980,"bbmsy",2.262443333
15,"her_2532",1980,"bbmsy",2.262443333
17,"her_2532",1980,"bbmsy",2.262443333
18,"her_2532",1980,"bbmsy",2.262443333
19,"her_2532",1980,"bbmsy",2.262443333
20,"her_2532",1980,"bbmsy",2.262443333
21,"her_2532",1980,"bbmsy",2.262443333
22,"her_2532",1980,"bbmsy",2.262443333
23,"her_2532",1980,"bbmsy",2.262443333
24,"her_2532",1980,"bbmsy",2.262443333
25,"her_2532",1980,"bbmsy",2.262443333
26,"her_2532",1980,"bbmsy",2.262443333
27,"her_2532",1980,"bbmsy",2.262443333
28,"her_2532",1980,"bbmsy",2.262443333
29,"her_2532",1980,"bbmsy",2.262443333
30,"her_2532",1980,"bbmsy",2.262443333
31,"her_2532",1980,"bbmsy",2.262443333
32,"her_2532",1980,"bbmsy",2.262443333
33,"her_2532",1980,"bbmsy",2.262443333
34,"her_2532",1980,"bbmsy",2.262443333
35,"her_2532",1980,"bbmsy",2.262443333
36,"her_2532",1980,"bbmsy",2.262443333
37,"her_2532",1980,"bbmsy",2.262443333
38,"her_2532",1980,"bbmsy",2.262443333
39,"her_2532",1980,"bbmsy",2.262443333
40,"her_2532",1980,"bbmsy",2.262443333
41,"her_2532",1980,"bbmsy",2.262443333
42,"her_2532",1980,"bbmsy",2.262443333
14,"her_2532",1981,"bbmsy",2.144098333
15,"her_2532",1981,"bbmsy",2.144098333
17,"her_2532",1981,"bbmsy",2.144098333
18,"her_2532",1981,"bbmsy",2.144098333
19,"her_2532",1981,"bbmsy",2.144098333
20,"her_2532",1981,"bbmsy",2.144098333
21,"her_2532",1981,"bbmsy",2.144098333
22,"her_2532",1981,"bbmsy",2.144098333
23,"her_2532",1981,"bbmsy",2.144098333
24,"her_2532",1981,"bbmsy",2.144098333
25,"her_2532",1981,"bbmsy",2.144098333
26,"her_2532",1981,"bbmsy",2.144098333
27,"her_2532",1981,"bbmsy",2.144098333
28,"her_2532",1981,"bbmsy",2.144098333
29,"her_2532",1981,"bbmsy",2.144098333
30,"her_2532",1981,"bbmsy",2.144098333
31,"her_2532",1981,"bbmsy",2.144098333
32,"her_2532",1981,"bbmsy",2.144098333
33,"her_2532",1981,"bbmsy",2.144098333
34,"her_2532",1981,"bbmsy",2.144098333
35,"her_2532",1981,"bbmsy",2.144098333
36,"her_2532",1981,"bbmsy",2.144098333
37,"her_2532",1981,"bbmsy",2.144098333
38,"her_2532",1981,"bbmsy",2.144098333
39,"her_2532",1981,"bbmsy",2.144098333
40,"her_2532",1981,"bbmsy",2.144098333
41,"her_2532",1981,"bbmsy",2.144098333
42,"her_2532",1981,"bbmsy",2.144098333
14,"her_2532",1982,"bbmsy",2.380121667
15,"her_2532",1982,"bbmsy",2.380121667
17,"her_2532",1982,"bbmsy",2.380121667
18,"her_2532",1982,"bbmsy",2.380121667
19,"her_2532",1982,"bbmsy",2.380121667
20,"her_2532",1982,"bbmsy",2.380121667
21,"her_2532",1982,"bbmsy",2.380121667
22,"her_2532",1982,"bbmsy",2.380121667
23,"her_2532",1982,"bbmsy",2.380121667
24,"her_2532",1982,"bbmsy",2.380121667
25,"her_2532",1982,"bbmsy",2.380121667
26,"her_2532",1982,"bbmsy",2.380121667
27,"her_2532",1982,"bbmsy",2.380121667
28,"her_2532",1982,"bbmsy",2.380121667
29,"her_2532",1982,"bbmsy",2.380121667
30,"her_2532",1982,"bbmsy",2.380121667
31,"her_2532",1982,"bbmsy",2.380121667
32,"her_2532",1982,"bbmsy",2.380121667
33,"her_2532",1982,"bbmsy",2.380121667
34,"her_2532",1982,"bbmsy",2.380121667
35,"her_2532",1982,"bbmsy",2.380121667
36,"her_2532",1982,"bbmsy",2.380121667
37,"her_2532",1982,"bbmsy",2.380121667
38,"her_2532",1982,"bbmsy",2.380121667
39,"her_2532",1982,"bbmsy",2.380121667
40,"her_2532",1982,"bbmsy",2.380121667
41,"her_2532",1982,"bbmsy",2.380121667
42,"her_2532",1982,"bbmsy",2.380121667
14,"her_2532",1983,"bbmsy",2.34291
15,"her_2532",1983,"bbmsy",2.34291
17,"her_2532",1983,"bbmsy",2.34291
18,"her_2532",1983,"bbmsy",2.34291
19,"her_2532",1983,"bbmsy",2.34291
20,"her_2532",1983,"bbmsy",2.34291
21,"her_2532",1983,"bbmsy",2.34291
22,"her_2532",1983,"bbmsy",2.34291
23,"her_2532",1983,"bbmsy",2.34291
24,"her_2532",1983,"bbmsy",2.34291
25,"her_2532",1983,"bbmsy",2.34291
26,"her_2532",1983,"bbmsy",2.34291
27,"her_2532",1983,"bbmsy",2.34291
28,"her_2532",1983,"bbmsy",2.34291
29,"her_2532",1983,"bbmsy",2.34291
30,"her_2532",1983,"bbmsy",2.34291
31,"her_2532",1983,"bbmsy",2.34291
32,"her_2532",1983,"bbmsy",2.34291
33,"her_2532",1983,"bbmsy",2.34291
34,"her_2532",1983,"bbmsy",2.34291
35,"her_2532",1983,"bbmsy",2.34291
36,"her_2532",1983,"bbmsy",2.34291
37,"her_2532",1983,"bbmsy",2.34291
38,"her_2532",1983,"bbmsy",2.34291
39,"her_2532",1983,"bbmsy",2.34291
40,"her_2532",1983,"bbmsy",2.34291
41,"her_2532",1983,"bbmsy",2.34291
42,"her_2532",1983,"bbmsy",2.34291
14,"her_2532",1984,"bbmsy",2.197518333
15,"her_2532",1984,"bbmsy",2.197518333
17,"her_2532",1984,"bbmsy",2.197518333
18,"her_2532",1984,"bbmsy",2.197518333
19,"her_2532",1984,"bbmsy",2.197518333
20,"her_2532",1984,"bbmsy",2.197518333
21,"her_2532",1984,"bbmsy",2.197518333
22,"her_2532",1984,"bbmsy",2.197518333
23,"her_2532",1984,"bbmsy",2.197518333
24,"her_2532",1984,"bbmsy",2.197518333
25,"her_2532",1984,"bbmsy",2.197518333
26,"her_2532",1984,"bbmsy",2.197518333
27,"her_2532",1984,"bbmsy",2.197518333
28,"her_2532",1984,"bbmsy",2.197518333
29,"her_2532",1984,"bbmsy",2.197518333
30,"her_2532",1984,"bbmsy",2.197518333
31,"her_2532",1984,"bbmsy",2.197518333
32,"her_2532",1984,"bbmsy",2.197518333
33,"her_2532",1984,"bbmsy",2.197518333
34,"her_2532",1984,"bbmsy",2.197518333
35,"her_2532",1984,"bbmsy",2.197518333
36,"her_2532",1984,"bbmsy",2.197518333
37,"her_2532",1984,"bbmsy",2.197518333
38,"her_2532",1984,"bbmsy",2.197518333
39,"her_2532",1984,"bbmsy",2.197518333
40,"her_2532",1984,"bbmsy",2.197518333
41,"her_2532",1984,"bbmsy",2.197518333
42,"her_2532",1984,"bbmsy",2.197518333
14,"her_2532",1985,"bbmsy",2.109931667
15,"her_2532",1985,"bbmsy",2.109931667
17,"her_2532",1985,"bbmsy",2.109931667
18,"her_2532",1985,"bbmsy",2.109931667
19,"her_2532",1985,"bbmsy",2.109931667
20,"her_2532",1985,"bbmsy",2.109931667
21,"her_2532",1985,"bbmsy",2.109931667
22,"her_2532",1985,"bbmsy",2.109931667
23,"her_2532",1985,"bbmsy",2.109931667
24,"her_2532",1985,"bbmsy",2.109931667
25,"her_2532",1985,"bbmsy",2.109931667
26,"her_2532",1985,"bbmsy",2.109931667
27,"her_2532",1985,"bbmsy",2.109931667
28,"her_2532",1985,"bbmsy",2.109931667
29,"her_2532",1985,"bbmsy",2.109931667
30,"her_2532",1985,"bbmsy",2.109931667
31,"her_2532",1985,"bbmsy",2.109931667
32,"her_2532",1985,"bbmsy",2.109931667
33,"her_2532",1985,"bbmsy",2.109931667
34,"her_2532",1985,"bbmsy",2.109931667
35,"her_2532",1985,"bbmsy",2.109931667
36,"her_2532",1985,"bbmsy",2.109931667
37,"her_2532",1985,"bbmsy",2.109931667
38,"her_2532",1985,"bbmsy",2.109931667
39,"her_2532",1985,"bbmsy",2.109931667
40,"her_2532",1985,"bbmsy",2.109931667
41,"her_2532",1985,"bbmsy",2.109931667
42,"her_2532",1985,"bbmsy",2.109931667
14,"her_2532",1986,"bbmsy",2.002383333
15,"her_2532",1986,"bbmsy",2.002383333
17,"her_2532",1986,"bbmsy",2.002383333
18,"her_2532",1986,"bbmsy",2.002383333
19,"her_2532",1986,"bbmsy",2.002383333
20,"her_2532",1986,"bbmsy",2.002383333
21,"her_2532",1986,"bbmsy",2.002383333
22,"her_2532",1986,"bbmsy",2.002383333
23,"her_2532",1986,"bbmsy",2.002383333
24,"her_2532",1986,"bbmsy",2.002383333
25,"her_2532",1986,"bbmsy",2.002383333
26,"her_2532",1986,"bbmsy",2.002383333
27,"her_2532",1986,"bbmsy",2.002383333
28,"her_2532",1986,"bbmsy",2.002383333
29,"her_2532",1986,"bbmsy",2.002383333
30,"her_2532",1986,"bbmsy",2.002383333
31,"her_2532",1986,"bbmsy",2.002383333
32,"her_2532",1986,"bbmsy",2.002383333
33,"her_2532",1986,"bbmsy",2.002383333
34,"her_2532",1986,"bbmsy",2.002383333
35,"her_2532",1986,"bbmsy",2.002383333
36,"her_2532",1986,"bbmsy",2.002383333
37,"her_2532",1986,"bbmsy",2.002383333
38,"her_2532",1986,"bbmsy",2.002383333
39,"her_2532",1986,"bbmsy",2.002383333
40,"her_2532",1986,"bbmsy",2.002383333
41,"her_2532",1986,"bbmsy",2.002383333
42,"her_2532",1986,"bbmsy",2.002383333
14,"her_2532",1987,"bbmsy",1.910345
15,"her_2532",1987,"bbmsy",1.910345
17,"her_2532",1987,"bbmsy",1.910345
18,"her_2532",1987,"bbmsy",1.910345
19,"her_2532",1987,"bbmsy",1.910345
20,"her_2532",1987,"bbmsy",1.910345
21,"her_2532",1987,"bbmsy",1.910345
22,"her_2532",1987,"bbmsy",1.910345
23,"her_2532",1987,"bbmsy",1.910345
24,"her_2532",1987,"bbmsy",1.910345
25,"her_2532",1987,"bbmsy",1.910345
26,"her_2532",1987,"bbmsy",1.910345
27,"her_2532",1987,"bbmsy",1.910345
28,"her_2532",1987,"bbmsy",1.910345
29,"her_2532",1987,"bbmsy",1.910345
30,"her_2532",1987,"bbmsy",1.910345
31,"her_2532",1987,"bbmsy",1.910345
32,"her_2532",1987,"bbmsy",1.910345
33,"her_2532",1987,"bbmsy",1.910345
34,"her_2532",1987,"bbmsy",1.910345
35,"her_2532",1987,"bbmsy",1.910345
36,"her_2532",1987,"bbmsy",1.910345
37,"her_2532",1987,"bbmsy",1.910345
38,"her_2532",1987,"bbmsy",1.910345
39,"her_2532",1987,"bbmsy",1.910345
40,"her_2532",1987,"bbmsy",1.910345
41,"her_2532",1987,"bbmsy",1.910345
42,"her_2532",1987,"bbmsy",1.910345
14,"her_2532",1988,"bbmsy",1.915581667
15,"her_2532",1988,"bbmsy",1.915581667
17,"her_2532",1988,"bbmsy",1.915581667
18,"her_2532",1988,"bbmsy",1.915581667
19,"her_2532",1988,"bbmsy",1.915581667
20,"her_2532",1988,"bbmsy",1.915581667
21,"her_2532",1988,"bbmsy",1.915581667
22,"her_2532",1988,"bbmsy",1.915581667
23,"her_2532",1988,"bbmsy",1.915581667
24,"her_2532",1988,"bbmsy",1.915581667
25,"her_2532",1988,"bbmsy",1.915581667
26,"her_2532",1988,"bbmsy",1.915581667
27,"her_2532",1988,"bbmsy",1.915581667
28,"her_2532",1988,"bbmsy",1.915581667
29,"her_2532",1988,"bbmsy",1.915581667
30,"her_2532",1988,"bbmsy",1.915581667
31,"her_2532",1988,"bbmsy",1.915581667
32,"her_2532",1988,"bbmsy",1.915581667
33,"her_2532",1988,"bbmsy",1.915581667
34,"her_2532",1988,"bbmsy",1.915581667
35,"her_2532",1988,"bbmsy",1.915581667
36,"her_2532",1988,"bbmsy",1.915581667
37,"her_2532",1988,"bbmsy",1.915581667
38,"her_2532",1988,"bbmsy",1.915581667
39,"her_2532",1988,"bbmsy",1.915581667
40,"her_2532",1988,"bbmsy",1.915581667
41,"her_2532",1988,"bbmsy",1.915581667
42,"her_2532",1988,"bbmsy",1.915581667
14,"her_2532",1989,"bbmsy",1.686138333
15,"her_2532",1989,"bbmsy",1.686138333
17,"her_2532",1989,"bbmsy",1.686138333
18,"her_2532",1989,"bbmsy",1.686138333
19,"her_2532",1989,"bbmsy",1.686138333
20,"her_2532",1989,"bbmsy",1.686138333
21,"her_2532",1989,"bbmsy",1.686138333
22,"her_2532",1989,"bbmsy",1.686138333
23,"her_2532",1989,"bbmsy",1.686138333
24,"her_2532",1989,"bbmsy",1.686138333
25,"her_2532",1989,"bbmsy",1.686138333
26,"her_2532",1989,"bbmsy",1.686138333
27,"her_2532",1989,"bbmsy",1.686138333
28,"her_2532",1989,"bbmsy",1.686138333
29,"her_2532",1989,"bbmsy",1.686138333
30,"her_2532",1989,"bbmsy",1.686138333
31,"her_2532",1989,"bbmsy",1.686138333
32,"her_2532",1989,"bbmsy",1.686138333
33,"her_2532",1989,"bbmsy",1.686138333
34,"her_2532",1989,"bbmsy",1.686138333
35,"her_2532",1989,"bbmsy",1.686138333
36,"her_2532",1989,"bbmsy",1.686138333
37,"her_2532",1989,"bbmsy",1.686138333
38,"her_2532",1989,"bbmsy",1.686138333
39,"her_2532",1989,"bbmsy",1.686138333
40,"her_2532",1989,"bbmsy",1.686138333
41,"her_2532",1989,"bbmsy",1.686138333
42,"her_2532",1989,"bbmsy",1.686138333
14,"her_2532",1990,"bbmsy",1.447828333
15,"her_2532",1990,"bbmsy",1.447828333
17,"her_2532",1990,"bbmsy",1.447828333
18,"her_2532",1990,"bbmsy",1.447828333
19,"her_2532",1990,"bbmsy",1.447828333
20,"her_2532",1990,"bbmsy",1.447828333
21,"her_2532",1990,"bbmsy",1.447828333
22,"her_2532",1990,"bbmsy",1.447828333
23,"her_2532",1990,"bbmsy",1.447828333
24,"her_2532",1990,"bbmsy",1.447828333
25,"her_2532",1990,"bbmsy",1.447828333
26,"her_2532",1990,"bbmsy",1.447828333
27,"her_2532",1990,"bbmsy",1.447828333
28,"her_2532",1990,"bbmsy",1.447828333
29,"her_2532",1990,"bbmsy",1.447828333
30,"her_2532",1990,"bbmsy",1.447828333
31,"her_2532",1990,"bbmsy",1.447828333
32,"her_2532",1990,"bbmsy",1.447828333
33,"her_2532",1990,"bbmsy",1.447828333
34,"her_2532",1990,"bbmsy",1.447828333
35,"her_2532",1990,"bbmsy",1.447828333
36,"her_2532",1990,"bbmsy",1.447828333
37,"her_2532",1990,"bbmsy",1.447828333
38,"her_2532",1990,"bbmsy",1.447828333
39,"her_2532",1990,"bbmsy",1.447828333
40,"her_2532",1990,"bbmsy",1.447828333
41,"her_2532",1990,"bbmsy",1.447828333
42,"her_2532",1990,"bbmsy",1.447828333
14,"her_2532",1991,"bbmsy",1.298411667
15,"her_2532",1991,"bbmsy",1.298411667
17,"her_2532",1991,"bbmsy",1.298411667
18,"her_2532",1991,"bbmsy",1.298411667
19,"her_2532",1991,"bbmsy",1.298411667
20,"her_2532",1991,"bbmsy",1.298411667
21,"her_2532",1991,"bbmsy",1.298411667
22,"her_2532",1991,"bbmsy",1.298411667
23,"her_2532",1991,"bbmsy",1.298411667
24,"her_2532",1991,"bbmsy",1.298411667
25,"her_2532",1991,"bbmsy",1.298411667
26,"her_2532",1991,"bbmsy",1.298411667
27,"her_2532",1991,"bbmsy",1.298411667
28,"her_2532",1991,"bbmsy",1.298411667
29,"her_2532",1991,"bbmsy",1.298411667
30,"her_2532",1991,"bbmsy",1.298411667
31,"her_2532",1991,"bbmsy",1.298411667
32,"her_2532",1991,"bbmsy",1.298411667
33,"her_2532",1991,"bbmsy",1.298411667
34,"her_2532",1991,"bbmsy",1.298411667
35,"her_2532",1991,"bbmsy",1.298411667
36,"her_2532",1991,"bbmsy",1.298411667
37,"her_2532",1991,"bbmsy",1.298411667
38,"her_2532",1991,"bbmsy",1.298411667
39,"her_2532",1991,"bbmsy",1.298411667
40,"her_2532",1991,"bbmsy",1.298411667
41,"her_2532",1991,"bbmsy",1.298411667
42,"her_2532",1991,"bbmsy",1.298411667
14,"her_2532",1992,"bbmsy",1.331253333
15,"her_2532",1992,"bbmsy",1.331253333
17,"her_2532",1992,"bbmsy",1.331253333
18,"her_2532",1992,"bbmsy",1.331253333
19,"her_2532",1992,"bbmsy",1.331253333
20,"her_2532",1992,"bbmsy",1.331253333
21,"her_2532",1992,"bbmsy",1.331253333
22,"her_2532",1992,"bbmsy",1.331253333
23,"her_2532",1992,"bbmsy",1.331253333
24,"her_2532",1992,"bbmsy",1.331253333
25,"her_2532",1992,"bbmsy",1.331253333
26,"her_2532",1992,"bbmsy",1.331253333
27,"her_2532",1992,"bbmsy",1.331253333
28,"her_2532",1992,"bbmsy",1.331253333
29,"her_2532",1992,"bbmsy",1.331253333
30,"her_2532",1992,"bbmsy",1.331253333
31,"her_2532",1992,"bbmsy",1.331253333
32,"her_2532",1992,"bbmsy",1.331253333
33,"her_2532",1992,"bbmsy",1.331253333
34,"her_2532",1992,"bbmsy",1.331253333
35,"her_2532",1992,"bbmsy",1.331253333
36,"her_2532",1992,"bbmsy",1.331253333
37,"her_2532",1992,"bbmsy",1.331253333
38,"her_2532",1992,"bbmsy",1.331253333
39,"her_2532",1992,"bbmsy",1.331253333
40,"her_2532",1992,"bbmsy",1.331253333
41,"her_2532",1992,"bbmsy",1.331253333
42,"her_2532",1992,"bbmsy",1.331253333
14,"her_2532",1993,"bbmsy",1.24949
15,"her_2532",1993,"bbmsy",1.24949
17,"her_2532",1993,"bbmsy",1.24949
18,"her_2532",1993,"bbmsy",1.24949
19,"her_2532",1993,"bbmsy",1.24949
20,"her_2532",1993,"bbmsy",1.24949
21,"her_2532",1993,"bbmsy",1.24949
22,"her_2532",1993,"bbmsy",1.24949
23,"her_2532",1993,"bbmsy",1.24949
24,"her_2532",1993,"bbmsy",1.24949
25,"her_2532",1993,"bbmsy",1.24949
26,"her_2532",1993,"bbmsy",1.24949
27,"her_2532",1993,"bbmsy",1.24949
28,"her_2532",1993,"bbmsy",1.24949
29,"her_2532",1993,"bbmsy",1.24949
30,"her_2532",1993,"bbmsy",1.24949
31,"her_2532",1993,"bbmsy",1.24949
32,"her_2532",1993,"bbmsy",1.24949
33,"her_2532",1993,"bbmsy",1.24949
34,"her_2532",1993,"bbmsy",1.24949
35,"her_2532",1993,"bbmsy",1.24949
36,"her_2532",1993,"bbmsy",1.24949
37,"her_2532",1993,"bbmsy",1.24949
38,"her_2532",1993,"bbmsy",1.24949
39,"her_2532",1993,"bbmsy",1.24949
40,"her_2532",1993,"bbmsy",1.24949
41,"her_2532",1993,"bbmsy",1.24949
42,"her_2532",1993,"bbmsy",1.24949
14,"her_2532",1994,"bbmsy",1.260228333
15,"her_2532",1994,"bbmsy",1.260228333
17,"her_2532",1994,"bbmsy",1.260228333
18,"her_2532",1994,"bbmsy",1.260228333
19,"her_2532",1994,"bbmsy",1.260228333
