Country;MYEAR;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;EqualDET;EqualLM
Sweden;2011;OC-CB;CB52;L;;0.0057;mg/kg;;0.004;;FALSE;FALSE
Sweden;2011;OC-CB;CB52;L;;0.0053;mg/kg;;0.004;;FALSE;FALSE
Sweden;2011;OC-CB;CB52;L;;0.0074;mg/kg;;0.004;;FALSE;FALSE
Sweden;2011;OC-CB;CB52;L;;0.0058;mg/kg;;0.004;;FALSE;FALSE
Sweden;2011;OC-CB;CB52;L;;0.0071;mg/kg;;0.004;;FALSE;FALSE
Sweden;2011;OC-CB;CB52;L;;0.006;mg/kg;;0.004;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0164;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.012;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0224;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0305;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0159;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0403;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.039;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0263;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0457;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0368;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.114;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0353;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0568;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0573;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0829;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0495;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0412;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0254;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0192;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0189;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0509;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0242;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.031;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0336;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0234;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0711;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0143;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0603;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0255;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0334;mg/kg;;0.006;;FALSE;FALSE
Sweden;2011;OC-CB;CB138;L;;0.0218;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1303;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1076;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1476;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0809;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1663;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0638;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0849;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1357;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1113;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0524;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0749;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0795;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0825;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1138;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0176;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0216;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0538;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0384;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0345;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0223;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0628;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.086;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0211;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0684;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0501;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0335;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0333;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0267;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0286;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0686;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0475;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0474;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.037;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0343;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1273;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0529;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0508;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1354;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0726;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0621;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0728;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0918;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0642;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0508;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0791;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0378;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1528;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1959;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0575;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0998;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0406;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0386;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0388;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0836;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0532;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0478;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0327;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0648;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0354;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0568;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0107;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.015;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.026;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0265;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0277;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1859;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.2378;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0339;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0208;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0211;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.017;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1143;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0994;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1546;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0649;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.0681;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB153;L;;0.1223;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0448;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0598;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0459;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0296;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0745;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0365;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0322;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0803;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.025;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0228;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0356;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0335;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0187;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0595;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0143;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0454;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0364;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0275;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.026;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0178;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0299;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0254;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0147;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0432;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0596;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0565;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0528;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0719;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0104;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0136;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0355;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0575;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0908;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0699;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0366;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0509;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0782;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0638;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.1031;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0489;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0972;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0383;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0717;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0644;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0845;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0446;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0445;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0749;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.1091;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.1459;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.021;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0135;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0135;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.011;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0072;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0094;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0146;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0168;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0167;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0205;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.048;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0221;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0403;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0275;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0276;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0274;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0598;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0354;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0317;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0531;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.0274;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB138;L;;0.1022;mg/kg;;0.006;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0147;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0152;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0137;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0125;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.018;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.014;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0188;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.01;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0197;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0153;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0125;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.02;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0126;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0218;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0192;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0128;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0167;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0198;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0143;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.009;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0098;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0506;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.067;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.044;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0129;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0129;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0279;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0172;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0151;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0251;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0103;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0211;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0102;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0191;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0118;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0092;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0061;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0075;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0078;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0068;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0043;mg/kg;;0.0043;;TRUE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0057;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0099;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0087;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.028;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.034;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0512;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0648;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0111;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.007;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0311;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0311;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0389;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0256;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0257;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB118;L;;0.0266;mg/kg;;0.005;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0241;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0246;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0411;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0168;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0296;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0142;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0184;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0283;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0436;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.032;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0161;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.025;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0203;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0181;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0154;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0194;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0018;mg/kg;;0.0018;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0026;mg/kg;;0.0026;;TRUE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0074;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0124;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0112;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0057;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0158;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0172;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0067;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.02;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0159;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0094;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0088;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0116;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0154;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0145;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.012;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.012;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0182;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.066;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0202;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0209;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0674;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0434;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0269;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0267;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0305;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0407;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0291;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0162;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0245;mg/kg;;0.004;;FALSE;FALSE
Sweden;2010;OC-CB;CB180;L;;0.0113;mg/kg;;0.004;;FALSE;FALSE
