"Year","TEMP_O_5_JulAug_BN","SALIN_O_5_BN","SALIN_97_BN"
2003,16.8120096774194,17.1460473972603,17.1460473972603
2004,16.2520548387097,16.0297032786885,16.0297032786885
2005,16.3521040322581,15.836702739726,15.836702739726
2006,17.0930951612903,14.6903249315068,14.6903249315068
2007,15.71155,16.7940967123288,16.7940967123288
2008,15.7925677419355,17.4267207650273,17.4267207650273
2009,16.5798201612903,16.568075890411,16.568075890411
2010,16.7664064516129,16.1898849315068,16.1898849315068
2011,15.6013153225806,15.9277471232877,15.9277471232877
2012,16.8433903225806,15.1467808743169,15.1467808743169
2013,16.8358451612903,14.5456542465753,14.5456542465753
2014,16.0888322580645,15.4473506849315,15.4473506849315
2015,16.7819685483871,17.3938057534247,17.3938057534247
2016,16.0338814516129,15.8034355191257,15.8034355191257
2017,16.4464032258065,14.3136832876712,14.3136832876712
2018,16.172539516129,16.2950254794521,16.2950254794521
2019,16.0618435483871,16.0551408219178,16.0551408219178
2020,15.7320830645161,15.5486076502732,15.5486076502732
2021,14.8264959677419,15.9682780821918,15.9682780821918
2022,15.9392814516129,14.7961868493151,14.7961868493151
2023,17.9637766129032,15.0548087671233,15.0548087671233
2024,15.9606516129032,14.7890571038251,14.7890571038251
2025,15.8477717741935,16.4462830136986,16.4462830136986
2026,16.5810548387097,15.856261369863,15.856261369863
2027,15.8027798387097,14.8139315068493,14.8139315068493
2028,17.0449838709677,14.574981420765,14.574981420765
2029,18.0256862903226,14.5616315068493,14.5616315068493
2030,16.4063233870968,14.8086378082192,14.8086378082192
2031,16.2276629032258,14.741035890411,14.741035890411
2032,16.713610483871,14.9297071038251,14.9297071038251
2033,16.9494879032258,15.1635753424658,15.1635753424658
2034,16.0665040322581,14.4217443835616,14.4217443835616
2035,17.3810959677419,13.3262964383562,13.3262964383562
2036,16.2398967741936,15.1042975409836,15.1042975409836
2037,15.755635483871,15.6354235616438,15.6354235616438
2038,18.1379064516129,14.6685863013699,14.6685863013699
2039,16.4046370967742,14.9062802739726,14.9062802739726
2040,17.6999016129032,16.7131571038251,16.7131571038251
2041,17.3806,15.9787334246575,15.9787334246575
2042,16.4370169354839,15.0014254794521,15.0014254794521
2043,16.7264951612903,14.4283643835616,14.4283643835616
2044,17.2361927419355,14.981631147541,14.981631147541
2045,16.9470983870968,14.3639194520548,14.3639194520548
2046,18.1457419354839,16.2348460273973,16.2348460273973
2047,16.4403475806452,15.8407016438356,15.8407016438356
2048,17.1490403225806,15.2749267759563,15.2749267759563
2049,16.9635943548387,15.0709019178082,15.0709019178082
2050,18.2443596774194,14.9313654794521,14.9313654794521
2051,17.0936951612903,14.9849649315069,14.9849649315069
2052,18.4108201612903,16.4226431693989,16.4226431693989
2053,17.4892516129032,15.4402008219178,15.4402008219178
2054,18.5546612903226,14.1366564383562,14.1366564383562
2055,18.1435637096774,13.5410709589041,13.5410709589041
2056,18.3383709677419,14.1470756830601,14.1470756830601
2057,17.5057177419355,15.4650739726027,15.4650739726027
2058,17.8277564516129,15.1814243835616,15.1814243835616
2059,17.5663088709677,14.9883742465753,14.9883742465753
2060,17.2603451612903,14.5093584699454,14.5093584699454
2061,17.5607653225806,15.6179145205479,15.6179145205479
2062,17.3220475806452,14.7165717808219,14.7165717808219
2063,17.0330427419355,15.2458890410959,15.2458890410959
2064,17.0228741935484,15.4263513661202,15.4263513661202
2065,19.4162120967742,14.3224369863014,14.3224369863014
2066,17.8515741935484,14.2920643835616,14.2920643835616
2067,18.6259620967742,16.2195843835616,16.2195843835616
2068,17.9162846774194,17.0076046448087,17.0076046448087
2069,17.5386572580645,15.9711890410959,15.9711890410959
2070,17.8828540322581,15.0758961643836,15.0758961643836
2071,17.3205782258065,14.3856073972603,14.3856073972603
2072,19.2771282258065,13.940425136612,13.940425136612
2073,18.3964048387097,15.4972819178082,15.4972819178082
2074,17.6661887096774,14.4829969863014,14.4829969863014
2075,19.1581572580645,14.8290175342466,14.8290175342466
2076,17.3512612903226,14.223506284153,14.223506284153
2077,17.7057991935484,13.5593619178082,13.5593619178082
2078,17.6076725806452,13.8134142465753,13.8134142465753
2079,17.8395685483871,13.9526093150685,13.9526093150685
2080,17.7782903225806,13.3697524590164,13.3697524590164
2081,18.8094,14.3352465753425,14.3352465753425
2082,18.2841951612903,14.5811479452055,14.5811479452055
2083,18.6984467741935,14.1578336986301,14.1578336986301
2084,18.3056943548387,15.1314393442623,15.1314393442623
2085,17.1781532258065,14.5498778082192,14.5498778082192
2086,18.2303588709677,14.9775389041096,14.9775389041096
2087,19.916035483871,14.251678630137,14.251678630137
2088,18.3836,13.2368240437158,13.2368240437158
2089,18.0772669354839,15.7589178082192,15.7589178082192
2090,17.9382282258065,15.4218961643836,15.4218961643836
2091,19.4033322580645,14.0845049315068,14.0845049315068
2092,18.1958008064516,14.8896732240437,14.8896732240437
2093,17.9507975806452,14.2349750684932,14.2349750684932
2094,16.9809822580645,15.4141490410959,15.4141490410959
2095,17.0129177419355,14.6741997260274,14.6741997260274
2096,17.9896064516129,15.3631726775956,15.3631726775956
2097,17.8619806451613,15.7842410958904,15.7842410958904
2098,17.1549112903226,15.5616797260274,15.5616797260274
2099,18.7469048387097,14.4249260273973,14.4249260273973
2100,19.0245580645161,13.3714104109589,13.3714104109589
