"Year","TEMP_O_5_JulAug_BB","SALIN_O_5_BB","SALIN_110_BB"
2050,15.9212564516129,2.87187306849315,3.71645323287671
2051,13.7432032258065,2.97760030136986,3.6774061369863
2052,16.3532411290323,2.97934883879781,3.64171704918033
2053,15.4669661290323,2.94309264383562,3.64458695890411
2054,12.3923974193548,2.89747765753425,3.68115147945205
2055,15.4490887096774,2.87514061643836,3.6299424109589
2056,17.6008322580645,2.87438730874317,3.54618661202186
2057,14.1577612903226,2.817747,3.5917715890411
2058,15.0907790322581,2.85984080821918,3.49573723287671
2059,16.2339379032258,2.86559995890411,3.53394846575342
2060,14.7398814516129,2.83337016393443,3.56620464480874
2061,16.5023572580645,2.83323679452055,3.52695060273973
2062,15.9179967741935,2.81148512328767,3.50947942465753
2063,14.6764330645161,2.80230521917808,3.49128128767123
2064,14.7780685483871,2.74536129781421,3.45271226775956
2065,17.542210483871,2.72953184931507,3.38803578082192
2066,15.6066088709677,2.71672221917808,3.31749454794521
2067,17.5767612903226,2.64862949315068,3.31428257534247
2068,16.6444620967742,2.61657263661202,3.3067306284153
2069,17.2521685483871,2.58089831506849,3.25349235616438
2070,16.7708193548387,2.61373687671233,3.24755328767123
2071,15.3170459677419,2.57585464383562,3.19415378082192
2072,17.1592193548387,2.51442857923497,3.17058139344262
2073,17.5803629032258,2.53009632876712,3.0994318630137
2074,16.2242911290323,2.54811161643836,3.13813473972603
2075,16.1639306451613,2.56010552054795,3.13953254794521
2076,16.7944669354839,2.54638534153005,3.12254199453552
2077,16.9137048387097,2.51162219178082,3.13481021917808
2078,16.7821862903226,2.4761772739726,3.12004676712329
2079,17.1930524193548,2.48792708219178,3.02920443835616
2080,16.9863717741935,2.443635,3.09780234972678
2081,16.9730088709677,2.44190647945205,3.05981745205479
2082,16.8987661290323,2.39648816438356,3.0565498630137
2083,17.6949241935484,2.40268276712329,3.0375397260274
2084,18.951939516129,2.43232972677596,3.01516781420765
2085,16.7574362903226,2.42687728767123,3.06188493150685
2086,17.0575951612903,2.44107183561644,3.04922608219178
2087,18.4547483870968,2.42325589041096,3.07080038356164
2088,16.9963056451613,2.46210355191257,2.98808516393443
2089,17.7522177419355,2.39688532876712,3.01665646575342
2090,18.4264266129032,2.36243480821918,2.97395273972603
2091,17.2357814516129,2.34624456164384,2.90408210958904
2092,15.6683435483871,2.33252015027322,2.93208169398907
2093,16.3697241935484,2.3551402739726,2.96027819178082
2094,14.0418733870968,2.37014706849315,3.01392306849315
2095,15.8152233870968,2.34525667123288,2.98985676712329
2096,16.0589177419355,2.35477463114754,2.94106035519126
2097,15.1901072580645,2.35892042465753,2.90063287671233
2098,15.9814661290323,2.34460917808219,2.9469878630137
2099,17.4860322580645,2.34829538356164,2.88610652054795
2100,16.3826048387097,2.29525106849315,2.84041901369863
