"Year","TEMP_O_5_JulAug_NK","SALIN_O_5_NK","SALIN_100_NK"
2055,17.7120983870968,23.105121369863,34.6762057534247
2056,17.7332564516129,23.2130076502732,34.7613103825137
2057,17.8041120967742,24.0243587671233,34.7095205479452
2058,17.5166596774194,23.3180398630137,34.7189819178082
2059,17.2213717741935,23.8855408219178,34.6026306849315
2060,16.5153975806452,23.816593852459,34.7802571038251
2061,16.8148572580645,23.8926784931507,34.7463391780822
2062,16.9881669354839,23.6447217808219,34.6630279452055
2063,16.4812419354839,23.3232971232877,34.6826767123288
2064,16.3807258064516,24.5972801912568,34.6832024590164
2065,18.7814153225806,23.0174904109589,34.7254791780822
2066,17.7797483870968,23.6521767123288,34.6975010958904
2067,17.8387991935484,23.1765589041096,34.5498265753425
2068,17.8710338709677,23.7972461748634,34.653225136612
2069,17.1510959677419,23.6616021917808,34.7976476712329
2070,17.705439516129,23.2584346575342,34.5653079452055
2071,16.515510483871,23.6562924657534,34.6576542465753
2072,18.2934846774194,22.8198532786885,34.6171959016393
2073,17.3363314516129,23.60557,34.5816816438356
2074,16.857685483871,23.6466835616438,34.6552068493151
2075,18.4273161290323,24.193852739726,34.6858915068493
2076,16.2901024193548,23.7962275956284,34.6464868852459
2077,16.5835048387097,24.4238379452055,34.7568553424658
2078,16.7933774193548,23.7523583561644,34.7224106849315
2079,16.9885266129032,23.7100389041096,34.6989512328767
2080,16.8293516129032,22.5837107923497,34.675056284153
2081,18.0164927419355,23.6663475342466,34.6124726027397
2082,17.0240532258065,23.5003046575342,34.6418356164384
2083,18.2741612903226,23.1504889041096,34.5875153424658
2084,17.9760927419355,23.4580793715847,34.6366043715847
2085,16.9399508064516,24.0483160273973,34.6633816438356
2086,17.5717217741935,23.8169669863014,34.7211221917808
2087,19.5668467741936,23.6094064383562,34.6385646575342
2088,17.7251637096774,23.152656010929,34.5976259562842
2089,17.425339516129,24.7152295890411,34.7656556164384
2090,17.1839887096774,22.4446464383562,34.7163753424658
2091,18.5997661290323,23.1858689041096,34.5559849315068
2092,17.7608491935484,22.8571423497268,34.6173221311475
2093,17.6168290322581,23.4077198630137,34.6031556164384
2094,16.6192596774194,24.1766890410959,34.71948
2095,16.8031717741935,23.5522835616438,34.6947783561644
2096,17.3770951612903,22.8678907103825,34.626187431694
2097,17.3785080645161,23.2416345205479,34.5831931506849
2098,16.1604774193548,24.3182495890411,34.5981476712329
2099,17.6430596774194,24.0237994520548,34.580482739726
2100,18.2831298387097,22.9145601369863,34.6273263013699
