"Year","TEMP_O_5_JulAug_SK","SALIN_O_5_SK","SALIN_70_SK"
2043,18.6158290322581,34.2631539726027,34.2631539726027
2044,18.2675669354839,34.3000948087432,34.3000948087432
2045,19.4647403225806,34.3239638356164,34.3239638356164
2046,18.3967137096774,34.3795947945205,34.3795947945205
2047,19.0706024193548,34.2919397260274,34.2919397260274
2048,18.7488040322581,34.5781136612022,34.5781136612022
2049,18.6986225806452,34.3636597260274,34.3636597260274
2050,18.9777298387097,34.4892942465753,34.4892942465753
2051,17.2262814516129,34.4254610958904,34.4254610958904
2052,19.4363161290323,34.468637704918,34.468637704918
2053,18.8426491935484,34.3668569863014,34.3668569863014
2054,19.7687314516129,34.3925454794521,34.3925454794521
2055,18.4827620967742,34.3623389041096,34.3623389041096
2056,19.0668903225806,34.357781420765,34.357781420765
2057,18.7578629032258,34.4672660273973,34.4672660273973
2058,21.4818346774194,34.4411575342466,34.4411575342466
2059,18.9366588709677,34.3019364383562,34.3019364383562
2060,19.6343379032258,34.3714415300546,34.3714415300546
2061,19.5601467741935,34.4703906849315,34.4703906849315
2062,19.7258056451613,34.4384704109589,34.4384704109589
2063,20.9342790322581,34.3946460273973,34.3946460273973
2064,18.9295201612903,34.4240043715847,34.4240043715847
2065,17.7600548387097,34.4244410958904,34.4244410958904
2066,19.0101991935484,34.3299712328767,34.3299712328767
2067,18.6366387096774,34.3060104109589,34.3060104109589
2068,19.2960524193548,34.3445371584699,34.3445371584699
2069,18.8776096774194,34.4801090410959,34.4801090410959
2070,19.6016169354839,34.2812263013699,34.2812263013699
2071,20.3029782258065,34.3262079452055,34.3262079452055
2072,19.4895016129032,34.405193715847,34.405193715847
2073,20.4606709677419,34.3867106849315,34.3867106849315
2074,19.1705774193548,34.2827257534247,34.2827257534247
2075,18.3931612903226,34.4290210958904,34.4290210958904
2076,18.8551838709677,34.4274551912568,34.4274551912568
2077,20.9577080645161,34.5299824657534,34.5299824657534
2078,19.6263709677419,34.4446063013699,34.4446063013699
2079,18.3182653225806,34.3970057534247,34.3970057534247
2080,19.529060483871,34.3733046448087,34.3733046448087
2081,19.4771612903226,34.2771350684932,34.2771350684932
2082,19.6700564516129,34.4859898630137,34.4859898630137
2083,20.6964653225806,34.2914057534247,34.2914057534247
2084,20.1303266129032,34.3623229508197,34.3623229508197
2085,20.3298177419355,34.3978117808219,34.3978117808219
2086,20.5996330645161,34.4865257534247,34.4865257534247
2087,18.7235580645161,34.4404057534247,34.4404057534247
2088,20.6881258064516,34.2686535519126,34.2686535519126
2089,20.8283459677419,34.5203865753425,34.5203865753425
2090,19.2148048387097,34.3343339726027,34.3343339726027
2091,20.1056096774194,34.2385054794521,34.2385054794521
2092,20.3708080645161,34.3281923497268,34.3281923497268
2093,19.5026185483871,34.3249682191781,34.3249682191781
2094,21.1613346774194,34.4891317808219,34.4891317808219
2095,20.155939516129,34.298175890411,34.298175890411
2096,19.4038733870968,34.2806893442623,34.2806893442623
2097,20.3469838709677,34.3126487671233,34.3126487671233
2098,20.3821516129032,34.3173304109589,34.3173304109589
2099,20.5186370967742,34.2329245508982,34.2329245508982
