"Year","TEMP_O_5_JulAug_SK","SALIN_O_5_SK","SALIN_70_SK"
2015,17.1354717741935,34.3185649315068,34.3185649315068
2016,16.0075782258065,34.2664715846995,34.2664715846995
2017,16.4256580645161,34.4634435616438,34.4634435616438
2018,15.2533935483871,34.4438567123288,34.4438567123288
2019,15.755914516129,34.3104646575342,34.3104646575342
2020,16.2922814516129,34.2877071038251,34.2877071038251
2021,15.4498435483871,34.4007490410959,34.4007490410959
2022,15.9948620967742,34.2512706849315,34.2512706849315
2023,17.6161266129032,34.325601369863,34.325601369863
2024,16.2017346774194,34.3398043715847,34.3398043715847
2025,15.5742362903226,34.4323476712329,34.4323476712329
2026,16.948960483871,34.3415216438356,34.3415216438356
2027,15.9710556451613,34.5001435616438,34.5001435616438
2028,16.5595193548387,34.2379445355191,34.2379445355191
2029,18.1031024193548,34.3113202739726,34.3113202739726
2030,16.0646040322581,34.3638934246575,34.3638934246575
2031,15.8727467741935,34.3946290410959,34.3946290410959
2032,16.1913588709677,34.3083330601093,34.3083330601093
2033,16.7548588709677,34.1780101369863,34.1780101369863
2034,15.7077975806452,34.2592706849315,34.2592706849315
2035,16.4105370967742,34.3877706849315,34.3877706849315
2036,15.9609403225806,34.2848270491803,34.2848270491803
2037,15.87525,34.4047147945206,34.4047147945206
2038,17.4789241935484,34.3107630136986,34.3107630136986
2039,16.3169911290323,34.4056432876712,34.4056432876712
2040,17.2712443548387,34.4291948087432,34.4291948087432
2041,17.0551072580645,34.2377882191781,34.2377882191781
2042,15.7822048387097,34.4663816438356,34.4663816438356
2043,16.7185806451613,34.2987569863014,34.2987569863014
2044,16.7526314516129,34.3967989071038,34.3967989071038
2045,16.5282129032258,34.413217260274,34.413217260274
2046,17.4648217741935,34.3409884931507,34.3409884931507
2047,16.4714387096774,34.2701457534247,34.2701457534247
2048,16.4860806451613,34.4468819672131,34.4468819672131
2049,17.0038443548387,34.4524224657534,34.4524224657534
2050,18.3830024193548,34.5302252054795,34.5302252054795
2051,16.4543596774194,34.3831857534247,34.3831857534247
2052,17.7077725806452,34.4117595628415,34.4117595628415
2053,16.7301709677419,34.4020090410959,34.4020090410959
2054,18.2604201612903,34.4021934246575,34.4021934246575
2055,17.6884064516129,34.3617369863014,34.3617369863014
2056,17.7188161290323,34.396593715847,34.396593715847
2057,17.6808072580645,34.5192457534247,34.5192457534247
2058,17.504035483871,34.4069871232877,34.4069871232877
2059,17.2790379032258,34.3353405479452,34.3353405479452
2060,16.9092798387097,34.3013918032787,34.3013918032787
2061,17.0187943548387,34.481681369863,34.481681369863
2062,17.0360241935484,34.3246953424658,34.3246953424658
2063,16.7007669354839,34.3288276712329,34.3288276712329
2064,16.3952459677419,34.3870336065574,34.3870336065574
2065,19.0689064516129,34.4034967123288,34.4034967123288
2066,17.9391798387097,34.2962764383562,34.2962764383562
2067,17.8013959677419,34.3334849315069,34.3334849315069
2068,17.8208596774194,34.3880019125683,34.3880019125683
2069,17.1827661290323,34.5188443835616,34.5188443835616
2070,17.6122862903226,34.3711778082192,34.3711778082192
2071,16.6453782258064,34.4194810958904,34.4194810958904
2072,18.3917814516129,34.3466893442623,34.3466893442623
2073,17.4088338709677,34.3896635616438,34.3896635616438
2074,17.0382709677419,34.3307597260274,34.3307597260274
2075,18.5677112903226,34.4248989041096,34.4248989041096
2076,16.5570508064516,34.3534155737705,34.3534155737705
2077,16.9279314516129,34.5354816438356,34.5354816438356
2078,16.7828241935484,34.5177369863014,34.5177369863014
2079,16.9126314516129,34.3818706849315,34.3818706849315
2080,17.1598048387097,34.3706338797814,34.3706338797814
2081,17.8434572580645,34.3053742465753,34.3053742465753
2082,17.2604903225806,34.4155312328767,34.4155312328767
2083,18.1952467741935,34.3030816438356,34.3030816438356
2084,17.7607491935484,34.3417803278689,34.3417803278689
2085,17.0045016129032,34.4036893150685,34.4036893150685
2086,17.7645217741935,34.4635298630137,34.4635298630137
2087,19.7271927419355,34.4276638356164,34.4276638356164
2088,17.7002040322581,34.309375136612,34.309375136612
2089,17.697725,34.474477260274,34.474477260274
2090,17.1139959677419,34.3586794520548,34.3586794520548
2091,18.7179080645161,34.2946394520548,34.2946394520548
2092,17.7619725806452,34.2295647540984,34.2295647540984
2093,17.7261927419355,34.3432090410959,34.3432090410959
2094,16.829925,34.4383273972603,34.4383273972603
2095,16.7181653225806,34.3307298630137,34.3307298630137
2096,17.3708572580645,34.2623338797814,34.2623338797814
2097,17.5675612903226,34.2526961643836,34.2526961643836
2098,16.4246225806452,34.2748709589041,34.2748709589041
2099,17.6547572580645,34.3133082191781,34.3133082191781
2100,18.452789516129,34.3005443835616,34.3005443835616
