"Year","TEMP_O_5_JulAug_FB","SALIN_O_5_FB","SALIN_65_FB"
2023,19.4018201612903,32.3655789041096,32.3655789041096
2024,20.5627185483871,31.6766530054645,31.6766530054645
2025,20.524560483871,33.06638,33.06638
2026,20.2536532258065,32.1373345205479,32.1373345205479
2027,19.2997322580645,32.9393597260274,32.9393597260274
2028,19.4770475806452,31.771937704918,31.771937704918
2029,20.8346790322581,32.0773753424658,32.0773753424658
2030,19.9317209677419,32.4530747945205,32.4530747945205
2031,20.1111564516129,32.050777260274,32.050777260274
2032,19.1671838709677,31.8843371584699,31.8843371584699
2033,19.1457475806452,31.8785334246575,31.8785334246575
2034,19.797439516129,32.1975591780822,32.1975591780822
2035,17.8460693548387,31.7830046575342,31.7830046575342
2036,20.5565911290323,32.6178398907104,32.6178398907104
2037,18.4863596774194,32.5414665753425,32.5414665753425
2038,21.4159314516129,32.5141457534247,32.5141457534247
2039,20.8593338709677,31.9755235616438,31.9755235616438
2040,19.1758572580645,30.6646073770492,30.6646073770492
2041,21.517675,32.6916424657534,32.6916424657534
2042,20.8113653225806,32.6556791780822,32.6556791780822
2043,20.0933274193548,32.281882739726,32.281882739726
2044,19.3820814516129,32.0907445355191,32.0907445355191
2045,21.0725661290323,32.7635019178082,32.7635019178082
2046,19.6644088709677,32.9100005479452,32.9100005479452
2047,20.2891637096774,32.1528005479452,32.1528005479452
2048,19.910964516129,32.1249653005464,32.1249653005464
2049,19.854414516129,32.0145753424658,32.0145753424658
2050,20.1709435483871,32.9494550684932,32.9494550684932
2051,18.9965040322581,32.8568753424658,32.8568753424658
2052,20.3457814516129,32.8191825136612,32.8191825136612
2053,20.6731088709677,32.7851756164384,32.7851756164384
2054,21.0610290322581,33.071537260274,33.071537260274
2055,20.1616411290323,32.8294698630137,32.8294698630137
2056,20.2427677419355,32.8221762295082,32.8221762295082
2057,20.1684370967742,31.7902257534247,31.7902257534247
2058,22.8311024193548,32.5365487671233,32.5365487671233
2059,20.1016814516129,32.679498630137,32.679498630137
2060,21.267085483871,31.8655631147541,31.8655631147541
2061,21.3798516129032,32.3177983561644,32.3177983561644
2062,20.9492451612903,32.665795890411,32.665795890411
2063,22.4770758064516,32.5938890410959,32.5938890410959
2064,20.5642459677419,32.203799726776,32.203799726776
2065,19.0939080645161,32.125817260274,32.125817260274
2066,19.9970258064516,32.4623147945205,32.4623147945205
2067,20.464064516129,31.0265805479452,31.0265805479452
2068,20.8121677419355,32.5995683060109,32.5995683060109
2069,20.7511233870968,32.7406717808219,32.7406717808219
2070,20.8768991935484,32.3241060273973,32.3241060273973
2071,22.0718008064516,32.3112591780822,32.3112591780822
2072,20.929089516129,32.4739180327869,32.4739180327869
2073,21.6686153225806,32.2860334246575,32.2860334246575
2074,20.5538241935484,32.7697684931507,32.7697684931507
2075,19.6960411290323,31.7799819178082,31.7799819178082
2076,20.1767879032258,32.6468472677596,32.6468472677596
2077,22.485025,32.6698120547945,32.6698120547945
2078,21.4276548387097,33.0382715068493,33.0382715068493
2079,20.088710483871,33.0072997260274,33.0072997260274
2080,21.3332798387097,32.4930904371585,32.4930904371585
2081,20.870885483871,32.7078994520548,32.7078994520548
2082,20.9363806451613,32.9824104109589,32.9824104109589
2083,22.3624491935484,32.7173969863014,32.7173969863014
2084,21.7102120967742,32.441456284153,32.441456284153
2085,21.5989411290323,32.9695150684932,32.9695150684932
2086,21.947114516129,32.7467098630137,32.7467098630137
2087,19.9803879032258,32.2628589041096,32.2628589041096
2088,21.7382008064516,32.842506284153,32.842506284153
2089,22.7165653225806,32.8910454794521,32.8910454794521
2090,20.803735483871,32.4372235616438,32.4372235616438
2091,21.3788596774194,32.3311087671233,32.3311087671233
2092,21.4600717741935,32.9060038251366,32.9060038251366
2093,21.1053306451613,32.0836424657534,32.0836424657534
2094,22.720610483871,32.7503246575343,32.7503246575343
2095,21.1547362903226,32.8294668493151,32.8294668493151
2096,21.1774774193548,32.920662295082,32.920662295082
2097,21.2455806451613,32.2463928767123,32.2463928767123
2098,22.287710483871,32.9075487671233,32.9075487671233
2099,22.3264233870968,32.1992841317365,32.1992841317365
