"Year","TEMP_O_5_JulAug_SB","SALIN_O_5_SB","SALIN_55_SB"
2060,17.2841129032258,33.2205472677596,33.2205472677596
2061,17.4336306451613,33.5187208219178,33.5187208219178
2062,17.44755,33.0875578082192,33.0875578082192
2063,17.3110266129032,32.7311830136986,32.7311830136986
2064,16.9581629032258,32.5807784153005,32.5807784153005
2065,19.425975,33.3481912328767,33.3481912328767
2066,18.4746072580645,32.6285956164384,32.6285956164384
2067,17.859685483871,33.0054890410959,33.0054890410959
2068,17.9295733870968,33.3870797814208,33.3870797814208
2069,17.4860693548387,33.2423120547945,33.2423120547945
2070,17.8246927419355,33.3355605479452,33.3355605479452
2071,17.0584629032258,33.4014723287671,33.4014723287671
2072,18.8166629032258,33.4528726775956,33.4528726775956
2073,17.8792314516129,32.9791123287671,32.9791123287671
2074,17.8430064516129,33.3613178082192,33.3613178082192
2075,18.9995596774194,33.5359208219178,33.5359208219178
2076,17.2357403225806,32.5073778688525,32.5073778688525
2077,17.6756120967742,33.6774054794521,33.6774054794521
2078,17.2223975806452,33.3239263013699,33.3239263013699
2079,17.2575572580645,32.4807635616438,32.4807635616438
2080,17.6258580645161,33.2527887978142,33.2527887978142
2081,18.2535564516129,33.3989123287671,33.3989123287671
2082,17.8004935483871,33.3597731506849,33.3597731506849
2083,18.6213693548387,33.4211561643836,33.4211561643836
2084,18.1039814516129,32.9468161202186,32.9468161202186
2085,17.425239516129,33.2154509589041,33.2154509589041
2086,18.316264516129,33.4358649315068,33.4358649315068
2087,19.8356411290323,33.1717468493151,33.1717468493151
2088,18.2421887096774,32.7117319672131,32.7117319672131
2089,18.1165693548387,33.2678517808219,33.2678517808219
2090,17.4922435483871,33.4301747945205,33.4301747945205
2091,19.0444548387097,32.9730345205479,32.9730345205479
2092,18.227064516129,33.0350226775956,33.0350226775956
2093,18.1622048387097,33.4462071232877,33.4462071232877
2094,17.3996669354839,33.3361482191781,33.3361482191781
2095,17.1433951612903,33.3941473972603,33.3941473972603
2096,17.8693548387097,32.9822204918033,32.9822204918033
2097,18.1273306451613,32.8560852054795,32.8560852054795
2098,17.0643185483871,32.4777852054794,32.4777852054794
2099,18.2571016129032,32.7172424657534,32.7172424657534
2100,19.0020475806452,33.3981901369863,33.3981901369863
