"Year","TEMP_O_5_JulAug_BB","SALIN_O_5_BB","SALIN_110_BB"
2056,15.9635935483871,3.21190579234973,3.21190579234973
2057,15.3122532258065,3.17706947945205,3.17706947945205
2058,17.8366637096774,3.05736161643836,3.05736161643836
2059,16.0021612903226,3.05529224657534,3.05529224657534
2060,17.3478983870968,3.0944343989071,3.0944343989071
2061,17.2218209677419,3.03204378082192,3.03204378082192
2062,16.3531016129032,3.0549381369863,3.0549381369863
2063,15.9212201612903,2.95417693150685,2.95417693150685
2064,16.4471911290323,3.02675467213115,3.02675467213115
2065,15.6355225806452,3.06091304109589,3.06091304109589
2066,16.2846088709677,3.10685934246575,3.10685934246575
2067,15.2088483870968,3.02379476712329,3.02379476712329
2068,18.1733653225806,3.00512308743169,3.00512308743169
2069,18.7885169354839,2.98453830136986,2.98453830136986
2070,17.1798830645161,2.94108569863014,2.94108569863014
2071,17.0274790322581,2.88620923287671,2.88620923287671
2072,16.3001056451613,2.89471101092896,2.89471101092896
2073,18.7903870967742,2.90909147945205,2.90909147945205
2074,16.5504782258065,2.89427794520548,2.89427794520548
2075,15.3543056451613,2.82208791780822,2.82208791780822
2076,16.5593580645161,2.79395308743169,2.79395308743169
2077,16.4002580645161,2.76983810958904,2.76983810958904
2078,15.4616016129032,2.86096884931507,2.86096884931507
2079,11.3565941935484,2.8833124109589,2.8833124109589
2080,16.7768064516129,2.83685975409836,2.83685975409836
2081,18.1627629032258,2.74227295890411,2.74227295890411
2082,16.2569540322581,2.71083342465753,2.71083342465753
2083,16.5215282258065,2.68649490410959,2.68649490410959
2084,15.7848806451613,2.61614677595628,2.61614677595628
2085,17.2532838709677,2.55676690410959,2.55676690410959
2086,19.9975419354839,2.54511183561644,2.54511183561644
2087,17.05045,2.55095049315069,2.55095049315069
2088,18.2566072580645,2.5840125136612,2.5840125136612
2089,16.8668024193548,2.60010871232877,2.60010871232877
2090,15.6886596774194,2.53237767123288,2.53237767123288
2091,18.0871685483871,2.42203676712329,2.42203676712329
2092,17.5620161290323,2.44361775956284,2.44361775956284
2093,15.9622685483871,2.52152312328767,2.52152312328767
2094,18.3447903225806,2.47290421917808,2.47290421917808
2095,16.6468782258065,2.47741728767123,2.47741728767123
2096,16.2139620967742,2.48818579234973,2.48818579234973
2097,17.3532475806452,2.43570134246575,2.43570134246575
2098,19.5382991935484,2.44116397260274,2.44116397260274
2099,16.8365774193548,2.40787853293413,2.40787853293413
