"Year","TEMP_O_5_JulAug_BN","SALIN_O_5_BN","SALIN_97_BN"
2006,18.05765,17.1814071232877,17.1814071232877
2007,18.8314524193548,16.2701016438356,16.2701016438356
2008,16.5290048387097,16.8109295081967,16.8109295081967
2009,17.4088983870968,17.1650295890411,17.1650295890411
2010,19.0589862903226,16.9255424657534,16.9255424657534
2011,19.918239516129,16.1242106849315,16.1242106849315
2012,18.7410040322581,16.9929784153005,16.9929784153005
2013,16.6918798387097,17.0810591780822,17.0810591780822
2014,20.2635370967742,16.185558630137,16.185558630137
2015,18.6384572580645,15.8820501369863,15.8820501369863
2016,18.917935483871,15.8711193989071,15.8711193989071
2017,20.063989516129,16.647781369863,16.647781369863
2018,20.4617209677419,15.5913679452055,15.5913679452055
2019,18.3013217741935,15.9307917808219,15.9307917808219
2020,18.5579588709677,16.463868579235,16.463868579235
2021,19.1734967741935,16.6421178082192,16.6421178082192
2022,18.9992080645161,16.0278030136986,16.0278030136986
2023,19.1911306451613,15.5176394520548,15.5176394520548
2024,20.2851419354839,15.3446546448087,15.3446546448087
2025,19.7277838709677,14.5168449315068,14.5168449315068
2026,19.1163943548387,15.8902336986301,15.8902336986301
2027,17.3260862903226,15.1211043835616,15.1211043835616
2028,18.0478967741935,17.1710524590164,17.1710524590164
2029,20.1938137096774,16.0411931506849,16.0411931506849
2030,18.7026056451613,16.4608210958904,16.4608210958904
2031,19.503685483871,16.5674679452055,16.5674679452055
2032,18.1602967741935,15.7152551912568,15.7152551912568
2033,18.749275,16.1290783561644,16.1290783561644
2034,18.8503419354839,15.2786783561644,15.2786783561644
2035,17.1477790322581,14.4851720547945,14.4851720547945
2036,18.9689758064516,15.4074412568306,15.4074412568306
2037,17.9386637096774,15.4663304109589,15.4663304109589
2038,20.9805306451613,15.6494775342466,15.6494775342466
2039,20.2688814516129,15.449662739726,15.449662739726
2040,18.7294540322581,14.1775169398907,14.1775169398907
2041,20.7523846774194,15.0004556164384,15.0004556164384
2042,20.1040258064516,15.4954583561644,15.4954583561644
2043,18.9135362903226,14.7325630136986,14.7325630136986
2044,19.1037798387097,14.3687918032787,14.3687918032787
2045,20.6847782258065,13.6235556164384,13.6235556164384
2046,18.524275,15.4865002739726,15.4865002739726
2047,19.9914467741935,15.2774254794521,15.2774254794521
2048,19.0850475806452,15.6273267759563,15.6273267759563
2049,19.1724774193548,15.9291895890411,15.9291895890411
2050,19.3273951612903,15.2658268493151,15.2658268493151
2051,17.9316217741935,15.2383049315068,15.2383049315068
2052,19.3923935483871,14.9028663934426,14.9028663934426
2053,20.2591024193548,15.9220106849315,15.9220106849315
2054,20.5145588709677,15.5335843835616,15.5335843835616
2055,19.2245653225806,14.8361531506849,14.8361531506849
2056,19.5971975806452,14.3634931693989,14.3634931693989
2057,19.4534459677419,13.9804671232877,13.9804671232877
2058,22.3006330645161,13.7628471232877,13.7628471232877
2059,19.3100846774194,13.6662276712329,13.6662276712329
2060,19.9052653225806,14.1872360655738,14.1872360655738
2061,20.4838120967742,14.8612405479452,14.8612405479452
2062,20.1717790322581,15.096695890411,15.096695890411
2063,21.7430879032258,14.8642331506849,14.8642331506849
2064,20.1335814516129,16.8528308743169,16.8528308743169
2065,18.4312580645161,15.6821561643836,15.6821561643836
2066,19.0048419354839,16.2941624657534,16.2941624657534
2067,19.7040846774194,16.4025156164384,16.4025156164384
2068,19.5542459677419,15.2370644808743,15.2370644808743
2069,20.781885483871,14.3211621917808,14.3211621917808
2070,20.3364588709677,15.9357520547945,15.9357520547945
2071,21.6419758064516,15.7060693150685,15.7060693150685
2072,20.4685,14.7506863387978,14.7506863387978
2073,21.3727693548387,15.6181802739726,15.6181802739726
2074,19.8445637096774,14.6009054794521,14.6009054794521
2075,19.0162008064516,14.309001369863,14.309001369863
2076,19.449735483871,13.4008871584699,13.4008871584699
2077,21.5223169354839,14.508755890411,14.508755890411
2078,20.1675653225806,14.1197660273973,14.1197660273973
2079,18.752914516129,15.2344219178082,15.2344219178082
2080,20.742460483871,17.0116273224044,17.0116273224044
2081,19.6885314516129,16.4141205479452,16.4141205479452
2082,20.0309822580645,15.7102756164384,15.7102756164384
2083,21.3323733870968,14.763737260274,14.763737260274
2084,21.2510298387097,13.931949726776,13.931949726776
2085,20.8688862903226,13.4713002739726,13.4713002739726
2086,21.2950741935484,14.0269479452055,14.0269479452055
2087,19.2899217741935,13.7385454794521,13.7385454794521
2088,21.0743233870968,13.5871620218579,13.5871620218579
2089,21.5317266129032,14.8019942465753,14.8019942465753
2090,20.0428322580645,14.4035167123288,14.4035167123288
2091,20.9075153225806,13.4707208219178,13.4707208219178
2092,20.9213822580645,13.4016073770492,13.4016073770492
2093,20.1803516129032,17.640742739726,17.640742739726
2094,22.1005943548387,16.9884065753425,16.9884065753425
2095,20.4504209677419,15.6793671232877,15.6793671232877
2096,20.644560483871,15.0930385245902,15.0930385245902
2097,20.5374161290323,14.784781369863,14.784781369863
2098,21.9300967741935,14.1803115068493,14.1803115068493
2099,21.9705862903226,13.2609679640719,13.2609679640719
