"Year","TEMP_O_5_JulAug_GR","SALIN_O_5_GR","SALIN_50_GR"
2082,18.8390733870968,4.62721315068493,5.50110408219178
2083,19.9109040322581,4.61274730136986,5.45171515068493
2084,19.872260483871,4.60464849726776,5.36013144808743
2085,17.8506217741935,4.64444067123288,5.42260873972603
2086,19.3549798387097,4.65609060273973,5.4173621369863
2087,21.3842758064516,4.60452164383562,5.39555852054795
2088,19.2018830645161,4.63944297814208,5.50069658469945
2089,19.0256620967742,4.67942406849315,5.37487808219178
2090,19.0036903225806,4.56816302739726,5.30950742465753
2091,20.2794088709677,4.53095479452055,5.2754944109589
2092,19.1064612903226,4.56194053278689,5.29335986338798
2093,19.0525419354839,4.53967031506849,5.29058926027397
2094,16.9878790322581,4.55503856164384,5.26944383561644
2095,17.8811701612903,4.50900868493151,5.30662238356164
2096,18.1537508064516,4.52366707650273,5.23138202185792
2097,18.3792080645161,4.53045747945206,5.24130493150685
2098,17.8407387096774,4.5388404109589,5.29473375342466
2099,18.8121161290323,4.56946894520548,5.3222762739726
2100,18.8813814516129,4.59705934246575,5.35598649315069
