ID;Country;Station_Name;Group_Name;Latitude;Longitude;Minimum_Year;Maximum_Year;Sampling_Depth;Organisation;MSTAT;WLTYP;Description;Other_area;Purpose_spatial;Purpose_temporal;Purpose_human_health;Purpose_biological_effects;Purpose_eutrophication_effects;All_Data_Types;All_Biota_Data;Contaminant_parameters_in_biota;Biological_effects_parameters_in_biota;Disease_parameters_in_biota;All_Sediment_data;Contaminant_parameters_in_sediment;Biological_effects_parameters_in_sediment;All_Water_data;Nutrients_ in_water;Contaminant_parameters_ in_water;Biological_effects_parameters_in_water;Chemical_Eutrophication_effect_parameters_in_water;Phytobenthos_data;Phytoplankton_data;Zoobenthos_data;Zooplankton_data
178513;United Kingdom;MinchMalin_LochCarnan_se;;57.37284;-7.28548;1980;;;OSPAR;;C;Minches and Malin: Loch Carnan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178514;United Kingdom;MinchMalin_LochCarnan_sh;;57.37284;-7.28548;1980;;;OSPAR;;C;Minches and Malin: Loch Carnan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178515;United Kingdom;MinchMalin_LochCarnan_wa;;57.37284;-7.28548;1980;;;OSPAR;;C;Minches and Malin: Loch Carnan;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178516;United Kingdom;MinchMalin_LochCarron_fi;;57.40731;-5.46328;1980;;;OSPAR;;CF;Minches and Malin: Loch Carron;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178517;United Kingdom;MinchMalin_LochCarron_se;;57.40731;-5.46328;1980;;;OSPAR;;CF;Minches and Malin: Loch Carron;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178518;United Kingdom;MinchMalin_LochCarron_sh;;57.40731;-5.46328;1980;;;OSPAR;;CF;Minches and Malin: Loch Carron;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178519;United Kingdom;MinchMalin_LochCarron_wa;;57.40731;-5.46328;1980;;;OSPAR;;CF;Minches and Malin: Loch Carron;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178520;United Kingdom;MinchMalin_LochCarronOutr_fi;;57.34698;-5.70278;1980;;;OSPAR;;C;Minches and Malin: Loch Carron, Outer Bay;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178521;United Kingdom;MinchMalin_LochCarronOutr_se;;57.34698;-5.70278;1980;;;OSPAR;;C;Minches and Malin: Loch Carron, Outer Bay;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178522;United Kingdom;MinchMalin_LochCarronOutr_sh;;57.34698;-5.70278;1980;;;OSPAR;;C;Minches and Malin: Loch Carron, Outer Bay;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178523;United Kingdom;MinchMalin_LochCarronOutr_wa;;57.34698;-5.70278;1980;;;OSPAR;;C;Minches and Malin: Loch Carron, Outer Bay;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178524;United Kingdom;MinchMalin_LochCeannABhai_fi;;57.24888;-7.35792;1980;;;OSPAR;;C;Minches and Malin: Loch Ceann a Bhaighm. S Uist;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178525;United Kingdom;MinchMalin_LochCeannABhai_se;;57.24888;-7.35792;1980;;;OSPAR;;C;Minches and Malin: Loch Ceann a Bhaighm. S Uist;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178526;United Kingdom;MinchMalin_LochCeannABhai_sh;;57.24888;-7.35792;1980;;;OSPAR;;C;Minches and Malin: Loch Ceann a Bhaighm. S Uist;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178527;United Kingdom;MinchMalin_LochCeannABhai_wa;;57.24888;-7.35792;1980;;;OSPAR;;C;Minches and Malin: Loch Ceann a Bhaighm. S Uist;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178528;United Kingdom;MinchMalin_LochCeannNaSai_fi;;58.44771;-5.06731;1980;;;OSPAR;;C;Minches and Malin: L Ceann na Saile. Loch Inchard;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178529;United Kingdom;MinchMalin_LochCeannNaSai_se;;58.44771;-5.06731;1980;;;OSPAR;;C;Minches and Malin: L Ceann na Saile. Loch Inchard;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178530;United Kingdom;MinchMalin_LochCeannNaSai_sh;;58.44771;-5.06731;1980;;;OSPAR;;C;Minches and Malin: L Ceann na Saile. Loch Inchard;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178531;United Kingdom;MinchMalin_LochCeannNaSai_wa;;58.44771;-5.06731;1980;;;OSPAR;;C;Minches and Malin: L Ceann na Saile. Loch Inchard;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178532;United Kingdom;MinchMalin_LochChumhainn_fi;;56.61389;-6.23511;1980;;;OSPAR;;CF;Minches and Malin: Loch Chumhainn;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178533;United Kingdom;MinchMalin_LochChumhainn_se;;56.61389;-6.23511;1980;;;OSPAR;;CF;Minches and Malin: Loch Chumhainn;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178534;United Kingdom;MinchMalin_LochChumhainn_sh;;56.61389;-6.23511;1980;;;OSPAR;;CF;Minches and Malin: Loch Chumhainn;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178535;United Kingdom;MinchMalin_LochChumhainn_wa;;56.61389;-6.23511;1980;;;OSPAR;;CF;Minches and Malin: Loch Chumhainn;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178536;United Kingdom;MinchMalin_LochChumhnMull_fi;;56.59014;-6.20096;1980;;;OSPAR;;C;Minches and Malin: Loch Chumhainn. Mull;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178537;United Kingdom;MinchMalin_LochChumhnMull_se;;56.59014;-6.20096;1980;;;OSPAR;;C;Minches and Malin: Loch Chumhainn. Mull;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178538;United Kingdom;MinchMalin_LochChumhnMull_sh;;56.59014;-6.20096;1980;;;OSPAR;;C;Minches and Malin: Loch Chumhainn. Mull;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178539;United Kingdom;MinchMalin_LochChumhnMull_wa;;56.59014;-6.20096;1980;;;OSPAR;;C;Minches and Malin: Loch Chumhainn. Mull;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178540;United Kingdom;MinchMalin_LochClaidh_fi;;57.93437;-6.61287;1980;;;OSPAR;;CF;Minches and Malin: Loch Claidh;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178541;United Kingdom;MinchMalin_LochClaidh_se;;57.93437;-6.61287;1980;;;OSPAR;;CF;Minches and Malin: Loch Claidh;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178542;United Kingdom;MinchMalin_LochClaidh_sh;;57.93437;-6.61287;1980;;;OSPAR;;CF;Minches and Malin: Loch Claidh;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178543;United Kingdom;MinchMalin_LochClaidh_wa;;57.93437;-6.61287;1980;;;OSPAR;;CF;Minches and Malin: Loch Claidh;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178544;United Kingdom;MinchMalin_LochClash_fi;;58.46319;-5.07265;1980;;;OSPAR;;CF;Minches and Malin: Loch Clash;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178545;United Kingdom;MinchMalin_LochClash_se;;58.46319;-5.07265;1980;;;OSPAR;;CF;Minches and Malin: Loch Clash;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178546;United Kingdom;MinchMalin_LochClash_sh;;58.46319;-5.07265;1980;;;OSPAR;;CF;Minches and Malin: Loch Clash;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178547;United Kingdom;MinchMalin_LochClash_wa;;58.46319;-5.07265;1980;;;OSPAR;;CF;Minches and Malin: Loch Clash;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178548;United Kingdom;MinchMalin_LochCraignish_fi;;56.15046;-5.55669;1980;;;OSPAR;;CF;Minches and Malin: Loch Craignish;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178549;United Kingdom;MinchMalin_LochCraignish_se;;56.15046;-5.55669;1980;;;OSPAR;;CF;Minches and Malin: Loch Craignish;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178550;United Kingdom;MinchMalin_LochCraignish_sh;;56.15046;-5.55669;1980;;;OSPAR;;CF;Minches and Malin: Loch Craignish;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178551;United Kingdom;MinchMalin_LochCraignish_wa;;56.15046;-5.55669;1980;;;OSPAR;;CF;Minches and Malin: Loch Craignish;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178552;United Kingdom;MinchMalin_LochCreran_fi;;56.5323;-5.34621;1980;;;OSPAR;;CF;Minches and Malin: Loch Creran;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178553;United Kingdom;MinchMalin_LochCreran_se;;56.5323;-5.34621;1980;;;OSPAR;;CF;Minches and Malin: Loch Creran;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178554;United Kingdom;MinchMalin_LochCreran_sh;;56.5323;-5.34621;1980;;;OSPAR;;CF;Minches and Malin: Loch Creran;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178555;United Kingdom;MinchMalin_LochCreran_wa;;56.5323;-5.34621;1980;;;OSPAR;;CF;Minches and Malin: Loch Creran;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178556;United Kingdom;MinchMalin_LochCrinan_fi;;56.09435;-5.55195;1980;;;OSPAR;;C;Minches and Malin: Loch Crinan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178557;United Kingdom;MinchMalin_LochCrinan_se;;56.09435;-5.55195;1980;;;OSPAR;;C;Minches and Malin: Loch Crinan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178558;United Kingdom;MinchMalin_LochCrinan_sh;;56.09435;-5.55195;1980;;;OSPAR;;C;Minches and Malin: Loch Crinan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178559;United Kingdom;MinchMalin_LochCrinan_wa;;56.09435;-5.55195;1980;;;OSPAR;;C;Minches and Malin: Loch Crinan;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178560;United Kingdom;MinchMalin_LochCromore_fi;;58.09834;-6.40966;1980;;;OSPAR;;C;Minches and Malin: Loch Cromore. Lewis;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178561;United Kingdom;MinchMalin_LochCromore_se;;58.09834;-6.40966;1980;;;OSPAR;;C;Minches and Malin: Loch Cromore. Lewis;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178562;United Kingdom;MinchMalin_LochCromore_sh;;58.09834;-6.40966;1980;;;OSPAR;;C;Minches and Malin: Loch Cromore. Lewis;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178563;United Kingdom;MinchMalin_LochCromore_wa;;58.09834;-6.40966;1980;;;OSPAR;;C;Minches and Malin: Loch Cromore. Lewis;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178564;United Kingdom;MinchMalin_LochDon_fi;;56.42737;-5.66919;1980;;;OSPAR;;CF;Minches and Malin: Loch Don;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178565;United Kingdom;MinchMalin_LochDon_se;;56.42737;-5.66919;1980;;;OSPAR;;CF;Minches and Malin: Loch Don;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178566;United Kingdom;MinchMalin_LochDon_sh;;56.42737;-5.66919;1980;;;OSPAR;;CF;Minches and Malin: Loch Don;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178567;United Kingdom;MinchMalin_LochDon_wa;;56.42737;-5.66919;1980;;;OSPAR;;CF;Minches and Malin: Loch Don;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178568;United Kingdom;MinchMalin_LochDughaill_fi;;58.41956;-5.09699;1980;;;OSPAR;;CF;Minches and Malin: Loch Dughaill;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178569;United Kingdom;MinchMalin_LochDughaill_se;;58.41956;-5.09699;1980;;;OSPAR;;CF;Minches and Malin: Loch Dughaill;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178570;United Kingdom;MinchMalin_LochDughaill_sh;;58.41956;-5.09699;1980;;;OSPAR;;CF;Minches and Malin: Loch Dughaill;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178571;United Kingdom;MinchMalin_LochDughaill_wa;;58.41956;-5.09699;1980;;;OSPAR;;CF;Minches and Malin: Loch Dughaill;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178572;United Kingdom;MinchMalin_LochDuich_fi;;57.23957;-5.46174;1980;;;OSPAR;;CF;Minches and Malin: Loch Duich;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178573;United Kingdom;MinchMalin_LochDuich_se;;57.23957;-5.46174;1980;;;OSPAR;;CF;Minches and Malin: Loch Duich;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178574;United Kingdom;MinchMalin_LochDuich_sh;;57.23957;-5.46174;1980;;;OSPAR;;CF;Minches and Malin: Loch Duich;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178575;United Kingdom;MinchMalin_LochDuich_wa;;57.23957;-5.46174;1980;;;OSPAR;;CF;Minches and Malin: Loch Duich;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178576;United Kingdom;MinchMalin_LochDunvegan_fi;;57.47563;-6.6479;1980;;;OSPAR;;CF;Minches and Malin: Loch Dunvegan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178577;United Kingdom;MinchMalin_LochDunvegan_se;;57.47563;-6.6479;1980;;;OSPAR;;CF;Minches and Malin: Loch Dunvegan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178578;United Kingdom;MinchMalin_LochDunvegan_sh;;57.47563;-6.6479;1980;;;OSPAR;;CF;Minches and Malin: Loch Dunvegan;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178579;United Kingdom;MinchMalin_LochDunvegan_wa;;57.47563;-6.6479;1980;;;OSPAR;;CF;Minches and Malin: Loch Dunvegan;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178580;United Kingdom;MinchMalin_LochEil_fi;;56.85016;-5.2476;1980;;;OSPAR;;TT;Minches and Malin: Loch Eil;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178581;United Kingdom;MinchMalin_LochEil_se;;56.85016;-5.2476;1980;;;OSPAR;;TT;Minches and Malin: Loch Eil;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178582;United Kingdom;MinchMalin_LochEil_sh;;56.85016;-5.2476;1980;;;OSPAR;;TT;Minches and Malin: Loch Eil;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178583;United Kingdom;MinchMalin_LochEil_wa;;56.85016;-5.2476;1980;;;OSPAR;;TT;Minches and Malin: Loch Eil;;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE
178584;United Kingdom;MinchMalin_LochEishort_fi;;57.17466;-5.87981;1980;;;OSPAR;;CF;Minches and Malin: Loch Eishort;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178585;United Kingdom;MinchMalin_LochEishort_se;;57.17466;-5.87981;1980;;;OSPAR;;CF;Minches and Malin: Loch Eishort;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
178586;United Kingdom;MinchMalin_LochEishort_sh;;57.17466;-5.87981;1980;;;OSPAR;;CF;Minches and Malin: Loch Eishort;;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
