"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_group","matrix_analyzed","basis_determination","variable","unit","value","ConvertUnit","ConvertFactor","value2"
"473","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","wet weight","CDD6X","pg/g",0.0418,"pg/g",1,0.0418
"474","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","lipid weight","CDD6X","pg/g",2.2,"pg/g",1,2.2
"475","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","wet weight","CDF4X","pg/g",0.0399,"pg/g",1,0.0399
"476","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","lipid weight","CDF4X","pg/g",2.1,"pg/g",1,2.1
"477","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","wet weight","CDFDN","pg/g",0.0836,"pg/g",1,0.0836
"478","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","lipid weight","CDFDN","pg/g",4.4,"pg/g",1,4.4
"479","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","wet weight","CDF9X","pg/g",0.0285,"pg/g",1,0.0285
"480","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687041,1162111632,1841625,"OC-DX","muscle","lipid weight","CDF9X","pg/g",1.5,"pg/g",1,1.5
"481","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDF2N","ng/kg",0.459,"pg/g",1,0.459
"482","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDD4X","pg/g",0.02214,"pg/g",1,0.02214
"483","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDFO","pg/g",0.135,"pg/g",1,0.135
"484","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","TCDD","pg/g",0.0324,"pg/g",1,0.0324
"485","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.82,"pg/g",1,0.82
"486","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDFO","pg/g",5,"pg/g",1,5
"487","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.2,"pg/g",1,1.2
"488","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDF6X","pg/g",0.0405,"pg/g",1,0.0405
"489","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDF6X","pg/g",1.5,"pg/g",1,1.5
"490","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDD1N","pg/g",0.0702,"pg/g",1,0.0702
"491","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDD1N","pg/g",2.6,"pg/g",1,2.6
"492","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDDO","pg/g",0.1836,"pg/g",1,0.1836
"493","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDDO","pg/g",6.8,"pg/g",1,6.8
"494","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDF6P","pg/g",0.0621,"pg/g",1,0.0621
"495","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDF6P","pg/g",2.3,"pg/g",1,2.3
"496","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDD9X","pg/g",0.027,"pg/g",1,0.027
"497","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDF2T","pg/g",0.459,"pg/g",1,0.459
"498","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDD9X","pg/g",1,"pg/g",1,1
"499","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDF2T","pg/g",17,"pg/g",1,17
"500","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDF9P","pg/g",0.054,"pg/g",1,0.054
"501","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDF9P","pg/g",2,"pg/g",1,2
"502","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDF2N","pg/g",17,"pg/g",1,17
"503","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDD6P","pg/g",0.0702,"pg/g",1,0.0702
"504","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDD6P","pg/g",2.6,"pg/g",1,2.6
"505","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDD6X","pg/g",0.0675,"pg/g",1,0.0675
"506","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDD6X","pg/g",2.5,"pg/g",1,2.5
"507","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDF4X","pg/g",0.0378,"pg/g",1,0.0378
"508","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.4,"pg/g",1,1.4
"509","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDFDN","pg/g",0.0756,"pg/g",1,0.0756
"510","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDFDN","pg/g",2.8,"pg/g",1,2.8
"511","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","wet weight","CDF9X","pg/g",0.0405,"pg/g",1,0.0405
"512","Aengskaersklubb",60.5326,18.1624,"2010-10-01",3687042,1163311644,1841625,"OC-DX","muscle","lipid weight","CDF9X","pg/g",1.5,"pg/g",1,1.5
"513","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.34,"pg/g",1,0.34
"514","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDF2T","pg/g",20,"pg/g",1,20
"515","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDD6P","pg/g",1.5,"pg/g",1,1.5
"516","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"517","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDD6X","pg/g",1.6,"pg/g",1,1.6
"518","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDF2N","pg/g",15,"pg/g",1,15
"519","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.1,"pg/g",1,1.1
"520","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDD1N","pg/g",2,"pg/g",1,2
"521","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDDO","pg/g",7.9,"pg/g",1,7.9
"522","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.5,"pg/g",1,1.5
"523","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.68,"pg/g",1,0.68
"524","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.21,"pg/g",1,0.21
"525","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.7,"pg/g",1,0.7
"526","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","TCDD","pg/g",1,"pg/g",1,1
"527","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDF6X","pg/g",0.7,"pg/g",1,0.7
"528","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677731,579905810,1841248,"OC-DX","muscle","lipid weight","CDFDN","pg/g",3.1,"pg/g",1,3.1
"529","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.41,"pg/g",1,0.41
"530","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDF2T","pg/g",23,"pg/g",1,23
"531","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDD6P","pg/g",1.2,"pg/g",1,1.2
"532","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"533","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDD6X","pg/g",2.8,"pg/g",1,2.8
"534","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDF2N","pg/g",22,"pg/g",1,22
"535","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.5,"pg/g",1,1.5
"536","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDD1N","pg/g",2.5,"pg/g",1,2.5
"537","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDDO","pg/g",3.1,"pg/g",1,3.1
"538","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.5,"pg/g",1,1.5
"539","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.36,"pg/g",1,0.36
"540","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.34,"pg/g",1,0.34
"541","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.7,"pg/g",1,0.7
"542","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.1,"pg/g",1,1.1
"543","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDF6X","pg/g",1.3,"pg/g",1,1.3
"544","Aengskaersklubb",60.5326,18.1624,"2011-07-24",3677732,581105822,1841248,"OC-DX","muscle","lipid weight","CDFDN","pg/g",4.1,"pg/g",1,4.1
"545","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.26,"pg/g",1,0.26
"546","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDF2T","pg/g",19,"pg/g",1,19
"547","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDD6P","pg/g",0.67,"pg/g",1,0.67
"548","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"549","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDD6X","pg/g",2.2,"pg/g",1,2.2
"550","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDF2N","pg/g",17,"pg/g",1,17
"551","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDF4X","pg/g",0.88,"pg/g",1,0.88
"552","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDD1N","pg/g",2.2,"pg/g",1,2.2
"553","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDDO","pg/g",1.6,"pg/g",1,1.6
"554","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.2,"pg/g",1,1.2
"555","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.72,"pg/g",1,0.72
"556","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.29,"pg/g",1,0.29
"557","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.7,"pg/g",1,0.7
"558","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.1,"pg/g",1,1.1
"559","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDF6X","pg/g",0.96,"pg/g",1,0.96
"560","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677745,737807389,1841249,"OC-DX","muscle","lipid weight","CDFDN","pg/g",2.9,"pg/g",1,2.9
"561","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.45,"pg/g",1,0.45
"562","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDF2T","pg/g",22,"pg/g",1,22
"563","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDD6P","pg/g",0.7,"pg/g",1,0.7
"564","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"565","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDD6X","pg/g",4.5,"pg/g",1,4.5
"566","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDF2N","pg/g",22,"pg/g",1,22
"567","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.5,"pg/g",1,1.5
"568","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDD1N","pg/g",3,"pg/g",1,3
"569","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDDO","pg/g",1.7,"pg/g",1,1.7
"570","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.9,"pg/g",1,1.9
"571","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.69,"pg/g",1,0.69
"572","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.51,"pg/g",1,0.51
"573","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDFO","pg/g",1,"pg/g",1,1
"574","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.2,"pg/g",1,1.2
"575","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDF6X","pg/g",1,"pg/g",1,1
"576","Aengskaersklubb",60.5326,18.1624,"2011-10-05",3677746,739007401,1841249,"OC-DX","muscle","lipid weight","CDFDN","pg/g",3.6,"pg/g",1,3.6
"577","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.6,"pg/g",1,0.6
"578","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.7,"pg/g",1,0.7
"579","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","TCDD","pg/g",3.1,"pg/g",1,3.1
"580","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDF6X","pg/g",4.4,"pg/g",1,4.4
"581","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.38,"pg/g",1,0.38
"582","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDF2T","pg/g",37,"pg/g",1,37
"583","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDDO","pg/g",1.2,"pg/g",1,1.2
"584","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.5,"pg/g",1,1.5
"585","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDD6P","pg/g",0.99,"pg/g",1,0.99
"586","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"587","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDD6X","pg/g",4.3,"pg/g",1,4.3
"588","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDF2N","pg/g",50,"pg/g",1,50
"589","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDF4X","pg/g",4,"pg/g",1,4
"590","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDFDN","pg/g",9,"pg/g",1,9
"591","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.85,"pg/g",1,0.85
"592","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679537,269502706,1841310,"OC-DX","muscle","lipid weight","CDD1N","pg/g",6.7,"pg/g",1,6.7
"593","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.75,"pg/g",1,0.75
"594","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.7,"pg/g",1,0.7
"595","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","TCDD","pg/g",2.8,"pg/g",1,2.8
"596","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDF6X","pg/g",3,"pg/g",1,3
"597","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.37,"pg/g",1,0.37
"598","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDF2T","pg/g",43,"pg/g",1,43
"599","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDDO","pg/g",0.74,"pg/g",1,0.74
"600","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDF6P","pg/g",2.1,"pg/g",1,2.1
"601","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDD6P","pg/g",1,"pg/g",1,1
"602","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"603","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDD6X","pg/g",4.9,"pg/g",1,4.9
"604","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDF2N","pg/g",50,"pg/g",1,50
"605","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDF4X","pg/g",4,"pg/g",1,4
"606","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDFDN","pg/g",9.5,"pg/g",1,9.5
"607","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.95,"pg/g",1,0.95
"608","Aengskaersklubb",60.5326,18.1624,"2012-06-11",3679538,270702718,1841310,"OC-DX","muscle","lipid weight","CDD1N","pg/g",6.8,"pg/g",1,6.8
"609","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.54,"pg/g",1,0.54
"610","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.81,"pg/g",1,0.81
"611","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","TCDD","pg/g",0.82,"pg/g",1,0.82
"612","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDF6X","pg/g",0.5,"pg/g",1,0.5
"613","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.5,"pg/g",1,0.5
"614","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDF2T","pg/g",20,"pg/g",1,20
"615","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDDO","pg/g",4.1,"pg/g",1,4.1
"616","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDF6P","pg/g",2,"pg/g",1,2
"617","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDD6P","pg/g",0.84,"pg/g",1,0.84
"618","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"619","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDD6X","pg/g",1.6,"pg/g",1,1.6
"620","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDF2N","pg/g",15,"pg/g",1,15
"621","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.7,"pg/g",1,1.7
"622","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDFDN","pg/g",2.4,"pg/g",1,2.4
"623","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.66,"pg/g",1,0.66
"624","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679551,296702978,1841311,"OC-DX","muscle","lipid weight","CDD1N","pg/g",1.9,"pg/g",1,1.9
"625","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.53,"pg/g",1,0.53
"626","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.7,"pg/g",1,0.7
"627","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.2,"pg/g",1,1.2
"628","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDF6X","pg/g",1.3,"pg/g",1,1.3
"629","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.5,"pg/g",1,0.5
"630","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDF2T","pg/g",20,"pg/g",1,20
"631","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDDO","pg/g",1.7,"pg/g",1,1.7
"632","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.7,"pg/g",1,1.7
"633","Aengskaersklubb",60.5326,18.1624,"2012-10-01",3679552,297902990,1841311,"OC-DX","muscle","lipid weight","CDD6P","pg/g",1.3,"pg/g",1,1.3
