"country","monit_program","monit_purpose","report_institute","station","latitude","longitude","date","monit_year","date_ices","year","species","sub_samp_ref","sub_samp_id","samp_id","num_indiv_subsample","bulk_id","basis_determination_originalcongener","basis_determination_converted","AGMEA_y","DRYWT%_%","EXLIP%_%","LNMEA_cm","WTMEA_g","qflag","detect_lim","quant_lim","uncert_val","method_uncert","congener","value"
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686939,199202003,1841611,12,NA,"wet weight","wet weight",5,21,3.88,14.2,37.2,"",0.00582,NA,NA,"","CDF9P_pg/g",0.00582
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686939,199202003,1841611,12,NA,"wet weight","wet weight",5,21,3.88,14.2,37.2,"",0.05432,NA,NA,"","CDF9X_pg/g",0.05432
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686939,199202003,1841611,12,NA,"wet weight","wet weight",5,21,3.88,14.2,37.2,"",0.7,NA,NA,"","CDFDN_pg/g",0.7372
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686939,199202003,1841611,12,NA,"wet weight","wet weight",5,21,3.88,14.2,37.2,"",0.06984,NA,NA,"","CDFO_pg/g",0.06984
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686939,199202003,1841611,12,NA,"wet weight","wet weight",5,21,3.88,14.2,37.2,"",0.1746,NA,NA,"","TCDD_pg/g",0.1746
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.2,NA,NA,"","CDD1N_pg/g",0.3708
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.09888,NA,NA,"","CDD4X_pg/g",0.09888
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.05871,NA,NA,"","CDD6P_pg/g",0.05871
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.2,NA,NA,"","CDD6X_pg/g",0.4326
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.04635,NA,NA,"","CDD9X_pg/g",0.04635
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.16377,NA,NA,"","CDDO_pg/g",0.16377
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.7,NA,NA,"","CDF2N_pg/g",3.708
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.7,NA,NA,"","CDF2T_pg/g",1.9776
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.2,NA,NA,"","CDF4X_pg/g",0.26574
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.12051,NA,NA,"","CDF6P_pg/g",0.12051
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.2,NA,NA,"","CDF6X_pg/g",0.309
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.007107,NA,NA,"","CDF9P_pg/g",0.007107
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.03708,NA,NA,"","CDF9X_pg/g",0.03708
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.7,NA,NA,"","CDFDN_pg/g",0.7725
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.13905,NA,NA,"","CDFO_pg/g",0.13905
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight","wet weight",5,20.7,3.09,16,34.7,"",0.16377,NA,NA,"","TCDD_pg/g",0.16377
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,1.716,"U2","CDD1N_pg/g",0.19932
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.26,"U2","CDD4X_pg/g",0.0302
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.26,"U2","CDD6P_pg/g",0.0302
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,1.56,"U2","CDD6X_pg/g",0.1812
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.1716,"U2","CDD9X_pg/g",0.019932
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.7,NA,0.234,"U2","CDDO_pg/g",0.02718
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.7,NA,13.78,"U2","CDF2N_pg/g",1.6006
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.7,NA,8.58,"U2","CDF2T_pg/g",0.9966
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.832,"U2","CDF4X_pg/g",0.09664
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.546,"U2","CDF6P_pg/g",0.06342
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.936,"U2","CDF6X_pg/g",0.10872
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"D",0.5,NA,NA,"","CDF9P_pg/g",0.0151
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.2236,"U2","CDF9X_pg/g",0.025972
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.7,NA,2.6,"U2","CDFDN_pg/g",0.302
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.7,NA,0.2236,"U2","CDFO_pg/g",0.025972
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"lipid weight","wet weight",5,21.6,3.02,17.5,32.2,"",0.2,NA,0.624,"U2","TCDD_pg/g",0.07248
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,1.586,"U2","CDD1N_pg/g",0.29829
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.1768,"U2","CDD4X_pg/g",0.033252
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.1482,"U2","CDD6P_pg/g",0.027873
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,1.17,"U2","CDD6X_pg/g",0.22005
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.1378,"U2","CDD9X_pg/g",0.025917
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.7,NA,0.2392,"U2","CDDO_pg/g",0.044988
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.7,NA,12.22,"U2","CDF2N_pg/g",2.2983
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.7,NA,8.06,"U2","CDF2T_pg/g",1.5159
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.65,"U2","CDF4X_pg/g",0.12225
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.312,"U2","CDF6P_pg/g",0.05868
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.754,"U2","CDF6X_pg/g",0.14181
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"D",0.5,NA,NA,"","CDF9P_pg/g",0.02445
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.1274,"U2","CDF9X_pg/g",0.023961
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.7,NA,2.392,"U2","CDFDN_pg/g",0.44988
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"D",0.7,NA,NA,"","CDFO_pg/g",0.03423
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"lipid weight","wet weight",5,23.7,4.89,17.1,33.7,"",0.2,NA,0.52,"U2","TCDD_pg/g",0.0978
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.91,"U2","CDD1N_pg/g",0.1715
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.143,"U2","CDD4X_pg/g",0.02695
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.1846,"U2","CDD6P_pg/g",0.03479
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.624,"U2","CDD6X_pg/g",0.1176
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.0624,"U2","CDD9X_pg/g",0.01176
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.7,NA,0.2028,"U2","CDDO_pg/g",0.03822
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.7,NA,7.28,"U2","CDF2N_pg/g",1.372
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.7,NA,9.62,"U2","CDF2T_pg/g",1.813
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.416,"U2","CDF4X_pg/g",0.0784
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.1274,"U2","CDF6P_pg/g",0.02401
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.468,"U2","CDF6X_pg/g",0.0882
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"D",0.5,NA,NA,"","CDF9P_pg/g",0.0245
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.1638,"U2","CDF9X_pg/g",0.03087
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.7,NA,1.69,"U2","CDFDN_pg/g",0.3185
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"D",0.7,NA,NA,"","CDFO_pg/g",0.0343
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"lipid weight","wet weight",4,22.2,4.9,11.8,36.5,"",0.2,NA,0.494,"U2","TCDD_pg/g",0.0931
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,1.17,"U2","CDD1N_pg/g",0.18
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.1352,"U2","CDD4X_pg/g",0.0208
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.2288,"U2","CDD6P_pg/g",0.0352
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.728,"U2","CDD6X_pg/g",0.112
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.078,"U2","CDD9X_pg/g",0.012
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"D",0.7,NA,NA,"","CDDO_pg/g",0.028
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.7,NA,9.1,"U2","CDF2N_pg/g",1.4
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.7,NA,9.62,"U2","CDF2T_pg/g",1.48
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.624,"U2","CDF4X_pg/g",0.096
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.26,"U2","CDF6P_pg/g",0.04
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.52,"U2","CDF6X_pg/g",0.08
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"D",0.5,NA,NA,"","CDF9P_pg/g",0.02
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.1898,"U2","CDF9X_pg/g",0.0292
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.7,NA,1.69,"U2","CDFDN_pg/g",0.26
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"D",0.7,NA,NA,"","CDFO_pg/g",0.028
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"lipid weight","wet weight",4,21.5,4,13.1,35.7,"",0.2,NA,0.338,"U2","TCDD_pg/g",0.052
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"lipid weight","wet weight",5,23.5,3.8,17.2,33.6,"",0.2,NA,0.936,"U2","CDD1N_pg/g",0.1368
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"lipid weight","wet weight",5,23.5,3.8,17.2,33.6,"",0.2,NA,0.2002,"U2","CDD4X_pg/g",0.02926
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"lipid weight","wet weight",5,23.5,3.8,17.2,33.6,"",0.2,NA,0.26,"U2","CDD6P_pg/g",0.038
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"lipid weight","wet weight",5,23.5,3.8,17.2,33.6,"",0.2,NA,0.702,"U2","CDD6X_pg/g",0.1026
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"lipid weight","wet weight",5,23.5,3.8,17.2,33.6,"",0.2,NA,0.091,"U2","CDD9X_pg/g",0.0133
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"lipid weight","wet weight",5,23.5,3.8,17.2,33.6,"",0.7,NA,0.52,"U2","CDDO_pg/g",0.076
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"lipid weight","wet weight",5,23.5,3.8,17.2,33.6,"",0.7,NA,7.28,"U2","CDF2N_pg/g",1.064
