c_square,year,mid_lat,mid_lon,Reported,fishing_ho,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
1501:361:467:2,2013,56.625,11.775,Yes,360.533333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:467:3,2013,56.675,11.725,Yes,304.5,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:467:4,2013,56.675,11.775,Yes,497.766667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:468:1,2013,56.625,11.825,Yes,303.666667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:468:2,2013,56.625,11.875,Yes,245.633333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:468:3,2013,56.675,11.825,Yes,415.5,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:468:4,2013,56.675,11.875,Yes,385.8,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:469:1,2013,56.625,11.925,Yes,10,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:469:2,2013,56.625,11.975,Yes,1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:469:3,2013,56.675,11.925,Yes,272.333333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:469:4,2013,56.675,11.975,Yes,203.1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:469:4,2013,56.675,11.975,Yes,203.1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:475:2,2013,56.725,11.575,Yes,4,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:475:4,2013,56.775,11.575,Yes,3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:476:2,2013,56.725,11.675,Yes,5,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:476:3,2013,56.775,11.625,Yes,3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:476:4,2013,56.775,11.675,Yes,19,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:477:1,2013,56.725,11.725,Yes,39.8,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:477:2,2013,56.725,11.775,Yes,222.066667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:477:3,2013,56.775,11.725,Yes,276.633333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:477:4,2013,56.775,11.775,Yes,268.333333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:478:1,2013,56.725,11.825,Yes,375.633333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:478:2,2013,56.725,11.875,Yes,450.233333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:478:3,2013,56.775,11.825,Yes,238.566667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:478:4,2013,56.775,11.875,Yes,360.233333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:479:1,2013,56.725,11.925,Yes,462.5,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:479:2,2013,56.725,11.975,Yes,350.033333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:479:2,2013,56.725,11.975,Yes,350.033333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:479:3,2013,56.775,11.925,Yes,189.2,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:479:3,2013,56.775,11.925,Yes,189.2,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:479:4,2013,56.775,11.975,Yes,431.133333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:479:4,2013,56.775,11.975,Yes,431.133333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:486:2,2013,56.825,11.675,Yes,3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:486:4,2013,56.875,11.675,Yes,1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:487:1,2013,56.825,11.725,Yes,424.533333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:487:2,2013,56.825,11.775,Yes,206.633333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:487:3,2013,56.875,11.725,Yes,110.033333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:487:4,2013,56.875,11.775,Yes,353.433333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:488:1,2013,56.825,11.825,Yes,297.633333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:488:2,2013,56.825,11.875,Yes,338.266667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:488:2,2013,56.825,11.875,Yes,338.266667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:488:3,2013,56.875,11.825,Yes,116,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:488:3,2013,56.875,11.825,Yes,116,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:488:4,2013,56.875,11.875,Yes,131.733333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:488:4,2013,56.875,11.875,Yes,131.733333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:489:1,2013,56.825,11.925,Yes,48.3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:489:1,2013,56.825,11.925,Yes,48.3,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:489:2,2013,56.825,11.975,Yes,372.866667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:489:3,2013,56.875,11.925,Yes,60.5,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:489:4,2013,56.875,11.975,Yes,105.133333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:495:2,2013,56.925,11.575,Yes,1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:495:4,2013,56.975,11.575,Yes,43.2,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:496:1,2013,56.925,11.625,Yes,1.966667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:496:2,2013,56.925,11.675,Yes,94.1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:496:3,2013,56.975,11.625,Yes,105.266667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:496:4,2013,56.975,11.675,Yes,174.3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:497:1,2013,56.925,11.725,Yes,172.3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:497:2,2013,56.925,11.775,Yes,215.4,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:497:3,2013,56.975,11.725,Yes,202.366667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:497:4,2013,56.975,11.775,Yes,400.1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:497:4,2013,56.975,11.775,Yes,400.1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:498:1,2013,56.925,11.825,Yes,111.533333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:498:1,2013,56.925,11.825,Yes,111.533333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:498:2,2013,56.925,11.875,Yes,2.733333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:498:3,2013,56.975,11.825,Yes,490.233333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:361:498:3,2013,56.975,11.825,Yes,490.233333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:498:4,2013,56.975,11.875,Yes,25.7,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:499:1,2013,56.925,11.925,Yes,12.066667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:499:2,2013,56.925,11.975,Yes,18.733333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:499:3,2013,56.975,11.925,Yes,4.7,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:361:499:4,2013,56.975,11.975,Yes,61.466667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:110:2,2013,56.125,12.075,Yes,1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:111:3,2013,56.175,12.125,Yes,1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:111:4,2013,56.175,12.175,Yes,6,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:112:1,2013,56.125,12.225,Yes,1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:112:3,2013,56.175,12.225,Yes,23.2,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:112:4,2013,56.175,12.275,Yes,26.727778,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:113:1,2013,56.125,12.325,Yes,87.2,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:113:1,2013,56.125,12.325,Yes,87.2,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:113:2,2013,56.125,12.375,Yes,2,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:113:3,2013,56.175,12.325,Yes,15.933333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:113:3,2013,56.175,12.325,Yes,15.933333,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:113:4,2013,56.175,12.375,Yes,16.033333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:113:4,2013,56.175,12.375,Yes,16.033333,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:113:4,2013,56.175,12.375,Yes,16.033333,Sweden,SWE,The Sound,SEA-003,5,612.66514
1501:362:114:1,2013,56.125,12.425,Yes,1,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:114:2,2013,56.125,12.475,Yes,2,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:114:2,2013,56.125,12.475,Yes,2,Sweden,SWE,The Sound,SEA-003,5,612.66514
1501:362:114:3,2013,56.175,12.425,Yes,15.8,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:114:3,2013,56.175,12.425,Yes,15.8,Sweden,SWE,The Sound,SEA-003,5,612.66514
1501:362:114:4,2013,56.175,12.475,Yes,1,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:114:4,2013,56.175,12.475,Yes,1,Sweden,SWE,The Sound,SEA-003,5,612.66514
1501:362:120:1,2013,56.225,12.025,Yes,106.788889,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:120:2,2013,56.225,12.075,Yes,206.7,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:120:3,2013,56.275,12.025,Yes,273.177778,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:120:4,2013,56.275,12.075,Yes,340.227778,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:121:1,2013,56.225,12.125,Yes,270.294444,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:121:2,2013,56.225,12.175,Yes,159.088889,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:121:3,2013,56.275,12.125,Yes,392.472222,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:121:3,2013,56.275,12.125,Yes,392.472222,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:121:4,2013,56.275,12.175,Yes,53.972222,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:121:4,2013,56.275,12.175,Yes,53.972222,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:122:1,2013,56.225,12.225,Yes,137.3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:122:2,2013,56.225,12.275,Yes,134.394444,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:122:2,2013,56.225,12.275,Yes,134.394444,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:122:3,2013,56.275,12.225,Yes,33.627778,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:122:3,2013,56.275,12.225,Yes,33.627778,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:122:4,2013,56.275,12.275,Yes,7.983333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:122:4,2013,56.275,12.275,Yes,7.983333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:123:1,2013,56.225,12.325,Yes,93.455556,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:123:1,2013,56.225,12.325,Yes,93.455556,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:123:2,2013,56.225,12.375,Yes,44.394444,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:123:2,2013,56.225,12.375,Yes,44.394444,Denmark,DNK,The Sound,SEA-003,6,588.38712
1501:362:123:2,2013,56.225,12.375,Yes,44.394444,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:123:2,2013,56.225,12.375,Yes,44.394444,Sweden,SWE,The Sound,SEA-003,5,612.66514
1501:362:123:3,2013,56.275,12.325,Yes,1.922222,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:124:1,2013,56.225,12.425,Yes,4,Sweden,SWE,The Sound,SEA-003,5,612.66514
1501:362:130:1,2013,56.325,12.025,Yes,353.688889,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:130:2,2013,56.325,12.075,Yes,291.861111,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:130:2,2013,56.325,12.075,Yes,291.861111,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:130:3,2013,56.375,12.025,Yes,269.783333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:130:4,2013,56.375,12.075,Yes,324.366667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:131:1,2013,56.325,12.125,Yes,320.5,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:131:1,2013,56.325,12.125,Yes,320.5,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:131:2,2013,56.325,12.175,Yes,2.722222,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:131:3,2013,56.375,12.125,Yes,151,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:131:3,2013,56.375,12.125,Yes,151,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:131:4,2013,56.375,12.175,Yes,2.4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:132:1,2013,56.325,12.225,Yes,1.288889,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:132:2,2013,56.325,12.275,Yes,1.966667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:132:3,2013,56.375,12.225,Yes,2,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:133:1,2013,56.325,12.325,Yes,3.288889,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:133:2,2013,56.325,12.375,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:133:3,2013,56.375,12.325,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:134:3,2013,56.375,12.425,Yes,1.033333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:140:1,2013,56.425,12.025,Yes,181.1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:140:2,2013,56.425,12.075,Yes,369.4,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:140:3,2013,56.475,12.025,Yes,41.033333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:140:4,2013,56.475,12.075,Yes,216.1,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:141:1,2013,56.425,12.125,Yes,29,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:141:1,2013,56.425,12.125,Yes,29,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:141:2,2013,56.425,12.175,Yes,2,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:141:3,2013,56.475,12.125,Yes,109,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:141:3,2013,56.475,12.125,Yes,109,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:142:1,2013,56.425,12.225,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:142:2,2013,56.425,12.275,Yes,1.9,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:142:3,2013,56.475,12.225,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:143:3,2013,56.475,12.325,Yes,2,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:144:2,2013,56.425,12.475,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:144:4,2013,56.475,12.475,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:245:1,2013,56.425,12.525,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:245:4,2013,56.475,12.575,Yes,3,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:350:1,2013,56.525,12.025,Yes,5,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:350:2,2013,56.525,12.075,Yes,8.7,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:350:3,2013,56.575,12.025,Yes,3,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:350:4,2013,56.575,12.075,Yes,4.033333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:350:4,2013,56.575,12.075,Yes,4.033333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:351:1,2013,56.525,12.125,Yes,8.6,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:351:1,2013,56.525,12.125,Yes,8.6,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:351:2,2013,56.525,12.175,Yes,175.533333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:351:3,2013,56.575,12.125,Yes,2.066667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:351:3,2013,56.575,12.125,Yes,2.066667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:351:4,2013,56.575,12.175,Yes,186.5,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:352:1,2013,56.525,12.225,Yes,201.5,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:352:2,2013,56.525,12.275,Yes,59.133333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:352:3,2013,56.575,12.225,Yes,307.733333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:352:4,2013,56.575,12.275,Yes,230.983333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:353:1,2013,56.525,12.325,Yes,94.4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:353:2,2013,56.525,12.375,Yes,106.8,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:353:3,2013,56.575,12.325,Yes,179.583333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:353:4,2013,56.575,12.375,Yes,156.533333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:354:1,2013,56.525,12.425,Yes,101.733333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:354:2,2013,56.525,12.475,Yes,55.833333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:354:3,2013,56.575,12.425,Yes,156,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:354:4,2013,56.575,12.475,Yes,125.366667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:360:1,2013,56.625,12.025,Yes,80.333333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:360:1,2013,56.625,12.025,Yes,80.333333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:360:2,2013,56.625,12.075,Yes,69.266667,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:360:2,2013,56.625,12.075,Yes,69.266667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:360:3,2013,56.675,12.025,Yes,125.233333,Denmark,DNK,Kattegat,SEA-001,2,15300.69996
1501:362:360:3,2013,56.675,12.025,Yes,125.233333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:360:4,2013,56.675,12.075,Yes,137.4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:361:1,2013,56.625,12.125,Yes,87.3,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:361:2,2013,56.625,12.175,Yes,192.9,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:361:3,2013,56.675,12.125,Yes,222.266667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:361:4,2013,56.675,12.175,Yes,272.133333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:362:1,2013,56.625,12.225,Yes,268.6,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:362:2,2013,56.625,12.275,Yes,222.233333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:362:3,2013,56.675,12.225,Yes,263.5,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:362:4,2013,56.675,12.275,Yes,150.266667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:363:1,2013,56.625,12.325,Yes,90.266667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:363:2,2013,56.625,12.375,Yes,157.2,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:363:3,2013,56.675,12.325,Yes,69.2,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:363:4,2013,56.675,12.375,Yes,151.166667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:364:1,2013,56.625,12.425,Yes,163.266667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:364:2,2013,56.625,12.475,Yes,65.1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:364:3,2013,56.675,12.425,Yes,96,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:364:4,2013,56.675,12.475,Yes,6,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:370:1,2013,56.725,12.025,Yes,200.333333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:370:2,2013,56.725,12.075,Yes,170.133333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:370:3,2013,56.775,12.025,Yes,472.566667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:370:4,2013,56.775,12.075,Yes,351.566667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:371:1,2013,56.725,12.125,Yes,266.966667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:371:2,2013,56.725,12.175,Yes,207.233333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:371:3,2013,56.775,12.125,Yes,282.5,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:371:4,2013,56.775,12.175,Yes,197.566667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:372:1,2013,56.725,12.225,Yes,168.366667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:372:2,2013,56.725,12.275,Yes,77.9,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:372:3,2013,56.775,12.225,Yes,184.666667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:372:4,2013,56.775,12.275,Yes,88.933333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:373:1,2013,56.725,12.325,Yes,67.6,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:373:2,2013,56.725,12.375,Yes,98.4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:373:3,2013,56.775,12.325,Yes,130,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:373:4,2013,56.775,12.375,Yes,34.333333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:374:1,2013,56.725,12.425,Yes,5.033333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:374:4,2013,56.775,12.475,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:380:1,2013,56.825,12.025,Yes,420.166667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:380:2,2013,56.825,12.075,Yes,240,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:380:3,2013,56.875,12.025,Yes,292.433333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:380:4,2013,56.875,12.075,Yes,362.533333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:381:1,2013,56.825,12.125,Yes,334.766667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:381:2,2013,56.825,12.175,Yes,249.233333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:381:3,2013,56.875,12.125,Yes,279.066667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:381:4,2013,56.875,12.175,Yes,347.533333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:382:1,2013,56.825,12.225,Yes,224.366667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:382:2,2013,56.825,12.275,Yes,233.166667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:382:3,2013,56.875,12.225,Yes,278.733333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:382:4,2013,56.875,12.275,Yes,267.7,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:383:1,2013,56.825,12.325,Yes,119.666667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:383:3,2013,56.875,12.325,Yes,7.733333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:384:1,2013,56.825,12.425,Yes,1,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:390:1,2013,56.925,12.025,Yes,2,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:390:2,2013,56.925,12.075,Yes,82.333333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:390:3,2013,56.975,12.025,Yes,249.4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:390:4,2013,56.975,12.075,Yes,227.533333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:391:1,2013,56.925,12.125,Yes,315.433333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:391:2,2013,56.925,12.175,Yes,171.233333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:391:3,2013,56.975,12.125,Yes,165.766667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:391:4,2013,56.975,12.175,Yes,150.433333,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:392:1,2013,56.925,12.225,Yes,278.4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:392:2,2013,56.925,12.275,Yes,99.3,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:392:3,2013,56.975,12.225,Yes,244.466667,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:392:4,2013,56.975,12.275,Yes,4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
1501:362:455:1,2013,56.525,12.525,Yes,4,Sweden,SWE,Kattegat,SEA-001,1,6739.5362
