"Year","TEMP_O_5_JulAug_SB","SALIN_O_5_SB","SALIN_55_SB"
2068,19.7904185483871,15.8974053278689,33.5072830601093
2069,19.4994612903226,16.3576543835616,33.6204471232877
2070,19.9912040322581,16.445487260274,33.4560528767123
2071,20.8095024193548,15.5417287671233,33.2288750684932
2072,19.850789516129,16.7470323770492,33.3476352459016
2073,20.8445419354839,16.8491387671233,33.1565290410959
2074,19.6730258064516,16.2455264383562,33.5309797260274
2075,18.8431548387097,16.3359728767123,33.1345539726027
2076,19.2086508064516,16.2586806010929,33.6811030054645
2077,21.4787725806452,16.5312075342466,33.7793690410959
2078,20.2046782258065,16.8080301369863,33.8691967123288
2079,18.8179282258065,16.8374798630137,33.6999550684932
2080,20.1901524193548,16.2076714480874,33.4998117486339
2081,19.9813201612903,15.6382183561644,33.5032838356164
2082,20.0751483870968,16.2645801369863,33.7627939726027
2083,21.0851612903226,15.6276609589041,33.5973778082192
2084,20.5194411290323,15.6801338797814,33.3879800546448
2085,20.6181814516129,15.826422739726,33.6213654794521
2086,20.9324862903226,16.2595132876712,33.7088531506849
2087,19.1021016129032,15.6186498630137,33.2403605479452
2088,20.8482758064516,15.4359288251366,33.5271024590164
2089,21.3860314516129,16.6510879452055,33.7573693150685
2090,19.6418314516129,15.6599434246575,33.527395890411
2091,20.4943137096774,14.8085717808219,33.4171156164384
2092,20.524075,15.8703269125683,33.5609387978142
2093,19.9997459677419,16.8296980821918,32.9872032876712
2094,21.5460556451613,15.8441819178082,33.5708391780822
2095,20.2566088709677,16.2102831506849,33.627777260274
2096,19.9173233870968,16.2251113387978,33.5612866120219
2097,20.641810483871,15.3563195890411,33.325324109589
2098,20.8340637096774,15.3322176712329,33.5761449315068
2099,21.0615040322581,15.3926678143713,33.2478011976048
