"Year","TEMP_O_5_JulAug_BS","SALIN_O_5_BS","SALIN_220_BS"
2040,15.4869951612903,4.8459681284153,6.0106874863388
2041,19.4660975806452,4.70590987671233,6.00006276712329
2042,18.4325572580645,4.67630490410959,5.96036323287671
2043,17.0284685483871,4.61310589041096,5.89909145205479
2044,16.7364911290323,4.63538454918033,5.86944043715847
2045,16.6294008064516,4.64455904109589,5.86595030136986
2046,17.1753290322581,4.61004765753425,5.83153597260274
2047,18.0071016129032,4.55500916438356,5.82496276712329
2048,17.8520491935484,4.50761912568306,5.81365806010929
2049,17.3441927419355,4.51309765753425,5.74140120547945
2050,16.3153056451613,4.52665561643836,5.6929535890411
2051,16.9802266129032,4.44265997260274,5.72533460273973
2052,17.3792379032258,4.50441592896175,5.72146841530055
2053,16.9963274193548,4.49291308219178,5.72867994520548
2054,17.3136008064516,4.4876245890411,5.71364893150685
2055,19.0369475806452,4.46841735616438,5.64012684931507
2056,16.6556451612903,4.37063573770492,5.61808379781421
2057,16.7755346774194,4.38670771232877,5.60828539726027
2058,19.3907822580645,4.35801723287671,5.5833275890411
2059,17.5783040322581,4.37371406849315,5.55881301369863
2060,17.6558717741935,4.36747478142077,5.55598193989071
2061,17.6991741935484,4.31709230136986,5.55446975342466
2062,17.0967403225806,4.31068543835616,5.51170065753425
2063,18.0151564516129,4.30096624657534,5.47423695890411
2064,17.666625,4.25203155737705,5.51827030054645
2065,15.0356620967742,4.24861245205479,5.48939569863014
2066,17.4303451612903,4.26540664383562,5.47513843835616
2067,16.8195209677419,4.2713647260274,5.48600753424658
2068,17.6352072580645,4.27606576502732,5.40929918032787
2069,19.1152564516129,4.21985649315068,5.35927421917808
2070,17.932125,4.19132968493151,5.32466698630137
2071,18.0121701612903,4.17894210958904,5.26058106849315
2072,17.673264516129,4.13711890710383,5.25113224043716
2073,20.3825072580645,4.13324194520548,5.28495498630137
2074,17.7707080645161,4.15096598630137,5.28755589041096
2075,16.5305653225806,4.12779365753425,5.23625660273973
2076,16.1602588709677,4.08144346994535,5.26146191256831
2077,19.1998709677419,4.02893401369863,5.25885767123288
2078,18.9547008064516,4.08547165753425,5.21524463013699
2079,14.3732326612903,4.05484621917808,5.18666863013699
2080,17.7193080645161,3.99703590163934,5.187535
2081,18.3065322580645,3.93299947945205,5.16190030136986
2082,17.5287467741936,3.98549091780822,5.13031142465753
2083,18.1976338709677,3.95634189041096,5.10735523287671
2084,17.3507870967742,3.91817218579235,5.06602822404372
2085,18.680314516129,3.88795806849315,5.0020735890411
2086,19.9210120967742,3.86045364383562,4.9542144109589
2087,17.476414516129,3.87175901369863,4.93815805479452
2088,18.8324112903226,3.84838075136612,4.92258521857924
2089,18.163389516129,3.83639465753425,4.93214668493151
2090,17.8343596774194,3.79779520547945,4.89268057534247
2091,19.0345112903226,3.70790060273973,4.84737728767123
2092,19.4124540322581,3.69970571038251,4.82081726775956
2093,17.4787838709677,3.75040328767123,4.81762123287671
2094,19.4744717741935,3.7351352739726,4.8169822739726
2095,17.5931580645161,3.7622148630137,4.87804802739726
2096,16.8210685483871,3.77488461748634,4.85641636612022
2097,18.8077177419355,3.75365626027397,4.86632498630137
2098,20.3775637096774,3.71860109589041,4.76826539726027
2099,17.9630637096774,3.68523291916168,4.72446823353293
