"Year","TEMP_O_5_JulAug_NK","SALIN_O_5_NK","SALIN_100_NK"
2011,19.3603209677419,23.992781369863,34.7075312328767
2012,17.6343927419355,23.650237568306,34.685262295082
2013,16.5188516129032,23.7566742465753,34.5074046575342
2014,19.8712580645161,23.0829806849315,34.6674660273973
2015,17.1716120967742,24.155491369863,34.5764616438356
2016,17.8201379032258,24.0716898907104,34.6621040983607
2017,18.5542258064516,23.5855153424658,34.7000520547945
2018,18.8098201612903,23.1617464383562,34.7092616438356
2019,17.6106798387097,24.4309716438356,34.5797947945205
2020,18.6508838709677,23.648068442623,34.6269207650273
2021,18.9636983870968,23.6660105479452,34.6594353424658
2022,17.2742362903226,23.3977238356164,34.4812863013699
2023,17.1209298387097,23.4088198630137,34.691182739726
2024,18.4016596774194,23.2618023224044,34.6758535519126
2025,19.3361943548387,22.6904945205479,34.6774893150685
2026,18.5807209677419,23.6699842465753,34.6542208219178
2027,17.6415959677419,24.3040904109589,34.680615890411
2028,18.3597685483871,24.1245316939891,34.4997390710382
2029,20.1538717741935,23.4686284931507,34.6054238356164
2030,18.7415193548387,23.6068128767123,34.8133008219178
2031,18.32865,23.0604797260274,34.7192884931507
2032,18.4686927419355,23.3254528688525,34.5770024590164
2033,17.4928201612903,23.9601987671233,34.4982104109589
2034,18.2785596774194,23.7941147945205,34.5450698630137
2035,16.8872580645161,22.617818630137,34.6621367123288
2036,19.0064669354839,22.9772028688525,34.5317715846995
2037,17.0549153225806,23.4431191780822,34.6751397260274
2038,20.0670387096774,22.8332501369863,34.6044019178082
2039,19.1735282258065,24.7299149315068,34.6543254794521
2040,17.1696403225806,23.130718989071,34.5699046448087
2041,19.6410685483871,23.0880046575342,34.6065421917808
2042,18.8950580645161,22.6565990410959,34.7529901369863
2043,18.122475,23.496554109589,34.6495383561644
2044,18.3465338709677,22.7563237704918,34.6774860655738
2045,19.2461217741935,22.5678094520548,34.5935128767123
2046,18.3156040322581,22.9064238356164,34.6917709589041
2047,18.641439516129,22.3530235616438,34.5814750684931
2048,18.7629733870968,22.4793856557377,34.7211336065574
2049,18.6487169354839,22.0315093150685,34.7000791780822
2050,19.090185483871,23.0439075342466,34.7445709589041
2051,17.1589435483871,23.2340638356164,34.7596230136986
2052,19.2243967741935,23.6621678961749,34.7478754098361
2053,18.4963161290323,22.8741982191781,34.6871169863014
2054,19.5275766129032,22.0824426027397,34.6964295890411
2055,18.4609822580645,22.9586624657534,34.6656134246575
2056,18.7357951612903,23.3745098360656,34.7053530054645
2057,18.5816024193548,22.7080580821918,34.7353128767123
2058,21.1020951612903,22.3232179452055,34.6973364383562
2059,18.9804379032258,22.6906754794521,34.6258956164384
2060,18.9828524193548,23.3766341530055,34.7848117486339
2061,19.3809056451613,22.2472608219178,34.6943736986301
2062,19.7747653225806,22.1768442465753,34.6176745205479
2063,20.4324435483871,22.0998195890411,34.684501369863
2064,18.8035193548387,23.2025321038251,34.7024584699454
2065,17.3349,22.196011369863,34.6800745205479
2066,18.9888741935484,22.728694109589,34.684055890411
2067,18.4492588709677,22.8143031506849,34.5905463013699
2068,18.9847419354839,21.6809763661202,34.6917349726776
2069,18.7575733870968,22.5402552054795,34.7411816438356
2070,19.4567677419355,22.4362297260274,34.5677794520548
2071,20.0345217741935,21.9885071232877,34.6996104109589
2072,19.3198201612903,22.6642971311475,34.661149726776
2073,20.2396564516129,22.9486242465753,34.5585402739726
2074,18.9517879032258,22.269935890411,34.6189002739726
2075,18.0539451612903,23.0449595890411,34.682538630137
2076,18.5234830645161,22.6379546448087,34.6455647540984
2077,20.4322370967742,22.5896971232877,34.7695873972603
2078,19.2800274193548,22.7712820547945,34.7112408219178
2079,18.3290161290323,22.7462453424658,34.7109967123288
2080,18.9163153225806,22.2882797814208,34.6944718579235
2081,19.2239403225806,21.3922412328767,34.607017260274
2082,19.5503822580645,22.5344776712329,34.6663621917808
2083,20.3751782258065,21.4310724657534,34.5940038356164
2084,19.5713217741935,22.0293321038251,34.6831669398907
2085,19.901914516129,21.5930493150685,34.6185238356164
2086,20.4285516129032,21.9984431506849,34.7637019178082
2087,18.4677459677419,21.4203887671233,34.6433010958904
2088,20.5889209677419,21.2148434426229,34.6335306010929
2089,20.2057540322581,22.8785465753425,34.8035175342466
2090,19.1107370967742,21.6321830136986,34.7093339726027
2091,19.8854032258065,21.3729294520548,34.628944109589
2092,20.2287274193548,21.7054289617486,34.6398565573771
2093,19.1918693548387,22.8375389041096,34.6918216438356
2094,20.7201185483871,22.1867568493151,34.7755906849315
2095,19.8548056451613,22.1560567123288,34.662877260274
2096,18.8540427419355,22.4145532786885,34.5503612021858
2097,20.4224540322581,21.3009519178082,34.6228706849315
2098,19.8442629032258,21.266835890411,34.5989901369863
2099,20.0756669354839,21.5181110778443,34.6423152694611
