"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"The Quark","Bothnian Sea","BS",2012,12.1748808064516
"Aland Sea","Bothnian Sea","BS",2013,12.7859987096774
"Bothnian Sea","Bothnian Sea","BS",2013,12.7859987096774
"The Quark","Bothnian Sea","BS",2013,12.7859987096774
"Aland Sea","Bothnian Sea","BS",2014,16.8247427419355
"Bothnian Sea","Bothnian Sea","BS",2014,16.8247427419355
"The Quark","Bothnian Sea","BS",2014,16.8247427419355
"Aland Sea","Bothnian Sea","BS",2015,14.3346887096774
"Bothnian Sea","Bothnian Sea","BS",2015,14.3346887096774
"The Quark","Bothnian Sea","BS",2015,14.3346887096774
"Aland Sea","Bothnian Sea","BS",2016,14.1800314516129
"Bothnian Sea","Bothnian Sea","BS",2016,14.1800314516129
"The Quark","Bothnian Sea","BS",2016,14.1800314516129
"Aland Sea","Bothnian Sea","BS",2017,16.164139516129
"Bothnian Sea","Bothnian Sea","BS",2017,16.164139516129
"The Quark","Bothnian Sea","BS",2017,16.164139516129
"Aland Sea","Bothnian Sea","BS",2018,17.4284120967742
"Bothnian Sea","Bothnian Sea","BS",2018,17.4284120967742
"The Quark","Bothnian Sea","BS",2018,17.4284120967742
"Aland Sea","Bothnian Sea","BS",2019,15.89446
"Bothnian Sea","Bothnian Sea","BS",2019,15.89446
"The Quark","Bothnian Sea","BS",2019,15.89446
"Aland Sea","Bothnian Sea","BS",2020,16.2388516129032
"Bothnian Sea","Bothnian Sea","BS",2020,16.2388516129032
"The Quark","Bothnian Sea","BS",2020,16.2388516129032
"Aland Sea","Bothnian Sea","BS",2021,17.2813629032258
"Bothnian Sea","Bothnian Sea","BS",2021,17.2813629032258
"The Quark","Bothnian Sea","BS",2021,17.2813629032258
"Aland Sea","Bothnian Sea","BS",2022,15.7404540322581
"Bothnian Sea","Bothnian Sea","BS",2022,15.7404540322581
"The Quark","Bothnian Sea","BS",2022,15.7404540322581
"Aland Sea","Bothnian Sea","BS",2023,16.1441879032258
"Bothnian Sea","Bothnian Sea","BS",2023,16.1441879032258
"The Quark","Bothnian Sea","BS",2023,16.1441879032258
"Aland Sea","Bothnian Sea","BS",2024,16.4781129032258
"Bothnian Sea","Bothnian Sea","BS",2024,16.4781129032258
"The Quark","Bothnian Sea","BS",2024,16.4781129032258
"Aland Sea","Bothnian Sea","BS",2025,17.8962846774194
"Bothnian Sea","Bothnian Sea","BS",2025,17.8962846774194
"The Quark","Bothnian Sea","BS",2025,17.8962846774194
"Aland Sea","Bothnian Sea","BS",2026,16.0089846774194
"Bothnian Sea","Bothnian Sea","BS",2026,16.0089846774194
"The Quark","Bothnian Sea","BS",2026,16.0089846774194
"Aland Sea","Bothnian Sea","BS",2027,13.7520212903226
"Bothnian Sea","Bothnian Sea","BS",2027,13.7520212903226
"The Quark","Bothnian Sea","BS",2027,13.7520212903226
"Aland Sea","Bothnian Sea","BS",2028,14.5649556451613
"Bothnian Sea","Bothnian Sea","BS",2028,14.5649556451613
"The Quark","Bothnian Sea","BS",2028,14.5649556451613
"Aland Sea","Bothnian Sea","BS",2029,16.5383709677419
"Bothnian Sea","Bothnian Sea","BS",2029,16.5383709677419
"The Quark","Bothnian Sea","BS",2029,16.5383709677419
"Aland Sea","Bothnian Sea","BS",2030,16.5956451612903
"Bothnian Sea","Bothnian Sea","BS",2030,16.5956451612903
"The Quark","Bothnian Sea","BS",2030,16.5956451612903
"Aland Sea","Bothnian Sea","BS",2031,16.1170362903226
"Bothnian Sea","Bothnian Sea","BS",2031,16.1170362903226
"The Quark","Bothnian Sea","BS",2031,16.1170362903226
"Aland Sea","Bothnian Sea","BS",2032,16.3787975806452
"Bothnian Sea","Bothnian Sea","BS",2032,16.3787975806452
"The Quark","Bothnian Sea","BS",2032,16.3787975806452
"Aland Sea","Bothnian Sea","BS",2033,16.5444443548387
"Bothnian Sea","Bothnian Sea","BS",2033,16.5444443548387
"The Quark","Bothnian Sea","BS",2033,16.5444443548387
"Aland Sea","Bothnian Sea","BS",2034,16.570160483871
"Bothnian Sea","Bothnian Sea","BS",2034,16.570160483871
"The Quark","Bothnian Sea","BS",2034,16.570160483871
"Aland Sea","Bothnian Sea","BS",2035,15.9798919354839
"Bothnian Sea","Bothnian Sea","BS",2035,15.9798919354839
"The Quark","Bothnian Sea","BS",2035,15.9798919354839
"Aland Sea","Bothnian Sea","BS",2036,15.289789516129
"Bothnian Sea","Bothnian Sea","BS",2036,15.289789516129
"The Quark","Bothnian Sea","BS",2036,15.289789516129
"Aland Sea","Bothnian Sea","BS",2037,14.9564475806452
"Bothnian Sea","Bothnian Sea","BS",2037,14.9564475806452
"The Quark","Bothnian Sea","BS",2037,14.9564475806452
"Aland Sea","Bothnian Sea","BS",2038,18.8726338709677
"Bothnian Sea","Bothnian Sea","BS",2038,18.8726338709677
"The Quark","Bothnian Sea","BS",2038,18.8726338709677
"Aland Sea","Bothnian Sea","BS",2039,16.8057209677419
"Bothnian Sea","Bothnian Sea","BS",2039,16.8057209677419
"The Quark","Bothnian Sea","BS",2039,16.8057209677419
"Aland Sea","Bothnian Sea","BS",2040,15.4869951612903
"Bothnian Sea","Bothnian Sea","BS",2040,15.4869951612903
"The Quark","Bothnian Sea","BS",2040,15.4869951612903
"Aland Sea","Bothnian Sea","BS",2041,19.4660975806452
"Bothnian Sea","Bothnian Sea","BS",2041,19.4660975806452
"The Quark","Bothnian Sea","BS",2041,19.4660975806452
"Aland Sea","Bothnian Sea","BS",2042,18.4325572580645
"Bothnian Sea","Bothnian Sea","BS",2042,18.4325572580645
"The Quark","Bothnian Sea","BS",2042,18.4325572580645
"Aland Sea","Bothnian Sea","BS",2043,17.0284685483871
"Bothnian Sea","Bothnian Sea","BS",2043,17.0284685483871
"The Quark","Bothnian Sea","BS",2043,17.0284685483871
"Aland Sea","Bothnian Sea","BS",2044,16.7364911290323
"Bothnian Sea","Bothnian Sea","BS",2044,16.7364911290323
"The Quark","Bothnian Sea","BS",2044,16.7364911290323
"Aland Sea","Bothnian Sea","BS",2045,16.6294008064516
"Bothnian Sea","Bothnian Sea","BS",2045,16.6294008064516
"The Quark","Bothnian Sea","BS",2045,16.6294008064516
"Aland Sea","Bothnian Sea","BS",2046,17.1753290322581
"Bothnian Sea","Bothnian Sea","BS",2046,17.1753290322581
"The Quark","Bothnian Sea","BS",2046,17.1753290322581
"Aland Sea","Bothnian Sea","BS",2047,18.0071016129032
"Bothnian Sea","Bothnian Sea","BS",2047,18.0071016129032
"The Quark","Bothnian Sea","BS",2047,18.0071016129032
"Aland Sea","Bothnian Sea","BS",2048,17.8520491935484
"Bothnian Sea","Bothnian Sea","BS",2048,17.8520491935484
"The Quark","Bothnian Sea","BS",2048,17.8520491935484
"Aland Sea","Bothnian Sea","BS",2049,17.3441927419355
"Bothnian Sea","Bothnian Sea","BS",2049,17.3441927419355
"The Quark","Bothnian Sea","BS",2049,17.3441927419355
"Aland Sea","Bothnian Sea","BS",2050,16.3153056451613
"Bothnian Sea","Bothnian Sea","BS",2050,16.3153056451613
"The Quark","Bothnian Sea","BS",2050,16.3153056451613
"Aland Sea","Bothnian Sea","BS",2051,16.9802266129032
"Bothnian Sea","Bothnian Sea","BS",2051,16.9802266129032
"The Quark","Bothnian Sea","BS",2051,16.9802266129032
"Aland Sea","Bothnian Sea","BS",2052,17.3792379032258
"Bothnian Sea","Bothnian Sea","BS",2052,17.3792379032258
"The Quark","Bothnian Sea","BS",2052,17.3792379032258
"Aland Sea","Bothnian Sea","BS",2053,16.9963274193548
"Bothnian Sea","Bothnian Sea","BS",2053,16.9963274193548
"The Quark","Bothnian Sea","BS",2053,16.9963274193548
"Aland Sea","Bothnian Sea","BS",2054,17.3136008064516
"Bothnian Sea","Bothnian Sea","BS",2054,17.3136008064516
"The Quark","Bothnian Sea","BS",2054,17.3136008064516
"Aland Sea","Bothnian Sea","BS",2055,19.0369475806452
"Bothnian Sea","Bothnian Sea","BS",2055,19.0369475806452
"The Quark","Bothnian Sea","BS",2055,19.0369475806452
"Aland Sea","Bothnian Sea","BS",2056,16.6556451612903
"Bothnian Sea","Bothnian Sea","BS",2056,16.6556451612903
"The Quark","Bothnian Sea","BS",2056,16.6556451612903
"Aland Sea","Bothnian Sea","BS",2057,16.7755346774194
"Bothnian Sea","Bothnian Sea","BS",2057,16.7755346774194
"The Quark","Bothnian Sea","BS",2057,16.7755346774194
"Aland Sea","Bothnian Sea","BS",2058,19.3907822580645
"Bothnian Sea","Bothnian Sea","BS",2058,19.3907822580645
"The Quark","Bothnian Sea","BS",2058,19.3907822580645
"Aland Sea","Bothnian Sea","BS",2059,17.5783040322581
"Bothnian Sea","Bothnian Sea","BS",2059,17.5783040322581
"The Quark","Bothnian Sea","BS",2059,17.5783040322581
"Aland Sea","Bothnian Sea","BS",2060,17.6558717741935
"Bothnian Sea","Bothnian Sea","BS",2060,17.6558717741935
"The Quark","Bothnian Sea","BS",2060,17.6558717741935
"Aland Sea","Bothnian Sea","BS",2061,17.6991741935484
"Bothnian Sea","Bothnian Sea","BS",2061,17.6991741935484
"The Quark","Bothnian Sea","BS",2061,17.6991741935484
"Aland Sea","Bothnian Sea","BS",2062,17.0967403225806
"Bothnian Sea","Bothnian Sea","BS",2062,17.0967403225806
"The Quark","Bothnian Sea","BS",2062,17.0967403225806
"Aland Sea","Bothnian Sea","BS",2063,18.0151564516129
"Bothnian Sea","Bothnian Sea","BS",2063,18.0151564516129
"The Quark","Bothnian Sea","BS",2063,18.0151564516129
"Aland Sea","Bothnian Sea","BS",2064,17.666625
"Bothnian Sea","Bothnian Sea","BS",2064,17.666625
"The Quark","Bothnian Sea","BS",2064,17.666625
"Aland Sea","Bothnian Sea","BS",2065,15.0356620967742
"Bothnian Sea","Bothnian Sea","BS",2065,15.0356620967742
"The Quark","Bothnian Sea","BS",2065,15.0356620967742
"Aland Sea","Bothnian Sea","BS",2066,17.4303451612903
"Bothnian Sea","Bothnian Sea","BS",2066,17.4303451612903
"The Quark","Bothnian Sea","BS",2066,17.4303451612903
"Aland Sea","Bothnian Sea","BS",2067,16.8195209677419
"Bothnian Sea","Bothnian Sea","BS",2067,16.8195209677419
"The Quark","Bothnian Sea","BS",2067,16.8195209677419
"Aland Sea","Bothnian Sea","BS",2068,17.6352072580645
"Bothnian Sea","Bothnian Sea","BS",2068,17.6352072580645
"The Quark","Bothnian Sea","BS",2068,17.6352072580645
"Aland Sea","Bothnian Sea","BS",2069,19.1152564516129
"Bothnian Sea","Bothnian Sea","BS",2069,19.1152564516129
"The Quark","Bothnian Sea","BS",2069,19.1152564516129
"Aland Sea","Bothnian Sea","BS",2070,17.932125
"Bothnian Sea","Bothnian Sea","BS",2070,17.932125
"The Quark","Bothnian Sea","BS",2070,17.932125
"Aland Sea","Bothnian Sea","BS",2071,18.0121701612903
"Bothnian Sea","Bothnian Sea","BS",2071,18.0121701612903
"The Quark","Bothnian Sea","BS",2071,18.0121701612903
"Aland Sea","Bothnian Sea","BS",2072,17.673264516129
"Bothnian Sea","Bothnian Sea","BS",2072,17.673264516129
"The Quark","Bothnian Sea","BS",2072,17.673264516129
"Aland Sea","Bothnian Sea","BS",2073,20.3825072580645
"Bothnian Sea","Bothnian Sea","BS",2073,20.3825072580645
"The Quark","Bothnian Sea","BS",2073,20.3825072580645
"Aland Sea","Bothnian Sea","BS",2074,17.7707080645161
"Bothnian Sea","Bothnian Sea","BS",2074,17.7707080645161
"The Quark","Bothnian Sea","BS",2074,17.7707080645161
"Aland Sea","Bothnian Sea","BS",2075,16.5305653225806
"Bothnian Sea","Bothnian Sea","BS",2075,16.5305653225806
"The Quark","Bothnian Sea","BS",2075,16.5305653225806
"Aland Sea","Bothnian Sea","BS",2076,16.1602588709677
"Bothnian Sea","Bothnian Sea","BS",2076,16.1602588709677
"The Quark","Bothnian Sea","BS",2076,16.1602588709677
"Aland Sea","Bothnian Sea","BS",2077,19.1998709677419
"Bothnian Sea","Bothnian Sea","BS",2077,19.1998709677419
"The Quark","Bothnian Sea","BS",2077,19.1998709677419
"Aland Sea","Bothnian Sea","BS",2078,18.9547008064516
"Bothnian Sea","Bothnian Sea","BS",2078,18.9547008064516
"The Quark","Bothnian Sea","BS",2078,18.9547008064516
"Aland Sea","Bothnian Sea","BS",2079,14.3732326612903
"Bothnian Sea","Bothnian Sea","BS",2079,14.3732326612903
"The Quark","Bothnian Sea","BS",2079,14.3732326612903
"Aland Sea","Bothnian Sea","BS",2080,17.7193080645161
"Bothnian Sea","Bothnian Sea","BS",2080,17.7193080645161
"The Quark","Bothnian Sea","BS",2080,17.7193080645161
"Aland Sea","Bothnian Sea","BS",2081,18.3065322580645
"Bothnian Sea","Bothnian Sea","BS",2081,18.3065322580645
"The Quark","Bothnian Sea","BS",2081,18.3065322580645
"Aland Sea","Bothnian Sea","BS",2082,17.5287467741936
"Bothnian Sea","Bothnian Sea","BS",2082,17.5287467741936
"The Quark","Bothnian Sea","BS",2082,17.5287467741936
"Aland Sea","Bothnian Sea","BS",2083,18.1976338709677
"Bothnian Sea","Bothnian Sea","BS",2083,18.1976338709677
"The Quark","Bothnian Sea","BS",2083,18.1976338709677
"Aland Sea","Bothnian Sea","BS",2084,17.3507870967742
"Bothnian Sea","Bothnian Sea","BS",2084,17.3507870967742
"The Quark","Bothnian Sea","BS",2084,17.3507870967742
"Aland Sea","Bothnian Sea","BS",2085,18.680314516129
"Bothnian Sea","Bothnian Sea","BS",2085,18.680314516129
"The Quark","Bothnian Sea","BS",2085,18.680314516129
"Aland Sea","Bothnian Sea","BS",2086,19.9210120967742
"Bothnian Sea","Bothnian Sea","BS",2086,19.9210120967742
"The Quark","Bothnian Sea","BS",2086,19.9210120967742
"Aland Sea","Bothnian Sea","BS",2087,17.476414516129
"Bothnian Sea","Bothnian Sea","BS",2087,17.476414516129
"The Quark","Bothnian Sea","BS",2087,17.476414516129
"Aland Sea","Bothnian Sea","BS",2088,18.8324112903226
"Bothnian Sea","Bothnian Sea","BS",2088,18.8324112903226
"The Quark","Bothnian Sea","BS",2088,18.8324112903226
"Aland Sea","Bothnian Sea","BS",2089,18.163389516129
"Bothnian Sea","Bothnian Sea","BS",2089,18.163389516129
"The Quark","Bothnian Sea","BS",2089,18.163389516129
"Aland Sea","Bothnian Sea","BS",2090,17.8343596774194
"Bothnian Sea","Bothnian Sea","BS",2090,17.8343596774194
"The Quark","Bothnian Sea","BS",2090,17.8343596774194
"Aland Sea","Bothnian Sea","BS",2091,19.0345112903226
"Bothnian Sea","Bothnian Sea","BS",2091,19.0345112903226
"The Quark","Bothnian Sea","BS",2091,19.0345112903226
"Aland Sea","Bothnian Sea","BS",2092,19.4124540322581
"Bothnian Sea","Bothnian Sea","BS",2092,19.4124540322581
"The Quark","Bothnian Sea","BS",2092,19.4124540322581
"Aland Sea","Bothnian Sea","BS",2093,17.4787838709677
"Bothnian Sea","Bothnian Sea","BS",2093,17.4787838709677
"The Quark","Bothnian Sea","BS",2093,17.4787838709677
"Aland Sea","Bothnian Sea","BS",2094,19.4744717741935
"Bothnian Sea","Bothnian Sea","BS",2094,19.4744717741935
"The Quark","Bothnian Sea","BS",2094,19.4744717741935
"Aland Sea","Bothnian Sea","BS",2095,17.5931580645161
"Bothnian Sea","Bothnian Sea","BS",2095,17.5931580645161
"The Quark","Bothnian Sea","BS",2095,17.5931580645161
"Aland Sea","Bothnian Sea","BS",2096,16.8210685483871
"Bothnian Sea","Bothnian Sea","BS",2096,16.8210685483871
"The Quark","Bothnian Sea","BS",2096,16.8210685483871
"Aland Sea","Bothnian Sea","BS",2097,18.8077177419355
"Bothnian Sea","Bothnian Sea","BS",2097,18.8077177419355
"The Quark","Bothnian Sea","BS",2097,18.8077177419355
"Aland Sea","Bothnian Sea","BS",2098,20.3775637096774
"Bothnian Sea","Bothnian Sea","BS",2098,20.3775637096774
"The Quark","Bothnian Sea","BS",2098,20.3775637096774
"Aland Sea","Bothnian Sea","BS",2099,17.9630637096774
"Bothnian Sea","Bothnian Sea","BS",2099,17.9630637096774
"The Quark","Bothnian Sea","BS",2099,17.9630637096774
"Kattegat","Central Kattegat","CK",1960,18.3612072580645
"Kattegat","Central Kattegat","CK",1961,15.6440411290323
"Kattegat","Central Kattegat","CK",1962,17.500725
"Kattegat","Central Kattegat","CK",1963,19.2030112903226
"Kattegat","Central Kattegat","CK",1964,18.1286766129032
"Kattegat","Central Kattegat","CK",1965,17.3090233870968
"Kattegat","Central Kattegat","CK",1966,17.3327548387097
"Kattegat","Central Kattegat","CK",1967,18.1269830645161
"Kattegat","Central Kattegat","CK",1968,17.3401677419355
"Kattegat","Central Kattegat","CK",1969,16.1758927419355
"Kattegat","Central Kattegat","CK",1970,17.0648612903226
"Kattegat","Central Kattegat","CK",1971,16.3100379032258
"Kattegat","Central Kattegat","CK",1972,16.9669508064516
"Kattegat","Central Kattegat","CK",1973,17.7940290322581
"Kattegat","Central Kattegat","CK",1974,17.8317112903226
"Kattegat","Central Kattegat","CK",1975,17.1908411290323
"Kattegat","Central Kattegat","CK",1976,19.5980532258065
"Kattegat","Central Kattegat","CK",1977,16.3852669354839
"Kattegat","Central Kattegat","CK",1978,18.5614298387097
"Kattegat","Central Kattegat","CK",1979,16.1647193548387
"Kattegat","Central Kattegat","CK",1980,16.6855169354839
"Kattegat","Central Kattegat","CK",1981,17.0002048387097
"Kattegat","Central Kattegat","CK",1982,16.6104701612903
"Kattegat","Central Kattegat","CK",1983,18.1065637096774
"Kattegat","Central Kattegat","CK",1984,17.962685483871
"Kattegat","Central Kattegat","CK",1985,18.3924548387097
"Kattegat","Central Kattegat","CK",1986,17.9335064516129
"Kattegat","Central Kattegat","CK",1987,18.4126379032258
"Kattegat","Central Kattegat","CK",1988,17.3479032258065
"Kattegat","Central Kattegat","CK",1989,18.5062153225806
"Kattegat","Central Kattegat","CK",1990,19.3881806451613
"Kattegat","Central Kattegat","CK",1991,17.1699838709677
"Kattegat","Central Kattegat","CK",1992,16.233775
"Kattegat","Central Kattegat","CK",1993,17.1281475806452
"Kattegat","Central Kattegat","CK",1994,17.9160540322581
"Kattegat","Central Kattegat","CK",1995,17.1687532258065
"Kattegat","Central Kattegat","CK",1996,17.6755943548387
"Kattegat","Central Kattegat","CK",1997,18.2031387096774
"Kattegat","Central Kattegat","CK",1998,18.0173806451613
"Kattegat","Central Kattegat","CK",1999,18.7251879032258
"Kattegat","Central Kattegat","CK",2000,17.1962217741935
"Kattegat","Central Kattegat","CK",2001,18.1060024193548
"Kattegat","Central Kattegat","CK",2002,17.1041822580645
"Kattegat","Central Kattegat","CK",2003,18.3272201612903
"Kattegat","Central Kattegat","CK",2004,17.4807790322581
"Kattegat","Central Kattegat","CK",2005,16.9560120967742
"Kattegat","Central Kattegat","CK",2006,17.4075161290323
"Kattegat","Central Kattegat","CK",2007,18.7260048387097
"Kattegat","Central Kattegat","CK",2008,16.6789637096774
"Kattegat","Central Kattegat","CK",2009,16.9025427419355
"Kattegat","Central Kattegat","CK",2010,18.8873483870968
"Kattegat","Central Kattegat","CK",2011,19.8063258064516
"Kattegat","Central Kattegat","CK",2012,17.8897725806452
"Kattegat","Central Kattegat","CK",2013,16.7119112903226
"Kattegat","Central Kattegat","CK",2014,20.0517379032258
"Kattegat","Central Kattegat","CK",2015,17.844514516129
"Kattegat","Central Kattegat","CK",2016,18.0379830645161
"Kattegat","Central Kattegat","CK",2017,18.8760798387097
"Kattegat","Central Kattegat","CK",2018,19.0992064516129
"Kattegat","Central Kattegat","CK",2019,17.7723983870968
"Kattegat","Central Kattegat","CK",2020,18.83385
"Kattegat","Central Kattegat","CK",2021,19.189
"Kattegat","Central Kattegat","CK",2022,17.3555483870968
"Kattegat","Central Kattegat","CK",2023,17.3120822580645
"Kattegat","Central Kattegat","CK",2024,18.5833717741935
"Kattegat","Central Kattegat","CK",2025,19.5777024193548
"Kattegat","Central Kattegat","CK",2026,18.781739516129
"Kattegat","Central Kattegat","CK",2027,17.760135483871
"Kattegat","Central Kattegat","CK",2028,18.5035653225806
"Kattegat","Central Kattegat","CK",2029,20.4766282258065
"Kattegat","Central Kattegat","CK",2030,18.8566387096774
"Kattegat","Central Kattegat","CK",2031,18.5971508064516
"Kattegat","Central Kattegat","CK",2032,18.5249725806452
"Kattegat","Central Kattegat","CK",2033,17.6611008064516
"Kattegat","Central Kattegat","CK",2034,18.4215814516129
"Kattegat","Central Kattegat","CK",2035,16.9934161290323
"Kattegat","Central Kattegat","CK",2036,19.2374677419355
"Kattegat","Central Kattegat","CK",2037,17.117110483871
"Kattegat","Central Kattegat","CK",2038,20.3462379032258
"Kattegat","Central Kattegat","CK",2039,19.4027274193548
"Kattegat","Central Kattegat","CK",2040,17.3089717741935
"Kattegat","Central Kattegat","CK",2041,20.0582491935484
"Kattegat","Central Kattegat","CK",2042,19.1905701612903
"Kattegat","Central Kattegat","CK",2043,18.4744903225806
"Kattegat","Central Kattegat","CK",2044,18.4147983870968
"Kattegat","Central Kattegat","CK",2045,19.4697508064516
"Kattegat","Central Kattegat","CK",2046,18.4817169354839
"Kattegat","Central Kattegat","CK",2047,18.9488048387097
"Kattegat","Central Kattegat","CK",2048,18.9480572580645
"Kattegat","Central Kattegat","CK",2049,18.8723282258065
"Kattegat","Central Kattegat","CK",2050,19.1532451612903
"Kattegat","Central Kattegat","CK",2051,17.1894975806452
"Kattegat","Central Kattegat","CK",2052,19.4856088709677
"Kattegat","Central Kattegat","CK",2053,18.8216709677419
"Kattegat","Central Kattegat","CK",2054,19.7803967741935
"Kattegat","Central Kattegat","CK",2055,18.6065806451613
"Kattegat","Central Kattegat","CK",2056,19.0615451612903
"Kattegat","Central Kattegat","CK",2057,18.7927741935484
"Kattegat","Central Kattegat","CK",2058,21.6193088709677
"Kattegat","Central Kattegat","CK",2059,19.0467072580645
"Kattegat","Central Kattegat","CK",2060,19.585960483871
"Kattegat","Central Kattegat","CK",2061,19.5283080645161
"Kattegat","Central Kattegat","CK",2062,19.9023362903226
"Kattegat","Central Kattegat","CK",2063,20.8487548387097
"Kattegat","Central Kattegat","CK",2064,18.9403911290323
"Kattegat","Central Kattegat","CK",2065,17.7150927419355
"Kattegat","Central Kattegat","CK",2066,19.1790790322581
"Kattegat","Central Kattegat","CK",2067,18.65455
"Kattegat","Central Kattegat","CK",2068,19.2523774193548
"Kattegat","Central Kattegat","CK",2069,18.9228580645161
"Kattegat","Central Kattegat","CK",2070,19.6413717741935
"Kattegat","Central Kattegat","CK",2071,20.3052508064516
"Kattegat","Central Kattegat","CK",2072,19.5311532258065
"Kattegat","Central Kattegat","CK",2073,20.5903314516129
"Kattegat","Central Kattegat","CK",2074,19.1638903225806
"Kattegat","Central Kattegat","CK",2075,18.3150975806452
"Kattegat","Central Kattegat","CK",2076,18.8051274193548
"Kattegat","Central Kattegat","CK",2077,20.9439169354839
"Kattegat","Central Kattegat","CK",2078,19.5585209677419
"Kattegat","Central Kattegat","CK",2079,18.4144967741935
"Kattegat","Central Kattegat","CK",2080,19.2936532258065
"Kattegat","Central Kattegat","CK",2081,19.4938120967742
"Kattegat","Central Kattegat","CK",2082,19.7584
"Kattegat","Central Kattegat","CK",2083,20.6681064516129
"Kattegat","Central Kattegat","CK",2084,20.0318346774194
"Kattegat","Central Kattegat","CK",2085,20.3108701612903
"Kattegat","Central Kattegat","CK",2086,20.6386064516129
"Kattegat","Central Kattegat","CK",2087,18.6563032258065
"Kattegat","Central Kattegat","CK",2088,20.7750943548387
"Kattegat","Central Kattegat","CK",2089,20.5936927419355
"Kattegat","Central Kattegat","CK",2090,19.2039741935484
"Kattegat","Central Kattegat","CK",2091,20.080385483871
"Kattegat","Central Kattegat","CK",2092,20.3908967741935
"Kattegat","Central Kattegat","CK",2093,19.4233451612903
"Kattegat","Central Kattegat","CK",2094,21.1306120967742
"Kattegat","Central Kattegat","CK",2095,20.1413016129032
"Kattegat","Central Kattegat","CK",2096,19.2816983870968
"Kattegat","Central Kattegat","CK",2097,20.5538330645161
"Kattegat","Central Kattegat","CK",2098,20.3233629032258
"Kattegat","Central Kattegat","CK",2099,20.3995467741935
"Kiel Bay","Fehmarn Belt","FB",1960,19.2402806451613
"Kiel Bay","Fehmarn Belt","FB",1961,17.0093459677419
"Kiel Bay","Fehmarn Belt","FB",1962,19.1236758064516
"Kiel Bay","Fehmarn Belt","FB",1963,19.7696024193548
"Kiel Bay","Fehmarn Belt","FB",1964,19.243989516129
"Kiel Bay","Fehmarn Belt","FB",1965,18.5299967741935
"Kiel Bay","Fehmarn Belt","FB",1966,18.2024346774194
"Kiel Bay","Fehmarn Belt","FB",1967,19.3243612903226
"Kiel Bay","Fehmarn Belt","FB",1968,17.9687685483871
"Kiel Bay","Fehmarn Belt","FB",1969,17.7677669354839
"Kiel Bay","Fehmarn Belt","FB",1970,18.6428040322581
"Kiel Bay","Fehmarn Belt","FB",1971,17.4929822580645
"Kiel Bay","Fehmarn Belt","FB",1972,18.4165991935484
"Kiel Bay","Fehmarn Belt","FB",1973,19.3627008064516
"Kiel Bay","Fehmarn Belt","FB",1974,19.0087338709677
"Kiel Bay","Fehmarn Belt","FB",1975,18.4000637096774
"Kiel Bay","Fehmarn Belt","FB",1976,20.4617298387097
"Kiel Bay","Fehmarn Belt","FB",1977,18.1188532258065
"Kiel Bay","Fehmarn Belt","FB",1978,19.8446596774194
"Kiel Bay","Fehmarn Belt","FB",1979,17.651085483871
"Kiel Bay","Fehmarn Belt","FB",1980,18.5439943548387
"Kiel Bay","Fehmarn Belt","FB",1981,18.0745040322581
"Kiel Bay","Fehmarn Belt","FB",1982,17.8321137096774
"Kiel Bay","Fehmarn Belt","FB",1983,18.8166951612903
"Kiel Bay","Fehmarn Belt","FB",1984,18.7339040322581
"Kiel Bay","Fehmarn Belt","FB",1985,19.9677951612903
"Kiel Bay","Fehmarn Belt","FB",1986,19.2346862903226
"Kiel Bay","Fehmarn Belt","FB",1987,19.1126346774194
"Kiel Bay","Fehmarn Belt","FB",1988,18.9857838709677
"Kiel Bay","Fehmarn Belt","FB",1989,19.8823620967742
"Kiel Bay","Fehmarn Belt","FB",1990,20.1898403225806
"Kiel Bay","Fehmarn Belt","FB",1991,18.9634338709677
"Kiel Bay","Fehmarn Belt","FB",1992,17.6145935483871
"Kiel Bay","Fehmarn Belt","FB",1993,18.6505298387097
"Kiel Bay","Fehmarn Belt","FB",1994,19.6457129032258
"Kiel Bay","Fehmarn Belt","FB",1995,18.4434983870968
"Kiel Bay","Fehmarn Belt","FB",1996,19.3352620967742
"Kiel Bay","Fehmarn Belt","FB",1997,19.2806322580645
"Kiel Bay","Fehmarn Belt","FB",1998,19.1604233870968
"Kiel Bay","Fehmarn Belt","FB",1999,19.735025
"Kiel Bay","Fehmarn Belt","FB",2000,19.0213298387097
"Kiel Bay","Fehmarn Belt","FB",2001,19.2124733870968
"Kiel Bay","Fehmarn Belt","FB",2002,18.5925991935484
"Kiel Bay","Fehmarn Belt","FB",2003,19.4016919354839
"Kiel Bay","Fehmarn Belt","FB",2004,18.501535483871
"Kiel Bay","Fehmarn Belt","FB",2005,18.3943806451613
"Kiel Bay","Fehmarn Belt","FB",2006,18.7172927419355
"Kiel Bay","Fehmarn Belt","FB",2007,20.0539008064516
"Kiel Bay","Fehmarn Belt","FB",2008,17.8700524193548
"Kiel Bay","Fehmarn Belt","FB",2009,18.2202064516129
"Kiel Bay","Fehmarn Belt","FB",2010,20.2923596774194
"Kiel Bay","Fehmarn Belt","FB",2011,20.8843088709677
"Kiel Bay","Fehmarn Belt","FB",2012,19.2871274193548
"Kiel Bay","Fehmarn Belt","FB",2013,17.9090919354839
"Kiel Bay","Fehmarn Belt","FB",2014,20.9856209677419
"Kiel Bay","Fehmarn Belt","FB",2015,19.0902677419355
