"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"Bothnian Sea","Bothnian Sea","BS",2010,15.3615532258065
"The Quark","Bothnian Sea","BS",2010,15.3615532258065
"Aland Sea","Bothnian Sea","BS",2011,13.1624861290323
"Bothnian Sea","Bothnian Sea","BS",2011,13.1624861290323
"The Quark","Bothnian Sea","BS",2011,13.1624861290323
"Aland Sea","Bothnian Sea","BS",2012,14.2805435483871
"Bothnian Sea","Bothnian Sea","BS",2012,14.2805435483871
"The Quark","Bothnian Sea","BS",2012,14.2805435483871
"Aland Sea","Bothnian Sea","BS",2013,14.4352241935484
"Bothnian Sea","Bothnian Sea","BS",2013,14.4352241935484
"The Quark","Bothnian Sea","BS",2013,14.4352241935484
"Aland Sea","Bothnian Sea","BS",2014,11.9765120967742
"Bothnian Sea","Bothnian Sea","BS",2014,11.9765120967742
"The Quark","Bothnian Sea","BS",2014,11.9765120967742
"Aland Sea","Bothnian Sea","BS",2015,15.4061120967742
"Bothnian Sea","Bothnian Sea","BS",2015,15.4061120967742
"The Quark","Bothnian Sea","BS",2015,15.4061120967742
"Aland Sea","Bothnian Sea","BS",2016,13.4242411290323
"Bothnian Sea","Bothnian Sea","BS",2016,13.4242411290323
"The Quark","Bothnian Sea","BS",2016,13.4242411290323
"Aland Sea","Bothnian Sea","BS",2017,13.0454959677419
"Bothnian Sea","Bothnian Sea","BS",2017,13.0454959677419
"The Quark","Bothnian Sea","BS",2017,13.0454959677419
"Aland Sea","Bothnian Sea","BS",2018,15.3014927419355
"Bothnian Sea","Bothnian Sea","BS",2018,15.3014927419355
"The Quark","Bothnian Sea","BS",2018,15.3014927419355
"Aland Sea","Bothnian Sea","BS",2019,13.2495796774194
"Bothnian Sea","Bothnian Sea","BS",2019,13.2495796774194
"The Quark","Bothnian Sea","BS",2019,13.2495796774194
"Aland Sea","Bothnian Sea","BS",2020,13.7031903225806
"Bothnian Sea","Bothnian Sea","BS",2020,13.7031903225806
"The Quark","Bothnian Sea","BS",2020,13.7031903225806
"Aland Sea","Bothnian Sea","BS",2021,13.2008080645161
"Bothnian Sea","Bothnian Sea","BS",2021,13.2008080645161
"The Quark","Bothnian Sea","BS",2021,13.2008080645161
"Aland Sea","Bothnian Sea","BS",2022,14.9950112903226
"Bothnian Sea","Bothnian Sea","BS",2022,14.9950112903226
"The Quark","Bothnian Sea","BS",2022,14.9950112903226
"Aland Sea","Bothnian Sea","BS",2023,16.5058177419355
"Bothnian Sea","Bothnian Sea","BS",2023,16.5058177419355
"The Quark","Bothnian Sea","BS",2023,16.5058177419355
"Aland Sea","Bothnian Sea","BS",2024,14.7074935483871
"Bothnian Sea","Bothnian Sea","BS",2024,14.7074935483871
"The Quark","Bothnian Sea","BS",2024,14.7074935483871
"Aland Sea","Bothnian Sea","BS",2025,12.4724943548387
"Bothnian Sea","Bothnian Sea","BS",2025,12.4724943548387
"The Quark","Bothnian Sea","BS",2025,12.4724943548387
"Aland Sea","Bothnian Sea","BS",2026,15.5071161290323
"Bothnian Sea","Bothnian Sea","BS",2026,15.5071161290323
"The Quark","Bothnian Sea","BS",2026,15.5071161290323
"Aland Sea","Bothnian Sea","BS",2027,14.0325741935484
"Bothnian Sea","Bothnian Sea","BS",2027,14.0325741935484
"The Quark","Bothnian Sea","BS",2027,14.0325741935484
"Aland Sea","Bothnian Sea","BS",2028,14.9817
"Bothnian Sea","Bothnian Sea","BS",2028,14.9817
"The Quark","Bothnian Sea","BS",2028,14.9817
"Aland Sea","Bothnian Sea","BS",2029,15.782910483871
"Bothnian Sea","Bothnian Sea","BS",2029,15.782910483871
"The Quark","Bothnian Sea","BS",2029,15.782910483871
"Aland Sea","Bothnian Sea","BS",2030,14.4586072580645
"Bothnian Sea","Bothnian Sea","BS",2030,14.4586072580645
"The Quark","Bothnian Sea","BS",2030,14.4586072580645
"Aland Sea","Bothnian Sea","BS",2031,16.6466887096774
"Bothnian Sea","Bothnian Sea","BS",2031,16.6466887096774
"The Quark","Bothnian Sea","BS",2031,16.6466887096774
"Aland Sea","Bothnian Sea","BS",2032,14.6884790322581
"Bothnian Sea","Bothnian Sea","BS",2032,14.6884790322581
"The Quark","Bothnian Sea","BS",2032,14.6884790322581
"Aland Sea","Bothnian Sea","BS",2033,14.5454048387097
"Bothnian Sea","Bothnian Sea","BS",2033,14.5454048387097
"The Quark","Bothnian Sea","BS",2033,14.5454048387097
"Aland Sea","Bothnian Sea","BS",2034,12.7245516129032
"Bothnian Sea","Bothnian Sea","BS",2034,12.7245516129032
"The Quark","Bothnian Sea","BS",2034,12.7245516129032
"Aland Sea","Bothnian Sea","BS",2035,15.2099387096774
"Bothnian Sea","Bothnian Sea","BS",2035,15.2099387096774
"The Quark","Bothnian Sea","BS",2035,15.2099387096774
"Aland Sea","Bothnian Sea","BS",2036,14.6023056451613
"Bothnian Sea","Bothnian Sea","BS",2036,14.6023056451613
"The Quark","Bothnian Sea","BS",2036,14.6023056451613
"Aland Sea","Bothnian Sea","BS",2037,15.1122846774194
"Bothnian Sea","Bothnian Sea","BS",2037,15.1122846774194
"The Quark","Bothnian Sea","BS",2037,15.1122846774194
"Aland Sea","Bothnian Sea","BS",2038,16.4038338709677
"Bothnian Sea","Bothnian Sea","BS",2038,16.4038338709677
"The Quark","Bothnian Sea","BS",2038,16.4038338709677
"Aland Sea","Bothnian Sea","BS",2039,15.3712016129032
"Bothnian Sea","Bothnian Sea","BS",2039,15.3712016129032
"The Quark","Bothnian Sea","BS",2039,15.3712016129032
"Aland Sea","Bothnian Sea","BS",2040,15.3555185483871
"Bothnian Sea","Bothnian Sea","BS",2040,15.3555185483871
"The Quark","Bothnian Sea","BS",2040,15.3555185483871
"Aland Sea","Bothnian Sea","BS",2041,15.6076879032258
"Bothnian Sea","Bothnian Sea","BS",2041,15.6076879032258
"The Quark","Bothnian Sea","BS",2041,15.6076879032258
"Aland Sea","Bothnian Sea","BS",2042,15.2764419354839
"Bothnian Sea","Bothnian Sea","BS",2042,15.2764419354839
"The Quark","Bothnian Sea","BS",2042,15.2764419354839
"Aland Sea","Bothnian Sea","BS",2043,15.1597169354839
"Bothnian Sea","Bothnian Sea","BS",2043,15.1597169354839
"The Quark","Bothnian Sea","BS",2043,15.1597169354839
"Aland Sea","Bothnian Sea","BS",2044,16.4631975806452
"Bothnian Sea","Bothnian Sea","BS",2044,16.4631975806452
"The Quark","Bothnian Sea","BS",2044,16.4631975806452
"Aland Sea","Bothnian Sea","BS",2045,16.3819661290323
"Bothnian Sea","Bothnian Sea","BS",2045,16.3819661290323
"The Quark","Bothnian Sea","BS",2045,16.3819661290323
"Aland Sea","Bothnian Sea","BS",2046,16.8092411290323
"Bothnian Sea","Bothnian Sea","BS",2046,16.8092411290323
"The Quark","Bothnian Sea","BS",2046,16.8092411290323
"Aland Sea","Bothnian Sea","BS",2047,15.2998048387097
"Bothnian Sea","Bothnian Sea","BS",2047,15.2998048387097
"The Quark","Bothnian Sea","BS",2047,15.2998048387097
"Aland Sea","Bothnian Sea","BS",2048,15.8125693548387
"Bothnian Sea","Bothnian Sea","BS",2048,15.8125693548387
"The Quark","Bothnian Sea","BS",2048,15.8125693548387
"Aland Sea","Bothnian Sea","BS",2049,14.7915758064516
"Bothnian Sea","Bothnian Sea","BS",2049,14.7915758064516
"The Quark","Bothnian Sea","BS",2049,14.7915758064516
"Aland Sea","Bothnian Sea","BS",2050,15.6994975806452
"Bothnian Sea","Bothnian Sea","BS",2050,15.6994975806452
"The Quark","Bothnian Sea","BS",2050,15.6994975806452
"Aland Sea","Bothnian Sea","BS",2051,12.8948609677419
"Bothnian Sea","Bothnian Sea","BS",2051,12.8948609677419
"The Quark","Bothnian Sea","BS",2051,12.8948609677419
"Aland Sea","Bothnian Sea","BS",2052,16.7136072580645
"Bothnian Sea","Bothnian Sea","BS",2052,16.7136072580645
"The Quark","Bothnian Sea","BS",2052,16.7136072580645
"Aland Sea","Bothnian Sea","BS",2053,15.4208975806452
"Bothnian Sea","Bothnian Sea","BS",2053,15.4208975806452
"The Quark","Bothnian Sea","BS",2053,15.4208975806452
"Aland Sea","Bothnian Sea","BS",2054,15.7523298387097
"Bothnian Sea","Bothnian Sea","BS",2054,15.7523298387097
"The Quark","Bothnian Sea","BS",2054,15.7523298387097
"Aland Sea","Bothnian Sea","BS",2055,16.0634032258065
"Bothnian Sea","Bothnian Sea","BS",2055,16.0634032258065
"The Quark","Bothnian Sea","BS",2055,16.0634032258065
"Aland Sea","Bothnian Sea","BS",2056,17.086560483871
"Bothnian Sea","Bothnian Sea","BS",2056,17.086560483871
"The Quark","Bothnian Sea","BS",2056,17.086560483871
"Aland Sea","Bothnian Sea","BS",2057,15.3806177419355
"Bothnian Sea","Bothnian Sea","BS",2057,15.3806177419355
"The Quark","Bothnian Sea","BS",2057,15.3806177419355
"Aland Sea","Bothnian Sea","BS",2058,16.1954629032258
"Bothnian Sea","Bothnian Sea","BS",2058,16.1954629032258
"The Quark","Bothnian Sea","BS",2058,16.1954629032258
"Aland Sea","Bothnian Sea","BS",2059,15.8514943548387
"Bothnian Sea","Bothnian Sea","BS",2059,15.8514943548387
"The Quark","Bothnian Sea","BS",2059,15.8514943548387
"Aland Sea","Bothnian Sea","BS",2060,14.2785733870968
"Bothnian Sea","Bothnian Sea","BS",2060,14.2785733870968
"The Quark","Bothnian Sea","BS",2060,14.2785733870968
"Aland Sea","Bothnian Sea","BS",2061,16.1576201612903
"Bothnian Sea","Bothnian Sea","BS",2061,16.1576201612903
"The Quark","Bothnian Sea","BS",2061,16.1576201612903
"Aland Sea","Bothnian Sea","BS",2062,15.103835483871
"Bothnian Sea","Bothnian Sea","BS",2062,15.103835483871
"The Quark","Bothnian Sea","BS",2062,15.103835483871
"Aland Sea","Bothnian Sea","BS",2063,14.0336193548387
"Bothnian Sea","Bothnian Sea","BS",2063,14.0336193548387
"The Quark","Bothnian Sea","BS",2063,14.0336193548387
"Aland Sea","Bothnian Sea","BS",2064,14.3223096774194
"Bothnian Sea","Bothnian Sea","BS",2064,14.3223096774194
"The Quark","Bothnian Sea","BS",2064,14.3223096774194
"Aland Sea","Bothnian Sea","BS",2065,17.8248798387097
"Bothnian Sea","Bothnian Sea","BS",2065,17.8248798387097
"The Quark","Bothnian Sea","BS",2065,17.8248798387097
"Aland Sea","Bothnian Sea","BS",2066,16.2267290322581
"Bothnian Sea","Bothnian Sea","BS",2066,16.2267290322581
"The Quark","Bothnian Sea","BS",2066,16.2267290322581
"Aland Sea","Bothnian Sea","BS",2067,18.3923096774194
"Bothnian Sea","Bothnian Sea","BS",2067,18.3923096774194
"The Quark","Bothnian Sea","BS",2067,18.3923096774194
"Aland Sea","Bothnian Sea","BS",2068,16.8977475806452
"Bothnian Sea","Bothnian Sea","BS",2068,16.8977475806452
"The Quark","Bothnian Sea","BS",2068,16.8977475806452
"Aland Sea","Bothnian Sea","BS",2069,17.4610427419355
"Bothnian Sea","Bothnian Sea","BS",2069,17.4610427419355
"The Quark","Bothnian Sea","BS",2069,17.4610427419355
"Aland Sea","Bothnian Sea","BS",2070,16.8573612903226
"Bothnian Sea","Bothnian Sea","BS",2070,16.8573612903226
"The Quark","Bothnian Sea","BS",2070,16.8573612903226
"Aland Sea","Bothnian Sea","BS",2071,15.7057032258065
"Bothnian Sea","Bothnian Sea","BS",2071,15.7057032258065
"The Quark","Bothnian Sea","BS",2071,15.7057032258065
"Aland Sea","Bothnian Sea","BS",2072,17.4040129032258
"Bothnian Sea","Bothnian Sea","BS",2072,17.4040129032258
"The Quark","Bothnian Sea","BS",2072,17.4040129032258
"Aland Sea","Bothnian Sea","BS",2073,17.5218096774194
"Bothnian Sea","Bothnian Sea","BS",2073,17.5218096774194
"The Quark","Bothnian Sea","BS",2073,17.5218096774194
"Aland Sea","Bothnian Sea","BS",2074,16.0933032258065
"Bothnian Sea","Bothnian Sea","BS",2074,16.0933032258065
"The Quark","Bothnian Sea","BS",2074,16.0933032258065
"Aland Sea","Bothnian Sea","BS",2075,16.2250403225806
"Bothnian Sea","Bothnian Sea","BS",2075,16.2250403225806
"The Quark","Bothnian Sea","BS",2075,16.2250403225806
"Aland Sea","Bothnian Sea","BS",2076,16.6912435483871
"Bothnian Sea","Bothnian Sea","BS",2076,16.6912435483871
"The Quark","Bothnian Sea","BS",2076,16.6912435483871
"Aland Sea","Bothnian Sea","BS",2077,16.6958782258065
"Bothnian Sea","Bothnian Sea","BS",2077,16.6958782258065
"The Quark","Bothnian Sea","BS",2077,16.6958782258065
"Aland Sea","Bothnian Sea","BS",2078,17.023010483871
"Bothnian Sea","Bothnian Sea","BS",2078,17.023010483871
"The Quark","Bothnian Sea","BS",2078,17.023010483871
"Aland Sea","Bothnian Sea","BS",2079,17.3278080645161
"Bothnian Sea","Bothnian Sea","BS",2079,17.3278080645161
"The Quark","Bothnian Sea","BS",2079,17.3278080645161
"Aland Sea","Bothnian Sea","BS",2080,15.8516330645161
"Bothnian Sea","Bothnian Sea","BS",2080,15.8516330645161
"The Quark","Bothnian Sea","BS",2080,15.8516330645161
"Aland Sea","Bothnian Sea","BS",2081,17.6118798387097
"Bothnian Sea","Bothnian Sea","BS",2081,17.6118798387097
"The Quark","Bothnian Sea","BS",2081,17.6118798387097
"Aland Sea","Bothnian Sea","BS",2082,16.1561580645161
"Bothnian Sea","Bothnian Sea","BS",2082,16.1561580645161
"The Quark","Bothnian Sea","BS",2082,16.1561580645161
"Aland Sea","Bothnian Sea","BS",2083,17.0508032258065
"Bothnian Sea","Bothnian Sea","BS",2083,17.0508032258065
"The Quark","Bothnian Sea","BS",2083,17.0508032258065
"Aland Sea","Bothnian Sea","BS",2084,18.7386241935484
"Bothnian Sea","Bothnian Sea","BS",2084,18.7386241935484
"The Quark","Bothnian Sea","BS",2084,18.7386241935484
"Aland Sea","Bothnian Sea","BS",2085,17.0041935483871
"Bothnian Sea","Bothnian Sea","BS",2085,17.0041935483871
"The Quark","Bothnian Sea","BS",2085,17.0041935483871
"Aland Sea","Bothnian Sea","BS",2086,16.7087967741935
"Bothnian Sea","Bothnian Sea","BS",2086,16.7087967741935
"The Quark","Bothnian Sea","BS",2086,16.7087967741935
"Aland Sea","Bothnian Sea","BS",2087,18.0453306451613
"Bothnian Sea","Bothnian Sea","BS",2087,18.0453306451613
"The Quark","Bothnian Sea","BS",2087,18.0453306451613
"Aland Sea","Bothnian Sea","BS",2088,16.884960483871
"Bothnian Sea","Bothnian Sea","BS",2088,16.884960483871
"The Quark","Bothnian Sea","BS",2088,16.884960483871
"Aland Sea","Bothnian Sea","BS",2089,16.8136524193548
"Bothnian Sea","Bothnian Sea","BS",2089,16.8136524193548
"The Quark","Bothnian Sea","BS",2089,16.8136524193548
"Aland Sea","Bothnian Sea","BS",2090,18.2153790322581
"Bothnian Sea","Bothnian Sea","BS",2090,18.2153790322581
"The Quark","Bothnian Sea","BS",2090,18.2153790322581
"Aland Sea","Bothnian Sea","BS",2091,17.6840467741935
"Bothnian Sea","Bothnian Sea","BS",2091,17.6840467741935
"The Quark","Bothnian Sea","BS",2091,17.6840467741935
"Aland Sea","Bothnian Sea","BS",2092,16.653814516129
"Bothnian Sea","Bothnian Sea","BS",2092,16.653814516129
"The Quark","Bothnian Sea","BS",2092,16.653814516129
"Aland Sea","Bothnian Sea","BS",2093,16.719689516129
"Bothnian Sea","Bothnian Sea","BS",2093,16.719689516129
"The Quark","Bothnian Sea","BS",2093,16.719689516129
"Aland Sea","Bothnian Sea","BS",2094,14.3215379032258
"Bothnian Sea","Bothnian Sea","BS",2094,14.3215379032258
"The Quark","Bothnian Sea","BS",2094,14.3215379032258
"Aland Sea","Bothnian Sea","BS",2095,15.9977483870968
"Bothnian Sea","Bothnian Sea","BS",2095,15.9977483870968
"The Quark","Bothnian Sea","BS",2095,15.9977483870968
"Aland Sea","Bothnian Sea","BS",2096,16.1518532258065
"Bothnian Sea","Bothnian Sea","BS",2096,16.1518532258065
"The Quark","Bothnian Sea","BS",2096,16.1518532258065
"Aland Sea","Bothnian Sea","BS",2097,15.7228282258065
"Bothnian Sea","Bothnian Sea","BS",2097,15.7228282258065
"The Quark","Bothnian Sea","BS",2097,15.7228282258065
"Aland Sea","Bothnian Sea","BS",2098,15.7851266129032
"Bothnian Sea","Bothnian Sea","BS",2098,15.7851266129032
"The Quark","Bothnian Sea","BS",2098,15.7851266129032
"Aland Sea","Bothnian Sea","BS",2099,16.7582137096774
"Bothnian Sea","Bothnian Sea","BS",2099,16.7582137096774
"The Quark","Bothnian Sea","BS",2099,16.7582137096774
"Aland Sea","Bothnian Sea","BS",2100,16.4626217741935
"Bothnian Sea","Bothnian Sea","BS",2100,16.4626217741935
"The Quark","Bothnian Sea","BS",2100,16.4626217741935
"Kattegat","Central Kattegat","CK",1960,16.6719459677419
"Kattegat","Central Kattegat","CK",1961,16.1093814516129
"Kattegat","Central Kattegat","CK",1962,16.4286596774194
"Kattegat","Central Kattegat","CK",1963,16.3297564516129
"Kattegat","Central Kattegat","CK",1964,17.6188483870968
"Kattegat","Central Kattegat","CK",1965,15.0088903225806
"Kattegat","Central Kattegat","CK",1966,16.0224475806452
"Kattegat","Central Kattegat","CK",1967,15.6548774193548
"Kattegat","Central Kattegat","CK",1968,15.6073475806452
"Kattegat","Central Kattegat","CK",1969,18.1257209677419
"Kattegat","Central Kattegat","CK",1970,15.791185483871
"Kattegat","Central Kattegat","CK",1971,16.1856782258065
"Kattegat","Central Kattegat","CK",1972,16.130310483871
"Kattegat","Central Kattegat","CK",1973,15.8595935483871
"Kattegat","Central Kattegat","CK",1974,15.9360169354839
"Kattegat","Central Kattegat","CK",1975,16.9140185483871
"Kattegat","Central Kattegat","CK",1976,17.3402040322581
"Kattegat","Central Kattegat","CK",1977,15.9106379032258
"Kattegat","Central Kattegat","CK",1978,15.6314008064516
"Kattegat","Central Kattegat","CK",1979,17.9195701612903
"Kattegat","Central Kattegat","CK",1980,16.0364258064516
"Kattegat","Central Kattegat","CK",1981,16.8566096774194
"Kattegat","Central Kattegat","CK",1982,15.781410483871
"Kattegat","Central Kattegat","CK",1983,15.2590451612903
"Kattegat","Central Kattegat","CK",1984,16.0386580645161
"Kattegat","Central Kattegat","CK",1985,15.2506467741935
"Kattegat","Central Kattegat","CK",1986,16.3121
"Kattegat","Central Kattegat","CK",1987,15.5099451612903
"Kattegat","Central Kattegat","CK",1988,15.296239516129
"Kattegat","Central Kattegat","CK",1989,15.398064516129
"Kattegat","Central Kattegat","CK",1990,14.8053677419355
"Kattegat","Central Kattegat","CK",1991,16.3772620967742
"Kattegat","Central Kattegat","CK",1992,16.9600975806452
"Kattegat","Central Kattegat","CK",1993,15.7197580645161
"Kattegat","Central Kattegat","CK",1994,16.6709524193548
"Kattegat","Central Kattegat","CK",1995,16.5045709677419
"Kattegat","Central Kattegat","CK",1996,15.93295
"Kattegat","Central Kattegat","CK",1997,16.776960483871
"Kattegat","Central Kattegat","CK",1998,16.9032330645161
"Kattegat","Central Kattegat","CK",1999,17.3535427419355
"Kattegat","Central Kattegat","CK",2000,16.0273637096774
"Kattegat","Central Kattegat","CK",2001,15.9467419354839
"Kattegat","Central Kattegat","CK",2002,16.4146274193548
"Kattegat","Central Kattegat","CK",2003,16.8569548387097
"Kattegat","Central Kattegat","CK",2004,15.7346629032258
"Kattegat","Central Kattegat","CK",2005,16.5582411290323
"Kattegat","Central Kattegat","CK",2006,16.7044387096774
"Kattegat","Central Kattegat","CK",2007,16.533714516129
"Kattegat","Central Kattegat","CK",2008,16.1343233870968
"Kattegat","Central Kattegat","CK",2009,16.9888822580645
"Kattegat","Central Kattegat","CK",2010,16.5194258064516
"Kattegat","Central Kattegat","CK",2011,15.8247370967742
"Kattegat","Central Kattegat","CK",2012,16.8470379032258
"Kattegat","Central Kattegat","CK",2013,15.9890943548387
"Kattegat","Central Kattegat","CK",2014,16.4438362903226
"Kattegat","Central Kattegat","CK",2015,17.3246209677419
"Kattegat","Central Kattegat","CK",2016,16.1054306451613
"Kattegat","Central Kattegat","CK",2017,16.569685483871
"Kattegat","Central Kattegat","CK",2018,15.3008185483871
"Kattegat","Central Kattegat","CK",2019,15.9124137096774
"Kattegat","Central Kattegat","CK",2020,16.5083282258065
"Kattegat","Central Kattegat","CK",2021,15.5284298387097
"Kattegat","Central Kattegat","CK",2022,16.1608879032258
"Kattegat","Central Kattegat","CK",2023,17.7786008064516
"Kattegat","Central Kattegat","CK",2024,16.2589129032258
"Kattegat","Central Kattegat","CK",2025,15.6823983870968
"Kattegat","Central Kattegat","CK",2026,17.092235483871
"Kattegat","Central Kattegat","CK",2027,15.9879758064516
"Kattegat","Central Kattegat","CK",2028,16.7318967741935
"Kattegat","Central Kattegat","CK",2029,18.2508370967742
"Kattegat","Central Kattegat","CK",2030,16.1291556451613
"Kattegat","Central Kattegat","CK",2031,15.9919903225806
"Kattegat","Central Kattegat","CK",2032,16.2733153225806
"Kattegat","Central Kattegat","CK",2033,16.9352225806452
"Kattegat","Central Kattegat","CK",2034,15.6875088709677
"Kattegat","Central Kattegat","CK",2035,16.5706508064516
"Kattegat","Central Kattegat","CK",2036,15.9638516129032
"Kattegat","Central Kattegat","CK",2037,15.9162483870968
"Kattegat","Central Kattegat","CK",2038,17.6436887096774
"Kattegat","Central Kattegat","CK",2039,16.3952596774194
"Kattegat","Central Kattegat","CK",2040,17.4404935483871
"Kattegat","Central Kattegat","CK",2041,17.2153766129032
"Kattegat","Central Kattegat","CK",2042,15.8359241935484
"Kattegat","Central Kattegat","CK",2043,16.9230314516129
"Kattegat","Central Kattegat","CK",2044,16.9077314516129
"Kattegat","Central Kattegat","CK",2045,16.6483572580645
"Kattegat","Central Kattegat","CK",2046,17.6243435483871
"Kattegat","Central Kattegat","CK",2047,16.5532822580645
"Kattegat","Central Kattegat","CK",2048,16.6192451612903
"Kattegat","Central Kattegat","CK",2049,17.1686459677419
"Kattegat","Central Kattegat","CK",2050,18.5922951612903
"Kattegat","Central Kattegat","CK",2051,16.5712774193548
"Kattegat","Central Kattegat","CK",2052,17.8619266129032
"Kattegat","Central Kattegat","CK",2053,16.8889225806452
"Kattegat","Central Kattegat","CK",2054,18.2824822580645
"Kattegat","Central Kattegat","CK",2055,17.7775879032258
"Kattegat","Central Kattegat","CK",2056,17.8659024193548
"Kattegat","Central Kattegat","CK",2057,17.8745096774194
"Kattegat","Central Kattegat","CK",2058,17.7256483870968
"Kattegat","Central Kattegat","CK",2059,17.3321959677419
"Kattegat","Central Kattegat","CK",2060,16.9087217741935
"Kattegat","Central Kattegat","CK",2061,17.0074572580645
"Kattegat","Central Kattegat","CK",2062,17.2185766129032
"Kattegat","Central Kattegat","CK",2063,16.7170024193548
"Kattegat","Central Kattegat","CK",2064,16.5153564516129
"Kattegat","Central Kattegat","CK",2065,19.1854637096774
"Kattegat","Central Kattegat","CK",2066,18.0245572580645
"Kattegat","Central Kattegat","CK",2067,17.955085483871
"Kattegat","Central Kattegat","CK",2068,17.9239580645161
"Kattegat","Central Kattegat","CK",2069,17.2222233870968
"Kattegat","Central Kattegat","CK",2070,17.7646927419355
"Kattegat","Central Kattegat","CK",2071,16.6684983870968
"Kattegat","Central Kattegat","CK",2072,18.5216314516129
"Kattegat","Central Kattegat","CK",2073,17.4973112903226
"Kattegat","Central Kattegat","CK",2074,17.1127919354839
"Kattegat","Central Kattegat","CK",2075,18.7021379032258
"Kattegat","Central Kattegat","CK",2076,16.5076266129032
"Kattegat","Central Kattegat","CK",2077,16.8712209677419
"Kattegat","Central Kattegat","CK",2078,16.9344620967742
"Kattegat","Central Kattegat","CK",2079,17.0754588709677
"Kattegat","Central Kattegat","CK",2080,17.0760225806452
"Kattegat","Central Kattegat","CK",2081,18.0071612903226
"Kattegat","Central Kattegat","CK",2082,17.2532790322581
"Kattegat","Central Kattegat","CK",2083,18.4082
"Kattegat","Central Kattegat","CK",2084,18.0237129032258
"Kattegat","Central Kattegat","CK",2085,17.0234403225806
"Kattegat","Central Kattegat","CK",2086,17.7249064516129
"Kattegat","Central Kattegat","CK",2087,19.7631516129032
"Kattegat","Central Kattegat","CK",2088,17.7911225806452
"Kattegat","Central Kattegat","CK",2089,17.6980612903226
"Kattegat","Central Kattegat","CK",2090,17.1830790322581
"Kattegat","Central Kattegat","CK",2091,18.7774548387097
"Kattegat","Central Kattegat","CK",2092,17.8502983870968
"Kattegat","Central Kattegat","CK",2093,17.841075
"Kattegat","Central Kattegat","CK",2094,16.8802016129032
"Kattegat","Central Kattegat","CK",2095,16.8143959677419
"Kattegat","Central Kattegat","CK",2096,17.5631016129032
"Kattegat","Central Kattegat","CK",2097,17.5667637096774
"Kattegat","Central Kattegat","CK",2098,16.3868556451613
"Kattegat","Central Kattegat","CK",2099,17.7621112903226
"Kattegat","Central Kattegat","CK",2100,18.5202588709677
"Kiel Bay","Fehmarn Belt","FB",1960,17.6741427419355
"Kiel Bay","Fehmarn Belt","FB",1961,16.7931193548387
"Kiel Bay","Fehmarn Belt","FB",1962,16.73565
"Kiel Bay","Fehmarn Belt","FB",1963,17.1719790322581
"Kiel Bay","Fehmarn Belt","FB",1964,18.5237653225806
"Kiel Bay","Fehmarn Belt","FB",1965,16.2772919354839
"Kiel Bay","Fehmarn Belt","FB",1966,16.9931064516129
"Kiel Bay","Fehmarn Belt","FB",1967,16.4503451612903
"Kiel Bay","Fehmarn Belt","FB",1968,16.8124120967742
"Kiel Bay","Fehmarn Belt","FB",1969,18.321785483871
"Kiel Bay","Fehmarn Belt","FB",1970,16.0979951612903
"Kiel Bay","Fehmarn Belt","FB",1971,16.6066169354839
"Kiel Bay","Fehmarn Belt","FB",1972,16.8642096774194
"Kiel Bay","Fehmarn Belt","FB",1973,16.9259137096774
"Kiel Bay","Fehmarn Belt","FB",1974,16.6860443548387
"Kiel Bay","Fehmarn Belt","FB",1975,17.6675596774194
"Kiel Bay","Fehmarn Belt","FB",1976,17.7996975806452
"Kiel Bay","Fehmarn Belt","FB",1977,16.67165
"Kiel Bay","Fehmarn Belt","FB",1978,16.3100701612903
"Kiel Bay","Fehmarn Belt","FB",1979,18.4929846774194
"Kiel Bay","Fehmarn Belt","FB",1980,16.3646596774194
"Kiel Bay","Fehmarn Belt","FB",1981,17.712085483871
"Kiel Bay","Fehmarn Belt","FB",1982,16.8096064516129
"Kiel Bay","Fehmarn Belt","FB",1983,16.6077241935484
"Kiel Bay","Fehmarn Belt","FB",1984,17.0384911290323
"Kiel Bay","Fehmarn Belt","FB",1985,15.909039516129
"Kiel Bay","Fehmarn Belt","FB",1986,16.8750774193548
"Kiel Bay","Fehmarn Belt","FB",1987,16.3393709677419
"Kiel Bay","Fehmarn Belt","FB",1988,15.5730967741935
"Kiel Bay","Fehmarn Belt","FB",1989,16.0310072580645
"Kiel Bay","Fehmarn Belt","FB",1990,15.8542306451613
"Kiel Bay","Fehmarn Belt","FB",1991,16.2727201612903
"Kiel Bay","Fehmarn Belt","FB",1992,17.6998362903226
"Kiel Bay","Fehmarn Belt","FB",1993,16.7006693548387
"Kiel Bay","Fehmarn Belt","FB",1994,17.3861540322581
"Kiel Bay","Fehmarn Belt","FB",1995,16.9094588709677
"Kiel Bay","Fehmarn Belt","FB",1996,16.9522975806452
"Kiel Bay","Fehmarn Belt","FB",1997,17.3186782258065
"Kiel Bay","Fehmarn Belt","FB",1998,17.793589516129
"Kiel Bay","Fehmarn Belt","FB",1999,18.0873741935484
"Kiel Bay","Fehmarn Belt","FB",2000,16.7342959677419
"Kiel Bay","Fehmarn Belt","FB",2001,16.8044419354839
"Kiel Bay","Fehmarn Belt","FB",2002,16.6946717741935
"Kiel Bay","Fehmarn Belt","FB",2003,17.738264516129
"Kiel Bay","Fehmarn Belt","FB",2004,17.0579241935484
