"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"Kiel Bay","Fehmarn Belt","FB",2002,18.4327701209677
"Kiel Bay","Fehmarn Belt","FB",2003,19.1388248467742
"Kiel Bay","Fehmarn Belt","FB",2004,17.5110856612903
"Kiel Bay","Fehmarn Belt","FB",2005,17.7229735322581
"Kiel Bay","Fehmarn Belt","FB",2006,19.6090446532258
"Kiel Bay","Fehmarn Belt","FB",2007,17.7814220241935
"Kiel Bay","Fehmarn Belt","FB",2008,17.7348508387097
"Kiel Bay","Fehmarn Belt","FB",2009,18.1742748790323
"Kiel Bay","Fehmarn Belt","FB",2010,19.3300547741935
"Kiel Bay","Fehmarn Belt","FB",2011,17.8023355080645
"Kiel Bay","Fehmarn Belt","FB",2012,17.3791529112903
"Kiel Bay","Fehmarn Belt","FB",2013,18.7314781854839
"Kiel Bay","Fehmarn Belt","FB",2014,18.6895613306452
"Gulf of Finland","Gulf of Finland","GF",1970,15.5953336693548
"Gulf of Finland","Gulf of Finland","GF",1971,15.4833066935484
"Gulf of Finland","Gulf of Finland","GF",1972,18.7681401290323
"Gulf of Finland","Gulf of Finland","GF",1973,17.191648016129
"Gulf of Finland","Gulf of Finland","GF",1974,16.6309285887097
"Gulf of Finland","Gulf of Finland","GF",1975,16.5020008629032
"Gulf of Finland","Gulf of Finland","GF",1976,14.813626066129
"Gulf of Finland","Gulf of Finland","GF",1977,14.886738233871
"Gulf of Finland","Gulf of Finland","GF",1978,15.8077018467742
"Gulf of Finland","Gulf of Finland","GF",1979,16.0754429274194
"Gulf of Finland","Gulf of Finland","GF",1980,15.1614279758065
"Gulf of Finland","Gulf of Finland","GF",1981,16.6448235483871
"Gulf of Finland","Gulf of Finland","GF",1982,15.070671016129
"Gulf of Finland","Gulf of Finland","GF",1983,15.2796965645161
"Gulf of Finland","Gulf of Finland","GF",1984,15.7797781854839
"Gulf of Finland","Gulf of Finland","GF",1985,16.1753477983871
"Gulf of Finland","Gulf of Finland","GF",1986,15.1873511854839
"Gulf of Finland","Gulf of Finland","GF",1987,13.603458933871
"Gulf of Finland","Gulf of Finland","GF",1988,16.9384833951613
"Gulf of Finland","Gulf of Finland","GF",1989,16.6200637822581
"Gulf of Finland","Gulf of Finland","GF",1990,15.8838285241935
"Gulf of Finland","Gulf of Finland","GF",1991,17.0646224677419
"Gulf of Finland","Gulf of Finland","GF",1992,14.6027679758065
"Gulf of Finland","Gulf of Finland","GF",1993,14.55279175
"Gulf of Finland","Gulf of Finland","GF",1994,16.512240016129
"Gulf of Finland","Gulf of Finland","GF",1995,14.0980030806452
"Gulf of Finland","Gulf of Finland","GF",1996,15.0563235241935
"Gulf of Finland","Gulf of Finland","GF",1997,17.6615829274194
"Gulf of Finland","Gulf of Finland","GF",1998,16.1171692903226
"Gulf of Finland","Gulf of Finland","GF",1999,17.0208131612903
"Gulf of Finland","Gulf of Finland","GF",2000,15.792412483871
"Gulf of Finland","Gulf of Finland","GF",2001,17.5390635403226
"Gulf of Finland","Gulf of Finland","GF",2002,18.5172109596774
"Gulf of Finland","Gulf of Finland","GF",2003,17.7747626612903
"Gulf of Finland","Gulf of Finland","GF",2004,16.736157016129
"Gulf of Finland","Gulf of Finland","GF",2005,17.5540978709677
"Gulf of Finland","Gulf of Finland","GF",2006,17.4292817177419
"Gulf of Finland","Gulf of Finland","GF",2007,17.2359037580645
"Gulf of Finland","Gulf of Finland","GF",2008,16.9704012580645
"Gulf of Finland","Gulf of Finland","GF",2009,17.9462941935484
"Gulf of Finland","Gulf of Finland","GF",2010,20.4699441532258
"Gulf of Finland","Gulf of Finland","GF",2011,19.4745727096774
"Gulf of Finland","Gulf of Finland","GF",2012,17.2243198387097
"Gulf of Finland","Gulf of Finland","GF",2013,18.2750731370968
"Gulf of Finland","Gulf of Finland","GF",2014,18.5727438064516
"Gulf of Riga","Gulf of Riga","GR",1970,17.487699266129
"Gulf of Riga","Gulf of Riga","GR",1971,16.8739753467742
"Gulf of Riga","Gulf of Riga","GR",1972,19.5239087903226
"Gulf of Riga","Gulf of Riga","GR",1973,19.4011906612903
"Gulf of Riga","Gulf of Riga","GR",1974,17.4032597016129
"Gulf of Riga","Gulf of Riga","GR",1975,18.4234459919355
"Gulf of Riga","Gulf of Riga","GR",1976,16.7620556290323
"Gulf of Riga","Gulf of Riga","GR",1977,17.3526704758065
"Gulf of Riga","Gulf of Riga","GR",1978,17.8390004596774
"Gulf of Riga","Gulf of Riga","GR",1979,17.4326911451613
"Gulf of Riga","Gulf of Riga","GR",1980,17.3292659919355
"Gulf of Riga","Gulf of Riga","GR",1981,18.1333054596774
"Gulf of Riga","Gulf of Riga","GR",1982,17.1543902096774
"Gulf of Riga","Gulf of Riga","GR",1983,17.5500720403226
"Gulf of Riga","Gulf of Riga","GR",1984,17.8441728225806
"Gulf of Riga","Gulf of Riga","GR",1985,18.4397832580645
"Gulf of Riga","Gulf of Riga","GR",1986,17.1406028790323
"Gulf of Riga","Gulf of Riga","GR",1987,15.1427750080645
"Gulf of Riga","Gulf of Riga","GR",1988,18.7650867177419
"Gulf of Riga","Gulf of Riga","GR",1989,18.0878757822581
"Gulf of Riga","Gulf of Riga","GR",1990,16.9952785806452
"Gulf of Riga","Gulf of Riga","GR",1991,18.0158086612903
"Gulf of Riga","Gulf of Riga","GR",1992,17.0751235403226
"Gulf of Riga","Gulf of Riga","GR",1993,16.2375043870968
"Gulf of Riga","Gulf of Riga","GR",1994,18.6772861209677
"Gulf of Riga","Gulf of Riga","GR",1995,16.9044004919355
"Gulf of Riga","Gulf of Riga","GR",1996,16.7448169112903
"Gulf of Riga","Gulf of Riga","GR",1997,18.6964555564516
"Gulf of Riga","Gulf of Riga","GR",1998,17.5745098145161
"Gulf of Riga","Gulf of Riga","GR",1999,18.6630070322581
"Gulf of Riga","Gulf of Riga","GR",2000,17.9450627822581
"Gulf of Riga","Gulf of Riga","GR",2001,19.6409947822581
"Gulf of Riga","Gulf of Riga","GR",2002,19.4527593306452
"Gulf of Riga","Gulf of Riga","GR",2003,18.3534478306452
"Gulf of Riga","Gulf of Riga","GR",2004,18.1545691693548
"Gulf of Riga","Gulf of Riga","GR",2005,18.5992852258065
"Gulf of Riga","Gulf of Riga","GR",2006,19.2160768548387
"Gulf of Riga","Gulf of Riga","GR",2007,17.4074929596774
"Gulf of Riga","Gulf of Riga","GR",2008,18.0498324274194
"Gulf of Riga","Gulf of Riga","GR",2009,17.8588396129032
"Gulf of Riga","Gulf of Riga","GR",2010,20.7055625403226
"Gulf of Riga","Gulf of Riga","GR",2011,19.4846746854839
"Gulf of Riga","Gulf of Riga","GR",2012,17.6496201854839
"Gulf of Riga","Gulf of Riga","GR",2013,18.0922454596774
"Gulf of Riga","Gulf of Riga","GR",2014,19.4325644758065
"Eastern Gotland Basin","Gotland Sea","GS",1970,16.1639095564516
"Northern Baltic Proper","Gotland Sea","GS",1970,16.1639095564516
"Western Gotland Basin","Gotland Sea","GS",1970,16.1639095564516
"Eastern Gotland Basin","Gotland Sea","GS",1971,16.9104028064516
"Northern Baltic Proper","Gotland Sea","GS",1971,16.9104028064516
"Western Gotland Basin","Gotland Sea","GS",1971,16.9104028064516
"Eastern Gotland Basin","Gotland Sea","GS",1972,18.2206870967742
"Northern Baltic Proper","Gotland Sea","GS",1972,18.2206870967742
"Western Gotland Basin","Gotland Sea","GS",1972,18.2206870967742
"Eastern Gotland Basin","Gotland Sea","GS",1973,17.9151514758065
"Northern Baltic Proper","Gotland Sea","GS",1973,17.9151514758065
"Western Gotland Basin","Gotland Sea","GS",1973,17.9151514758065
"Eastern Gotland Basin","Gotland Sea","GS",1974,16.9275981693548
"Northern Baltic Proper","Gotland Sea","GS",1974,16.9275981693548
"Western Gotland Basin","Gotland Sea","GS",1974,16.9275981693548
"Eastern Gotland Basin","Gotland Sea","GS",1975,17.6673154516129
"Northern Baltic Proper","Gotland Sea","GS",1975,17.6673154516129
"Western Gotland Basin","Gotland Sea","GS",1975,17.6673154516129
"Eastern Gotland Basin","Gotland Sea","GS",1976,15.3888539032258
"Northern Baltic Proper","Gotland Sea","GS",1976,15.3888539032258
"Western Gotland Basin","Gotland Sea","GS",1976,15.3888539032258
"Eastern Gotland Basin","Gotland Sea","GS",1977,16.3321621935484
"Northern Baltic Proper","Gotland Sea","GS",1977,16.3321621935484
"Western Gotland Basin","Gotland Sea","GS",1977,16.3321621935484
"Eastern Gotland Basin","Gotland Sea","GS",1978,16.5928126935484
"Northern Baltic Proper","Gotland Sea","GS",1978,16.5928126935484
"Western Gotland Basin","Gotland Sea","GS",1978,16.5928126935484
"Eastern Gotland Basin","Gotland Sea","GS",1979,16.7329790080645
"Northern Baltic Proper","Gotland Sea","GS",1979,16.7329790080645
"Western Gotland Basin","Gotland Sea","GS",1979,16.7329790080645
"Eastern Gotland Basin","Gotland Sea","GS",1980,16.686591983871
"Northern Baltic Proper","Gotland Sea","GS",1980,16.686591983871
"Western Gotland Basin","Gotland Sea","GS",1980,16.686591983871
"Eastern Gotland Basin","Gotland Sea","GS",1981,17.0806454112903
"Northern Baltic Proper","Gotland Sea","GS",1981,17.0806454112903
"Western Gotland Basin","Gotland Sea","GS",1981,17.0806454112903
"Eastern Gotland Basin","Gotland Sea","GS",1982,16.3429701209677
"Northern Baltic Proper","Gotland Sea","GS",1982,16.3429701209677
"Western Gotland Basin","Gotland Sea","GS",1982,16.3429701209677
"Eastern Gotland Basin","Gotland Sea","GS",1983,16.6875147741935
"Northern Baltic Proper","Gotland Sea","GS",1983,16.6875147741935
"Western Gotland Basin","Gotland Sea","GS",1983,16.6875147741935
"Eastern Gotland Basin","Gotland Sea","GS",1984,17.0944967580645
"Northern Baltic Proper","Gotland Sea","GS",1984,17.0944967580645
"Western Gotland Basin","Gotland Sea","GS",1984,17.0944967580645
"Eastern Gotland Basin","Gotland Sea","GS",1985,17.4434246774194
"Northern Baltic Proper","Gotland Sea","GS",1985,17.4434246774194
"Western Gotland Basin","Gotland Sea","GS",1985,17.4434246774194
"Eastern Gotland Basin","Gotland Sea","GS",1986,16.4270862580645
"Northern Baltic Proper","Gotland Sea","GS",1986,16.4270862580645
"Western Gotland Basin","Gotland Sea","GS",1986,16.4270862580645
"Eastern Gotland Basin","Gotland Sea","GS",1987,14.5749703629032
"Northern Baltic Proper","Gotland Sea","GS",1987,14.5749703629032
"Western Gotland Basin","Gotland Sea","GS",1987,14.5749703629032
"Eastern Gotland Basin","Gotland Sea","GS",1988,17.9754207741935
"Northern Baltic Proper","Gotland Sea","GS",1988,17.9754207741935
"Western Gotland Basin","Gotland Sea","GS",1988,17.9754207741935
"Eastern Gotland Basin","Gotland Sea","GS",1989,16.9079641451613
"Northern Baltic Proper","Gotland Sea","GS",1989,16.9079641451613
"Western Gotland Basin","Gotland Sea","GS",1989,16.9079641451613
"Eastern Gotland Basin","Gotland Sea","GS",1990,16.2370814193548
"Northern Baltic Proper","Gotland Sea","GS",1990,16.2370814193548
"Western Gotland Basin","Gotland Sea","GS",1990,16.2370814193548
"Eastern Gotland Basin","Gotland Sea","GS",1991,17.2089230483871
"Northern Baltic Proper","Gotland Sea","GS",1991,17.2089230483871
"Western Gotland Basin","Gotland Sea","GS",1991,17.2089230483871
"Eastern Gotland Basin","Gotland Sea","GS",1992,16.5409373709677
"Northern Baltic Proper","Gotland Sea","GS",1992,16.5409373709677
"Western Gotland Basin","Gotland Sea","GS",1992,16.5409373709677
"Eastern Gotland Basin","Gotland Sea","GS",1993,15.5492729596774
"Northern Baltic Proper","Gotland Sea","GS",1993,15.5492729596774
"Western Gotland Basin","Gotland Sea","GS",1993,15.5492729596774
"Eastern Gotland Basin","Gotland Sea","GS",1994,18.15681075
"Northern Baltic Proper","Gotland Sea","GS",1994,18.15681075
"Western Gotland Basin","Gotland Sea","GS",1994,18.15681075
"Eastern Gotland Basin","Gotland Sea","GS",1995,16.3202313548387
"Northern Baltic Proper","Gotland Sea","GS",1995,16.3202313548387
"Western Gotland Basin","Gotland Sea","GS",1995,16.3202313548387
"Eastern Gotland Basin","Gotland Sea","GS",1996,15.5783684274194
"Northern Baltic Proper","Gotland Sea","GS",1996,15.5783684274194
"Western Gotland Basin","Gotland Sea","GS",1996,15.5783684274194
"Eastern Gotland Basin","Gotland Sea","GS",1997,17.2272468145161
"Northern Baltic Proper","Gotland Sea","GS",1997,17.2272468145161
"Western Gotland Basin","Gotland Sea","GS",1997,17.2272468145161
"Eastern Gotland Basin","Gotland Sea","GS",1998,16.6890911209677
"Northern Baltic Proper","Gotland Sea","GS",1998,16.6890911209677
"Western Gotland Basin","Gotland Sea","GS",1998,16.6890911209677
"Eastern Gotland Basin","Gotland Sea","GS",1999,17.4567206048387
"Northern Baltic Proper","Gotland Sea","GS",1999,17.4567206048387
"Western Gotland Basin","Gotland Sea","GS",1999,17.4567206048387
"Eastern Gotland Basin","Gotland Sea","GS",2000,16.9741868629032
"Northern Baltic Proper","Gotland Sea","GS",2000,16.9741868629032
"Western Gotland Basin","Gotland Sea","GS",2000,16.9741868629032
"Eastern Gotland Basin","Gotland Sea","GS",2001,18.094282483871
"Northern Baltic Proper","Gotland Sea","GS",2001,18.094282483871
"Western Gotland Basin","Gotland Sea","GS",2001,18.094282483871
"Eastern Gotland Basin","Gotland Sea","GS",2002,18.8853069516129
"Northern Baltic Proper","Gotland Sea","GS",2002,18.8853069516129
"Western Gotland Basin","Gotland Sea","GS",2002,18.8853069516129
"Eastern Gotland Basin","Gotland Sea","GS",2003,17.3792024274194
"Northern Baltic Proper","Gotland Sea","GS",2003,17.3792024274194
"Western Gotland Basin","Gotland Sea","GS",2003,17.3792024274194
"Eastern Gotland Basin","Gotland Sea","GS",2004,17.0387248951613
"Northern Baltic Proper","Gotland Sea","GS",2004,17.0387248951613
"Western Gotland Basin","Gotland Sea","GS",2004,17.0387248951613
"Eastern Gotland Basin","Gotland Sea","GS",2005,17.4515800887097
"Northern Baltic Proper","Gotland Sea","GS",2005,17.4515800887097
"Western Gotland Basin","Gotland Sea","GS",2005,17.4515800887097
"Eastern Gotland Basin","Gotland Sea","GS",2006,18.4726474596774
"Northern Baltic Proper","Gotland Sea","GS",2006,18.4726474596774
"Western Gotland Basin","Gotland Sea","GS",2006,18.4726474596774
"Eastern Gotland Basin","Gotland Sea","GS",2007,18.0563871290323
"Northern Baltic Proper","Gotland Sea","GS",2007,18.0563871290323
"Western Gotland Basin","Gotland Sea","GS",2007,18.0563871290323
"Eastern Gotland Basin","Gotland Sea","GS",2008,18.4296310403226
"Northern Baltic Proper","Gotland Sea","GS",2008,18.4296310403226
"Western Gotland Basin","Gotland Sea","GS",2008,18.4296310403226
"Eastern Gotland Basin","Gotland Sea","GS",2009,18.6656442096774
"Northern Baltic Proper","Gotland Sea","GS",2009,18.6656442096774
"Western Gotland Basin","Gotland Sea","GS",2009,18.6656442096774
"Eastern Gotland Basin","Gotland Sea","GS",2010,19.6844765645161
"Northern Baltic Proper","Gotland Sea","GS",2010,19.6844765645161
"Western Gotland Basin","Gotland Sea","GS",2010,19.6844765645161
"Eastern Gotland Basin","Gotland Sea","GS",2011,19.3712913145161
"Northern Baltic Proper","Gotland Sea","GS",2011,19.3712913145161
"Western Gotland Basin","Gotland Sea","GS",2011,19.3712913145161
"Eastern Gotland Basin","Gotland Sea","GS",2012,17.8321160645161
"Northern Baltic Proper","Gotland Sea","GS",2012,17.8321160645161
"Western Gotland Basin","Gotland Sea","GS",2012,17.8321160645161
"Eastern Gotland Basin","Gotland Sea","GS",2013,18.4782451451613
"Northern Baltic Proper","Gotland Sea","GS",2013,18.4782451451613
"Western Gotland Basin","Gotland Sea","GS",2013,18.4782451451613
"Eastern Gotland Basin","Gotland Sea","GS",2014,19.3958293870968
"Northern Baltic Proper","Gotland Sea","GS",2014,19.3958293870968
"Western Gotland Basin","Gotland Sea","GS",2014,19.3958293870968
"The Sound","Oeresund","OS",1970,16.517605766129
"The Sound","Oeresund","OS",1971,16.1589028467742
"The Sound","Oeresund","OS",1972,17.8208831370968
"The Sound","Oeresund","OS",1973,17.4746513387097
"The Sound","Oeresund","OS",1974,16.2121806209677
"The Sound","Oeresund","OS",1975,17.6188241612903
"The Sound","Oeresund","OS",1976,17.5407771854839
"The Sound","Oeresund","OS",1977,16.9621056612903
"The Sound","Oeresund","OS",1978,16.4862154919355
"The Sound","Oeresund","OS",1979,15.678809983871
"The Sound","Oeresund","OS",1980,16.463196016129
"The Sound","Oeresund","OS",1981,16.543097483871
"The Sound","Oeresund","OS",1982,16.6008079354839
"The Sound","Oeresund","OS",1983,17.4334889193548
"The Sound","Oeresund","OS",1984,16.3943275241935
"The Sound","Oeresund","OS",1985,16.3920739274194
"The Sound","Oeresund","OS",1986,16.0186477741935
"The Sound","Oeresund","OS",1987,14.9914803467742
"The Sound","Oeresund","OS",1988,17.829332016129
"The Sound","Oeresund","OS",1989,16.5612139435484
"The Sound","Oeresund","OS",1990,16.6286213870968
"The Sound","Oeresund","OS",1991,16.7506252983871
"The Sound","Oeresund","OS",1992,17.3676973548387
"The Sound","Oeresund","OS",1993,15.6124570725806
"The Sound","Oeresund","OS",1994,17.3941997741935
"The Sound","Oeresund","OS",1995,17.3053377096774
"The Sound","Oeresund","OS",1996,16.4067791370968
"The Sound","Oeresund","OS",1997,18.1346380645161
"The Sound","Oeresund","OS",1998,16.1255869354839
"The Sound","Oeresund","OS",1999,17.7160930403226
"The Sound","Oeresund","OS",2000,16.6942316774194
"The Sound","Oeresund","OS",2001,17.7526704112903
"The Sound","Oeresund","OS",2002,18.0020166532258
"The Sound","Oeresund","OS",2003,18.1240917741935
"The Sound","Oeresund","OS",2004,16.9197739596774
"The Sound","Oeresund","OS",2005,17.3297026451613
"The Sound","Oeresund","OS",2006,19.1068051693548
"The Sound","Oeresund","OS",2007,17.2838086774194
"The Sound","Oeresund","OS",2008,17.9353567822581
"The Sound","Oeresund","OS",2009,18.2772109354839
"The Sound","Oeresund","OS",2010,18.7622831290323
"The Sound","Oeresund","OS",2011,17.8519662983871
"The Sound","Oeresund","OS",2012,17.3899432096774
"The Sound","Oeresund","OS",2013,18.5820795887097
"The Sound","Oeresund","OS",2014,18.4189275
"Great Belt","Samsoe Belt","SB",1970,16.5764859516129
"Great Belt","Samsoe Belt","SB",1971,16.4282028306452
"Great Belt","Samsoe Belt","SB",1972,17.2594538064516
"Great Belt","Samsoe Belt","SB",1973,17.3624368548387
"Great Belt","Samsoe Belt","SB",1974,16.1238346693548
"Great Belt","Samsoe Belt","SB",1975,17.7461229596774
"Great Belt","Samsoe Belt","SB",1976,17.6599977177419
"Great Belt","Samsoe Belt","SB",1977,16.9275964516129
"Great Belt","Samsoe Belt","SB",1978,16.1676595403226
"Great Belt","Samsoe Belt","SB",1979,15.38809
"Great Belt","Samsoe Belt","SB",1980,16.271488983871
"Great Belt","Samsoe Belt","SB",1981,16.7789153467742
"Great Belt","Samsoe Belt","SB",1982,16.6767185080645
"Great Belt","Samsoe Belt","SB",1983,17.3162864919355
"Great Belt","Samsoe Belt","SB",1984,16.3750274516129
"Great Belt","Samsoe Belt","SB",1985,16.0497722096774
"Great Belt","Samsoe Belt","SB",1986,15.9385229919355
"Great Belt","Samsoe Belt","SB",1987,15.2493830483871
"Great Belt","Samsoe Belt","SB",1988,17.272640733871
"Great Belt","Samsoe Belt","SB",1989,16.3074146290323
"Great Belt","Samsoe Belt","SB",1990,16.5246247822581
"Great Belt","Samsoe Belt","SB",1991,17.022085266129
"Great Belt","Samsoe Belt","SB",1992,17.1576983225806
"Great Belt","Samsoe Belt","SB",1993,15.4769299354839
"Great Belt","Samsoe Belt","SB",1994,18.1964217903226
"Great Belt","Samsoe Belt","SB",1995,17.5066640645161
"Great Belt","Samsoe Belt","SB",1996,16.4339897177419
"Great Belt","Samsoe Belt","SB",1997,18.140254233871
"Great Belt","Samsoe Belt","SB",1998,15.9861884193548
"Great Belt","Samsoe Belt","SB",1999,17.3751273064516
"Great Belt","Samsoe Belt","SB",2000,16.3807508790323
"Great Belt","Samsoe Belt","SB",2001,17.5822184516129
"Great Belt","Samsoe Belt","SB",2002,18.0948503629032
"Great Belt","Samsoe Belt","SB",2003,18.5693065645161
"Great Belt","Samsoe Belt","SB",2004,17.2215672177419
"Great Belt","Samsoe Belt","SB",2005,17.2550638629032
"Great Belt","Samsoe Belt","SB",2006,18.9669865887097
"Great Belt","Samsoe Belt","SB",2007,17.5233569677419
"Great Belt","Samsoe Belt","SB",2008,17.6990135806452
"Great Belt","Samsoe Belt","SB",2009,18.2795404758065
"Great Belt","Samsoe Belt","SB",2010,19.08383275
"Great Belt","Samsoe Belt","SB",2011,17.919937983871
"Great Belt","Samsoe Belt","SB",2012,17.4709643145161
"Great Belt","Samsoe Belt","SB",2013,18.2313689758065
"Great Belt","Samsoe Belt","SB",2014,18.5515589193548
"","Northern Kattegat","NK",NA,NA
"","Southern Kattegat","SK",NA,NA
