c_square,year,mid_lat,mid_lon,Reported,fishing_ho
1501:362:130:1,2009,56.325,12.025,Yes,306.9
1501:362:130:2,2009,56.325,12.075,Yes,248.533333
1501:362:130:3,2009,56.375,12.025,Yes,326.333333
1501:362:130:4,2009,56.375,12.075,Yes,293.866667
1501:362:131:1,2009,56.325,12.125,Yes,189.633333
1501:362:131:2,2009,56.325,12.175,Yes,32.583333
1501:362:131:3,2009,56.375,12.125,Yes,84.733333
1501:362:131:4,2009,56.375,12.175,Yes,10.566667
1501:362:132:1,2009,56.325,12.225,Yes,14.166667
1501:362:132:2,2009,56.325,12.275,Yes,2.033333
1501:362:132:3,2009,56.375,12.225,Yes,7.033333
1501:362:132:4,2009,56.375,12.275,Yes,2.833333
1501:362:134:2,2009,56.325,12.475,Yes,0.466667
1501:362:140:1,2009,56.425,12.025,Yes,125.066667
1501:362:140:2,2009,56.425,12.075,Yes,189.033333
1501:362:140:3,2009,56.475,12.025,Yes,28.133333
1501:362:140:4,2009,56.475,12.075,Yes,41.033333
1501:362:141:1,2009,56.425,12.125,Yes,18.7
1501:362:141:2,2009,56.425,12.175,Yes,8.033333
1501:362:141:3,2009,56.475,12.125,Yes,18.2
1501:362:141:4,2009,56.475,12.175,Yes,1
1501:362:142:1,2009,56.425,12.225,Yes,4.433333
1501:362:142:2,2009,56.425,12.275,Yes,1
1501:362:142:3,2009,56.475,12.225,Yes,1.833333
1501:362:142:4,2009,56.475,12.275,Yes,2
1501:362:143:1,2009,56.425,12.325,Yes,1
1501:362:143:3,2009,56.475,12.325,Yes,2.066667
1501:362:144:3,2009,56.475,12.425,Yes,1
1501:362:205:4,2009,56.075,12.575,Yes,1
1501:362:206:1,2009,56.025,12.625,Yes,1
1501:362:215:1,2009,56.125,12.525,Yes,1.233333
1501:362:215:2,2009,56.125,12.575,Yes,0.766667
1501:362:215:3,2009,56.175,12.525,Yes,1.233333
1501:362:350:1,2009,56.525,12.025,Yes,6
1501:362:350:2,2009,56.525,12.075,Yes,16.966667
1501:362:350:4,2009,56.575,12.075,Yes,1
1501:362:351:1,2009,56.525,12.125,Yes,7.166667
1501:362:351:2,2009,56.525,12.175,Yes,23.133333
1501:362:351:4,2009,56.575,12.175,Yes,27.166667
1501:362:352:1,2009,56.525,12.225,Yes,29.266667
1501:362:352:2,2009,56.525,12.275,Yes,3.2
1501:362:352:3,2009,56.575,12.225,Yes,85.666667
1501:362:352:4,2009,56.575,12.275,Yes,31.133333
1501:362:353:1,2009,56.525,12.325,Yes,6.033333
1501:362:353:2,2009,56.525,12.375,Yes,23.433333
1501:362:353:3,2009,56.575,12.325,Yes,72.3
1501:362:353:4,2009,56.575,12.375,Yes,37.2
1501:362:354:1,2009,56.525,12.425,Yes,39
1501:362:354:2,2009,56.525,12.475,Yes,1
1501:362:354:3,2009,56.575,12.425,Yes,46.266667
1501:362:360:1,2009,56.625,12.025,Yes,9.3
1501:362:360:2,2009,56.625,12.075,Yes,6.966667
1501:362:360:3,2009,56.675,12.025,Yes,154.8
1501:362:360:4,2009,56.675,12.075,Yes,210.266667
1501:362:361:1,2009,56.625,12.125,Yes,60.3
1501:362:361:2,2009,56.625,12.175,Yes,167.3
1501:362:361:3,2009,56.675,12.125,Yes,133.866667
1501:362:361:4,2009,56.675,12.175,Yes,47.8
1501:362:362:1,2009,56.625,12.225,Yes,58.466667
1501:362:362:2,2009,56.625,12.275,Yes,75.8
1501:362:362:3,2009,56.675,12.225,Yes,76.533333
1501:362:362:4,2009,56.675,12.275,Yes,154.533333
1501:362:363:1,2009,56.625,12.325,Yes,88.6
1501:362:363:2,2009,56.625,12.375,Yes,38.2
1501:362:363:3,2009,56.675,12.325,Yes,199.2
1501:362:363:4,2009,56.675,12.375,Yes,21.633333
1501:362:364:1,2009,56.625,12.425,Yes,21.166667
1501:362:364:3,2009,56.675,12.425,Yes,3
1501:362:370:1,2009,56.725,12.025,Yes,105.833333
1501:362:370:2,2009,56.725,12.075,Yes,106.8
1501:362:370:3,2009,56.775,12.025,Yes,321.133333
1501:362:370:4,2009,56.775,12.075,Yes,281.9
1501:362:371:1,2009,56.725,12.125,Yes,198.5
1501:362:371:2,2009,56.725,12.175,Yes,209
1501:362:371:3,2009,56.775,12.125,Yes,209.166667
1501:362:371:4,2009,56.775,12.175,Yes,270.633333
1501:362:372:1,2009,56.725,12.225,Yes,243.733333
1501:362:372:2,2009,56.725,12.275,Yes,297.866667
1501:362:372:3,2009,56.775,12.225,Yes,284.3
1501:362:372:4,2009,56.775,12.275,Yes,192.5
1501:362:373:1,2009,56.725,12.325,Yes,101.733333
1501:362:373:2,2009,56.725,12.375,Yes,17.066667
1501:362:373:3,2009,56.775,12.325,Yes,77.933333
1501:362:373:4,2009,56.775,12.375,Yes,3.033333
1501:362:380:1,2009,56.825,12.025,Yes,428.5
1501:362:380:2,2009,56.825,12.075,Yes,307.033333
1501:362:380:3,2009,56.875,12.025,Yes,375.966667
1501:362:380:4,2009,56.875,12.075,Yes,328.466667
1501:362:381:1,2009,56.825,12.125,Yes,193.333333
1501:362:381:2,2009,56.825,12.175,Yes,162.066667
1501:362:381:3,2009,56.875,12.125,Yes,245.566667
1501:362:381:4,2009,56.875,12.175,Yes,245.7
1501:362:382:1,2009,56.825,12.225,Yes,224.7
1501:362:382:2,2009,56.825,12.275,Yes,145.466667
1501:362:382:3,2009,56.875,12.225,Yes,150.466667
1501:362:382:4,2009,56.875,12.275,Yes,74.666667
1501:362:383:1,2009,56.825,12.325,Yes,11.8
1501:362:383:3,2009,56.875,12.325,Yes,1.033333
1501:362:383:4,2009,56.875,12.375,Yes,1
1501:362:390:1,2009,56.925,12.025,Yes,9
1501:362:390:2,2009,56.925,12.075,Yes,99.4
1501:362:390:3,2009,56.975,12.025,Yes,152.666667
1501:362:390:4,2009,56.975,12.075,Yes,147.833333
1501:362:391:1,2009,56.925,12.125,Yes,366.7
1501:362:391:2,2009,56.925,12.175,Yes,135.766667
1501:362:391:3,2009,56.975,12.125,Yes,166.066667
1501:362:391:4,2009,56.975,12.175,Yes,144.633333
1501:362:392:1,2009,56.925,12.225,Yes,157.433333
1501:362:392:2,2009,56.925,12.275,Yes,52.366667
1501:362:392:3,2009,56.975,12.225,Yes,115.233333
1501:362:393:1,2009,56.925,12.325,Yes,5.033333
1501:370:207:4,2009,57.075,10.775,Yes,3.033333
1501:370:216:4,2009,57.175,10.675,Yes,7.133333
1501:370:217:1,2009,57.125,10.725,Yes,1
1501:370:217:2,2009,57.125,10.775,Yes,4.033333
1501:370:217:3,2009,57.175,10.725,Yes,7.066667
1501:370:226:2,2009,57.225,10.675,Yes,17.1
1501:370:226:4,2009,57.275,10.675,Yes,9.033333
1501:370:227:1,2009,57.225,10.725,Yes,8.133333
1501:370:227:2,2009,57.225,10.775,Yes,12.033333
1501:370:227:3,2009,57.275,10.725,Yes,23.1
1501:370:227:4,2009,57.275,10.775,Yes,14.066667
1501:370:228:4,2009,57.275,10.875,Yes,1.033333
1501:370:236:1,2009,57.325,10.625,Yes,1
1501:370:236:2,2009,57.325,10.675,Yes,6.066667
1501:370:236:3,2009,57.375,10.625,Yes,4.033333
1501:370:236:4,2009,57.375,10.675,Yes,3.033333
1501:370:237:1,2009,57.325,10.725,Yes,48.433333
1501:370:237:2,2009,57.325,10.775,Yes,73.466667
1501:370:237:3,2009,57.375,10.725,Yes,90.566667
1501:370:237:4,2009,57.375,10.775,Yes,182.266667
1501:370:238:1,2009,57.325,10.825,Yes,26.233333
1501:370:238:2,2009,57.325,10.875,Yes,47.333333
1501:370:238:3,2009,57.375,10.825,Yes,93.666667
1501:370:238:4,2009,57.375,10.875,Yes,15.2
1501:370:239:1,2009,57.325,10.925,Yes,13.066667
1501:370:245:3,2009,57.475,10.525,Yes,14.066667
1501:370:245:4,2009,57.475,10.575,Yes,3
1501:370:246:1,2009,57.425,10.625,Yes,13.066667
1501:370:246:2,2009,57.425,10.675,Yes,35.3
1501:370:246:3,2009,57.475,10.625,Yes,6
1501:370:246:4,2009,57.475,10.675,Yes,74.466667
1501:370:247:1,2009,57.425,10.725,Yes,128.733333
1501:370:247:2,2009,57.425,10.775,Yes,117.833333
1501:370:247:3,2009,57.475,10.725,Yes,171.866667
1501:370:247:4,2009,57.475,10.775,Yes,121.766667
1501:370:248:1,2009,57.425,10.825,Yes,135.766667
1501:370:248:2,2009,57.425,10.875,Yes,139.866667
1501:370:248:3,2009,57.475,10.825,Yes,157.666667
1501:370:248:4,2009,57.475,10.875,Yes,156.8
1501:370:249:1,2009,57.425,10.925,Yes,61.4
1501:370:249:2,2009,57.425,10.975,Yes,7.033333
1501:370:249:3,2009,57.475,10.925,Yes,190.1
1501:370:249:4,2009,57.475,10.975,Yes,263.966667
1501:370:455:1,2009,57.525,10.525,Yes,21.1
1501:370:455:2,2009,57.525,10.575,Yes,18.133333
1501:370:455:4,2009,57.575,10.575,Yes,28.133333
1501:370:456:1,2009,57.525,10.625,Yes,66.333333
1501:370:456:2,2009,57.525,10.675,Yes,129.6
1501:370:456:3,2009,57.575,10.625,Yes,95.533333
1501:370:456:4,2009,57.575,10.675,Yes,73.766667
1501:370:457:1,2009,57.525,10.725,Yes,99.4
1501:370:457:2,2009,57.525,10.775,Yes,105.5
1501:370:457:3,2009,57.575,10.725,Yes,52.5
1501:370:457:4,2009,57.575,10.775,Yes,112.433333
1501:370:458:1,2009,57.525,10.825,Yes,153.266667
1501:370:458:2,2009,57.525,10.875,Yes,170.8
1501:370:458:3,2009,57.575,10.825,Yes,93.1
1501:370:458:4,2009,57.575,10.875,Yes,114.8
1501:370:459:1,2009,57.525,10.925,Yes,124.966667
1501:370:459:2,2009,57.525,10.975,Yes,195.566667
1501:370:459:3,2009,57.575,10.925,Yes,97.9
1501:370:459:4,2009,57.575,10.975,Yes,151.933333
1501:370:465:2,2009,57.625,10.575,Yes,20.1
1501:370:465:4,2009,57.675,10.575,Yes,2
1501:370:466:1,2009,57.625,10.625,Yes,49.166667
1501:370:466:2,2009,57.625,10.675,Yes,37.2
1501:370:466:3,2009,57.675,10.625,Yes,8
1501:370:466:4,2009,57.675,10.675,Yes,19.033333
1501:370:467:1,2009,57.625,10.725,Yes,62.266667
1501:370:467:2,2009,57.625,10.775,Yes,45.2
1501:370:467:3,2009,57.675,10.725,Yes,38.133333
1501:370:467:4,2009,57.675,10.775,Yes,56.5
1501:370:468:1,2009,57.625,10.825,Yes,55.666667
1501:370:468:2,2009,57.625,10.875,Yes,55.533333
1501:370:468:3,2009,57.675,10.825,Yes,102.3
1501:370:468:4,2009,57.675,10.875,Yes,161.6
1501:370:469:1,2009,57.625,10.925,Yes,159.533333
1501:370:469:2,2009,57.625,10.975,Yes,120.3
1501:370:469:3,2009,57.675,10.925,Yes,198.066667
1501:370:469:4,2009,57.675,10.975,Yes,213.2
1501:370:476:1,2009,57.725,10.625,Yes,67.366667
1501:370:476:2,2009,57.725,10.675,Yes,114.633333
1501:370:477:1,2009,57.725,10.725,Yes,38.133333
1501:370:477:2,2009,57.725,10.775,Yes,43.166667
1501:370:478:1,2009,57.725,10.825,Yes,97.266667
1501:370:478:2,2009,57.725,10.875,Yes,168.666667
1501:370:479:1,2009,57.725,10.925,Yes,198.6
1501:370:479:2,2009,57.725,10.975,Yes,194.5
1501:370:479:3,2009,57.775,10.925,Yes,79.966667
1501:370:479:4,2009,57.775,10.975,Yes,113.066667
1501:371:104:4,2009,57.075,11.475,Yes,37.2
1501:371:113:3,2009,57.175,11.325,Yes,16.133333
1501:371:113:4,2009,57.175,11.375,Yes,188.566667
1501:371:114:1,2009,57.125,11.425,Yes,110.766667
1501:371:114:2,2009,57.125,11.475,Yes,300.033333
1501:371:114:3,2009,57.175,11.425,Yes,296.033333
1501:371:114:4,2009,57.175,11.475,Yes,156.733333
1501:371:122:3,2009,57.275,11.225,Yes,1
1501:371:122:4,2009,57.275,11.275,Yes,29.633333
1501:371:123:1,2009,57.225,11.325,Yes,173.1
1501:371:123:2,2009,57.225,11.375,Yes,633.366667
1501:371:123:3,2009,57.275,11.325,Yes,235
1501:371:123:4,2009,57.275,11.375,Yes,209.6
1501:371:124:1,2009,57.225,11.425,Yes,203.7
1501:371:124:2,2009,57.225,11.475,Yes,133.166667
1501:371:124:3,2009,57.275,11.425,Yes,513.8
1501:371:124:4,2009,57.275,11.475,Yes,71.533333
1501:371:130:2,2009,57.325,11.075,Yes,1
1501:371:130:4,2009,57.375,11.075,Yes,2
1501:371:131:1,2009,57.325,11.125,Yes,25.066667
1501:371:131:3,2009,57.375,11.125,Yes,5
1501:371:131:4,2009,57.375,11.175,Yes,10.066667
1501:371:132:1,2009,57.325,11.225,Yes,3
1501:371:132:2,2009,57.325,11.275,Yes,66.966667
1501:371:132:3,2009,57.375,11.225,Yes,8.1
1501:371:132:4,2009,57.375,11.275,Yes,36.333333
1501:371:133:1,2009,57.325,11.325,Yes,173.966667
1501:371:133:2,2009,57.325,11.375,Yes,59.2
1501:371:133:3,2009,57.375,11.325,Yes,161.833333
1501:371:133:4,2009,57.375,11.375,Yes,64.433333
1501:371:134:1,2009,57.325,11.425,Yes,406.2
1501:371:134:2,2009,57.325,11.475,Yes,194.633333
1501:371:134:3,2009,57.375,11.425,Yes,53.433333
1501:371:134:4,2009,57.375,11.475,Yes,177.466667
1501:371:140:1,2009,57.425,11.025,Yes,2.033333
1501:371:140:2,2009,57.425,11.075,Yes,1
1501:371:140:3,2009,57.475,11.025,Yes,166.166667
1501:371:140:4,2009,57.475,11.075,Yes,102.433333
1501:371:141:1,2009,57.425,11.125,Yes,1
1501:371:141:2,2009,57.425,11.175,Yes,2.033333
1501:371:141:3,2009,57.475,11.125,Yes,24.266667
1501:371:141:4,2009,57.475,11.175,Yes,1
1501:371:142:1,2009,57.425,11.225,Yes,2.933333
1501:371:142:2,2009,57.425,11.275,Yes,2
1501:371:143:1,2009,57.425,11.325,Yes,33.233333
1501:371:143:2,2009,57.425,11.375,Yes,146.333333
1501:371:143:3,2009,57.475,11.325,Yes,2
1501:371:143:4,2009,57.475,11.375,Yes,50.8
1501:371:144:1,2009,57.425,11.425,Yes,256.033333
1501:371:144:2,2009,57.425,11.475,Yes,195.766667
1501:371:144:3,2009,57.475,11.425,Yes,145.933333
1501:371:144:4,2009,57.475,11.475,Yes,233.066667
1501:371:205:1,2009,57.025,11.525,Yes,13.066667
1501:371:205:2,2009,57.025,11.575,Yes,177.6
1501:371:205:3,2009,57.075,11.525,Yes,264.4
1501:371:205:4,2009,57.075,11.575,Yes,67.866667
1501:371:206:1,2009,57.025,11.625,Yes,244
1501:371:206:2,2009,57.025,11.675,Yes,313.633333
1501:371:206:3,2009,57.075,11.625,Yes,97.533333
1501:371:206:4,2009,57.075,11.675,Yes,60.566667
1501:371:207:1,2009,57.025,11.725,Yes,234.166667
1501:371:207:2,2009,57.025,11.775,Yes,477.2
1501:371:207:3,2009,57.075,11.725,Yes,94.6
1501:371:207:4,2009,57.075,11.775,Yes,261.333333
1501:371:208:1,2009,57.025,11.825,Yes,493.633333
1501:371:208:2,2009,57.025,11.875,Yes,332
1501:371:208:3,2009,57.075,11.825,Yes,344.866667
1501:371:208:4,2009,57.075,11.875,Yes,254.133333
1501:371:209:1,2009,57.025,11.925,Yes,214.466667
1501:371:209:2,2009,57.025,11.975,Yes,189.966667
1501:371:209:3,2009,57.075,11.925,Yes,251.166667
1501:371:209:4,2009,57.075,11.975,Yes,210.533333
1501:371:215:1,2009,57.125,11.525,Yes,23.033333
1501:371:215:2,2009,57.125,11.575,Yes,30.066667
1501:371:215:3,2009,57.175,11.525,Yes,78.3
1501:371:215:4,2009,57.175,11.575,Yes,40.233333
1501:371:216:1,2009,57.125,11.625,Yes,72.333333
1501:371:216:2,2009,57.125,11.675,Yes,1
1501:371:216:3,2009,57.175,11.625,Yes,179.2
1501:371:216:4,2009,57.175,11.675,Yes,239.2
1501:371:217:2,2009,57.125,11.775,Yes,13.133333
1501:371:217:3,2009,57.175,11.725,Yes,5.1
1501:371:217:4,2009,57.175,11.775,Yes,3
1501:371:218:1,2009,57.125,11.825,Yes,251.566667
1501:371:218:2,2009,57.125,11.875,Yes,188.733333
1501:371:218:3,2009,57.175,11.825,Yes,117
1501:371:218:4,2009,57.175,11.875,Yes,253.2
1501:371:219:1,2009,57.125,11.925,Yes,176.8
1501:371:219:2,2009,57.125,11.975,Yes,135
1501:371:219:3,2009,57.175,11.925,Yes,225.733333
1501:371:219:4,2009,57.175,11.975,Yes,279.7
1501:371:225:1,2009,57.225,11.525,Yes,109.8
1501:371:225:2,2009,57.225,11.575,Yes,71.6
1501:371:225:3,2009,57.275,11.525,Yes,67.4
1501:371:225:4,2009,57.275,11.575,Yes,62.266667
1501:371:226:1,2009,57.225,11.625,Yes,143.133333
1501:371:226:2,2009,57.225,11.675,Yes,329.866667
1501:371:226:3,2009,57.275,11.625,Yes,134.666667
1501:371:226:4,2009,57.275,11.675,Yes,166.866667
1501:371:227:1,2009,57.225,11.725,Yes,56.233333
1501:371:227:2,2009,57.225,11.775,Yes,4.033333
1501:371:227:3,2009,57.275,11.725,Yes,87.2
1501:371:227:4,2009,57.275,11.775,Yes,102.566667
1501:371:228:1,2009,57.225,11.825,Yes,8.066667
1501:371:228:2,2009,57.225,11.875,Yes,211.833333
1501:371:228:3,2009,57.275,11.825,Yes,4.033333
1501:371:228:4,2009,57.275,11.875,Yes,35.266667
1501:371:229:1,2009,57.225,11.925,Yes,308.7
1501:371:229:2,2009,57.225,11.975,Yes,330.033333
1501:371:229:3,2009,57.275,11.925,Yes,220.633333
1501:371:229:4,2009,57.275,11.975,Yes,247.766667
1501:371:235:1,2009,57.325,11.525,Yes,83.2
1501:371:235:2,2009,57.325,11.575,Yes,100.533333
1501:371:235:3,2009,57.375,11.525,Yes,82.566667
1501:371:235:4,2009,57.375,11.575,Yes,147.3
1501:371:236:1,2009,57.325,11.625,Yes,142.633333
1501:371:236:2,2009,57.325,11.675,Yes,152.4
1501:371:236:3,2009,57.375,11.625,Yes,159.066667
1501:371:236:4,2009,57.375,11.675,Yes,155.833333
1501:371:237:1,2009,57.325,11.725,Yes,176.866667
1501:371:237:2,2009,57.325,11.775,Yes,80.666667
1501:371:237:3,2009,57.375,11.725,Yes,189.866667
1501:371:237:4,2009,57.375,11.775,Yes,41
1501:371:238:1,2009,57.325,11.825,Yes,35.266667
1501:371:238:2,2009,57.325,11.875,Yes,10.066667
1501:371:238:3,2009,57.375,11.825,Yes,22.8
1501:371:239:1,2009,57.325,11.925,Yes,3
1501:371:239:2,2009,57.325,11.975,Yes,20.166667
1501:371:245:1,2009,57.425,11.525,Yes,193.666667
1501:371:245:2,2009,57.425,11.575,Yes,223.733333
1501:371:245:3,2009,57.475,11.525,Yes,184.9
1501:371:245:4,2009,57.475,11.575,Yes,146.866667
1501:371:246:1,2009,57.425,11.625,Yes,187.2
1501:371:246:2,2009,57.425,11.675,Yes,174.733333
1501:371:246:3,2009,57.475,11.625,Yes,214.633333
1501:371:246:4,2009,57.475,11.675,Yes,242.133333
1501:371:247:1,2009,57.425,11.725,Yes,227.533333
1501:371:247:2,2009,57.425,11.775,Yes,219.133333
1501:371:247:3,2009,57.475,11.725,Yes,150.7
1501:371:247:4,2009,57.475,11.775,Yes,114.133333
1501:371:248:1,2009,57.425,11.825,Yes,8.033333
1501:371:248:3,2009,57.475,11.825,Yes,3.033333
1501:371:350:1,2009,57.525,11.025,Yes,206.966667
1501:371:350:2,2009,57.525,11.075,Yes,227.566667
1501:371:350:3,2009,57.575,11.025,Yes,199.133333
1501:371:350:4,2009,57.575,11.075,Yes,182.366667
1501:371:351:1,2009,57.525,11.125,Yes,289.533333
1501:371:351:2,2009,57.525,11.175,Yes,261.433333
1501:371:351:3,2009,57.575,11.125,Yes,171.866667
1501:371:351:4,2009,57.575,11.175,Yes,195.566667
1501:371:352:1,2009,57.525,11.225,Yes,161.1
1501:371:352:2,2009,57.525,11.275,Yes,24.8
1501:371:352:3,2009,57.575,11.225,Yes,394.3
1501:371:352:4,2009,57.575,11.275,Yes,273.133333
1501:371:353:1,2009,57.525,11.325,Yes,150.433333
1501:371:353:2,2009,57.525,11.375,Yes,302.233333
1501:371:353:3,2009,57.575,11.325,Yes,254
1501:371:353:4,2009,57.575,11.375,Yes,367.766667
1501:371:354:1,2009,57.525,11.425,Yes,336.533333
1501:371:354:2,2009,57.525,11.475,Yes,289.9
1501:371:354:3,2009,57.575,11.425,Yes,287.6
1501:371:354:4,2009,57.575,11.475,Yes,207.566667
1501:371:360:1,2009,57.625,11.025,Yes,142.366667
1501:371:360:2,2009,57.625,11.075,Yes,148.7
1501:371:360:3,2009,57.675,11.025,Yes,173.166667
1501:371:360:4,2009,57.675,11.075,Yes,196.966667
1501:371:361:1,2009,57.625,11.125,Yes,128.7
1501:371:361:2,2009,57.625,11.175,Yes,112.333333
1501:371:361:3,2009,57.675,11.125,Yes,154.033333
1501:371:361:4,2009,57.675,11.175,Yes,173.966667
1501:371:362:1,2009,57.625,11.225,Yes,139.433333
1501:371:362:2,2009,57.625,11.275,Yes,221.9
1501:371:362:3,2009,57.675,11.225,Yes,172.933333
1501:371:362:4,2009,57.675,11.275,Yes,214.6
1501:371:363:1,2009,57.625,11.325,Yes,304.266667
1501:371:363:2,2009,57.625,11.375,Yes,263.3
1501:371:363:3,2009,57.675,11.325,Yes,371.333333
1501:371:363:4,2009,57.675,11.375,Yes,139.233333
1501:371:364:1,2009,57.625,11.425,Yes,145.333333
1501:371:364:2,2009,57.625,11.475,Yes,53.833333
1501:371:364:3,2009,57.675,11.425,Yes,39.466667
1501:371:364:4,2009,57.675,11.475,Yes,52.3
1501:371:370:1,2009,57.725,11.025,Yes,196.633333
1501:371:370:2,2009,57.725,11.075,Yes,219.833333
1501:371:370:3,2009,57.775,11.025,Yes,167.766667
1501:371:370:4,2009,57.775,11.075,Yes,135.533333
1501:371:371:1,2009,57.725,11.125,Yes,201.9
1501:371:371:2,2009,57.725,11.175,Yes,161.066667
1501:371:371:3,2009,57.775,11.125,Yes,183.4
1501:371:371:4,2009,57.775,11.175,Yes,192.833333
1501:371:372:1,2009,57.725,11.225,Yes,207.633333
1501:371:372:2,2009,57.725,11.275,Yes,330.1
1501:371:372:3,2009,57.775,11.225,Yes,250.966667
1501:371:372:4,2009,57.775,11.275,Yes,265.633333
1501:371:373:1,2009,57.725,11.325,Yes,192.1
1501:371:373:2,2009,57.725,11.375,Yes,17.866667
1501:371:373:3,2009,57.775,11.325,Yes,40.233333
1501:371:373:4,2009,57.775,11.375,Yes,57.133333
1501:371:374:1,2009,57.725,11.425,Yes,22.166667
1501:371:374:2,2009,57.725,11.475,Yes,61.266667
1501:371:374:3,2009,57.775,11.425,Yes,50.4
1501:371:374:4,2009,57.775,11.475,Yes,20.666667
1501:371:382:2,2009,57.825,11.275,Yes,108.333333
1501:371:383:1,2009,57.825,11.325,Yes,45
1501:371:383:2,2009,57.825,11.375,Yes,102.566667
1501:371:384:1,2009,57.825,11.425,Yes,52.966667
1501:371:384:2,2009,57.825,11.475,Yes,61.9
1501:371:455:1,2009,57.525,11.525,Yes,185.6
1501:371:455:2,2009,57.525,11.575,Yes,276.066667
1501:371:455:3,2009,57.575,11.525,Yes,141.133333
1501:371:455:4,2009,57.575,11.575,Yes,134.733333
1501:371:456:1,2009,57.525,11.625,Yes,170.066667
1501:371:456:2,2009,57.525,11.675,Yes,63.4
1501:371:456:3,2009,57.575,11.625,Yes,147.833333
1501:371:456:4,2009,57.575,11.675,Yes,120.9
1501:371:457:3,2009,57.575,11.725,Yes,1
1501:371:458:1,2009,57.525,11.825,Yes,1
1501:371:458:4,2009,57.575,11.875,Yes,1
1501:371:465:1,2009,57.625,11.525,Yes,158.5
1501:371:465:2,2009,57.625,11.575,Yes,34.233333
1501:371:465:3,2009,57.675,11.525,Yes,35.333333
1501:371:465:4,2009,57.675,11.575,Yes,17.1
1501:371:466:1,2009,57.625,11.625,Yes,3.033333
1501:371:466:2,2009,57.625,11.675,Yes,2.6
1501:371:467:1,2009,57.625,11.725,Yes,1
1501:371:475:1,2009,57.725,11.525,Yes,29.266667
1501:371:475:2,2009,57.725,11.575,Yes,2.033333
1501:371:475:3,2009,57.775,11.525,Yes,10.933333
1501:371:475:4,2009,57.775,11.575,Yes,2
1501:371:485:1,2009,57.825,11.525,Yes,21.333333
1501:372:100:1,2009,57.025,12.025,Yes,205.566667
1501:372:100:2,2009,57.025,12.075,Yes,193
1501:372:100:3,2009,57.075,12.025,Yes,174.833333
1501:372:100:4,2009,57.075,12.075,Yes,232.666667
1501:372:101:1,2009,57.025,12.125,Yes,188.8
1501:372:101:2,2009,57.025,12.175,Yes,176.7
1501:372:101:3,2009,57.075,12.125,Yes,210.366667
1501:372:101:4,2009,57.075,12.175,Yes,93.966667
1501:372:102:1,2009,57.025,12.225,Yes,64.966667
1501:372:102:3,2009,57.075,12.225,Yes,8.066667
1501:372:110:1,2009,57.125,12.025,Yes,253.566667
1501:372:110:2,2009,57.125,12.075,Yes,226.366667
1501:372:110:3,2009,57.175,12.025,Yes,238.633333
1501:372:110:4,2009,57.175,12.075,Yes,61.766667
1501:372:111:1,2009,57.125,12.125,Yes,39.3
1501:372:120:1,2009,57.225,12.025,Yes,266.3
1501:372:120:2,2009,57.225,12.075,Yes,41.466667
1501:372:120:3,2009,57.275,12.025,Yes,140.3
1501:455:101:2,2009,55.025,15.175,Yes,42.988889
1501:455:101:4,2009,55.075,15.175,Yes,50.877778
1501:455:102:1,2009,55.025,15.225,Yes,33.45
1501:455:102:2,2009,55.025,15.275,Yes,44.355556
1501:455:102:3,2009,55.075,15.225,Yes,59.844444
1501:455:102:4,2009,55.075,15.275,Yes,80.311111
1501:455:103:1,2009,55.025,15.325,Yes,45.688889
1501:455:103:2,2009,55.025,15.375,Yes,39.716667
1501:455:103:3,2009,55.075,15.325,Yes,64.322222
1501:455:103:4,2009,55.075,15.375,Yes,44.072222
1501:455:104:1,2009,55.025,15.425,Yes,45.488889
1501:455:104:2,2009,55.025,15.475,Yes,45.238889
1501:455:104:3,2009,55.075,15.425,Yes,61.111111
1501:455:104:4,2009,55.075,15.475,Yes,69.611111
1501:455:111:2,2009,55.125,15.175,Yes,5.033333
1501:455:111:3,2009,55.175,15.125,Yes,2
1501:455:111:4,2009,55.175,15.175,Yes,28.438889
1501:455:112:1,2009,55.125,15.225,Yes,20.416667
1501:455:112:2,2009,55.125,15.275,Yes,33.072222
1501:455:112:3,2009,55.175,15.225,Yes,34.516667
1501:455:112:4,2009,55.175,15.275,Yes,11.066667
1501:455:113:1,2009,55.125,15.325,Yes,85.094444
1501:455:113:2,2009,55.125,15.375,Yes,94.222222
1501:455:113:3,2009,55.175,15.325,Yes,12.322222
1501:455:113:4,2009,55.175,15.375,Yes,14.383333
1501:455:114:1,2009,55.125,15.425,Yes,93.116667
1501:455:114:2,2009,55.125,15.475,Yes,106.577778
1501:455:114:3,2009,55.175,15.425,Yes,65.583333
1501:455:114:4,2009,55.175,15.475,Yes,98.811111
1501:455:120:1,2009,55.225,15.025,Yes,2.966667
1501:455:120:2,2009,55.225,15.075,Yes,17.4
1501:455:120:3,2009,55.275,15.025,Yes,79.983333
1501:455:120:4,2009,55.275,15.075,Yes,99.888889
1501:455:121:1,2009,55.225,15.125,Yes,59.016667
1501:455:121:2,2009,55.225,15.175,Yes,49.9
1501:455:121:3,2009,55.275,15.125,Yes,61.488889
1501:455:121:4,2009,55.275,15.175,Yes,6.066667
1501:455:122:1,2009,55.225,15.225,Yes,2
1501:455:122:2,2009,55.225,15.275,Yes,2.466667
1501:455:122:3,2009,55.275,15.225,Yes,3
1501:455:122:4,2009,55.275,15.275,Yes,17.833333
1501:455:123:1,2009,55.225,15.325,Yes,23.233333
