c_square,year,mid_lat,mid_lon,Reported,fishing_ho
1501:459:360:1,2010,55.625,19.025,Yes,8
1501:459:360:2,2010,55.625,19.075,Yes,1.033333
1501:459:360:3,2010,55.675,19.025,Yes,1
1501:459:361:2,2010,55.625,19.175,Yes,2
1501:459:361:3,2010,55.675,19.125,Yes,1
1501:459:362:1,2010,55.625,19.225,Yes,1
1501:459:374:3,2010,55.775,19.425,Yes,3
1501:459:381:3,2010,55.875,19.125,Yes,1.5
1501:459:381:4,2010,55.875,19.175,Yes,0.233333
1501:459:382:3,2010,55.875,19.225,Yes,0.233333
1501:459:382:4,2010,55.875,19.275,Yes,7
1501:459:383:1,2010,55.825,19.325,Yes,8
1501:459:383:2,2010,55.825,19.375,Yes,7
1501:459:383:3,2010,55.875,19.325,Yes,5
1501:459:383:4,2010,55.875,19.375,Yes,11
1501:459:384:1,2010,55.825,19.425,Yes,4
1501:459:384:2,2010,55.825,19.475,Yes,6
1501:459:384:3,2010,55.875,19.425,Yes,5
1501:459:390:1,2010,55.925,19.025,Yes,3
1501:459:390:2,2010,55.925,19.075,Yes,3
1501:459:390:3,2010,55.975,19.025,Yes,0.333333
1501:459:390:4,2010,55.975,19.075,Yes,35.194444
1501:459:391:1,2010,55.925,19.125,Yes,1.033333
1501:459:391:2,2010,55.925,19.175,Yes,1
1501:459:391:3,2010,55.975,19.125,Yes,21.211111
1501:459:391:4,2010,55.975,19.175,Yes,17.033333
1501:459:392:1,2010,55.925,19.225,Yes,4
1501:459:392:2,2010,55.925,19.275,Yes,1.7
1501:459:392:3,2010,55.975,19.225,Yes,7
1501:459:392:4,2010,55.975,19.275,Yes,2
1501:459:393:1,2010,55.925,19.325,Yes,1
1501:459:393:2,2010,55.925,19.375,Yes,2
1501:459:393:3,2010,55.975,19.325,Yes,2.733333
1501:459:393:4,2010,55.975,19.375,Yes,0.466667
1501:459:394:1,2010,55.925,19.425,Yes,15
1501:459:458:3,2010,55.575,19.825,Yes,1
1501:459:468:3,2010,55.675,19.825,Yes,1
1501:459:468:4,2010,55.675,19.875,Yes,3
1501:459:469:2,2010,55.625,19.975,Yes,5.033333
1501:459:469:3,2010,55.675,19.925,Yes,11.033333
1501:459:469:4,2010,55.675,19.975,Yes,14.466667
1501:459:475:3,2010,55.775,19.525,Yes,5
1501:459:475:4,2010,55.775,19.575,Yes,1
1501:459:476:4,2010,55.775,19.675,Yes,2
1501:459:477:4,2010,55.775,19.775,Yes,1
1501:459:478:1,2010,55.725,19.825,Yes,2
1501:459:478:3,2010,55.775,19.825,Yes,2
1501:459:479:1,2010,55.725,19.925,Yes,2
1501:459:479:3,2010,55.775,19.925,Yes,5
1501:459:479:4,2010,55.775,19.975,Yes,3
1501:459:485:1,2010,55.825,19.525,Yes,1
1501:459:489:1,2010,55.825,19.925,Yes,1
1501:459:489:2,2010,55.825,19.975,Yes,4
1501:459:489:4,2010,55.875,19.975,Yes,2
1501:459:497:4,2010,55.975,19.775,Yes,2.5
1501:459:499:2,2010,55.925,19.975,Yes,3
1501:459:499:3,2010,55.975,19.925,Yes,2
1501:465:103:2,2010,56.025,15.375,Yes,13.033333
1501:465:104:1,2010,56.025,15.425,Yes,15.066667
1501:465:205:2,2010,56.025,15.575,Yes,0.233333
1501:465:206:1,2010,56.025,15.625,Yes,1.5
1501:467:206:1,2010,56.025,17.625,Yes,1.4
1501:467:207:1,2010,56.025,17.725,Yes,1
1501:467:207:3,2010,56.075,17.725,Yes,1.033333
1501:467:208:1,2010,56.025,17.825,Yes,1
1501:467:216:2,2010,56.125,17.675,Yes,1
1501:467:373:3,2010,56.775,17.325,Yes,0.6
1501:467:373:4,2010,56.775,17.375,Yes,0.4
1501:467:383:1,2010,56.825,17.325,Yes,2
1501:467:383:2,2010,56.825,17.375,Yes,3.066667
1501:467:383:4,2010,56.875,17.375,Yes,2.333333
1501:467:384:1,2010,56.825,17.425,Yes,0.366667
1501:467:384:3,2010,56.875,17.425,Yes,1.633333
1501:467:384:4,2010,56.875,17.475,Yes,0.366667
1501:467:393:4,2010,56.975,17.375,Yes,1
1501:467:394:1,2010,56.925,17.425,Yes,1.733333
1501:467:394:2,2010,56.925,17.475,Yes,1
1501:467:466:3,2010,56.675,17.625,Yes,1
1501:467:466:4,2010,56.675,17.675,Yes,1.033333
1501:467:476:2,2010,56.725,17.675,Yes,1
1501:467:477:1,2010,56.725,17.725,Yes,1
1501:467:477:3,2010,56.775,17.725,Yes,3
1501:467:477:4,2010,56.775,17.775,Yes,0.333333
1501:467:478:1,2010,56.725,17.825,Yes,2.033333
1501:467:478:3,2010,56.775,17.825,Yes,3
1501:467:487:1,2010,56.825,17.725,Yes,1.033333
1501:467:487:2,2010,56.825,17.775,Yes,1.033333
1501:467:487:3,2010,56.875,17.725,Yes,1
1501:467:488:1,2010,56.825,17.825,Yes,2.033333
1501:467:488:2,2010,56.825,17.875,Yes,1
1501:467:488:3,2010,56.875,17.825,Yes,2.033333
1501:467:488:4,2010,56.875,17.875,Yes,1
1501:467:495:3,2010,56.975,17.525,Yes,1
1501:467:495:4,2010,56.975,17.575,Yes,1
1501:467:497:1,2010,56.925,17.725,Yes,1
1501:467:497:2,2010,56.925,17.775,Yes,1
1501:467:498:2,2010,56.925,17.875,Yes,3.033333
1501:468:104:2,2010,56.025,18.475,Yes,0.338889
1501:468:104:4,2010,56.075,18.475,Yes,1.005556
1501:468:114:2,2010,56.125,18.475,Yes,1.333333
1501:468:114:3,2010,56.175,18.425,Yes,0.333333
1501:468:114:4,2010,56.175,18.475,Yes,0.666667
1501:468:205:1,2010,56.025,18.525,Yes,3.7
1501:468:205:2,2010,56.025,18.575,Yes,1.005556
1501:468:205:3,2010,56.075,18.525,Yes,1.688889
1501:468:205:4,2010,56.075,18.575,Yes,0.672222
1501:468:206:1,2010,56.025,18.625,Yes,0.333333
1501:468:206:3,2010,56.075,18.625,Yes,1.005556
1501:468:209:1,2010,56.025,18.925,Yes,0.677778
1501:468:209:2,2010,56.025,18.975,Yes,4.977778
1501:468:215:4,2010,56.175,18.575,Yes,0.333333
1501:468:216:4,2010,56.175,18.675,Yes,0.338889
1501:468:225:1,2010,56.225,18.525,Yes,1.338889
1501:468:225:2,2010,56.225,18.575,Yes,1.677778
1501:468:225:3,2010,56.275,18.525,Yes,0.333333
1501:468:225:4,2010,56.275,18.575,Yes,2
1501:468:226:1,2010,56.225,18.625,Yes,3.033333
1501:468:226:2,2010,56.225,18.675,Yes,6.016667
1501:468:226:3,2010,56.275,18.625,Yes,1.35
1501:468:226:4,2010,56.275,18.675,Yes,0.661111
1501:468:227:1,2010,56.225,18.725,Yes,0.672222
1501:468:227:3,2010,56.275,18.725,Yes,1.033333
1501:468:227:4,2010,56.275,18.775,Yes,0.666667
1501:468:228:1,2010,56.225,18.825,Yes,5
1501:468:229:2,2010,56.225,18.975,Yes,5
1501:468:236:2,2010,56.325,18.675,Yes,6.711111
1501:468:237:1,2010,56.325,18.725,Yes,1.344444
1501:468:237:2,2010,56.325,18.775,Yes,2.466667
1501:468:238:1,2010,56.325,18.825,Yes,3.633333
1501:468:238:2,2010,56.325,18.875,Yes,1.333333
1501:468:238:3,2010,56.375,18.825,Yes,0.7
1501:468:238:4,2010,56.375,18.875,Yes,1.6
1501:468:239:3,2010,56.375,18.925,Yes,1
1501:468:247:2,2010,56.425,18.775,Yes,6.033333
1501:468:247:4,2010,56.475,18.775,Yes,1
1501:468:248:1,2010,56.425,18.825,Yes,1
1501:468:248:2,2010,56.425,18.875,Yes,3.133333
1501:468:248:3,2010,56.475,18.825,Yes,1
1501:468:248:4,2010,56.475,18.875,Yes,2.7
1501:468:249:1,2010,56.425,18.925,Yes,1.9
1501:468:249:3,2010,56.475,18.925,Yes,2.5
1501:468:249:4,2010,56.475,18.975,Yes,4.5
1501:468:458:1,2010,56.525,18.825,Yes,1.966667
1501:468:458:2,2010,56.525,18.875,Yes,6.433333
1501:468:458:4,2010,56.575,18.875,Yes,8.6
1501:468:459:1,2010,56.525,18.925,Yes,3.866667
1501:468:459:2,2010,56.525,18.975,Yes,2.233333
1501:468:459:3,2010,56.575,18.925,Yes,1.5
1501:468:459:4,2010,56.575,18.975,Yes,3.966667
1501:468:468:2,2010,56.625,18.875,Yes,0.733333
1501:468:469:1,2010,56.625,18.925,Yes,7.366667
1501:468:469:2,2010,56.625,18.975,Yes,2.433333
1501:468:469:3,2010,56.675,18.925,Yes,9.7
1501:468:469:4,2010,56.675,18.975,Yes,5.033333
1501:468:478:2,2010,56.725,18.875,Yes,2.033333
1501:468:478:3,2010,56.775,18.825,Yes,8.2
1501:468:478:4,2010,56.775,18.875,Yes,12.333333
1501:468:479:1,2010,56.725,18.925,Yes,18
1501:468:479:2,2010,56.725,18.975,Yes,5.033333
1501:468:479:3,2010,56.775,18.925,Yes,0.433333
1501:468:479:4,2010,56.775,18.975,Yes,2.166667
1501:468:488:1,2010,56.825,18.825,Yes,4
1501:468:488:2,2010,56.825,18.875,Yes,4.066667
1501:468:488:3,2010,56.875,18.825,Yes,3.4
1501:468:488:4,2010,56.875,18.875,Yes,0.433333
1501:468:489:1,2010,56.825,18.925,Yes,1
1501:468:489:2,2010,56.825,18.975,Yes,2
1501:468:489:3,2010,56.875,18.925,Yes,8.366667
1501:468:489:4,2010,56.875,18.975,Yes,6.133333
1501:468:497:4,2010,56.975,18.775,Yes,12.766667
1501:468:498:1,2010,56.925,18.825,Yes,7.733333
1501:468:498:2,2010,56.925,18.875,Yes,1.633333
1501:468:498:3,2010,56.975,18.825,Yes,7.933333
1501:468:498:4,2010,56.975,18.875,Yes,1.466667
1501:468:499:1,2010,56.925,18.925,Yes,5.366667
1501:468:499:2,2010,56.925,18.975,Yes,5
1501:468:499:3,2010,56.975,18.925,Yes,1.866667
1501:468:499:4,2010,56.975,18.975,Yes,4.166667
1501:469:100:1,2010,56.025,19.025,Yes,1.672222
1501:469:100:2,2010,56.025,19.075,Yes,9.344444
1501:469:101:1,2010,56.025,19.125,Yes,21.7
1501:469:101:2,2010,56.025,19.175,Yes,2.005556
1501:469:101:3,2010,56.075,19.125,Yes,0.655556
1501:469:101:4,2010,56.075,19.175,Yes,0.677778
1501:469:102:1,2010,56.025,19.225,Yes,0.322222
1501:469:102:2,2010,56.025,19.275,Yes,4.133333
1501:469:102:3,2010,56.075,19.225,Yes,2.033333
1501:469:102:4,2010,56.075,19.275,Yes,1.9
1501:469:103:2,2010,56.025,19.375,Yes,0.966667
1501:469:103:3,2010,56.075,19.325,Yes,4
1501:469:103:4,2010,56.075,19.375,Yes,0.933333
1501:469:104:4,2010,56.075,19.475,Yes,15
1501:469:110:2,2010,56.125,19.075,Yes,1
1501:469:111:1,2010,56.125,19.125,Yes,3.366667
1501:469:112:1,2010,56.125,19.225,Yes,1
1501:469:112:2,2010,56.125,19.275,Yes,1
1501:469:113:1,2010,56.125,19.325,Yes,0.266667
1501:469:113:2,2010,56.125,19.375,Yes,0.233333
1501:469:113:3,2010,56.175,19.325,Yes,1.733333
1501:469:114:1,2010,56.125,19.425,Yes,0.966667
1501:469:114:3,2010,56.175,19.425,Yes,0.466667
1501:469:114:4,2010,56.175,19.475,Yes,0.5
1501:469:124:1,2010,56.225,19.425,Yes,5
1501:469:134:3,2010,56.375,19.425,Yes,1
1501:469:134:4,2010,56.375,19.475,Yes,0.322222
1501:469:140:1,2010,56.425,19.025,Yes,3.9
1501:469:141:1,2010,56.425,19.125,Yes,5
1501:469:141:4,2010,56.475,19.175,Yes,0.9
1501:469:142:2,2010,56.425,19.275,Yes,0.766667
1501:469:142:3,2010,56.475,19.225,Yes,1.1
1501:469:142:4,2010,56.475,19.275,Yes,1.1
1501:469:143:1,2010,56.425,19.325,Yes,2.866667
1501:469:143:2,2010,56.425,19.375,Yes,1.7
1501:469:143:3,2010,56.475,19.325,Yes,2.966667
1501:469:143:4,2010,56.475,19.375,Yes,4.933333
1501:469:144:1,2010,56.425,19.425,Yes,1
1501:469:144:3,2010,56.475,19.425,Yes,4.666667
1501:469:144:4,2010,56.475,19.475,Yes,0.066667
1501:469:209:2,2010,56.025,19.975,Yes,5
1501:469:215:1,2010,56.125,19.525,Yes,25
1501:469:215:4,2010,56.175,19.575,Yes,5
1501:469:218:2,2010,56.125,19.875,Yes,1
1501:469:219:1,2010,56.125,19.925,Yes,0.7
1501:469:219:4,2010,56.175,19.975,Yes,2.033333
1501:469:225:2,2010,56.225,19.575,Yes,5
1501:469:225:4,2010,56.275,19.575,Yes,5
1501:469:226:1,2010,56.225,19.625,Yes,5.5
1501:469:226:2,2010,56.225,19.675,Yes,0.233333
1501:469:226:3,2010,56.275,19.625,Yes,5
1501:469:226:4,2010,56.275,19.675,Yes,10.233333
1501:469:227:1,2010,56.225,19.725,Yes,5
1501:469:227:3,2010,56.275,19.725,Yes,8
1501:469:227:4,2010,56.275,19.775,Yes,15.7
1501:469:228:3,2010,56.275,19.825,Yes,10
1501:469:229:1,2010,56.225,19.925,Yes,0.333333
1501:469:229:2,2010,56.225,19.975,Yes,1.8
1501:469:235:2,2010,56.325,19.575,Yes,0.966667
1501:469:235:3,2010,56.375,19.525,Yes,0.644444
1501:469:235:4,2010,56.375,19.575,Yes,0.644444
1501:469:236:3,2010,56.375,19.625,Yes,0.322222
1501:469:238:1,2010,56.325,19.825,Yes,2.5
1501:469:238:2,2010,56.325,19.875,Yes,5
1501:469:245:1,2010,56.425,19.525,Yes,0.633333
1501:469:245:2,2010,56.425,19.575,Yes,0.633333
1501:469:245:3,2010,56.475,19.525,Yes,1.966667
1501:469:245:4,2010,56.475,19.575,Yes,1.1
1501:469:246:1,2010,56.425,19.625,Yes,0.633333
1501:469:247:1,2010,56.425,19.725,Yes,0.322222
1501:469:350:2,2010,56.525,19.075,Yes,0.966667
1501:469:351:1,2010,56.525,19.125,Yes,1.166667
1501:469:351:2,2010,56.525,19.175,Yes,1
1501:469:351:4,2010,56.575,19.175,Yes,2.266667
1501:469:352:1,2010,56.525,19.225,Yes,2.5
1501:469:352:2,2010,56.525,19.275,Yes,1.833333
1501:469:352:3,2010,56.575,19.225,Yes,4.6
1501:469:352:4,2010,56.575,19.275,Yes,4.666667
1501:469:353:1,2010,56.525,19.325,Yes,2
1501:469:353:2,2010,56.525,19.375,Yes,9.033333
1501:469:353:3,2010,56.575,19.325,Yes,1.166667
1501:469:353:4,2010,56.575,19.375,Yes,2.133333
1501:469:354:1,2010,56.525,19.425,Yes,1.733333
1501:469:354:2,2010,56.525,19.475,Yes,1.733333
1501:469:354:3,2010,56.575,19.425,Yes,1.1
1501:469:362:1,2010,56.625,19.225,Yes,2.766667
1501:469:363:2,2010,56.625,19.375,Yes,1.4
1501:469:370:1,2010,56.725,19.025,Yes,1
1501:469:370:2,2010,56.725,19.075,Yes,0.433333
1501:469:370:3,2010,56.775,19.025,Yes,1.033333
1501:469:370:4,2010,56.775,19.075,Yes,0.4
1501:469:371:1,2010,56.725,19.125,Yes,1
1501:469:371:3,2010,56.775,19.125,Yes,2.2
1501:469:390:1,2010,56.925,19.025,Yes,1
1501:469:455:2,2010,56.525,19.575,Yes,0.966667
1501:469:456:1,2010,56.525,19.625,Yes,0.966667
1501:469:477:1,2010,56.725,19.725,Yes,0.316667
1501:469:477:2,2010,56.725,19.775,Yes,1.266667
1501:469:478:1,2010,56.725,19.825,Yes,0.316667
1501:469:478:2,2010,56.725,19.875,Yes,0.644444
1501:469:479:1,2010,56.725,19.925,Yes,0.644444
1501:469:479:4,2010,56.775,19.975,Yes,0.644444
1501:476:217:3,2010,57.175,16.725,Yes,1
1501:476:228:3,2010,57.275,16.825,Yes,1.033333
1501:476:238:2,2010,57.325,16.875,Yes,1
1501:476:238:4,2010,57.375,16.875,Yes,165.7
1501:476:239:1,2010,57.325,16.925,Yes,53.7
1501:476:239:2,2010,57.325,16.975,Yes,12.433333
1501:476:239:3,2010,57.375,16.925,Yes,231.366667
1501:476:239:4,2010,57.375,16.975,Yes,40.2
1501:476:248:2,2010,57.425,16.875,Yes,54.733333
1501:476:249:1,2010,57.425,16.925,Yes,141.533333
1501:476:249:2,2010,57.425,16.975,Yes,100.466667
1501:476:249:4,2010,57.475,16.975,Yes,87.166667
1501:476:459:1,2010,57.525,16.925,Yes,1.033333
1501:476:459:2,2010,57.525,16.975,Yes,51.866667
1501:476:459:3,2010,57.575,16.925,Yes,23.133333
1501:476:459:4,2010,57.575,16.975,Yes,53.766667
1501:476:468:2,2010,57.625,16.875,Yes,25.266667
1501:476:469:4,2010,57.675,16.975,Yes,1
1501:476:479:3,2010,57.775,16.925,Yes,1.033333
1501:477:104:2,2010,57.025,17.475,Yes,1
1501:477:104:4,2010,57.075,17.475,Yes,2
1501:477:130:3,2010,57.375,17.025,Yes,20.933333
1501:477:140:1,2010,57.425,17.025,Yes,120.433333
1501:477:140:2,2010,57.425,17.075,Yes,2
1501:477:140:3,2010,57.475,17.025,Yes,29.066667
1501:477:140:4,2010,57.475,17.075,Yes,49.766667
1501:477:141:1,2010,57.425,17.125,Yes,8.066667
1501:477:141:4,2010,57.475,17.175,Yes,2.966667
1501:477:142:3,2010,57.475,17.225,Yes,4.133333
1501:477:142:4,2010,57.475,17.275,Yes,3.033333
1501:477:143:3,2010,57.475,17.325,Yes,11.866667
1501:477:143:4,2010,57.475,17.375,Yes,9.066667
1501:477:144:3,2010,57.475,17.425,Yes,1
1501:477:205:3,2010,57.075,17.525,Yes,1
1501:477:350:1,2010,57.525,17.025,Yes,63.4
1501:477:350:2,2010,57.525,17.075,Yes,31.733333
1501:477:350:3,2010,57.575,17.025,Yes,0.066667
1501:477:350:4,2010,57.575,17.075,Yes,18.266667
1501:477:351:1,2010,57.525,17.125,Yes,7.3
1501:477:351:2,2010,57.525,17.175,Yes,4.533333
1501:477:351:3,2010,57.575,17.125,Yes,14.333333
1501:477:351:4,2010,57.575,17.175,Yes,4.166667
1501:477:352:1,2010,57.525,17.225,Yes,3.733333
1501:477:352:2,2010,57.525,17.275,Yes,2.033333
1501:477:352:3,2010,57.575,17.225,Yes,1
1501:477:353:1,2010,57.525,17.325,Yes,5.733333
1501:477:353:2,2010,57.525,17.375,Yes,9.866667
1501:477:360:2,2010,57.625,17.075,Yes,19.633333
1501:477:360:4,2010,57.675,17.075,Yes,10.033333
1501:477:361:1,2010,57.625,17.125,Yes,33.633333
1501:477:361:2,2010,57.625,17.175,Yes,6.8
1501:477:361:3,2010,57.675,17.125,Yes,2.9
1501:477:361:4,2010,57.675,17.175,Yes,6.833333
1501:477:363:2,2010,57.625,17.375,Yes,1
1501:477:371:1,2010,57.725,17.125,Yes,1
1501:477:371:2,2010,57.725,17.175,Yes,2.033333
1501:477:372:1,2010,57.725,17.225,Yes,1
1501:478:208:1,2010,57.025,18.825,Yes,87.8
1501:478:208:2,2010,57.025,18.875,Yes,2
1501:478:208:3,2010,57.075,18.825,Yes,21.766667
1501:478:208:4,2010,57.075,18.875,Yes,76.766667
1501:478:209:2,2010,57.025,18.975,Yes,1.033333
1501:478:209:3,2010,57.075,18.925,Yes,1
1501:478:217:1,2010,57.125,18.725,Yes,4.066667
1501:478:217:2,2010,57.125,18.775,Yes,70.233333
1501:478:217:3,2010,57.175,18.725,Yes,17.033333
1501:478:217:4,2010,57.175,18.775,Yes,108.4
1501:478:218:1,2010,57.125,18.825,Yes,32.6
1501:478:218:2,2010,57.125,18.875,Yes,33.3
1501:478:218:3,2010,57.175,18.825,Yes,247.8
1501:478:218:4,2010,57.175,18.875,Yes,230.866667
1501:478:219:1,2010,57.125,18.925,Yes,33.233333
1501:478:219:2,2010,57.125,18.975,Yes,9.066667
1501:478:219:3,2010,57.175,18.925,Yes,72.3
1501:478:219:4,2010,57.175,18.975,Yes,16.066667
1501:478:228:1,2010,57.225,18.825,Yes,30.233333
1501:478:228:2,2010,57.225,18.875,Yes,83.8
1501:478:229:1,2010,57.225,18.925,Yes,231.7
1501:478:229:2,2010,57.225,18.975,Yes,140.2
1501:478:229:3,2010,57.275,18.925,Yes,7.1
1501:478:229:4,2010,57.275,18.975,Yes,16.366667
1501:479:110:3,2010,57.175,19.025,Yes,3.033333
1501:479:110:4,2010,57.175,19.075,Yes,4.966667
1501:479:111:3,2010,57.175,19.125,Yes,1
1501:479:120:1,2010,57.225,19.025,Yes,109.133333
1501:479:120:2,2010,57.225,19.075,Yes,26.333333
1501:479:120:3,2010,57.275,19.025,Yes,32.4
1501:479:120:4,2010,57.275,19.075,Yes,66.166667
1501:479:121:1,2010,57.225,19.125,Yes,2.033333
1501:479:121:3,2010,57.275,19.125,Yes,11.133333
1501:479:130:1,2010,57.325,19.025,Yes,4
1501:479:130:2,2010,57.325,19.075,Yes,29.266667
1501:479:130:4,2010,57.375,19.075,Yes,11.1
1501:479:131:1,2010,57.325,19.125,Yes,20.833333
1501:479:131:2,2010,57.325,19.175,Yes,7.066667
1501:479:131:3,2010,57.375,19.125,Yes,10.633333
1501:479:131:4,2010,57.375,19.175,Yes,31.266667
1501:479:132:3,2010,57.375,19.225,Yes,4.966667
1501:479:141:1,2010,57.425,19.125,Yes,0.333333
1501:479:141:2,2010,57.425,19.175,Yes,3.033333
1501:479:142:1,2010,57.425,19.225,Yes,45.233333
1501:479:142:2,2010,57.425,19.275,Yes,1
1501:479:142:3,2010,57.475,19.225,Yes,7.133333
1501:479:142:4,2010,57.475,19.275,Yes,3.033333
1501:479:247:3,2010,57.475,19.725,Yes,1.066667
1501:479:360:2,2010,57.625,19.075,Yes,2
1501:479:361:1,2010,57.625,19.125,Yes,4.033333
1501:479:361:3,2010,57.675,19.125,Yes,1
1501:479:361:4,2010,57.675,19.175,Yes,1.033333
1501:479:363:1,2010,57.625,19.325,Yes,4.066667
1501:479:363:2,2010,57.625,19.375,Yes,3
1501:479:363:3,2010,57.675,19.325,Yes,2
1501:479:363:4,2010,57.675,19.375,Yes,22.333333
1501:479:371:2,2010,57.725,19.175,Yes,3
1501:479:371:3,2010,57.775,19.125,Yes,1
1501:479:371:4,2010,57.775,19.175,Yes,3
1501:479:372:1,2010,57.725,19.225,Yes,1
1501:479:372:4,2010,57.775,19.275,Yes,1.033333
1501:479:373:1,2010,57.725,19.325,Yes,2.033333
1501:479:373:2,2010,57.725,19.375,Yes,34.233333
1501:479:373:3,2010,57.775,19.325,Yes,1
1501:479:373:4,2010,57.775,19.375,Yes,12.733333
1501:479:374:3,2010,57.775,19.425,Yes,2.9
1501:479:374:4,2010,57.775,19.475,Yes,1.533333
1501:479:383:1,2010,57.825,19.325,Yes,1
1501:479:384:1,2010,57.825,19.425,Yes,0.533333
1501:479:384:2,2010,57.825,19.475,Yes,2.766667
1501:479:384:4,2010,57.875,19.475,Yes,0.466667
1501:479:456:4,2010,57.575,19.675,Yes,0.4
1501:479:457:1,2010,57.525,19.725,Yes,0.966667
1501:479:457:3,2010,57.575,19.725,Yes,0.6
1501:479:467:2,2010,57.625,19.775,Yes,1.033333
1501:479:467:4,2010,57.675,19.775,Yes,0.866667
1501:479:478:1,2010,57.725,19.825,Yes,1.133333
1501:479:485:1,2010,57.825,19.525,Yes,0.733333
1501:487:225:4,2010,58.275,17.575,Yes,1
1501:487:226:4,2010,58.275,17.675,Yes,1
1501:487:227:4,2010,58.275,17.775,Yes,1.033333
1501:487:237:2,2010,58.325,17.775,Yes,1
1501:487:238:3,2010,58.375,17.825,Yes,1
1501:487:247:2,2010,58.425,17.775,Yes,1
1501:487:247:4,2010,58.475,17.775,Yes,1
1501:487:248:3,2010,58.475,17.825,Yes,2.033333
1501:487:455:3,2010,58.575,17.525,Yes,1.133333
1501:487:455:4,2010,58.575,17.575,Yes,1.533333
1501:487:456:1,2010,58.525,17.625,Yes,1.3
1501:487:456:2,2010,58.525,17.675,Yes,1
1501:487:458:4,2010,58.575,17.875,Yes,1
1501:488:479:3,2010,58.775,18.925,Yes,0.866667
1501:488:479:4,2010,58.775,18.975,Yes,1.2
1501:489:225:1,2010,58.225,19.525,Yes,1.3
1501:489:225:3,2010,58.275,19.525,Yes,1.9
1501:489:225:4,2010,58.275,19.575,Yes,1.4
1501:489:235:1,2010,58.325,19.525,Yes,1
1501:489:235:2,2010,58.325,19.575,Yes,1
1501:489:235:3,2010,58.375,19.525,Yes,0.4
1501:489:235:4,2010,58.375,19.575,Yes,2.066667
1501:489:236:1,2010,58.325,19.625,Yes,1
1501:489:245:1,2010,58.425,19.525,Yes,2.5
1501:489:245:2,2010,58.425,19.575,Yes,2.133333
1501:489:246:2,2010,58.425,19.675,Yes,1.2
1501:489:246:3,2010,58.475,19.625,Yes,1.866667
1501:489:363:2,2010,58.625,19.375,Yes,1
1501:489:363:3,2010,58.675,19.325,Yes,0.666667
1501:489:363:4,2010,58.675,19.375,Yes,0.7
1501:489:370:1,2010,58.725,19.025,Yes,2
1501:489:370:2,2010,58.725,19.075,Yes,2
1501:489:370:3,2010,58.775,19.025,Yes,1
1501:489:370:4,2010,58.775,19.075,Yes,3.066667
1501:489:372:1,2010,58.725,19.225,Yes,0.9
1501:489:372:2,2010,58.725,19.275,Yes,0.7
1501:489:372:3,2010,58.775,19.225,Yes,0.433333
1501:489:380:2,2010,58.825,19.075,Yes,1
1501:489:381:1,2010,58.825,19.125,Yes,2
1501:489:381:2,2010,58.825,19.175,Yes,4.633333
1501:489:381:3,2010,58.875,19.125,Yes,1.966667
1501:489:381:4,2010,58.875,19.175,Yes,0.8
1501:489:382:1,2010,58.825,19.225,Yes,1.3
1501:489:382:2,2010,58.825,19.275,Yes,0.8
1501:489:456:1,2010,58.525,19.625,Yes,2
1501:489:456:3,2010,58.575,19.625,Yes,1.233333
1502:350:144:4,2010,55.475,20.475,Yes,2
1502:350:236:4,2010,55.375,20.675,Yes,18
1502:350:237:2,2010,55.325,20.775,Yes,5
1502:350:237:3,2010,55.375,20.725,Yes,22
1502:350:237:4,2010,55.375,20.775,Yes,13
1502:350:238:1,2010,55.325,20.825,Yes,6
1502:350:238:2,2010,55.325,20.875,Yes,5
1502:350:238:3,2010,55.375,20.825,Yes,3
1502:350:238:4,2010,55.375,20.875,Yes,2
1502:350:239:1,2010,55.325,20.925,Yes,2
1502:350:239:3,2010,55.375,20.925,Yes,4
1502:350:239:4,2010,55.375,20.975,Yes,10
1502:350:245:2,2010,55.425,20.575,Yes,19
1502:350:245:3,2010,55.475,20.525,Yes,85
1502:350:245:4,2010,55.475,20.575,Yes,174
1502:350:246:1,2010,55.425,20.625,Yes,71
1502:350:246:2,2010,55.425,20.675,Yes,74
1502:350:246:3,2010,55.475,20.625,Yes,141
1502:350:246:4,2010,55.475,20.675,Yes,161
1502:350:247:1,2010,55.425,20.725,Yes,62
1502:350:247:2,2010,55.425,20.775,Yes,80
1502:350:247:3,2010,55.475,20.725,Yes,148
1502:350:247:4,2010,55.475,20.775,Yes,143
1502:350:248:1,2010,55.425,20.825,Yes,35
1502:350:248:2,2010,55.425,20.875,Yes,26
1502:350:248:3,2010,55.475,20.825,Yes,136
1502:350:248:4,2010,55.475,20.875,Yes,67
1502:350:249:1,2010,55.425,20.925,Yes,16
1502:350:249:2,2010,55.425,20.975,Yes,6
1502:350:249:3,2010,55.475,20.925,Yes,31
1502:350:249:4,2010,55.475,20.975,Yes,24
1502:350:350:4,2010,55.575,20.075,Yes,4
1502:350:351:2,2010,55.525,20.175,Yes,1
1502:350:351:3,2010,55.575,20.125,Yes,6
1502:350:351:4,2010,55.575,20.175,Yes,19
1502:350:352:3,2010,55.575,20.225,Yes,40.5
1502:350:352:4,2010,55.575,20.275,Yes,32.533333
1502:350:353:3,2010,55.575,20.325,Yes,39
1502:350:353:4,2010,55.575,20.375,Yes,95
1502:350:354:1,2010,55.525,20.425,Yes,5
1502:350:354:2,2010,55.525,20.475,Yes,130
1502:350:354:3,2010,55.575,20.425,Yes,183
