c_square,year,mid_lat,mid_lon,Reported,fishing_ho,rgn_nam,rgn_key,Subbasin,HELCOM_ID,BHI_ID,Area_km2
1501:469:249:2,2012,56.425,19.975,Yes,17.5,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
1501:469:249:3,2012,56.475,19.925,Yes,5,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
1501:469:360:3,2012,56.675,19.025,Yes,2.433333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:469:370:1,2012,56.725,19.025,Yes,5,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:469:370:3,2012,56.775,19.025,Yes,1.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:469:370:4,2012,56.775,19.075,Yes,2.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:469:380:2,2012,56.825,19.075,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:469:381:3,2012,56.875,19.125,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:469:381:4,2012,56.875,19.175,Yes,1.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:469:459:2,2012,56.525,19.975,Yes,2,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
1501:469:489:2,2012,56.825,19.975,Yes,5,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
1501:476:238:4,2012,57.375,16.875,Yes,27.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:239:1,2012,57.325,16.925,Yes,3.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:239:2,2012,57.325,16.975,Yes,5.1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:239:3,2012,57.375,16.925,Yes,34.8,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:239:4,2012,57.375,16.975,Yes,2.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:248:2,2012,57.425,16.875,Yes,11.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:249:1,2012,57.425,16.925,Yes,41.433333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:249:2,2012,57.425,16.975,Yes,24.1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:249:4,2012,57.475,16.975,Yes,20.1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:459:1,2012,57.525,16.925,Yes,1.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:459:2,2012,57.525,16.975,Yes,36.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:459:3,2012,57.575,16.925,Yes,9.1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:459:4,2012,57.575,16.975,Yes,37.633333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:468:2,2012,57.625,16.875,Yes,5,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:476:468:4,2012,57.675,16.875,Yes,1.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:130:3,2012,57.375,17.025,Yes,9.133333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:140:1,2012,57.425,17.025,Yes,37.233333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:140:2,2012,57.425,17.075,Yes,3.966667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:140:3,2012,57.475,17.025,Yes,25.1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:140:4,2012,57.475,17.075,Yes,44.933333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:141:1,2012,57.425,17.125,Yes,3.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:141:3,2012,57.475,17.125,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:141:4,2012,57.475,17.175,Yes,3.233333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:142:3,2012,57.475,17.225,Yes,3.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:142:4,2012,57.475,17.275,Yes,2.133333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:143:3,2012,57.475,17.325,Yes,6.4,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:143:4,2012,57.475,17.375,Yes,5.6,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:144:3,2012,57.475,17.425,Yes,2.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:350:1,2012,57.525,17.025,Yes,48.466667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:350:2,2012,57.525,17.075,Yes,37.833333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:350:4,2012,57.575,17.075,Yes,32.8,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:351:1,2012,57.525,17.125,Yes,5.966667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:351:2,2012,57.525,17.175,Yes,2.1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:351:3,2012,57.575,17.125,Yes,14.766667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:351:4,2012,57.575,17.175,Yes,4.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:352:1,2012,57.525,17.225,Yes,4.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:352:2,2012,57.525,17.275,Yes,2,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:352:3,2012,57.575,17.225,Yes,1.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:353:1,2012,57.525,17.325,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:353:2,2012,57.525,17.375,Yes,2,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:354:1,2012,57.525,17.425,Yes,8.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:354:3,2012,57.575,17.425,Yes,4.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:360:2,2012,57.625,17.075,Yes,3.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:360:4,2012,57.675,17.075,Yes,2,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:361:1,2012,57.625,17.125,Yes,33.266667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:361:2,2012,57.625,17.175,Yes,11.233333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:361:3,2012,57.675,17.125,Yes,7,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:361:4,2012,57.675,17.175,Yes,11,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:362:1,2012,57.625,17.225,Yes,4,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:362:3,2012,57.675,17.225,Yes,6.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:363:3,2012,57.675,17.325,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:371:1,2012,57.725,17.125,Yes,10.766667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:371:2,2012,57.725,17.175,Yes,9.9,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:371:3,2012,57.775,17.125,Yes,5.433333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:371:4,2012,57.775,17.175,Yes,2,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:372:1,2012,57.725,17.225,Yes,3,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:372:2,2012,57.725,17.275,Yes,2.1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:372:3,2012,57.775,17.225,Yes,4,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:372:4,2012,57.775,17.275,Yes,3.933333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:373:1,2012,57.725,17.325,Yes,5.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:373:3,2012,57.775,17.325,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:382:1,2012,57.825,17.225,Yes,6.666667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:382:2,2012,57.825,17.275,Yes,1.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:382:3,2012,57.875,17.225,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:382:4,2012,57.875,17.275,Yes,2,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:391:4,2012,57.975,17.175,Yes,6.133333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:392:2,2012,57.925,17.275,Yes,9.066667,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:392:3,2012,57.975,17.225,Yes,9,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:392:4,2012,57.975,17.275,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:393:1,2012,57.925,17.325,Yes,2,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:393:2,2012,57.925,17.375,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:393:3,2012,57.975,17.325,Yes,5.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:393:4,2012,57.975,17.375,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:394:3,2012,57.975,17.425,Yes,1.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:495:3,2012,57.975,17.525,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:495:4,2012,57.975,17.575,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:477:496:4,2012,57.975,17.675,Yes,1.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:478:208:1,2012,57.025,18.825,Yes,86.466667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:208:2,2012,57.025,18.875,Yes,25.466667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:208:3,2012,57.075,18.825,Yes,14.6,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:208:4,2012,57.075,18.875,Yes,130.633333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:209:1,2012,57.025,18.925,Yes,2,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:209:3,2012,57.075,18.925,Yes,13.233333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:209:4,2012,57.075,18.975,Yes,3.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:217:2,2012,57.125,18.775,Yes,44.133333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:217:3,2012,57.175,18.725,Yes,15.233333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:217:4,2012,57.175,18.775,Yes,55.466667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:218:1,2012,57.125,18.825,Yes,12.966667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:218:2,2012,57.125,18.875,Yes,15.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:218:3,2012,57.175,18.825,Yes,92.433333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:218:4,2012,57.175,18.875,Yes,59.933333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:219:1,2012,57.125,18.925,Yes,27.266667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:219:2,2012,57.125,18.975,Yes,17.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:219:3,2012,57.175,18.925,Yes,20.933333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:219:4,2012,57.175,18.975,Yes,9.1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:228:1,2012,57.225,18.825,Yes,4.133333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:228:2,2012,57.225,18.875,Yes,32.933333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:229:1,2012,57.225,18.925,Yes,43.8,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:229:2,2012,57.225,18.975,Yes,30.933333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:229:3,2012,57.275,18.925,Yes,3.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:229:4,2012,57.275,18.975,Yes,7,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:249:3,2012,57.475,18.925,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:478:468:4,2012,57.675,18.875,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:110:1,2012,57.125,19.025,Yes,8,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:110:2,2012,57.125,19.075,Yes,1.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:110:3,2012,57.175,19.025,Yes,16.466667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:110:4,2012,57.175,19.075,Yes,19.6,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:111:1,2012,57.125,19.125,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:111:3,2012,57.175,19.125,Yes,7.9,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:120:1,2012,57.225,19.025,Yes,44.733333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:120:2,2012,57.225,19.075,Yes,45.8,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:120:3,2012,57.275,19.025,Yes,4.866667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:120:4,2012,57.275,19.075,Yes,34.166667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:121:1,2012,57.225,19.125,Yes,10.766667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:121:2,2012,57.225,19.175,Yes,4.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:121:3,2012,57.275,19.125,Yes,22.366667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:121:4,2012,57.275,19.175,Yes,4.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:122:3,2012,57.275,19.225,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:130:2,2012,57.325,19.075,Yes,2.966667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:130:4,2012,57.375,19.075,Yes,0.633333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:131:1,2012,57.325,19.125,Yes,30.533333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:131:2,2012,57.325,19.175,Yes,12.233333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:131:3,2012,57.375,19.125,Yes,1.733333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:131:4,2012,57.375,19.175,Yes,23.366667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:132:1,2012,57.325,19.225,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:132:2,2012,57.325,19.275,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:132:3,2012,57.375,19.225,Yes,10.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:141:1,2012,57.425,19.125,Yes,0.6,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:141:2,2012,57.425,19.175,Yes,0.933333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:142:1,2012,57.425,19.225,Yes,25.433333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:142:2,2012,57.425,19.275,Yes,4.766667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:142:3,2012,57.475,19.225,Yes,3.166667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:142:4,2012,57.475,19.275,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:208:3,2012,57.075,19.825,Yes,5,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
1501:479:208:4,2012,57.075,19.875,Yes,2.5,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
1501:479:209:3,2012,57.075,19.925,Yes,10,Latvia,LVA,Eastern Gotland Basin,SEA-009,24,20977.58487
1501:479:360:3,2012,57.675,19.025,Yes,1.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:363:2,2012,57.625,19.375,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:363:4,2012,57.675,19.375,Yes,2.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:373:2,2012,57.725,19.375,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:374:3,2012,57.775,19.425,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:374:4,2012,57.775,19.475,Yes,6.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:384:2,2012,57.825,19.475,Yes,13.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:384:3,2012,57.875,19.425,Yes,0.733333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:384:4,2012,57.875,19.475,Yes,2.2,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:477:3,2012,57.775,19.725,Yes,2.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:477:4,2012,57.775,19.775,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:485:1,2012,57.825,19.525,Yes,3.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:485:3,2012,57.875,19.525,Yes,6.233333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:485:4,2012,57.875,19.575,Yes,0.966667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:486:2,2012,57.825,19.675,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:487:1,2012,57.825,19.725,Yes,3,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:487:2,2012,57.825,19.775,Yes,2,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:487:3,2012,57.875,19.725,Yes,6.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:487:4,2012,57.875,19.775,Yes,2.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:488:4,2012,57.875,19.875,Yes,5,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:495:4,2012,57.975,19.575,Yes,4.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:496:2,2012,57.925,19.675,Yes,2.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:496:3,2012,57.975,19.625,Yes,5.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:496:4,2012,57.975,19.675,Yes,1.966667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:497:1,2012,57.925,19.725,Yes,5.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:497:3,2012,57.975,19.725,Yes,2,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:497:4,2012,57.975,19.775,Yes,2.266667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:498:2,2012,57.925,19.875,Yes,5,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:498:3,2012,57.975,19.825,Yes,0.766667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:499:1,2012,57.925,19.925,Yes,5,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:479:499:2,2012,57.925,19.975,Yes,5,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:487:100:2,2012,58.025,17.075,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:101:1,2012,58.025,17.125,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:101:4,2012,58.075,17.175,Yes,2.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:102:1,2012,58.025,17.225,Yes,2,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:102:2,2012,58.025,17.275,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:102:3,2012,58.075,17.225,Yes,2.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:246:3,2012,58.475,17.625,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:246:3,2012,58.475,17.625,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:246:4,2012,58.475,17.675,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:246:4,2012,58.475,17.675,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:247:3,2012,58.475,17.725,Yes,1.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:247:3,2012,58.475,17.725,Yes,1.033333,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:247:4,2012,58.475,17.775,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:247:4,2012,58.475,17.775,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:248:3,2012,58.475,17.825,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:248:3,2012,58.475,17.825,Yes,1,Sweden,SWE,Western Gotland Basin,SEA-010,26,27456.05692
1501:487:457:1,2012,58.525,17.725,Yes,2.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:458:1,2012,58.525,17.825,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:458:2,2012,58.525,17.875,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:487:459:1,2012,58.525,17.925,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:351:2,2012,58.525,18.175,Yes,1.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:351:4,2012,58.575,18.175,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:352:2,2012,58.525,18.275,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:352:3,2012,58.575,18.225,Yes,3.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:352:4,2012,58.575,18.275,Yes,2,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:353:1,2012,58.525,18.325,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:353:3,2012,58.575,18.325,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:362:1,2012,58.625,18.225,Yes,5,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:362:2,2012,58.625,18.275,Yes,1.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:362:3,2012,58.675,18.225,Yes,3.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:362:4,2012,58.675,18.275,Yes,4.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:363:1,2012,58.625,18.325,Yes,1.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:477:3,2012,58.775,18.725,Yes,2.033333,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:478:3,2012,58.775,18.825,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:478:4,2012,58.775,18.875,Yes,2,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:479:3,2012,58.775,18.925,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:479:4,2012,58.775,18.975,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:488:489:2,2012,58.825,18.975,Yes,1,Sweden,SWE,Northern Baltic Proper,SEA-012,29,17728.40167
1501:489:104:4,2012,58.075,19.475,Yes,4.8,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:114:1,2012,58.125,19.425,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:114:3,2012,58.175,19.425,Yes,1.966667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:114:4,2012,58.175,19.475,Yes,1.066667,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:124:1,2012,58.225,19.425,Yes,2.033333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:124:2,2012,58.225,19.475,Yes,2.933333,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:124:3,2012,58.275,19.425,Yes,1,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:124:4,2012,58.275,19.475,Yes,3,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
1501:489:134:2,2012,58.325,19.475,Yes,2,Sweden,SWE,Eastern Gotland Basin,SEA-009,20,21941.00756
