c_square,year,mid_lat,mid_lon,Reported,fishing_ho
1501:141:217:3,2011,54.175,11.725,Yes,8.388889
1501:141:217:4,2011,54.175,11.775,Yes,18.272222
1501:141:218:3,2011,54.175,11.825,Yes,30.672222
1501:141:218:4,2011,54.175,11.875,Yes,13.872222
1501:141:219:3,2011,54.175,11.925,Yes,2.15
1501:141:219:4,2011,54.175,11.975,Yes,0.316667
1501:141:225:1,2011,54.225,11.525,Yes,76.7
1501:141:225:2,2011,54.225,11.575,Yes,84.894444
1501:141:225:3,2011,54.275,11.525,Yes,91.827778
1501:141:225:4,2011,54.275,11.575,Yes,80.438889
1501:141:226:1,2011,54.225,11.625,Yes,87.655556
1501:141:226:2,2011,54.225,11.675,Yes,83.7
1501:141:226:3,2011,54.275,11.625,Yes,57.438889
1501:141:226:4,2011,54.275,11.675,Yes,53.883333
1501:141:227:1,2011,54.225,11.725,Yes,76.122222
1501:141:227:2,2011,54.225,11.775,Yes,67.672222
1501:141:227:3,2011,54.275,11.725,Yes,46.716667
1501:141:227:4,2011,54.275,11.775,Yes,37.127778
1501:141:228:1,2011,54.225,11.825,Yes,50.1
1501:141:228:2,2011,54.225,11.875,Yes,43.611111
1501:141:228:3,2011,54.275,11.825,Yes,30.522222
1501:141:228:4,2011,54.275,11.875,Yes,17.4
1501:141:229:1,2011,54.225,11.925,Yes,27.45
1501:141:229:2,2011,54.225,11.975,Yes,12.222222
1501:141:229:3,2011,54.275,11.925,Yes,11.244444
1501:141:229:4,2011,54.275,11.975,Yes,12.861111
1501:141:235:1,2011,54.325,11.525,Yes,72.261111
1501:141:235:2,2011,54.325,11.575,Yes,85.933333
1501:141:235:3,2011,54.375,11.525,Yes,61.661111
1501:141:235:4,2011,54.375,11.575,Yes,69.027778
1501:141:236:1,2011,54.325,11.625,Yes,74.433333
1501:141:236:2,2011,54.325,11.675,Yes,66.972222
1501:141:236:3,2011,54.375,11.625,Yes,60.605556
1501:141:236:4,2011,54.375,11.675,Yes,55.716667
1501:141:237:1,2011,54.325,11.725,Yes,41.538889
1501:141:237:2,2011,54.325,11.775,Yes,36.733333
1501:141:237:3,2011,54.375,11.725,Yes,32.311111
1501:141:237:4,2011,54.375,11.775,Yes,20.694444
1501:141:238:1,2011,54.325,11.825,Yes,16.377778
1501:141:238:2,2011,54.325,11.875,Yes,11.177778
1501:141:238:3,2011,54.375,11.825,Yes,14.022222
1501:141:238:4,2011,54.375,11.875,Yes,6.594444
1501:141:239:1,2011,54.325,11.925,Yes,6.777778
1501:141:239:2,2011,54.325,11.975,Yes,12.555556
1501:141:239:3,2011,54.375,11.925,Yes,1.938889
1501:141:239:4,2011,54.375,11.975,Yes,0.966667
1501:141:245:1,2011,54.425,11.525,Yes,65.077778
1501:141:245:2,2011,54.425,11.575,Yes,45.861111
1501:141:245:3,2011,54.475,11.525,Yes,34.305556
1501:141:245:4,2011,54.475,11.575,Yes,16.433333
1501:141:246:1,2011,54.425,11.625,Yes,33.266667
1501:141:246:2,2011,54.425,11.675,Yes,19.877778
1501:141:246:3,2011,54.475,11.625,Yes,6.122222
1501:141:246:4,2011,54.475,11.675,Yes,3.227778
1501:141:247:1,2011,54.425,11.725,Yes,12.138889
1501:141:247:2,2011,54.425,11.775,Yes,2.883333
1501:141:247:3,2011,54.475,11.725,Yes,4.366667
1501:141:247:4,2011,54.475,11.775,Yes,8.3
1501:141:248:1,2011,54.425,11.825,Yes,4.205556
1501:141:248:2,2011,54.425,11.875,Yes,2.605556
1501:141:248:3,2011,54.475,11.825,Yes,2.772222
1501:141:248:4,2011,54.475,11.875,Yes,3.155556
1501:141:249:1,2011,54.425,11.925,Yes,5.116667
1501:141:249:2,2011,54.425,11.975,Yes,0.961111
1501:141:249:3,2011,54.475,11.925,Yes,2.155556
1501:141:350:4,2011,54.575,11.075,Yes,6.422222
1501:141:351:2,2011,54.525,11.175,Yes,8.7
1501:141:351:3,2011,54.575,11.125,Yes,4.966667
1501:141:351:4,2011,54.575,11.175,Yes,19.777778
1501:141:352:1,2011,54.525,11.225,Yes,1.983333
1501:141:352:2,2011,54.525,11.275,Yes,13.222222
1501:141:352:3,2011,54.575,11.225,Yes,80.661111
1501:141:352:4,2011,54.575,11.275,Yes,36.522222
1501:141:353:1,2011,54.525,11.325,Yes,69.877778
1501:141:353:2,2011,54.525,11.375,Yes,56.866667
1501:141:353:3,2011,54.575,11.325,Yes,15.35
1501:141:353:4,2011,54.575,11.375,Yes,2.633333
1501:141:354:1,2011,54.525,11.425,Yes,33.422222
1501:141:354:2,2011,54.525,11.475,Yes,16.494444
1501:141:354:3,2011,54.575,11.425,Yes,1.955556
1501:141:360:1,2011,54.625,11.025,Yes,4
1501:141:360:2,2011,54.625,11.075,Yes,9.744444
1501:141:360:3,2011,54.675,11.025,Yes,2
1501:141:360:4,2011,54.675,11.075,Yes,15
1501:141:361:1,2011,54.625,11.125,Yes,15.744444
1501:141:361:2,2011,54.625,11.175,Yes,23.166667
1501:141:361:3,2011,54.675,11.125,Yes,4
1501:141:361:4,2011,54.675,11.175,Yes,3.033333
1501:141:362:1,2011,54.625,11.225,Yes,5
1501:141:370:2,2011,54.725,11.075,Yes,3
1501:141:455:1,2011,54.525,11.525,Yes,2.994444
1501:141:455:2,2011,54.525,11.575,Yes,0.338889
1501:141:458:1,2011,54.525,11.825,Yes,0.638889
1501:141:459:1,2011,54.525,11.925,Yes,0.366667
1501:142:120:1,2011,54.225,12.025,Yes,4.538889
1501:142:120:2,2011,54.225,12.075,Yes,2.9
1501:142:120:3,2011,54.275,12.025,Yes,6.555556
1501:142:120:4,2011,54.275,12.075,Yes,7.405556
1501:142:121:1,2011,54.225,12.125,Yes,6.022222
1501:142:121:3,2011,54.275,12.125,Yes,3.294444
1501:142:121:4,2011,54.275,12.175,Yes,0.644444
1501:142:122:3,2011,54.275,12.225,Yes,0.638889
1501:142:122:4,2011,54.275,12.275,Yes,3.905556
1501:142:130:1,2011,54.325,12.025,Yes,11.661111
1501:142:130:2,2011,54.325,12.075,Yes,14.994444
1501:142:130:3,2011,54.375,12.025,Yes,2.888889
1501:142:130:4,2011,54.375,12.075,Yes,2.244444
1501:142:131:1,2011,54.325,12.125,Yes,21.544444
1501:142:131:2,2011,54.325,12.175,Yes,34.283333
1501:142:131:3,2011,54.375,12.125,Yes,5.505556
1501:142:131:4,2011,54.375,12.175,Yes,10.861111
1501:142:132:1,2011,54.325,12.225,Yes,47.777778
1501:142:132:2,2011,54.325,12.275,Yes,47.4
1501:142:132:3,2011,54.375,12.225,Yes,32.283333
1501:142:132:4,2011,54.375,12.275,Yes,45.888889
1501:142:133:1,2011,54.325,12.325,Yes,4.166667
1501:142:133:3,2011,54.375,12.325,Yes,21.827778
1501:142:133:4,2011,54.375,12.375,Yes,0.638889
1501:142:134:4,2011,54.375,12.475,Yes,0.316667
1501:142:140:1,2011,54.425,12.025,Yes,0.322222
1501:142:141:1,2011,54.425,12.125,Yes,1.672222
1501:142:141:2,2011,54.425,12.175,Yes,0.961111
1501:142:141:3,2011,54.475,12.125,Yes,1.644444
1501:142:141:4,2011,54.475,12.175,Yes,0.322222
1501:142:142:1,2011,54.425,12.225,Yes,16.972222
1501:142:142:2,2011,54.425,12.275,Yes,26.833333
1501:142:142:3,2011,54.475,12.225,Yes,1.938889
1501:142:142:4,2011,54.475,12.275,Yes,10.694444
1501:142:143:1,2011,54.425,12.325,Yes,24.172222
1501:142:143:2,2011,54.425,12.375,Yes,2.016667
1501:142:143:3,2011,54.475,12.325,Yes,21.461111
1501:142:143:4,2011,54.475,12.375,Yes,10.638889
1501:142:144:3,2011,54.475,12.425,Yes,11.066667
1501:142:144:4,2011,54.475,12.475,Yes,2.244444
1501:142:248:3,2011,54.475,12.825,Yes,0.322222
1501:142:248:4,2011,54.475,12.875,Yes,0.966667
1501:142:350:1,2011,54.525,12.025,Yes,2.9
1501:142:351:4,2011,54.575,12.175,Yes,1.033333
1501:142:352:1,2011,54.525,12.225,Yes,1
1501:142:352:2,2011,54.525,12.275,Yes,1.638889
1501:142:352:4,2011,54.575,12.275,Yes,4
1501:142:353:1,2011,54.525,12.325,Yes,6.938889
1501:142:353:2,2011,54.525,12.375,Yes,11.794444
1501:142:353:3,2011,54.575,12.325,Yes,5.033333
1501:142:353:4,2011,54.575,12.375,Yes,2.033333
1501:142:354:1,2011,54.525,12.425,Yes,18.627778
1501:142:354:2,2011,54.525,12.475,Yes,27.933333
1501:142:354:4,2011,54.575,12.475,Yes,1.95
1501:142:360:4,2011,54.675,12.075,Yes,2
1501:142:361:2,2011,54.625,12.175,Yes,1
1501:142:363:1,2011,54.625,12.325,Yes,2
1501:142:363:3,2011,54.675,12.325,Yes,1
1501:142:363:4,2011,54.675,12.375,Yes,1.033333
1501:142:370:2,2011,54.725,12.075,Yes,3
1501:142:372:2,2011,54.725,12.275,Yes,2
1501:142:373:1,2011,54.725,12.325,Yes,3.966667
1501:142:373:2,2011,54.725,12.375,Yes,1
1501:142:373:3,2011,54.775,12.325,Yes,3
1501:142:373:4,2011,54.775,12.375,Yes,2.033333
1501:142:374:3,2011,54.775,12.425,Yes,1
1501:142:382:1,2011,54.825,12.225,Yes,1
1501:142:382:2,2011,54.825,12.275,Yes,1
1501:142:382:3,2011,54.875,12.225,Yes,13
1501:142:383:1,2011,54.825,12.325,Yes,1
1501:142:383:2,2011,54.825,12.375,Yes,2
1501:142:383:4,2011,54.875,12.375,Yes,3.033333
1501:142:384:1,2011,54.825,12.425,Yes,1
1501:142:384:2,2011,54.825,12.475,Yes,2.166667
1501:142:384:3,2011,54.875,12.425,Yes,1
1501:142:384:4,2011,54.875,12.475,Yes,21.2
1501:142:393:2,2011,54.925,12.375,Yes,4
1501:142:394:1,2011,54.925,12.425,Yes,12.066667
1501:142:394:2,2011,54.925,12.475,Yes,25.233333
1501:142:455:1,2011,54.525,12.525,Yes,15.305556
1501:142:455:2,2011,54.525,12.575,Yes,8.427778
1501:142:455:3,2011,54.575,12.525,Yes,4.966667
1501:142:455:4,2011,54.575,12.575,Yes,14.433333
1501:142:456:1,2011,54.525,12.625,Yes,0.833333
1501:142:456:2,2011,54.525,12.675,Yes,0.633333
1501:142:456:3,2011,54.575,12.625,Yes,17.394444
1501:142:456:4,2011,54.575,12.675,Yes,13.977778
1501:142:457:1,2011,54.525,12.725,Yes,0.322222
1501:142:457:2,2011,54.525,12.775,Yes,0.222222
1501:142:457:3,2011,54.575,12.725,Yes,16.166667
1501:142:457:4,2011,54.575,12.775,Yes,14.922222
1501:142:458:1,2011,54.525,12.825,Yes,0.322222
1501:142:458:3,2011,54.575,12.825,Yes,5.505556
1501:142:458:4,2011,54.575,12.875,Yes,2.866667
1501:142:465:1,2011,54.625,12.525,Yes,1.655556
1501:142:465:2,2011,54.625,12.575,Yes,1
1501:142:465:3,2011,54.675,12.525,Yes,5.133333
1501:142:465:4,2011,54.675,12.575,Yes,3.883333
1501:142:466:1,2011,54.625,12.625,Yes,0.677778
1501:142:466:2,2011,54.625,12.675,Yes,0.705556
1501:142:466:3,2011,54.675,12.625,Yes,6.577778
1501:142:466:4,2011,54.675,12.675,Yes,6.855556
1501:142:467:1,2011,54.625,12.725,Yes,2.233333
1501:142:467:2,2011,54.625,12.775,Yes,17.055556
1501:142:467:3,2011,54.675,12.725,Yes,11.922222
1501:142:467:4,2011,54.675,12.775,Yes,21.066667
1501:142:468:1,2011,54.625,12.825,Yes,18.005556
1501:142:468:2,2011,54.625,12.875,Yes,11.905556
1501:142:468:3,2011,54.675,12.825,Yes,14.277778
1501:142:468:4,2011,54.675,12.875,Yes,4.916667
1501:142:469:1,2011,54.625,12.925,Yes,10.788889
1501:142:469:2,2011,54.625,12.975,Yes,7.816667
1501:142:469:3,2011,54.675,12.925,Yes,2.938889
1501:142:469:4,2011,54.675,12.975,Yes,2.561111
1501:142:475:1,2011,54.725,12.525,Yes,0.644444
1501:142:475:2,2011,54.725,12.575,Yes,0.644444
1501:142:475:3,2011,54.775,12.525,Yes,1.322222
1501:142:475:4,2011,54.775,12.575,Yes,1.355556
1501:142:476:1,2011,54.725,12.625,Yes,3.988889
1501:142:476:2,2011,54.725,12.675,Yes,8.233333
1501:142:477:1,2011,54.725,12.725,Yes,9.072222
1501:142:477:2,2011,54.725,12.775,Yes,9.655556
1501:142:478:1,2011,54.725,12.825,Yes,8.227778
1501:142:478:2,2011,54.725,12.875,Yes,7.016667
1501:142:478:4,2011,54.775,12.875,Yes,1.316667
1501:142:479:1,2011,54.725,12.925,Yes,7.672222
1501:142:479:2,2011,54.725,12.975,Yes,8.955556
1501:142:479:3,2011,54.775,12.925,Yes,0.972222
1501:142:479:4,2011,54.775,12.975,Yes,2
1501:142:485:2,2011,54.825,12.575,Yes,1
1501:142:485:3,2011,54.875,12.525,Yes,32.166667
1501:142:485:4,2011,54.875,12.575,Yes,1
1501:142:487:4,2011,54.875,12.775,Yes,1
1501:142:488:4,2011,54.875,12.875,Yes,4
1501:142:489:3,2011,54.875,12.925,Yes,10.283333
1501:142:489:4,2011,54.875,12.975,Yes,15.683333
1501:142:495:1,2011,54.925,12.525,Yes,21.033333
1501:142:495:2,2011,54.925,12.575,Yes,70.911111
1501:142:496:1,2011,54.925,12.625,Yes,34.194444
1501:142:496:2,2011,54.925,12.675,Yes,31.705556
1501:142:496:3,2011,54.975,12.625,Yes,9.033333
1501:142:496:4,2011,54.975,12.675,Yes,14.033333
1501:142:497:1,2011,54.925,12.725,Yes,35.066667
1501:142:497:2,2011,54.925,12.775,Yes,41.394444
1501:142:497:3,2011,54.975,12.725,Yes,11.372222
1501:142:497:4,2011,54.975,12.775,Yes,10.005556
1501:142:498:1,2011,54.925,12.825,Yes,40.644444
1501:142:498:2,2011,54.925,12.875,Yes,45.233333
1501:142:498:3,2011,54.975,12.825,Yes,6.316667
1501:142:498:4,2011,54.975,12.875,Yes,6.95
1501:142:499:1,2011,54.925,12.925,Yes,51.005556
1501:142:499:2,2011,54.925,12.975,Yes,85.972222
1501:142:499:3,2011,54.975,12.925,Yes,7.011111
1501:142:499:4,2011,54.975,12.975,Yes,2
1501:143:218:4,2011,54.175,13.875,Yes,1
1501:143:219:2,2011,54.125,13.975,Yes,2.272222
1501:143:219:3,2011,54.175,13.925,Yes,2.966667
1501:143:219:4,2011,54.175,13.975,Yes,3.877778
1501:143:228:2,2011,54.225,13.875,Yes,0.316667
1501:143:229:2,2011,54.225,13.975,Yes,0.322222
1501:143:229:4,2011,54.275,13.975,Yes,0.966667
1501:143:237:3,2011,54.375,13.725,Yes,1.644444
1501:143:237:4,2011,54.375,13.775,Yes,16.327778
1501:143:238:1,2011,54.325,13.825,Yes,3.594444
1501:143:238:2,2011,54.325,13.875,Yes,2.933333
1501:143:238:3,2011,54.375,13.825,Yes,17.994444
1501:143:238:4,2011,54.375,13.875,Yes,16.566667
1501:143:239:1,2011,54.325,13.925,Yes,9.027778
1501:143:239:2,2011,54.325,13.975,Yes,10.116667
1501:143:239:3,2011,54.375,13.925,Yes,5.477778
1501:143:239:4,2011,54.375,13.975,Yes,7.194444
1501:143:245:1,2011,54.425,13.525,Yes,0.311111
1501:143:245:4,2011,54.475,13.575,Yes,6.461111
1501:143:246:2,2011,54.425,13.675,Yes,0.644444
1501:143:246:3,2011,54.475,13.625,Yes,3.316667
1501:143:246:4,2011,54.475,13.675,Yes,4.3
1501:143:247:1,2011,54.425,13.725,Yes,26.194444
1501:143:247:2,2011,54.425,13.775,Yes,23.555556
1501:143:247:3,2011,54.475,13.725,Yes,25.738889
1501:143:247:4,2011,54.475,13.775,Yes,8.722222
1501:143:248:1,2011,54.425,13.825,Yes,7.344444
1501:143:248:2,2011,54.425,13.875,Yes,3.561111
1501:143:248:3,2011,54.475,13.825,Yes,9.394444
1501:143:248:4,2011,54.475,13.875,Yes,9.011111
1501:143:249:1,2011,54.425,13.925,Yes,16.316667
1501:143:249:2,2011,54.425,13.975,Yes,6.394444
1501:143:249:3,2011,54.475,13.925,Yes,24.466667
1501:143:249:4,2011,54.475,13.975,Yes,20.1
1501:143:351:3,2011,54.575,13.125,Yes,1.422222
1501:143:351:4,2011,54.575,13.175,Yes,0.355556
1501:143:352:3,2011,54.575,13.225,Yes,0.322222
1501:143:353:3,2011,54.575,13.325,Yes,0.355556
1501:143:353:4,2011,54.575,13.375,Yes,1.288889
1501:143:354:4,2011,54.575,13.475,Yes,1.283333
1501:143:360:1,2011,54.625,13.025,Yes,4.861111
1501:143:360:2,2011,54.625,13.075,Yes,2.611111
1501:143:360:3,2011,54.675,13.025,Yes,3.916667
1501:143:360:4,2011,54.675,13.075,Yes,8.161111
1501:143:361:1,2011,54.625,13.125,Yes,0.322222
1501:143:361:2,2011,54.625,13.175,Yes,1.638889
1501:143:361:3,2011,54.675,13.125,Yes,3.9
1501:143:361:4,2011,54.675,13.175,Yes,2.383333
1501:143:362:3,2011,54.675,13.225,Yes,2.005556
1501:143:362:4,2011,54.675,13.275,Yes,1.666667
1501:143:364:1,2011,54.625,13.425,Yes,13.211111
1501:143:364:2,2011,54.625,13.475,Yes,10.55
1501:143:364:4,2011,54.675,13.475,Yes,3.461111
1501:143:370:1,2011,54.725,13.025,Yes,4.627778
1501:143:370:2,2011,54.725,13.075,Yes,3.605556
1501:143:370:3,2011,54.775,13.025,Yes,2.033333
1501:143:370:4,2011,54.775,13.075,Yes,3.366667
1501:143:371:1,2011,54.725,13.125,Yes,6.527778
1501:143:371:2,2011,54.725,13.175,Yes,12.822222
1501:143:371:3,2011,54.775,13.125,Yes,3.588889
1501:143:371:4,2011,54.775,13.175,Yes,12.988889
1501:143:372:1,2011,54.725,13.225,Yes,15.45
1501:143:372:2,2011,54.725,13.275,Yes,22.861111
1501:143:372:3,2011,54.775,13.225,Yes,31.794444
1501:143:372:4,2011,54.775,13.275,Yes,55.977778
1501:143:373:1,2011,54.725,13.325,Yes,40.172222
1501:143:373:2,2011,54.725,13.375,Yes,60.533333
1501:143:373:3,2011,54.775,13.325,Yes,77.744444
1501:143:373:4,2011,54.775,13.375,Yes,94.733333
1501:143:374:1,2011,54.725,13.425,Yes,75.15
1501:143:374:2,2011,54.725,13.475,Yes,101.366667
1501:143:374:3,2011,54.775,13.425,Yes,96.233333
1501:143:374:4,2011,54.775,13.475,Yes,110.405556
1501:143:380:1,2011,54.825,13.025,Yes,2
1501:143:380:2,2011,54.825,13.075,Yes,5.644444
1501:143:380:3,2011,54.875,13.025,Yes,18.066667
1501:143:380:4,2011,54.875,13.075,Yes,10.988889
1501:143:381:1,2011,54.825,13.125,Yes,5.994444
1501:143:381:2,2011,54.825,13.175,Yes,7.411111
1501:143:381:3,2011,54.875,13.125,Yes,8.644444
1501:143:381:4,2011,54.875,13.175,Yes,15.744444
1501:143:382:1,2011,54.825,13.225,Yes,24.2
1501:143:382:2,2011,54.825,13.275,Yes,47.2
1501:143:382:3,2011,54.875,13.225,Yes,20.483333
1501:143:382:4,2011,54.875,13.275,Yes,19.633333
1501:143:383:1,2011,54.825,13.325,Yes,63.783333
1501:143:383:2,2011,54.825,13.375,Yes,59.955556
1501:143:383:3,2011,54.875,13.325,Yes,24.027778
1501:143:383:4,2011,54.875,13.375,Yes,36.583333
1501:143:384:1,2011,54.825,13.425,Yes,61.322222
1501:143:384:2,2011,54.825,13.475,Yes,67.344444
1501:143:384:3,2011,54.875,13.425,Yes,55.311111
1501:143:384:4,2011,54.875,13.475,Yes,58.25
1501:143:390:1,2011,54.925,13.025,Yes,106.316667
1501:143:390:2,2011,54.925,13.075,Yes,98.794444
1501:143:390:3,2011,54.975,13.025,Yes,11.033333
1501:143:390:4,2011,54.975,13.075,Yes,29.5
1501:143:391:1,2011,54.925,13.125,Yes,50.711111
1501:143:391:2,2011,54.925,13.175,Yes,68.811111
1501:143:391:3,2011,54.975,13.125,Yes,63.211111
1501:143:391:4,2011,54.975,13.175,Yes,82.311111
1501:143:392:1,2011,54.925,13.225,Yes,41.577778
1501:143:392:2,2011,54.925,13.275,Yes,47.1
1501:143:392:3,2011,54.975,13.225,Yes,82.55
1501:143:392:4,2011,54.975,13.275,Yes,57.688889
1501:143:393:1,2011,54.925,13.325,Yes,37.088889
1501:143:393:2,2011,54.925,13.375,Yes,26.916667
1501:143:393:3,2011,54.975,13.325,Yes,35.35
1501:143:393:4,2011,54.975,13.375,Yes,31.066667
1501:143:394:1,2011,54.925,13.425,Yes,29.7
1501:143:394:2,2011,54.925,13.475,Yes,22.011111
1501:143:394:3,2011,54.975,13.425,Yes,26.566667
1501:143:394:4,2011,54.975,13.475,Yes,33.633333
1501:143:456:4,2011,54.575,13.675,Yes,27.527778
1501:143:457:1,2011,54.525,13.725,Yes,46.505556
1501:143:457:2,2011,54.525,13.775,Yes,11.588889
1501:143:457:3,2011,54.575,13.725,Yes,61.116667
1501:143:457:4,2011,54.575,13.775,Yes,72.8
1501:143:458:1,2011,54.525,13.825,Yes,16.211111
1501:143:458:2,2011,54.525,13.875,Yes,22.133333
1501:143:458:3,2011,54.575,13.825,Yes,42.672222
1501:143:458:4,2011,54.575,13.875,Yes,22.272222
1501:143:459:1,2011,54.525,13.925,Yes,24.088889
1501:143:459:2,2011,54.525,13.975,Yes,12.594444
1501:143:459:3,2011,54.575,13.925,Yes,5.138889
1501:143:459:4,2011,54.575,13.975,Yes,0.955556
1501:143:465:1,2011,54.625,13.525,Yes,4.227778
1501:143:465:2,2011,54.625,13.575,Yes,13.611111
1501:143:465:3,2011,54.675,13.525,Yes,18.233333
1501:143:465:4,2011,54.675,13.575,Yes,77.144444
1501:143:466:1,2011,54.625,13.625,Yes,28.944444
1501:143:466:2,2011,54.625,13.675,Yes,70.322222
1501:143:466:3,2011,54.675,13.625,Yes,114.488889
1501:143:466:4,2011,54.675,13.675,Yes,148.661111
1501:143:467:1,2011,54.625,13.725,Yes,111.127778
1501:143:467:2,2011,54.625,13.775,Yes,95.255556
1501:143:467:3,2011,54.675,13.725,Yes,180.583333
1501:143:467:4,2011,54.675,13.775,Yes,197.977778
1501:143:468:1,2011,54.625,13.825,Yes,45.011111
1501:143:468:2,2011,54.625,13.875,Yes,16.35
1501:143:468:3,2011,54.675,13.825,Yes,194.333333
1501:143:468:4,2011,54.675,13.875,Yes,59.55
1501:143:469:1,2011,54.625,13.925,Yes,1.616667
1501:143:469:2,2011,54.625,13.975,Yes,4.855556
1501:143:469:3,2011,54.675,13.925,Yes,2.888889
1501:143:469:4,2011,54.675,13.975,Yes,2.244444
1501:143:475:1,2011,54.725,13.525,Yes,123.761111
1501:143:475:2,2011,54.725,13.575,Yes,122.2
1501:143:475:3,2011,54.775,13.525,Yes,109.361111
1501:143:475:4,2011,54.775,13.575,Yes,87.988889
1501:143:476:1,2011,54.725,13.625,Yes,115.688889
1501:143:476:2,2011,54.725,13.675,Yes,132.7
1501:143:476:3,2011,54.775,13.625,Yes,91.666667
1501:143:476:4,2011,54.775,13.675,Yes,110.705556
1501:143:477:1,2011,54.725,13.725,Yes,134.361111
1501:143:477:2,2011,54.725,13.775,Yes,134.377778
1501:143:477:3,2011,54.775,13.725,Yes,83.305556
1501:143:477:4,2011,54.775,13.775,Yes,85.505556
1501:143:478:1,2011,54.725,13.825,Yes,132.8
1501:143:478:2,2011,54.725,13.875,Yes,194.783333
1501:143:478:3,2011,54.775,13.825,Yes,55.577778
1501:143:478:4,2011,54.775,13.875,Yes,57.088889
1501:143:479:1,2011,54.725,13.925,Yes,146.955556
1501:143:479:2,2011,54.725,13.975,Yes,23.961111
1501:143:479:3,2011,54.775,13.925,Yes,82.811111
1501:143:479:4,2011,54.775,13.975,Yes,105.827778
1501:143:485:1,2011,54.825,13.525,Yes,37.811111
1501:143:485:2,2011,54.825,13.575,Yes,27.95
1501:143:485:3,2011,54.875,13.525,Yes,59.966667
1501:143:485:4,2011,54.875,13.575,Yes,57.177778
1501:143:486:1,2011,54.825,13.625,Yes,36.611111
1501:143:486:2,2011,54.825,13.675,Yes,51.705556
1501:143:486:3,2011,54.875,13.625,Yes,43.005556
1501:143:486:4,2011,54.875,13.675,Yes,33.711111
1501:143:487:1,2011,54.825,13.725,Yes,36.172222
1501:143:487:2,2011,54.825,13.775,Yes,27.905556
1501:143:487:3,2011,54.875,13.725,Yes,32.127778
1501:143:487:4,2011,54.875,13.775,Yes,33.65
1501:143:488:1,2011,54.825,13.825,Yes,22.283333
1501:143:488:2,2011,54.825,13.875,Yes,19.5
1501:143:488:3,2011,54.875,13.825,Yes,23.294444
1501:143:488:4,2011,54.875,13.875,Yes,20.461111
1501:143:489:1,2011,54.825,13.925,Yes,36.794444
1501:143:489:2,2011,54.825,13.975,Yes,64.555556
1501:143:489:3,2011,54.875,13.925,Yes,27.594444
1501:143:489:4,2011,54.875,13.975,Yes,68.516667
1501:143:495:1,2011,54.925,13.525,Yes,28.316667
1501:143:495:2,2011,54.925,13.575,Yes,24.361111
1501:143:495:3,2011,54.975,13.525,Yes,21.35
1501:143:495:4,2011,54.975,13.575,Yes,28.066667
1501:143:496:1,2011,54.925,13.625,Yes,22.15
1501:143:496:2,2011,54.925,13.675,Yes,15.777778
1501:143:496:3,2011,54.975,13.625,Yes,18.683333
1501:143:496:4,2011,54.975,13.675,Yes,31.055556
1501:143:497:1,2011,54.925,13.725,Yes,18.75
1501:143:497:2,2011,54.925,13.775,Yes,16.533333
1501:143:497:3,2011,54.975,13.725,Yes,30.994444
1501:143:497:4,2011,54.975,13.775,Yes,26.9
1501:143:498:1,2011,54.925,13.825,Yes,28.983333
1501:143:498:2,2011,54.925,13.875,Yes,27.022222
1501:143:498:3,2011,54.975,13.825,Yes,35.383333
1501:143:498:4,2011,54.975,13.875,Yes,26.8
1501:143:499:1,2011,54.925,13.925,Yes,28.088889
1501:143:499:2,2011,54.925,13.975,Yes,56.088889
1501:143:499:3,2011,54.975,13.925,Yes,34.05
1501:143:499:4,2011,54.975,13.975,Yes,55.627778
1501:144:100:2,2011,54.025,14.075,Yes,0.655556
1501:144:100:3,2011,54.075,14.025,Yes,1.333333
1501:144:100:4,2011,54.075,14.075,Yes,24.938889
1501:144:101:1,2011,54.025,14.125,Yes,7.144444
1501:144:101:2,2011,54.025,14.175,Yes,20.455556
1501:144:101:3,2011,54.075,14.125,Yes,64.522222
1501:144:101:4,2011,54.075,14.175,Yes,37.283333
1501:144:102:1,2011,54.025,14.225,Yes,9.766667
1501:144:102:2,2011,54.025,14.275,Yes,53.922222
1501:144:102:3,2011,54.075,14.225,Yes,46.755556
1501:144:102:4,2011,54.075,14.275,Yes,141.627778
1501:144:103:1,2011,54.025,14.325,Yes,239.05
1501:144:103:2,2011,54.025,14.375,Yes,147.683333
1501:144:103:3,2011,54.075,14.325,Yes,70.65
1501:144:103:4,2011,54.075,14.375,Yes,37.2
1501:144:104:1,2011,54.025,14.425,Yes,114.85
1501:144:104:2,2011,54.025,14.475,Yes,125.683333
1501:144:104:3,2011,54.075,14.425,Yes,58.283333
1501:144:104:4,2011,54.075,14.475,Yes,88.766667
1501:144:110:1,2011,54.125,14.025,Yes,21.861111
1501:144:110:2,2011,54.125,14.075,Yes,37.344444
1501:144:110:3,2011,54.175,14.025,Yes,1.988889
1501:144:110:4,2011,54.175,14.075,Yes,4.744444
1501:144:111:1,2011,54.125,14.125,Yes,24.094444
1501:144:111:2,2011,54.125,14.175,Yes,8.555556
1501:144:111:3,2011,54.175,14.125,Yes,4.233333
1501:144:111:4,2011,54.175,14.175,Yes,1.366667
1501:144:112:1,2011,54.125,14.225,Yes,23.205556
1501:144:112:2,2011,54.125,14.275,Yes,27.183333
1501:144:112:3,2011,54.175,14.225,Yes,0.338889
1501:144:112:4,2011,54.175,14.275,Yes,13.505556
1501:144:113:1,2011,54.125,14.325,Yes,30.983333
